index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0034,1.4974,face,male,NR,0,999.0000,NR,0,999.0000
2,1,2,13.5011,1.4995,face,female,NR,0,999.0000,female,1,0.1003
3,1,3,15.0020,1.4993,face,male,male,1,0.4032,NR,0,999.0000
4,1,4,16.5029,1.4977,face,female,male,0,0.3303,NR,0,999.0000
5,1,5,18.0008,1.5004,face,male,male,1,0.3428,NR,0,999.0000
6,1,6,19.5014,1.4998,face,female,female,1,0.2932,NR,0,999.0000
7,1,7,21.0014,1.4992,face,male,male,1,0.3813,NR,0,999.0000
8,1,8,22.5009,1.5001,face,male,male,1,0.3558,NR,0,999.0000
9,1,9,24.0012,1.4989,face,female,female,1,0.2366,NR,0,999.0000
10,1,10,25.5003,1.5010,face,female,male,0,0.3459,NR,0,999.0000
11,1,11,27.0105,10.4911,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5018,1.4984,place,indoor,indoor,1,0.4291,NR,0,999.0000
13,1,13,39.0005,1.5002,place,outdoor,indoor,0,0.3358,NR,0,999.0000
14,1,14,40.5009,1.4995,place,outdoor,indoor,0,0.3670,NR,0,999.0000
15,1,15,42.0006,1.4996,place,outdoor,NR,0,999.0000,NR,0,999.0000
16,1,16,43.5004,1.5003,place,indoor,indoor,1,0.3587,NR,0,999.0000
17,1,17,45.0010,1.4993,place,outdoor,outdoor,1,0.2981,NR,0,999.0000
18,1,18,46.5006,1.4998,place,indoor,indoor,1,0.4580,NR,0,999.0000
19,1,19,48.0006,1.4995,place,outdoor,outdoor,1,0.2489,NR,0,999.0000
20,1,20,49.5004,1.5008,place,indoor,indoor,1,0.2188,NR,0,999.0000
21,1,21,51.0013,1.4989,place,indoor,outdoor,0,0.3696,NR,0,999.0000
22,1,22,52.5110,10.4900,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0013,1.4997,face,female,NR,0,999.0000,female,1,0.0147
24,1,24,64.5013,1.4988,face,male,female,0,0.4182,NR,0,999.0000
25,1,25,66.0004,1.5006,face,male,male,1,0.3166,NR,0,999.0000
26,1,26,67.5013,1.4988,face,female,male,0,0.3865,NR,0,999.0000
27,1,27,69.0004,1.5006,face,male,male,1,0.4073,NR,0,999.0000
28,1,28,70.5012,1.4991,face,female,female,1,0.2108,NR,0,999.0000
29,1,29,72.0006,1.5008,face,female,female,1,0.3016,NR,0,999.0000
30,1,30,73.5016,1.4993,face,male,male,1,0.3571,NR,0,999.0000
31,1,31,75.0011,1.4994,face,female,female,1,0.1811,NR,0,999.0000
32,1,32,76.5008,1.5004,face,male,male,1,0.4565,NR,0,999.0000
33,1,33,78.0116,10.4895,rest,rest,rest,1,0.1297,NR,1,0.0000
34,1,34,88.5014,1.4996,place,indoor,NR,0,999.0000,indoor,1,0.1452
35,1,35,90.0013,1.4999,place,outdoor,NR,0,999.0000,NR,0,999.0000
36,1,36,91.5015,1.4989,place,indoor,indoor,1,0.2529,NR,0,999.0000
37,1,37,93.0007,1.5003,place,indoor,outdoor,0,0.1920,NR,0,999.0000
38,1,38,94.5013,1.4998,place,outdoor,outdoor,1,0.3414,NR,0,999.0000
39,1,39,96.0013,1.4992,place,indoor,indoor,1,0.3610,NR,0,999.0000
40,1,40,97.5008,1.5007,place,outdoor,outdoor,1,0.4022,NR,0,999.0000
41,1,41,99.0017,1.4989,place,outdoor,indoor,0,0.3826,NR,0,999.0000
42,1,42,100.5008,1.5006,place,outdoor,outdoor,1,0.3749,NR,0,999.0000
43,1,43,102.0017,1.4987,place,indoor,outdoor,0,0.3496,NR,0,999.0000
44,1,44,103.5123,10.4877,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0003,1.5015,object,manmade,NR,0,999.0000,manmade,1,0.1322
46,1,46,115.5021,1.4993,object,natural,natural,1,0.3851,NR,0,999.0000
47,1,47,117.0017,1.4990,object,manmade,NR,0,999.0000,natural,0,0.1099
48,1,48,118.5010,1.5001,object,manmade,natural,0,0.2001,NR,0,999.0000
49,1,49,120.0013,1.5000,object,manmade,natural,0,0.0535,NR,0,999.0000
50,1,50,121.5016,1.4992,object,natural,natural,1,0.1986,NR,0,999.0000
51,1,51,123.0010,1.4992,object,natural,NR,0,999.0000,NR,0,999.0000
52,1,52,124.5004,1.5004,object,natural,natural,1,0.4713,NR,0,999.0000
53,1,53,126.0011,1.4994,object,natural,manmade,0,0.2200,NR,0,999.0000
54,1,54,127.5007,1.5002,object,manmade,manmade,1,0.1601,NR,0,999.0000
55,1,55,129.0128,10.4876,rest,rest,rest,1,0.1531,NR,1,0.0000
56,1,56,139.5007,1.4999,object,manmade,manmade,1,0.3874,NR,0,999.0000
57,1,57,141.0009,1.5010,object,manmade,manmade,1,0.4877,NR,0,999.0000
58,1,58,142.5023,1.4980,object,natural,natural,1,0.2664,NR,0,999.0000
59,1,59,144.0005,1.5002,object,natural,natural,1,0.3382,NR,0,999.0000
60,1,60,145.5009,1.5001,object,manmade,natural,0,0.3588,NR,0,999.0000
61,1,61,147.0013,1.4998,object,manmade,manmade,1,0.3558,NR,0,999.0000
62,1,62,148.5013,1.4999,object,natural,natural,1,0.3147,NR,0,999.0000
63,1,63,150.0014,1.4989,object,natural,manmade,0,0.3680,NR,0,999.0000
64,1,64,151.5006,1.4997,object,manmade,manmade,1,0.2604,NR,0,999.0000
65,1,65,153.0005,1.5007,object,natural,natural,1,0.3865,NR,0,999.0000
66,1,66,154.5135,10.4871,rest,rest,rest,1,999.0000,NR,1,0.0000
67,1,67,165.0009,1.4997,place,indoor,NR,0,999.0000,indoor,1,0.0398
68,1,68,166.5009,1.4997,place,outdoor,outdoor,1,0.4516,NR,0,999.0000
69,1,69,168.0009,1.4996,place,outdoor,indoor,0,0.2561,NR,0,999.0000
70,1,70,169.5007,1.4996,place,indoor,indoor,1,0.3126,NR,0,999.0000
71,1,71,171.0005,1.5002,place,outdoor,outdoor,1,0.2712,NR,0,999.0000
72,1,72,172.5009,1.5004,place,outdoor,outdoor,1,0.3265,NR,0,999.0000
73,1,73,174.0015,1.4997,place,indoor,indoor,1,0.3931,NR,0,999.0000
74,1,74,175.5014,1.5000,place,indoor,outdoor,0,0.4630,NR,0,999.0000
75,1,75,177.0017,1.4997,place,indoor,indoor,1,0.3855,NR,0,999.0000
76,1,76,178.5017,1.4995,place,outdoor,outdoor,1,0.3509,NR,0,999.0000
77,1,77,180.0141,10.4863,rest,rest,rest,1,999.0000,NR,1,0.0000
78,1,78,190.5006,1.5015,object,manmade,NR,0,999.0000,manmade,1,0.1197
79,1,79,192.0024,1.4983,object,natural,natural,1,0.4725,NR,0,999.0000
80,1,80,193.5011,1.5000,object,natural,natural,1,0.3457,NR,0,999.0000
81,1,81,195.0013,1.4991,object,manmade,natural,0,0.3706,NR,0,999.0000
82,1,82,196.5007,1.5004,object,natural,manmade,0,0.3821,NR,0,999.0000
83,1,83,198.0014,1.4997,object,manmade,natural,0,0.4354,NR,0,999.0000
84,1,84,199.5013,1.5000,object,manmade,natural,0,0.4023,NR,0,999.0000
85,1,85,201.0016,1.4995,object,natural,manmade,0,0.3389,NR,0,999.0000
86,1,86,202.5013,1.4997,object,manmade,NR,0,999.0000,manmade,1,0.0455
87,1,87,204.0012,1.4994,object,natural,natural,1,0.3266,NR,0,999.0000
88,1,88,205.5147,10.4860,rest,rest,rest,1,999.0000,NR,1,0.0000
89,1,89,216.0009,1.4998,face,male,male,1,0.4705,NR,0,999.0000
90,1,90,217.5010,1.4997,face,male,male,1,0.4152,NR,0,999.0000
91,1,91,219.0011,1.5000,face,female,female,1,0.3336,NR,0,999.0000
92,1,92,220.5013,1.4988,face,female,female,1,0.3766,NR,0,999.0000
93,1,93,222.0003,1.5010,face,male,male,1,0.3930,NR,0,999.0000
94,1,94,223.5016,1.4994,face,female,female,1,0.3641,NR,0,999.0000
95,1,95,225.0012,1.4989,face,male,male,1,0.3244,NR,0,999.0000
96,1,96,226.5004,1.5005,face,female,NR,0,999.0000,female,1,0.0187
97,1,97,228.0011,1.4989,face,female,female,1,0.3714,NR,0,999.0000
98,1,98,229.5003,1.5011,face,male,male,1,0.4563,NR,0,999.0000
99,1,99,231.0153,10.4850,rest,rest,rest,1,999.0000,NR,1,0.0000
100,1,100,241.5005,1.5016,object,manmade,manmade,1,0.4745,NR,0,999.0000
101,1,101,243.0025,1.4977,object,manmade,natural,0,0.2858,NR,0,999.0000
102,1,102,244.5005,1.5005,object,natural,natural,1,0.2537,NR,0,999.0000
103,1,103,246.0012,1.4995,object,natural,manmade,0,0.2742,NR,0,999.0000
104,1,104,247.5009,1.5003,object,natural,manmade,0,0.2737,NR,0,999.0000
105,1,105,249.0015,1.4998,object,natural,NR,0,999.0000,NR,0,999.0000
106,1,106,250.5016,1.4992,object,manmade,natural,0,0.3434,NR,0,999.0000
107,1,107,252.0010,1.4991,object,manmade,natural,0,0.4056,NR,0,999.0000
108,1,108,253.5004,1.4998,object,natural,natural,1,0.2228,NR,0,999.0000
109,1,109,255.0004,1.5010,object,manmade,manmade,1,0.2159,NR,0,999.0000
110,1,110,256.5160,10.4853,rest,rest,rest,1,999.0000,NR,1,0.0000
111,1,111,267.0016,1.4993,face,male,male,1,0.4627,NR,0,999.0000
112,1,112,268.5012,1.5000,face,male,male,1,0.4313,NR,0,999.0000
113,1,113,270.0016,1.4996,face,male,male,1,0.3655,NR,0,999.0000
114,1,114,271.5014,1.4998,face,female,female,1,0.3295,NR,0,999.0000
115,1,115,273.0014,1.4995,face,female,female,1,0.3971,NR,0,999.0000
116,1,116,274.5012,1.4993,face,female,female,1,0.2206,NR,0,999.0000
117,1,117,276.0006,1.4997,face,male,male,1,0.3619,NR,0,999.0000
118,1,118,277.5006,1.4995,face,female,male,0,0.3634,NR,0,999.0000
