index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	F	threat	1	F	FOIL	F_9	W148	wwPIE	FOIL	FOIL	FOIL	FOIL	FOIL	0
2	1	TI_2	threat	0	TI_2	Indoor	WI_13	W3	wwGLOVE	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	2
3	1	F	threat	0	F	FOIL	F_12	W129	wwEASEL	FOIL	FOIL	FOIL	FOIL	FOIL	0
4	1	TI_4	threat	0	TI_4	Indoor	WI_4	W78	wwELEPHANT	Indoor4	aquarium	indoor_aquarium.jpg	indoor	indoor	4
5	1	TI_4	threat	0	TI_4	Indoor	WI_14	W208	wwSEAWEED	Indoor37	casino	indoor_casino.jpg	indoor	indoor	4
6	1	F	threat	0	F	FOIL	F_2	W248	wwDOLL	FOIL	FOIL	FOIL	FOIL	FOIL	0
7	1	TI_2	threat	0	TI_2	Indoor	WI_3	W72	wwTYPEWRITER	Indoor27	bookstore	indoor_bookstore.jpg	indoor	indoor	2
8	1	F	threat	0	F	FOIL	F_3	W12	wwSTAPLER	FOIL	FOIL	FOIL	FOIL	FOIL	0
9	1	F	threat	0	F	FOIL	F_7	W185	wwBABY	FOIL	FOIL	FOIL	FOIL	FOIL	0
10	1	TI_2	threat	0	TI_2	Indoor	WI_7	W96	wwSHRIMP	Indoor31	burial_chamber	indoor_burial_chamber.jpg	indoor	indoor	2
11	1	TO_2	threat	0	TO_2	Outdoor	WO_1	W239	wwSPONGE	Outdoor52	formal_garden	outdoor_formal_garden.jpg	outdoor	natural	2
12	1	TI_2	threat	0	TI_2	Indoor	WI_5	W151	wwHONEY	Indoor107	squash_court	indoor_squash_court.jpg	indoor	indoor	2
13	1	TI_2	threat	0	TI_2	Indoor	WI_9	W215	wwBLANKET	Indoor20	basement	indoor_basement.jpg	indoor	indoor	2
14	1	TO_2	threat	0	TO_2	Outdoor	WO_5	W122	wwPEDAL	Outdoor13	bayou	outdoor_bayou.jpg	outdoor	natural	2
15	1	TO_2	threat	0	TO_2	Outdoor	WO_7	W170	wwSOOT	Outdoor99	observatory	outdoor_observatory.jpg	outdoor	manmade	2
16	1	TI_4	threat	0	TI_4	Indoor	WI_10	W145	wwBIBLE	Indoor5	archive	indoor_archive.jpg	indoor	indoor	4
17	1	TO_4	threat	0	TO_4	Outdoor	WO_14	W204	wwSAIL	Outdoor100	pagoda	outdoor_pagoda.jpg	outdoor	manmade	4
18	1	F	threat	0	F	FOIL	F_14	W13	wwSTOMACH	FOIL	FOIL	FOIL	FOIL	FOIL	0
