index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0038,1.4972,object,natural,NR,0,999.0000,manmade,0,0.2112
2,1,2,13.5014,1.4995,object,manmade,NR,0,999.0000,manmade,1,0.1538
3,1,3,15.0025,1.4976,object,manmade,NR,0,999.0000,manmade,1,0.1369
4,1,4,16.5017,1.4996,object,natural,NR,0,999.0000,natural,1,0.0720
5,1,5,18.0015,1.4997,object,manmade,manmade,1,0.4856,NR,0,999.0000
6,1,6,19.5015,1.4992,object,natural,NR,0,999.0000,manmade,0,0.1978
7,1,7,21.0009,1.5005,object,natural,NR,0,999.0000,natural,1,0.0590
8,1,8,22.5017,1.4990,object,manmade,manmade,1,0.4190,NR,0,999.0000
9,1,9,24.0009,1.4995,object,natural,NR,0,999.0000,natural,1,0.0613
10,1,10,25.5007,1.4998,object,manmade,NR,0,999.0000,NR,0,999.0000
11,1,11,27.0140,10.4879,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5021,1.4992,face,female,NR,0,999.0000,female,1,0.0752
13,1,13,39.0015,1.4986,face,female,NR,0,999.0000,NR,0,999.0000
14,1,14,40.5004,1.5008,face,male,male,1,0.4427,NR,0,999.0000
15,1,15,42.0015,1.4997,face,male,male,1,0.4379,NR,0,999.0000
16,1,16,43.5014,1.4994,face,female,female,1,0.4819,NR,0,999.0000
17,1,17,45.0011,1.4999,face,male,NR,0,999.0000,male,1,0.0386
18,1,18,46.5012,1.4997,face,male,male,1,0.4425,NR,0,999.0000
19,1,19,48.0012,1.4999,face,female,NR,0,999.0000,female,1,0.0048
20,1,20,49.5013,1.4994,face,female,NR,0,999.0000,NR,0,999.0000
21,1,21,51.0010,1.4992,face,male,NR,0,999.0000,male,1,0.0046
22,1,22,52.5145,10.4859,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0007,1.5013,object,natural,NR,0,999.0000,natural,1,0.0460
24,1,24,64.5023,1.4993,object,manmade,NR,0,999.0000,manmade,1,0.0465
25,1,25,66.0019,1.4993,object,manmade,manmade,1,0.4663,NR,0,999.0000
26,1,26,67.5015,1.4994,object,manmade,NR,0,999.0000,manmade,1,0.0831
27,1,27,69.0012,1.4995,object,manmade,manmade,1,0.4267,NR,0,999.0000
28,1,28,70.5010,1.4993,object,natural,NR,0,999.0000,natural,1,0.0630
29,1,29,72.0005,1.5000,object,natural,natural,1,0.3821,NR,0,999.0000
30,1,30,73.5008,1.5005,object,natural,natural,1,0.4422,NR,0,999.0000
31,1,31,75.0016,1.4992,object,natural,natural,1,0.4269,NR,0,999.0000
32,1,32,76.5010,1.4999,object,manmade,manmade,1,0.4245,NR,0,999.0000
33,1,33,78.0151,10.4864,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5018,1.4995,object,manmade,NR,0,999.0000,natural,0,0.1748
35,1,35,90.0016,1.4990,object,natural,natural,1,0.3810,NR,0,999.0000
36,1,36,91.5009,1.4992,object,natural,NR,0,999.0000,natural,1,0.0198
37,1,37,93.0004,1.5006,object,natural,natural,1,0.4209,NR,0,999.0000
38,1,38,94.5012,1.4994,object,manmade,NR,0,999.0000,manmade,1,0.1229
39,1,39,96.0008,1.4994,object,manmade,manmade,1,0.3929,NR,0,999.0000
40,1,40,97.5004,1.5010,object,manmade,manmade,1,0.4222,NR,0,999.0000
41,1,41,99.0017,1.4997,object,manmade,manmade,1,0.4845,NR,0,999.0000
42,1,42,100.5016,1.4996,object,natural,natural,1,0.4180,NR,0,999.0000
43,1,43,102.0014,1.4990,object,natural,natural,1,0.3600,NR,0,999.0000
44,1,44,103.5157,10.4844,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0004,1.5003,place,outdoor,NR,0,999.0000,indoor,0,0.2186
46,1,46,115.5010,1.5004,place,outdoor,NR,0,999.0000,indoor,0,0.1827
47,1,47,117.0018,1.4993,place,indoor,NR,0,999.0000,NR,0,999.0000
48,1,48,118.5014,1.4994,place,outdoor,NR,0,999.0000,outdoor,1,0.0302
49,1,49,120.0010,1.4996,place,indoor,indoor,1,0.4481,NR,0,999.0000
50,1,50,121.5009,1.4992,place,outdoor,outdoor,1,0.4648,NR,0,999.0000
51,1,51,123.0004,1.5006,place,indoor,indoor,1,0.4282,NR,0,999.0000
52,1,52,124.5012,1.4998,place,indoor,indoor,1,0.4692,NR,0,999.0000
53,1,53,126.0012,1.4991,place,outdoor,outdoor,1,0.4043,NR,0,999.0000
54,1,54,127.5006,1.5001,place,indoor,indoor,1,0.4339,NR,0,999.0000
55,1,55,129.0163,10.4849,rest,rest,rest,1,999.0000,NR,1,0.0000
56,1,56,139.5015,1.5000,face,female,NR,0,999.0000,female,1,0.1891
57,1,57,141.0019,1.5000,face,female,female,1,0.4052,NR,0,999.0000
58,1,58,142.5022,1.4990,face,male,male,1,0.4113,NR,0,999.0000
59,1,59,144.0015,1.4992,face,male,NR,0,999.0000,male,1,0.0048
60,1,60,145.5010,1.4997,face,female,female,1,0.4625,NR,0,999.0000
61,1,61,147.0009,1.4992,face,male,male,1,0.4494,NR,0,999.0000
62,1,62,148.5003,1.4997,face,female,female,1,0.4806,NR,0,999.0000
63,1,63,150.0003,1.4998,face,male,male,1,0.3440,NR,0,999.0000
64,1,64,151.5003,1.5010,face,female,female,1,0.3919,NR,0,999.0000
65,1,65,153.0016,1.4997,face,male,male,1,0.3921,NR,0,999.0000
66,1,66,154.5170,10.4837,rest,rest,rest,1,999.0000,NR,1,0.0000
67,1,67,165.0010,1.5010,face,male,NR,0,999.0000,male,1,0.1602
68,1,68,166.5023,1.4991,face,male,male,1,0.4620,NR,0,999.0000
69,1,69,168.0018,1.4987,face,female,NR,0,999.0000,female,1,0.0159
70,1,70,169.5007,1.5006,face,female,female,1,0.4244,NR,0,999.0000
71,1,71,171.0015,1.4996,face,male,female,0,0.4096,NR,0,999.0000
72,1,72,172.5013,1.4993,face,female,NR,0,999.0000,female,1,0.0674
73,1,73,174.0010,1.5001,face,female,female,1,0.4167,NR,0,999.0000
74,1,74,175.5013,1.4999,face,male,female,0,0.3906,NR,0,999.0000
75,1,75,177.0014,1.4988,face,male,NR,0,999.0000,NR,0,999.0000
76,1,76,178.5005,1.5001,face,female,NR,0,999.0000,female,1,0.1170
77,1,77,180.0175,10.4831,rest,rest,rest,1,999.0000,NR,1,0.0000
78,1,78,190.5009,1.4998,place,indoor,NR,0,999.0000,indoor,1,0.1768
79,1,79,192.0011,1.4993,place,outdoor,NR,0,999.0000,outdoor,1,0.0929
80,1,80,193.5008,1.4994,place,indoor,indoor,1,0.3735,NR,0,999.0000
81,1,81,195.0004,1.5007,place,indoor,NR,0,999.0000,NR,0,999.0000
82,1,82,196.5014,1.4992,place,outdoor,outdoor,1,0.4727,NR,0,999.0000
83,1,83,198.0008,1.5006,place,outdoor,NR,0,999.0000,NR,0,999.0000
84,1,84,199.5016,1.4997,place,indoor,indoor,1,0.4444,NR,0,999.0000
85,1,85,201.0015,1.4986,place,outdoor,NR,0,999.0000,outdoor,1,0.0779
86,1,86,202.5004,1.5003,place,outdoor,NR,0,999.0000,NR,0,999.0000
87,1,87,204.0010,1.5002,place,indoor,NR,0,999.0000,outdoor,0,0.0170
88,1,88,205.5182,10.4832,rest,rest,rest,1,999.0000,NR,1,0.0000
89,1,89,216.0017,1.4990,face,male,NR,0,999.0000,male,1,0.1866
90,1,90,217.5010,1.4999,face,male,NR,0,999.0000,NR,0,999.0000
91,1,91,219.0013,1.4989,face,female,NR,0,999.0000,NR,0,999.0000
92,1,92,220.5005,1.5000,face,female,NR,0,999.0000,female,1,0.1200
93,1,93,222.0007,1.5000,face,female,female,1,0.4427,NR,0,999.0000
94,1,94,223.5009,1.5004,face,female,female,1,0.4519,NR,0,999.0000
95,1,95,225.0016,1.4993,face,male,male,1,0.4367,NR,0,999.0000
