index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0049,1.4965,place,indoor,NR,0,999.0000,indoor,1,0.2034
2,1,2,13.6884,1.3116,place,outdoor,NR,0,999.0000,outdoor,1,0.3334
3,1,3,15.0263,1.4738,place,indoor,NR,0,999.0000,indoor,1,0.0942
4,1,4,16.5269,1.4735,place,indoor,NR,0,999.0000,indoor,1,0.0332
5,1,5,18.0270,1.4741,place,outdoor,NR,0,999.0000,NR,0,999.0000
6,1,6,19.5276,1.4725,place,indoor,indoor,1,0.4176,NR,0,999.0000
7,1,7,21.0273,1.4734,place,indoor,NR,0,999.0000,indoor,1,0.0664
8,1,8,22.5292,1.4718,place,outdoor,outdoor,1,0.3895,NR,0,999.0000
9,1,9,24.0296,1.4710,place,outdoor,indoor,0,0.3532,NR,0,999.0000
10,1,10,25.5303,1.4710,place,outdoor,indoor,0,0.4559,outdoor,1,0.1253
11,1,11,27.0516,10.4495,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5441,1.4567,object,natural,NR,0,999.0000,NR,0,999.0000
13,1,13,39.0446,1.4557,object,natural,NR,0,999.0000,NR,0,999.0000
14,1,14,40.5328,1.4683,object,natural,natural,1,0.3787,NR,0,999.0000
15,1,15,42.0328,1.4674,object,manmade,manmade,1,0.4210,NR,0,999.0000
16,1,16,43.5328,1.4675,object,natural,NR,0,999.0000,natural,1,0.1129
17,1,17,45.0335,1.4669,object,manmade,NR,0,999.0000,natural,0,0.0280
18,1,18,46.5350,1.4663,object,manmade,NR,0,999.0000,manmade,1,0.1255
19,1,19,48.0357,1.4651,object,manmade,NR,0,999.0000,manmade,1,0.1577
20,1,20,49.5362,1.4650,object,manmade,NR,0,999.0000,NR,0,999.0000
21,1,21,51.0369,1.4640,object,natural,natural,1,0.3860,NR,0,999.0000
22,1,22,52.5513,10.4495,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0533,1.4474,place,indoor,NR,0,999.0000,indoor,1,0.1120
24,1,24,64.5541,1.4462,place,indoor,NR,0,999.0000,NR,0,999.0000
25,1,25,66.0387,1.4619,place,outdoor,NR,0,999.0000,outdoor,1,0.1803
26,1,26,67.5393,1.4616,place,outdoor,NR,0,999.0000,indoor,0,0.0596
27,1,27,69.0400,1.4602,place,indoor,NR,0,999.0000,outdoor,0,0.0600
28,1,28,70.5413,1.4598,place,indoor,NR,0,999.0000,outdoor,0,0.0171
29,1,29,72.0421,1.4581,place,indoor,NR,0,999.0000,indoor,1,0.1021
30,1,30,73.5411,1.4593,place,outdoor,NR,0,999.0000,outdoor,1,0.0880
