index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0046,1.4973,face,female,NR,0,999.0000,female,1,0.2178
2,1,2,13.9192,1.0811,face,female,NR,0,999.0000,female,1,0.3107
3,1,3,15.0293,1.4711,face,male,male,1,0.4304,NR,0,999.0000
4,1,4,16.5302,1.4700,face,male,NR,0,999.0000,male,1,0.1442
5,1,5,18.0308,1.4702,face,female,NR,0,999.0000,male,0,0.0624
6,1,6,19.5321,1.4692,face,female,NR,0,999.0000,female,1,0.0190
7,1,7,21.0331,1.4679,face,male,NR,0,999.0000,male,1,0.0824
8,1,8,22.5335,1.4670,face,male,NR,0,999.0000,male,1,0.0332
9,1,9,24.0335,1.4668,face,male,NR,0,999.0000,male,1,0.0351
10,1,10,25.5340,1.4674,face,female,NR,0,999.0000,female,1,0.0817
11,1,11,27.0518,10.4497,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5515,1.4500,place,indoor,NR,0,999.0000,indoor,1,0.2158
13,1,13,39.0520,1.4492,place,outdoor,outdoor,1,0.3828,NR,0,999.0000
14,1,14,40.5376,1.4626,place,outdoor,NR,0,999.0000,outdoor,1,0.1657
15,1,15,42.0372,1.4629,place,outdoor,outdoor,1,0.3485,NR,0,999.0000
16,1,16,43.5375,1.4631,place,indoor,indoor,1,0.4118,NR,0,999.0000
17,1,17,45.0383,1.4626,place,indoor,outdoor,0,0.3020,NR,0,999.0000
18,1,18,46.5389,1.4616,place,outdoor,outdoor,1,0.2901,NR,0,999.0000
19,1,19,48.0392,1.4610,place,indoor,indoor,1,0.3854,NR,0,999.0000
20,1,20,49.5401,1.4605,place,outdoor,NR,0,999.0000,NR,0,999.0000
21,1,21,51.0411,1.4593,place,indoor,NR,0,999.0000,NR,0,999.0000
22,1,22,52.5513,10.4489,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0592,1.4415,object,manmade,NR,0,999.0000,manmade,1,0.0978
24,1,24,64.5606,1.4408,object,natural,natural,1,0.3894,NR,0,999.0000
25,1,25,66.0441,1.4568,object,manmade,NR,0,999.0000,manmade,1,0.0194
26,1,26,67.5437,1.4568,object,natural,NR,0,999.0000,NR,0,999.0000
27,1,27,69.0438,1.4575,object,manmade,manmade,1,0.4215,NR,0,999.0000
28,1,28,70.5449,1.4561,object,natural,NR,0,999.0000,natural,1,0.0650
29,1,29,72.0460,1.4548,object,manmade,NR,0,999.0000,NR,0,999.0000
30,1,30,73.5463,1.4548,object,natural,natural,1,0.4266,NR,0,999.0000
31,1,31,75.0476,1.4531,object,natural,NR,0,999.0000,natural,1,0.0218
32,1,32,76.5468,1.4541,object,manmade,manmade,1,0.3388,NR,0,999.0000
33,1,33,78.0517,10.4488,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5691,1.4320,face,female,female,1,0.3731,NR,0,999.0000
35,1,35,90.0706,1.4304,face,male,NR,0,999.0000,male,1,0.0232
36,1,36,91.5500,1.4513,face,female,female,1,0.3743,NR,0,999.0000
37,1,37,93.0500,1.4505,face,female,NR,0,999.0000,female,1,0.0414
38,1,38,94.5501,1.4513,face,female,female,1,0.4291,NR,0,999.0000
39,1,39,96.0521,1.4487,face,male,male,1,0.4107,NR,0,999.0000
40,1,40,97.5527,1.4484,face,male,female,0,0.3855,NR,0,999.0000
41,1,41,99.0528,1.4485,face,male,NR,0,999.0000,male,1,0.0463
42,1,42,100.5544,1.4463,face,male,male,1,0.4235,NR,0,999.0000
43,1,43,102.0532,1.4474,face,female,female,1,0.3279,NR,0,999.0000
44,1,44,103.5691,10.4320,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0792,1.4216,object,manmade,NR,0,999.0000,manmade,1,0.1815
46,1,46,115.5798,1.4216,object,natural,natural,1,0.3264,NR,0,999.0000
47,1,47,117.0570,1.4438,object,manmade,NR,0,999.0000,NR,0,999.0000
48,1,48,118.5563,1.4441,object,manmade,NR,0,999.0000,NR,0,999.0000
49,1,49,120.0572,1.4431,object,manmade,NR,0,999.0000,manmade,1,0.0581
50,1,50,121.5576,1.4430,object,manmade,NR,0,999.0000,manmade,1,0.0377
51,1,51,123.0581,1.4423,object,natural,natural,1,0.2968,NR,0,999.0000
52,1,52,124.5580,1.4435,object,natural,natural,1,0.4097,NR,0,999.0000
53,1,53,126.0602,1.4411,object,natural,natural,1,0.3770,NR,0,999.0000
54,1,54,127.5605,1.4409,object,natural,natural,1,0.3518,NR,0,999.0000
55,1,55,129.0698,10.4309,rest,rest,rest,1,999.0000,NR,1,0.0000
56,1,56,139.5883,1.4133,place,outdoor,NR,0,999.0000,outdoor,1,0.1781
57,1,57,141.0902,1.4115,place,outdoor,NR,0,999.0000,outdoor,1,0.0067
58,1,58,142.5640,1.4368,place,indoor,indoor,1,0.3844,NR,0,999.0000
59,1,59,144.0625,1.4382,place,outdoor,outdoor,1,0.3725,NR,0,999.0000
60,1,60,145.5634,1.4377,place,outdoor,outdoor,1,0.3321,NR,0,999.0000
61,1,61,147.0644,1.4359,place,outdoor,outdoor,1,0.3461,NR,0,999.0000
62,1,62,148.5639,1.4366,place,indoor,outdoor,0,0.3511,NR,0,999.0000
63,1,63,150.0653,1.4357,place,indoor,indoor,1,0.3843,NR,0,999.0000
64,1,64,151.5658,1.4343,place,indoor,indoor,1,0.3694,NR,0,999.0000
65,1,65,153.0655,1.4350,place,indoor,indoor,1,0.3831,NR,0,999.0000
66,1,66,154.5701,10.4300,rest,rest,rest,1,999.0000,NR,1,0.0000
67,1,67,165.0973,1.4036,object,natural,NR,0,999.0000,natural,1,0.0504
68,1,68,166.5991,1.4026,object,manmade,NR,0,999.0000,manmade,1,0.0764
