index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0042,1.4968,face,female,NR,0,999.0000,female,1,0.0880
2,1,2,13.9494,1.0517,face,male,NR,0,999.0000,male,1,0.7680
3,1,3,15.0292,1.4720,face,female,NR,0,999.0000,male,0,0.4654
4,1,4,16.5307,1.4707,face,male,NR,0,999.0000,male,1,0.3750
5,1,5,18.0294,1.4712,face,female,NR,0,999.0000,female,1,0.1864
6,1,6,19.5296,1.4717,face,female,NR,0,999.0000,female,1,0.5118
7,1,7,21.0306,1.4698,face,male,NR,0,999.0000,male,1,0.4117
8,1,8,22.5309,1.4695,face,female,NR,0,999.0000,female,1,0.2776
9,1,9,24.0310,1.4697,face,male,NR,0,999.0000,male,1,0.2538
10,1,10,25.5323,1.4691,face,male,NR,0,999.0000,male,1,0.3230
11,1,11,27.0504,10.4512,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5475,1.4530,place,outdoor,NR,0,999.0000,outdoor,1,0.3420
13,1,13,39.0474,1.4541,place,indoor,NR,0,999.0000,indoor,1,0.4402
14,1,14,40.5352,1.4655,place,indoor,NR,0,999.0000,indoor,1,0.3684
15,1,15,42.0345,1.4659,place,indoor,NR,0,999.0000,indoor,1,0.4003
16,1,16,43.5351,1.4654,place,indoor,NR,0,999.0000,indoor,1,0.4326
17,1,17,45.0354,1.4654,place,outdoor,NR,0,999.0000,outdoor,1,0.3903
18,1,18,46.5368,1.4642,place,outdoor,NR,0,999.0000,indoor,0,0.5477
19,1,19,48.0383,1.4619,place,indoor,NR,0,999.0000,indoor,1,0.7453
20,1,20,49.5376,1.4631,place,outdoor,NR,0,999.0000,outdoor,1,0.5020
21,1,21,51.0386,1.4619,place,outdoor,NR,0,999.0000,outdoor,1,0.5092
22,1,22,52.5497,10.4507,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0558,1.4458,place,indoor,NR,0,999.0000,indoor,1,0.5238
24,1,24,64.5579,1.4425,place,indoor,NR,0,999.0000,indoor,1,0.3766
25,1,25,66.0413,1.4590,place,outdoor,NR,0,999.0000,outdoor,1,0.3873
26,1,26,67.5407,1.4601,place,outdoor,NR,0,999.0000,outdoor,1,0.4245
27,1,27,69.0423,1.4581,place,outdoor,NR,0,999.0000,outdoor,1,0.4138
28,1,28,70.5419,1.4592,place,outdoor,NR,0,999.0000,outdoor,1,0.3435
29,1,29,72.0434,1.4574,place,indoor,NR,0,999.0000,indoor,1,0.3418
30,1,30,73.5438,1.4576,place,outdoor,NR,0,999.0000,outdoor,1,0.9592
31,1,31,75.0450,1.4556,place,indoor,NR,0,999.0000,indoor,1,0.4945
32,1,32,76.5447,1.4557,place,indoor,NR,0,999.0000,indoor,1,0.7687
33,1,33,78.0500,10.4503,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5658,1.4356,object,natural,NR,0,999.0000,natural,1,0.4303
35,1,35,90.0674,1.4342,object,manmade,NR,0,999.0000,manmade,1,0.3535
36,1,36,91.5489,1.4516,object,manmade,NR,0,999.0000,manmade,1,0.4972
37,1,37,93.0472,1.4541,object,natural,NR,0,999.0000,natural,1,0.2528
38,1,38,94.5492,1.4519,object,manmade,NR,0,999.0000,manmade,1,0.4975
39,1,39,96.0490,1.4513,object,manmade,NR,0,999.0000,manmade,1,0.8743
40,1,40,97.5499,1.4513,object,natural,NR,0,999.0000,natural,1,0.6084
41,1,41,99.0508,1.4505,object,natural,NR,0,999.0000,natural,1,0.4919
42,1,42,100.5516,1.4495,object,natural,NR,0,999.0000,natural,1,0.4605
43,1,43,102.0516,1.4493,object,manmade,NR,0,999.0000,manmade,1,0.3416
44,1,44,103.5681,10.4326,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0759,1.4252,place,outdoor,NR,0,999.0000,indoor,0,0.6403
46,1,46,115.5768,1.4251,place,outdoor,NR,0,999.0000,outdoor,1,0.4820
