index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	TO_4	threat	0	TO_4	Outdoor	WO_8	W59	wwSNOW	Outdoor31	cliff	outdoor_cliff.jpg	outdoor	natural	4
2	1	TO_2	threat	0	TO_2	Outdoor	WO_1	W48	wwNEST	Outdoor6	badlands	outdoor_badlands.jpg	outdoor	natural	2
3	1	TO_2	threat	0	TO_2	Outdoor	WO_3	W75	wwDOVE	Outdoor25	canal	outdoor_canal.jpg	outdoor	manmade	2
4	1	TI_4	threat	0	TI_4	Indoor	WI_4	W164	wwPASSPORT	Indoor68	ice_cream_parlor	indoor_ice_cream_parlor.jpg	indoor	indoor	4
5	1	TI_4	threat	0	TI_4	Indoor	WI_2	W121	wwCANNON	Indoor31	burial_chamber	indoor_burial_chamber.jpg	indoor	indoor	4
6	1	F	threat	0	F	FOIL	F_5	W106	wwWITCH	FOIL	FOIL	FOIL	FOIL	FOIL	0
7	1	F	threat	0	F	FOIL	F_2	W3	wwGLOVE	FOIL	FOIL	FOIL	FOIL	FOIL	0
8	1	TI_4	threat	0	TI_4	Indoor	WI_12	W51	wwEMPEROR	Indoor2	amusement_arcade	indoor_amusement_arcade.jpg	indoor	indoor	4
9	1	TI_2	threat	0	TI_2	Indoor	WI_9	W137	wwKEG	Indoor117	throne_room	indoor_throne_room.jpg	indoor	indoor	2
10	1	F	threat	0	F	FOIL	F_4	W218	wwCRAB	FOIL	FOIL	FOIL	FOIL	FOIL	0
11	1	TO_2	threat	0	TO_2	Outdoor	WO_5	W251	wwBENCH	Outdoor51	forest_path	outdoor_forest_path.jpg	outdoor	natural	2
12	1	TO_4	threat	0	TO_4	Outdoor	WO_4	W209	wwORNAMENT	Outdoor17	boat_deck	outdoor_boat_deck.jpg	outdoor	manmade	4
13	1	F	threat	0	F	FOIL	F_7	W140	wwMANURE	FOIL	FOIL	FOIL	FOIL	FOIL	0
14	1	TI_2	threat	0	TI_2	Indoor	WI_11	W90	wwCARROT	Indoor114	television_studio	indoor_television_studio.jpg	indoor	indoor	2
15	1	F	threat	0	F	FOIL	F_6	W19	wwROPE	FOIL	FOIL	FOIL	FOIL	FOIL	0
16	1	TI_4	threat	0	TI_4	Indoor	WI_14	W133	wwPUDDLE	Indoor62	game_room	indoor_game_room.jpg	indoor	indoor	4
17	1	TI_2	threat	0	TI_2	Indoor	WI_13	W208	wwSEAWEED	Indoor71	jail_cell	indoor_jail_cell.jpg	indoor	indoor	2
18	1	TO_4	threat	0	TO_4	Outdoor	WO_6	W223	wwLETTUCE	Outdoor67	hot_tub	outdoor_hot_tub.jpg	outdoor	manmade	4
19	1	F	threat	0	F	FOIL	F_10	W55	wwBASKET	FOIL	FOIL	FOIL	FOIL	FOIL	0
20	1	TO_4	threat	0	TO_4	Outdoor	WO_2	W128	wwTOAST	Outdoor43	electrical_substation	outdoor_electrical_substation.jpg	outdoor	manmade	4
21	1	TI_2	threat	0	TI_2	Indoor	WI_3	W199	wwBANDAGE	Indoor56	elevator	indoor_elevator.jpg	indoor	indoor	2
22	1	F	threat	0	F	FOIL	F_1	W244	wwNOODLE	FOIL	FOIL	FOIL	FOIL	FOIL	0
23	1	F	threat	0	F	FOIL	F_12	W155	wwBAYONET	FOIL	FOIL	FOIL	FOIL	FOIL	0
24	1	F	threat	0	F	FOIL	F_13	W146	wwMEDAL	FOIL	FOIL	FOIL	FOIL	FOIL	0
25	1	TO_4	threat	0	TO_4	Outdoor	WO_10	W132	wwMITTEN	Outdoor55	gas_station	outdoor_gas_station.jpg	outdoor	manmade	4
26	1	TI_4	threat	0	TI_4	Indoor	WI_6	W173	wwPENCIL	Indoor6	art_gallery	indoor_art_gallery.jpg	indoor	indoor	4
27	1	TO_2	threat	0	TO_2	Outdoor	WO_11	W143	wwWINE	Outdoor46	field_wild	outdoor_field_wild.jpg	outdoor	manmade	2
28	1	TI_4	threat	0	TI_4	Indoor	WI_10	W84	wwTROLLEY	Indoor8	assembly_line	indoor_assembly_line.jpg	indoor	indoor	4
29	1	TI_4	threat	0	TI_4	Indoor	WI_8	W22	wwDOUGHNUT	Indoor106	shower	indoor_shower.jpg	indoor	indoor	4
30	1	F	threat	0	F	FOIL	F_3	W13	wwSTOMACH	FOIL	FOIL	FOIL	FOIL	FOIL	0
31	1	TO_2	threat	0	TO_2	Outdoor	WO_7	W158	wwVINE	Outdoor81	lighthouse	outdoor_lighthouse.jpg	outdoor	manmade	2
32	1	F	threat	0	F	FOIL	F_14	W131	wwEYE	FOIL	FOIL	FOIL	FOIL	FOIL	0
33	1	TO_2	threat	0	TO_2	Outdoor	WO_9	W239	wwSPONGE	Outdoor75	islet	outdoor_islet.jpg	outdoor	natural	2
34	1	TO_4	threat	0	TO_4	Outdoor	WO_12	W82	wwCROWN	Outdoor35	cottage_garden	outdoor_cottage_garden.jpg	outdoor	natural	4
35	1	TO_2	threat	0	TO_2	Outdoor	WO_13	W27	wwSOUP	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	2
36	1	TO_4	threat	0	TO_4	Outdoor	WO_14	W98	wwTEETH	Outdoor120	ruin	outdoor_ruin.jpg	outdoor	natural	4
37	1	TI_2	threat	0	TI_2	Indoor	WI_1	W149	wwOWL	Indoor12	auto_factory	indoor_auto_factory.jpg	indoor	indoor	2
38	1	TI_2	threat	0	TI_2	Indoor	WI_7	W103	wwBEAVER	Indoor63	garage	indoor_garage.jpg	indoor	indoor	2
39	1	F	threat	1	F	FOIL	F_8	W47	wwKNIFE	FOIL	FOIL	FOIL	FOIL	FOIL	0
40	1	F	threat	0	F	FOIL	F_9	W85	wwOPIUM	FOIL	FOIL	FOIL	FOIL	FOIL	0
41	1	F	threat	0	F	FOIL	F_11	W64	wwJACKET	FOIL	FOIL	FOIL	FOIL	FOIL	0
42	1	TI_2	threat	0	TI_2	Indoor	WI_5	W1	wwSCROLL	Indoor88	museum	indoor_museum.jpg	indoor	indoor	2
43	2	TO_4	safe	0	TO_4	Outdoor	WO_22	W32	wwSTORK	Outdoor107	picnic_area	outdoor_picnic_area.jpg	outdoor	natural	4
44	2	F	safe	0	F	FOIL	F_26	W183	wwSCOTCH	FOIL	FOIL	FOIL	FOIL	FOIL	0
45	2	TI_2	safe	0	TI_2	Indoor	WI_21	W186	wwTURTLE	Indoor75	kitchen	indoor_kitchen.jpg	indoor	indoor	2
