index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0032,1.4983,face,male,NR,0,999.0000,male,1,0.2135
2,1,2,13.5019,1.4985,face,female,NR,0,999.0000,female,1,0.1021
3,1,3,15.0019,1.4992,face,female,NR,0,999.0000,female,1,0.0364
4,1,4,16.5027,1.4975,face,male,male,1,0.4216,NR,0,999.0000
5,1,5,18.0004,1.5009,face,female,NR,0,999.0000,female,1,0.0386
6,1,6,19.5016,1.4991,face,male,NR,0,999.0000,male,1,0.0185
7,1,7,21.0010,1.4995,face,male,NR,0,999.0000,male,1,0.0666
8,1,8,22.5007,1.5004,face,female,NR,0,999.0000,female,1,0.0785
9,1,9,24.0013,1.4988,face,female,female,1,0.4707,NR,0,999.0000
10,1,10,25.5004,1.5003,face,male,male,1,0.4603,NR,0,999.0000
11,1,11,27.0171,10.4834,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5008,1.5005,object,natural,NR,0,999.0000,natural,1,0.2822
13,1,13,39.0016,1.4994,object,manmade,NR,0,999.0000,manmade,1,0.0146
14,1,14,40.5012,1.4998,object,natural,NR,0,999.0000,natural,1,0.0451
15,1,15,42.0013,1.4989,object,natural,NR,0,999.0000,natural,1,0.1940
16,1,16,43.5004,1.5007,object,manmade,NR,0,999.0000,manmade,1,0.2151
17,1,17,45.0014,1.4993,object,manmade,NR,0,999.0000,manmade,1,0.0380
18,1,18,46.5010,1.5001,object,manmade,NR,0,999.0000,manmade,1,0.1519
19,1,19,48.0014,1.4988,object,manmade,NR,0,999.0000,manmade,1,0.3734
20,1,20,49.5004,1.5005,object,natural,NR,0,999.0000,natural,1,0.1759
21,1,21,51.0012,1.4993,object,natural,NR,0,999.0000,natural,1,0.0951
22,1,22,52.5178,10.4828,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0009,1.4997,face,female,NR,0,999.0000,female,1,0.0867
24,1,24,64.5010,1.4995,face,male,male,1,0.3870,NR,0,999.0000
25,1,25,66.0008,1.4998,face,male,NR,0,999.0000,NR,0,999.0000
26,1,26,67.5009,1.4994,face,male,male,1,0.4560,NR,0,999.0000
27,1,27,69.0006,1.5006,face,female,male,0,0.4277,NR,0,999.0000
28,1,28,70.5015,1.4991,face,male,NR,0,999.0000,male,1,0.0047
29,1,29,72.0009,1.4995,face,female,NR,0,999.0000,NR,0,999.0000
30,1,30,73.5006,1.4998,face,female,female,1,0.4735,NR,0,999.0000
31,1,31,75.0006,1.4998,face,male,male,1,0.4324,NR,0,999.0000
32,1,32,76.5007,1.5004,face,female,female,1,0.4154,NR,0,999.0000
33,1,33,78.0184,10.4824,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5011,1.5004,place,outdoor,NR,0,999.0000,outdoor,1,0.7657
35,1,35,90.0018,1.4995,place,indoor,NR,0,999.0000,indoor,1,0.1626
36,1,36,91.5017,1.4987,place,indoor,NR,0,999.0000,indoor,1,0.4024
37,1,37,93.0006,1.4997,place,outdoor,NR,0,999.0000,NR,0,999.0000
38,1,38,94.5006,1.4997,place,outdoor,NR,0,999.0000,outdoor,1,0.1981
39,1,39,96.0006,1.5008,place,outdoor,NR,0,999.0000,outdoor,1,0.2699
40,1,40,97.5017,1.4986,place,indoor,NR,0,999.0000,indoor,1,0.0217
41,1,41,99.0005,1.5005,place,indoor,NR,0,999.0000,indoor,1,0.3447
42,1,42,100.5012,1.4990,place,indoor,NR,0,999.0000,indoor,1,0.2196
43,1,43,102.0005,1.5000,place,outdoor,NR,0,999.0000,outdoor,1,0.4448
44,1,44,103.5190,10.4815,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0007,1.5012,object,natural,NR,0,999.0000,natural,1,0.1167
46,1,46,115.5023,1.4998,object,natural,NR,0,999.0000,natural,1,0.0152
47,1,47,117.0024,1.4987,object,manmade,NR,0,999.0000,manmade,1,0.0116
48,1,48,118.5014,1.4993,object,natural,NR,0,999.0000,natural,1,0.0302
49,1,49,120.0010,1.4994,object,manmade,NR,0,999.0000,manmade,1,0.0273
50,1,50,121.5006,1.5005,object,manmade,NR,0,999.0000,manmade,1,0.1671
51,1,51,123.0014,1.4991,object,manmade,NR,0,999.0000,manmade,1,0.1932
52,1,52,124.5007,1.5000,object,natural,NR,0,999.0000,natural,1,0.1295
53,1,53,126.0009,1.5002,object,natural,NR,0,999.0000,natural,1,0.0373
54,1,54,127.5014,1.4994,object,manmade,NR,0,999.0000,manmade,1,0.0382
55,1,55,129.0196,10.4806,rest,rest,rest,1,999.0000,NR,1,0.0000
56,1,56,139.5005,1.4999,place,indoor,NR,0,999.0000,outdoor,0,0.2460
57,1,57,141.0008,1.5001,place,indoor,NR,0,999.0000,indoor,1,0.1169
58,1,58,142.5012,1.5001,place,outdoor,NR,0,999.0000,outdoor,1,0.0094
59,1,59,144.0016,1.4990,place,outdoor,NR,0,999.0000,outdoor,1,0.2584
60,1,60,145.5008,1.5006,place,outdoor,NR,0,999.0000,outdoor,1,0.0602
61,1,61,147.0017,1.4998,place,indoor,indoor,1,0.4417,NR,0,999.0000
62,1,62,148.5017,1.4998,place,indoor,NR,0,999.0000,indoor,1,0.0825
63,1,63,150.0017,1.4992,place,indoor,NR,0,999.0000,indoor,1,0.0418
64,1,64,151.5012,1.4997,place,outdoor,outdoor,1,0.4744,NR,0,999.0000
65,1,65,153.0011,1.5000,place,outdoor,NR,0,999.0000,outdoor,1,0.1630
66,1,66,154.5202,10.4802,rest,rest,rest,1,999.0000,NR,1,0.0000
67,1,67,165.0007,1.4998,object,natural,NR,0,999.0000,NR,0,999.0000
68,1,68,166.5008,1.5004,object,natural,NR,0,999.0000,natural,1,0.0815
69,1,69,168.0015,1.4994,object,natural,NR,0,999.0000,natural,1,0.0838
70,1,70,169.5012,1.4990,object,manmade,NR,0,999.0000,manmade,1,0.2385
71,1,71,171.0004,1.5000,object,manmade,NR,0,999.0000,manmade,1,0.3035
72,1,72,172.5007,1.4995,object,natural,NR,0,999.0000,NR,0,999.0000
73,1,73,174.0004,1.4998,object,manmade,NR,0,999.0000,manmade,1,0.2749
74,1,74,175.5005,1.5001,object,manmade,manmade,1,0.4910,NR,0,999.0000
75,1,75,177.0008,1.5000,object,manmade,NR,0,999.0000,natural,0,0.1689
76,1,76,178.5011,1.5004,object,natural,NR,0,999.0000,natural,1,0.0231
77,1,77,180.0209,10.4792,rest,rest,rest,1,999.0000,NR,1,0.0000
78,1,78,190.5003,1.5000,place,outdoor,NR,0,999.0000,outdoor,1,0.2487
79,1,79,192.0006,1.4995,place,indoor,NR,0,999.0000,indoor,1,0.2007
80,1,80,193.5005,1.5009,place,outdoor,NR,0,999.0000,indoor,0,0.2481
81,1,81,195.0016,1.4991,place,indoor,NR,0,999.0000,indoor,1,0.1908
82,1,82,196.5009,1.4994,place,outdoor,NR,0,999.0000,indoor,0,0.4181
83,1,83,198.0006,1.4999,place,indoor,NR,0,999.0000,indoor,1,0.3987
84,1,84,199.5007,1.5004,place,indoor,NR,0,999.0000,indoor,1,0.1332
85,1,85,201.0014,1.5001,place,indoor,NR,0,999.0000,indoor,1,0.1798
86,1,86,202.5018,1.4987,place,outdoor,NR,0,999.0000,outdoor,1,0.1489
87,1,87,204.0007,1.4999,place,outdoor,NR,0,999.0000,outdoor,1,0.2880
88,1,88,205.5045,10.4968,rest,rest,rest,1,999.0000,NR,1,0.0000
89,1,89,216.0015,1.5005,object,natural,NR,0,999.0000,natural,1,0.0466
90,1,90,217.5024,1.4987,object,manmade,NR,0,999.0000,manmade,1,0.0209
91,1,91,219.0014,1.4990,object,manmade,NR,0,999.0000,manmade,1,0.2198
92,1,92,220.5007,1.5005,object,natural,NR,0,999.0000,natural,1,0.0792
93,1,93,222.0014,1.4990,object,manmade,NR,0,999.0000,manmade,1,0.1312
94,1,94,223.5007,1.5005,object,natural,NR,0,999.0000,natural,1,0.0641
95,1,95,225.0015,1.4989,object,manmade,NR,0,999.0000,manmade,1,0.0360
96,1,96,226.5006,1.4996,object,natural,NR,0,999.0000,natural,1,0.1691
97,1,97,228.0005,1.5004,object,manmade,NR,0,999.0000,manmade,1,0.0032
98,1,98,229.5012,1.4992,object,natural,NR,0,999.0000,natural,1,0.0146
99,1,99,231.0054,10.4954,rest,rest,rest,1,999.0000,NR,1,0.0000
100,1,100,241.5011,1.4998,face,male,male,1,0.4941,NR,0,999.0000
101,1,101,243.0012,1.4991,face,female,NR,0,999.0000,NR,0,999.0000
102,1,102,244.5006,1.4997,face,male,male,1,0.4498,NR,0,999.0000
103,1,103,246.0005,1.5008,face,male,male,1,0.3957,NR,0,999.0000
104,1,104,247.5016,1.4990,face,female,NR,0,999.0000,female,1,0.0148
105,1,105,249.0009,1.5001,face,male,male,1,0.4938,NR,0,999.0000
106,1,106,250.5012,1.4995,face,female,female,1,0.4236,NR,0,999.0000
107,1,107,252.0010,1.5004,face,female,NR,0,999.0000,female,1,0.0204
108,1,108,253.5016,1.4988,face,male,male,1,0.4139,NR,0,999.0000
109,1,109,255.0007,1.5006,face,female,NR,0,999.0000,male,0,0.4278
110,1,110,256.5059,10.4943,rest,rest,rest,1,999.0000,NR,1,0.0000
111,1,111,267.0006,1.5010,face,female,female,1,0.4871,NR,0,999.0000
112,1,112,268.5020,1.4991,face,female,NR,0,999.0000,NR,0,999.0000
113,1,113,270.0015,1.4987,face,female,NR,0,999.0000,female,1,0.1414
114,1,114,271.5004,1.5008,face,male,male,1,0.3841,NR,0,999.0000
115,1,115,273.0015,1.4996,face,female,female,1,0.4453,NR,0,999.0000
116,1,116,274.5014,1.4997,face,male,male,1,0.4482,NR,0,999.0000
117,1,117,276.0014,1.4993,face,male,NR,0,999.0000,NR,0,999.0000
118,1,118,277.5009,1.4998,face,female,female,1,0.4430,NR,0,999.0000
119,1,119,279.0010,1.4993,face,male,male,1,0.4101,NR,0,999.0000
120,1,120,280.5005,1.5000,face,male,male,1,0.4600,NR,0,999.0000
121,1,121,282.0066,10.4941,rest,rest,rest,1,999.0000,NR,1,0.0000
122,1,122,292.5010,1.5010,place,indoor,NR,0,999.0000,indoor,1,0.5204
123,1,123,294.0023,1.4981,place,indoor,NR,0,999.0000,indoor,1,0.0905
124,1,124,295.5008,1.5000,place,indoor,indoor,1,0.4668,NR,0,999.0000
125,1,125,297.0010,1.5002,place,outdoor,outdoor,1,0.4924,NR,0,999.0000
126,1,126,298.5015,1.4998,place,outdoor,indoor,0,0.4683,NR,0,999.0000
127,1,127,300.0015,1.4990,place,outdoor,NR,0,999.0000,outdoor,1,0.0643
128,1,128,301.5008,1.5003,place,indoor,NR,0,999.0000,indoor,1,0.0483
129,1,129,303.0014,1.4998,place,outdoor,indoor,0,0.4255,outdoor,1,0.1356
130,1,130,304.5015,1.4993,place,indoor,NR,0,999.0000,indoor,1,0.0995
131,1,131,306.0011,1.4993,place,outdoor,NR,0,999.0000,outdoor,1,0.0791
132,1,132,307.5073,10.4940,rest,rest,rest,1,999.0000,NR,1,0.0000
133,2,1,12.0026,1.4984,place,indoor,NR,0,999.0000,outdoor,0,0.3314
134,2,2,13.5013,1.4991,place,indoor,indoor,1,0.4772,NR,0,999.0000
135,2,3,15.0007,1.4994,place,indoor,NR,0,999.0000,indoor,1,0.0590
136,2,4,16.5004,1.5006,place,outdoor,outdoor,1,0.3983,NR,0,999.0000
137,2,5,18.0013,1.4990,place,indoor,indoor,1,0.3746,NR,0,999.0000
138,2,6,19.5005,1.5004,place,indoor,indoor,1,0.3847,NR,0,999.0000
139,2,7,21.0011,1.4990,place,outdoor,outdoor,1,0.3857,NR,0,999.0000
140,2,8,22.5004,1.4997,place,outdoor,NR,0,999.0000,outdoor,1,0.2215
141,2,9,24.0003,1.5009,place,outdoor,NR,0,999.0000,indoor,0,0.0620
142,2,10,25.5015,1.4998,place,outdoor,indoor,0,0.4337,outdoor,1,0.1447
143,2,11,27.0202,10.4810,rest,rest,rest,1,999.0000,NR,1,0.0000
144,2,12,37.5014,1.5007,face,female,NR,0,999.0000,female,1,0.1595
145,2,13,39.0025,1.4986,face,male,male,1,0.4076,NR,0,999.0000
146,2,14,40.5014,1.4994,face,male,male,1,0.3852,NR,0,999.0000
147,2,15,42.0010,1.4994,face,female,female,1,0.3973,NR,0,999.0000
148,2,16,43.5007,1.4997,face,female,female,1,0.3659,NR,0,999.0000
149,2,17,45.0007,1.4996,face,female,female,1,0.4285,NR,0,999.0000
150,2,18,46.5006,1.4997,face,female,female,1,0.4443,NR,0,999.0000
151,2,19,48.0005,1.4998,face,male,NR,0,999.0000,male,1,0.0145
152,2,20,49.5006,1.5008,face,male,male,1,0.4252,NR,0,999.0000
153,2,21,51.0017,1.4994,face,male,NR,0,999.0000,male,1,0.0431
154,2,22,52.5038,10.4964,rest,rest,rest,1,999.0000,NR,1,0.0000
155,2,23,63.0005,1.4997,place,indoor,NR,0,999.0000,indoor,1,0.0847
156,2,24,64.5005,1.5007,place,outdoor,NR,0,999.0000,outdoor,1,0.1199
157,2,25,66.0016,1.4992,place,indoor,NR,0,999.0000,indoor,1,0.0047
158,2,26,67.5010,1.4998,place,outdoor,NR,0,999.0000,outdoor,1,0.0574
159,2,27,69.0011,1.5004,place,outdoor,NR,0,999.0000,indoor,0,0.3042
160,2,28,70.5017,1.4985,place,indoor,NR,0,999.0000,indoor,1,0.1796
161,2,29,72.0005,1.5003,place,indoor,indoor,1,0.4922,NR,0,999.0000
162,2,30,73.5010,1.4994,place,outdoor,NR,0,999.0000,outdoor,1,0.0189
163,2,31,75.0007,1.5001,place,outdoor,outdoor,1,0.4563,NR,0,999.0000
164,2,32,76.5010,1.5000,place,indoor,indoor,1,0.4139,NR,0,999.0000
165,2,33,78.0046,10.4960,rest,rest,rest,1,999.0000,NR,1,0.0000
166,2,34,88.5010,1.5003,place,indoor,NR,0,999.0000,indoor,1,0.2057
