index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WI	WI	Indoor	WI_10	W150	wwMONKEY	Indoor34	cafeteria	indoor_cafeteria.jpg	indoor	indoor	4	1
2	1	WO	WO	Outdoor	WO_13	W162	wwDESK	Outdoor107	picnic_area	outdoor_picnic_area.jpg	outdoor	natural	2	1
3	1	WI	WI	Indoor	WI_14	W2	wwSLIPPER	Indoor76	kitchenette	indoor_kitchenette.jpg	indoor	indoor	4	1
4	1	WI	WI	Indoor	WI_3	W58	wwPASTE	Indoor42	classroom	indoor_classroom.jpg	indoor	indoor	2	1
5	1	WO	WO	Outdoor	WO_10	W249	wwRACQUET	Outdoor64	highway	outdoor_highway.jpg	outdoor	natural	4	1
6	1	WO	WO	Outdoor	WO_9	W11	wwPOWDER	Outdoor114	raceway	outdoor_raceway.jpg	outdoor	manmade	2	1
7	1	WO	WO	Outdoor	WO_8	W62	wwSHOVEL	Outdoor23	cabin	outdoor_cabin.jpg	outdoor	manmade	4	1
8	1	WI	WI	Indoor	WI_2	W222	wwRING	Indoor19	bar	indoor_bar.jpg	indoor	indoor	4	1
9	1	WO	WO	Outdoor	WO_12	W56	wwBROWNIE	Outdoor53	fountain	outdoor_fountain.jpg	outdoor	manmade	4	1
10	1	WI	WI	Indoor	WI_14	W2	wwSLIPPER	Indoor76	kitchenette	indoor_kitchenette.jpg	indoor	indoor	4	2
11	1	WI	WI	Indoor	WI_2	W222	wwRING	Indoor19	bar	indoor_bar.jpg	indoor	indoor	4	2
12	1	WI	WI	Indoor	WI_1	W95	wwQUAIL	Indoor71	jail_cell	indoor_jail_cell.jpg	indoor	indoor	2	1
13	1	WO	WO	Outdoor	WO_2	W97	wwASPARAGUS	Outdoor88	mosque	outdoor_mosque.jpg	outdoor	manmade	4	1
14	1	WI	WI	Indoor	WI_11	W47	wwKNIFE	Indoor106	shower	indoor_shower.jpg	indoor	indoor	2	1
15	1	WO	WO	Outdoor	WO_8	W62	wwSHOVEL	Outdoor23	cabin	outdoor_cabin.jpg	outdoor	manmade	4	2
16	1	WI	WI	Indoor	WI_10	W150	wwMONKEY	Indoor34	cafeteria	indoor_cafeteria.jpg	indoor	indoor	4	2
17	1	WI	WI	Indoor	WI_6	W32	wwSTORK	Indoor103	sauna	indoor_sauna.jpg	indoor	indoor	4	1
18	1	WO	WO	Outdoor	WO_10	W249	wwRACQUET	Outdoor64	highway	outdoor_highway.jpg	outdoor	natural	4	2
19	1	WI	WI	Indoor	WI_5	W21	wwNEEDLE	Indoor62	game_room	indoor_game_room.jpg	indoor	indoor	2	1
20	1	WI	WI	Indoor	WI_9	W16	wwPEARL	Indoor18	banquet_hall	indoor_banquet_hall.jpg	indoor	indoor	2	1
21	1	WO	WO	Outdoor	WO_1	W96	wwSHRIMP	Outdoor79	lido_deck	outdoor_lido_deck.jpg	outdoor	manmade	2	1
22	1	WI	WI	Indoor	WI_4	W163	wwROSE	Indoor72	jewelry_shop	indoor_jewelry_shop.jpg	indoor	indoor	4	1
23	1	WO	WO	Outdoor	WO_7	W29	wwSTOOL	Outdoor87	moat	outdoor_moat.jpg	outdoor	manmade	2	1
24	1	WI	WI	Indoor	WI_13	W131	wwEYE	Indoor11	auditorium	indoor_auditorium.jpg	indoor	indoor	2	1
25	1	WI	WI	Indoor	WI_6	W32	wwSTORK	Indoor103	sauna	indoor_sauna.jpg	indoor	indoor	4	2
26	1	WO	WO	Outdoor	WO_3	W30	wwROCKER	Outdoor24	campsite	outdoor_campsite.jpg	outdoor	manmade	2	1
27	1	WO	WO	Outdoor	WO_6	W205	wwBOWL	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4	1
28	1	WO	WO	Outdoor	WO_2	W97	wwASPARAGUS	Outdoor88	mosque	outdoor_mosque.jpg	outdoor	manmade	4	2
29	1	WI	WI	Indoor	WI_12	W176	wwHIGHWAY	Indoor93	optician	indoor_optician.jpg	indoor	indoor	4	1
30	1	WI	WI	Indoor	WI_8	W183	wwSCOTCH	Indoor97	playroom	indoor_playroom.jpg	indoor	indoor	4	1
31	1	WI	WI	Indoor	WI_7	W156	wwMUFFIN	Indoor89	nursery	indoor_nursery.jpg	indoor	indoor	2	1
32	1	WO	WO	Outdoor	WO_5	W10	wwOYSTER	Outdoor68	hotel	outdoor_hotel.jpg	outdoor	manmade	2	1
33	1	WI	WI	Indoor	WI_4	W163	wwROSE	Indoor72	jewelry_shop	indoor_jewelry_shop.jpg	indoor	indoor	4	2
34	1	WO	WO	Outdoor	WO_4	W234	wwLAMB	Outdoor101	palace	outdoor_palace.jpg	outdoor	manmade	4	1
35	1	WO	WO	Outdoor	WO_14	W109	wwFIRE	Outdoor97	outhouse	outdoor_outhouse.jpg	outdoor	natural	4	1
36	1	WO	WO	Outdoor	WO_14	W109	wwFIRE	Outdoor97	outhouse	outdoor_outhouse.jpg	outdoor	natural	4	2
37	1	WI	WI	Indoor	WI_8	W183	wwSCOTCH	Indoor97	playroom	indoor_playroom.jpg	indoor	indoor	4	2
38	1	WO	WO	Outdoor	WO_6	W205	wwBOWL	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4	2
39	1	WI	WI	Indoor	WI_12	W176	wwHIGHWAY	Indoor93	optician	indoor_optician.jpg	indoor	indoor	4	2
40	1	WO	WO	Outdoor	WO_11	W245	wwMILK	Outdoor117	river	outdoor_river.jpg	outdoor	natural	2	1
41	1	WO	WO	Outdoor	WO_12	W56	wwBROWNIE	Outdoor53	fountain	outdoor_fountain.jpg	outdoor	manmade	4	2
42	1	WO	WO	Outdoor	WO_4	W234	wwLAMB	Outdoor101	palace	outdoor_palace.jpg	outdoor	manmade	4	2
43	2	WO	WO	Outdoor	WO_22	W159	wwSQUIRREL	Outdoor54	garbage_dump	outdoor_garbage_dump.jpg	outdoor	manmade	4	1
44	2	WI	WI	Indoor	WI_22	W189	wwSCORPION	Indoor47	computer_room	indoor_computer_room.jpg	indoor	indoor	4	1
45	2	WO	WO	Outdoor	WO_16	W178	wwZIPPER	Outdoor115	railroad_track	outdoor_railroad_track.jpg	outdoor	manmade	4	1
46	2	WI	WI	Indoor	WI_21	W81	wwCHERRY	Indoor20	basement	indoor_basement.jpg	indoor	indoor	2	1
47	2	WO	WO	Outdoor	WO_23	W137	wwKEG	Outdoor118	rock_arch	outdoor_rock_arch.jpg	outdoor	natural	2	1
48	2	WO	WO	Outdoor	WO_28	W86	wwSYRUP	Outdoor90	mountain	outdoor_mountain.jpg	outdoor	natural	4	1
