index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	TO_4	safe	0	TO_4	Outdoor	WO_2	W97	wwASPARAGUS	Outdoor88	mosque	outdoor_mosque.jpg	outdoor	manmade	4
2	1	TO_4	safe	0	TO_4	Outdoor	WO_8	W62	wwSHOVEL	Outdoor23	cabin	outdoor_cabin.jpg	outdoor	manmade	4
3	1	F	safe	0	F	FOIL	F_1	W115	wwHATCHET	FOIL	FOIL	FOIL	FOIL	FOIL	0
4	1	TO_4	safe	0	TO_4	Outdoor	WO_12	W56	wwBROWNIE	Outdoor53	fountain	outdoor_fountain.jpg	outdoor	manmade	4
5	1	F	safe	0	F	FOIL	F_9	W100	wwCANARY	FOIL	FOIL	FOIL	FOIL	FOIL	0
6	1	TO_4	safe	0	TO_4	Outdoor	WO_4	W234	wwLAMB	Outdoor101	palace	outdoor_palace.jpg	outdoor	manmade	4
7	1	F	safe	0	F	FOIL	F_8	W160	wwPIANO	FOIL	FOIL	FOIL	FOIL	FOIL	0
8	1	TI_2	safe	0	TI_2	Indoor	WI_3	W58	wwPASTE	Indoor42	classroom	indoor_classroom.jpg	indoor	indoor	2
9	1	TI_4	safe	0	TI_4	Indoor	WI_6	W32	wwSTORK	Indoor103	sauna	indoor_sauna.jpg	indoor	indoor	4
10	1	F	safe	0	F	FOIL	F_5	W221	wwCOFFEE	FOIL	FOIL	FOIL	FOIL	FOIL	0
11	1	TI_2	safe	0	TI_2	Indoor	WI_11	W47	wwKNIFE	Indoor106	shower	indoor_shower.jpg	indoor	indoor	2
12	1	TI_2	safe	0	TI_2	Indoor	WI_9	W16	wwPEARL	Indoor18	banquet_hall	indoor_banquet_hall.jpg	indoor	indoor	2
13	1	F	safe	0	F	FOIL	F_7	W151	wwHONEY	FOIL	FOIL	FOIL	FOIL	FOIL	0
14	1	F	safe	0	F	FOIL	F_11	W105	wwGARBAGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
15	1	TI_4	safe	0	TI_4	Indoor	WI_10	W150	wwMONKEY	Indoor34	cafeteria	indoor_cafeteria.jpg	indoor	indoor	4
16	1	TO_2	safe	0	TO_2	Outdoor	WO_11	W245	wwMILK	Outdoor117	river	outdoor_river.jpg	outdoor	natural	2
17	1	TO_2	safe	0	TO_2	Outdoor	WO_3	W30	wwROCKER	Outdoor24	campsite	outdoor_campsite.jpg	outdoor	manmade	2
18	1	F	safe	0	F	FOIL	F_3	W143	wwWINE	FOIL	FOIL	FOIL	FOIL	FOIL	0
19	1	F	safe	0	F	FOIL	F_4	W45	wwPENNY	FOIL	FOIL	FOIL	FOIL	FOIL	0
20	1	TO_4	safe	0	TO_4	Outdoor	WO_14	W109	wwFIRE	Outdoor97	outhouse	outdoor_outhouse.jpg	outdoor	natural	4
21	1	TO_4	safe	0	TO_4	Outdoor	WO_10	W249	wwRACQUET	Outdoor64	highway	outdoor_highway.jpg	outdoor	natural	4
22	1	TO_2	safe	0	TO_2	Outdoor	WO_5	W10	wwOYSTER	Outdoor68	hotel	outdoor_hotel.jpg	outdoor	manmade	2
