index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0034,1.4978,place,outdoor,NR,0,999,outdoor,1,0.4153
2,1,2,13.6795,1.3206,place,outdoor,NR,0,999,outdoor,1,0.323
3,1,3,15.0288,1.4721,place,indoor,NR,0,999,indoor,1,0.2256
4,1,4,16.5309,1.4699,place,outdoor,NR,0,999,outdoor,1,0.133
5,1,5,18.0307,1.4698,place,indoor,NR,0,999,NR,0,999
6,1,6,19.5311,1.4701,place,outdoor,outdoor,1,0.4247,NR,0,999
7,1,7,21.0325,1.4687,place,indoor,NR,0,999,indoor,1,0.1577
8,1,8,22.5337,1.4677,place,indoor,NR,0,999,indoor,1,0.1648
9,1,9,24.0345,1.4664,place,outdoor,NR,0,999,outdoor,1,0.0677
10,1,10,25.5352,1.4655,place,indoor,indoor,1,0.3252,NR,0,999
11,1,11,27.0477,10.4535,rest,rest,rest,1,999,NR,1,0
12,1,12,37.5504,1.4517,object,manmade,NR,0,999,manmade,1,0.3145
13,1,13,39.0522,1.4488,object,manmade,NR,0,999,natural,0,0.1312
14,1,14,40.5372,1.4637,object,natural,natural,1,0.3801,NR,0,999
15,1,15,42.0366,1.4644,object,manmade,manmade,1,0.399,NR,0,999
16,1,16,43.538,1.4629,object,natural,natural,1,0.3543,NR,0,999
17,1,17,45.0388,1.4623,object,natural,manmade,0,0.3815,NR,0,999
18,1,18,46.5392,1.4618,object,natural,natural,1,0.356,NR,0,999
19,1,19,48.0401,1.46,object,manmade,NR,0,999,natural,0,0.021
20,1,20,49.54,1.4607,object,natural,NR,0,999,natural,1,0.0332
21,1,21,51.041,1.4604,object,manmade,manmade,1,0.356,NR,0,999
22,1,22,52.5476,10.4529,rest,rest,rest,1,999,NR,1,0
23,1,23,63.0591,1.443,place,outdoor,NR,0,999,indoor,0,0.2063
24,1,24,64.5619,1.4388,place,indoor,NR,0,999,indoor,1,0.0418
25,1,25,66.043,1.4583,place,indoor,NR,0,999,outdoor,0,0.0399
26,1,26,67.5442,1.4563,place,outdoor,outdoor,1,0.4264,NR,0,999
27,1,27,69.0437,1.4573,place,indoor,indoor,1,0.3384,NR,0,999
28,1,28,70.5453,1.4559,place,outdoor,indoor,0,0.4049,NR,0,999
29,1,29,72.0462,1.4541,place,indoor,NR,0,999,indoor,1,0.1316
30,1,30,73.5457,1.4547,place,outdoor,NR,0,999,outdoor,1,0.1949
31,1,31,75.0472,1.4533,place,indoor,indoor,1,0.4188,NR,0,999
32,1,32,76.5471,1.4533,place,outdoor,NR,0,999,indoor,0,0.0758
33,1,33,78.0649,10.4362,rest,rest,rest,1,999,NR,1,0
34,1,34,88.5694,1.4318,place,outdoor,NR,0,999,indoor,0,0.227
35,1,35,90.0705,1.4311,place,indoor,NR,0,999,outdoor,0,0.1706
36,1,36,91.5505,1.4507,place,indoor,indoor,1,0.4201,NR,0,999
37,1,37,93.0496,1.4517,place,outdoor,NR,0,999,outdoor,1,0.0674
38,1,38,94.5511,1.4495,place,outdoor,NR,0,999,outdoor,1,0.164
39,1,39,96.0513,1.4497,place,indoor,indoor,1,0.4232,NR,0,999
40,1,40,97.5526,1.4481,place,outdoor,NR,0,999,outdoor,1,0.1023
41,1,41,99.052,1.4482,place,indoor,NR,0,999,indoor,1,0.0494
42,1,42,100.5532,1.4474,place,indoor,NR,0,999,indoor,1,0.1395
43,1,43,102.0533,1.4478,place,outdoor,NR,0,999,NR,0,999
44,1,44,103.5654,10.435,rest,rest,rest,1,999,NR,1,0
45,1,45,114.0786,1.4228,face,female,NR,0,999,female,1,0.2727
46,1,46,115.5803,1.4203,face,female,NR,0,999,female,1,0.0378
47,1,47,117.0565,1.4441,face,female,female,1,0.4245,NR,0,999
48,1,48,118.5569,1.4433,face,male,male,1,0.3342,NR,0,999
49,1,49,120.0564,1.4437,face,male,male,1,0.3876,NR,0,999
50,1,50,121.5573,1.4434,face,female,male,0,0.406,NR,0,999
51,1,51,123.0579,1.4423,face,male,male,1,0.3995,NR,0,999
52,1,52,124.5579,1.4432,face,male,male,1,0.4333,NR,0,999
53,1,53,126.0607,1.4395,face,female,NR,0,999,female,1,0.0715
54,1,54,127.5602,1.4407,face,male,male,1,0.3076,NR,0,999
55,1,55,129.0661,10.4343,rest,rest,rest,1,999,NR,1,0
56,1,56,139.5885,1.4133,object,natural,NR,0,999,natural,1,0.1955
57,1,57,141.0905,1.4099,object,natural,NR,0,999,natural,1,0.0895
58,1,58,142.5627,1.4386,object,natural,NR,0,999,NR,0,999
59,1,59,144.0628,1.4384,object,natural,manmade,0,0.3317,NR,0,999
60,1,60,145.5649,1.4355,object,natural,NR,0,999,natural,1,0.0502
61,1,61,147.0642,1.4367,object,manmade,manmade,1,0.3381,NR,0,999
62,1,62,148.5652,1.4352,object,manmade,NR,0,999,natural,0,0.0142
63,1,63,150.0653,1.4353,object,manmade,NR,0,999,manmade,1,0.0627
64,1,64,151.5666,1.4347,object,manmade,manmade,1,0.3566,NR,0,999
65,1,65,153.0669,1.4337,object,manmade,NR,0,999,NR,0,999
66,1,66,154.5833,10.4177,rest,rest,rest,1,999,NR,1,0
67,1,67,165.0989,1.4013,face,female,NR,0,999,female,1,0.1486
68,1,68,166.5983,1.4024,face,female,NR,0,999,female,1,0.0508
69,1,69,168.0693,1.432,face,male,NR,0,999,NR,0,999
70,1,70,169.5698,1.4313,face,female,NR,0,999,female,1,0.0147
71,1,71,171.0703,1.4304,face,male,female,0,0.3143,NR,0,999
72,1,72,172.5705,1.4301,face,male,NR,0,999,female,0,0.1624
73,1,73,174.0714,1.4297,face,male,male,1,0.3205,NR,0,999
74,1,74,175.5728,1.4284,face,male,male,1,0.3466,NR,0,999
75,1,75,177.0723,1.4289,face,female,female,1,0.4067,NR,0,999
76,1,76,178.5731,1.4272,face,female,NR,0,999,female,1,0.0633
77,1,77,180.0839,10.417,rest,rest,rest,1,999,NR,1,0
78,1,78,190.6079,1.3927,face,female,NR,0,999,female,1,0.1132
79,1,79,192.1092,1.3909,face,male,NR,0,999,male,1,0.029
80,1,80,193.5755,1.4253,face,male,NR,0,999,NR,0,999
81,1,81,195.0761,1.4243,face,female,NR,0,999,NR,0,999
82,1,82,196.576,1.4242,face,male,NR,0,999,male,1,0.0904
83,1,83,198.0758,1.4247,face,female,NR,0,999,female,1,0.0834
84,1,84,199.578,1.4221,face,female,NR,0,999,female,1,0.067
85,1,85,201.0782,1.4226,face,female,NR,0,999,female,1,0.2445
86,1,86,202.5796,1.4213,face,male,NR,0,999,NR,0,999
87,1,87,204.0792,1.421,face,male,NR,0,999,NR,0,999
88,1,88,205.5847,10.4165,rest,rest,rest,1,999,NR,1,0
89,1,89,216.1179,1.3823,object,natural,NR,0,999,manmade,0,0.2914
90,1,90,217.6179,1.3833,object,natural,NR,0,999,natural,1,0.3175
91,1,91,219.0823,1.4191,object,manmade,manmade,1,0.3769,NR,0,999
92,1,92,220.5831,1.418,object,manmade,NR,0,999,natural,0,0.263
93,1,93,222.0828,1.4181,object,manmade,NR,0,999,manmade,1,0.0445
94,1,94,223.5843,1.4171,object,natural,natural,1,0.3947,NR,0,999
95,1,95,225.0843,1.4158,object,manmade,NR,0,999,manmade,1,0.011
96,1,96,226.5844,1.4166,object,manmade,NR,0,999,manmade,1,0.055
97,1,97,228.0853,1.415,object,natural,NR,0,999,natural,1,0.0451
98,1,98,229.586,1.4145,object,natural,NR,0,999,NR,0,999
99,1,99,231.1018,10.3994,rest,rest,rest,1,999,NR,1,0
100,1,100,241.6262,1.3746,object,manmade,NR,0,999,manmade,1,0.1713
101,1,101,243.13,1.3715,object,manmade,NR,0,999,manmade,1,0.038
102,1,102,244.6316,1.3698,object,manmade,NR,0,999,manmade,1,0.0124
103,1,103,246.0899,1.4109,object,natural,NR,0,999,NR,0,999
104,1,104,247.5903,1.4106,object,manmade,NR,0,999,manmade,1,0.0196
105,1,105,249.0898,1.4105,object,natural,NR,0,999,natural,1,0.0314
106,1,106,250.5922,1.4087,object,manmade,NR,0,999,manmade,1,0.0943
107,1,107,252.0918,1.4093,object,natural,NR,0,999,NR,0,999
108,1,108,253.5938,1.4073,object,natural,NR,0,999,NR,0,999
109,1,109,255.0925,1.4088,object,natural,NR,0,999,natural,1,0.0757
110,1,110,256.6024,10.399,rest,rest,rest,1,999,NR,1,0
111,1,111,267.1412,1.3599,place,indoor,NR,0,999,indoor,1,0.2153
112,1,112,268.6377,1.3632,place,outdoor,NR,0,999,outdoor,1,0.1781
113,1,113,270.1381,1.3629,place,outdoor,NR,0,999,indoor,0,0.4557
114,1,114,271.5957,1.4048,place,indoor,NR,0,999,indoor,1,0.1326
115,1,115,273.0956,1.4047,place,outdoor,NR,0,999,NR,0,999
116,1,116,274.5968,1.4038,place,indoor,NR,0,999,indoor,1,0.0958
117,1,117,276.0969,1.4041,place,outdoor,indoor,0,0.3884,outdoor,1,0.1347
118,1,118,277.5988,1.402,place,outdoor,NR,0,999,outdoor,1,0.0587
119,1,119,279.0979,1.4026,place,indoor,NR,0,999,indoor,1,0.2042
120,1,120,280.5991,1.4015,place,indoor,indoor,1,0.3808,NR,0,999
121,1,121,282.1031,10.3977,rest,rest,rest,1,999,NR,1,0
122,1,122,292.6466,1.3551,face,male,NR,0,999,NR,0,999
123,1,123,294.1477,1.3534,face,female,NR,0,999,NR,0,999
124,1,124,295.6481,1.3533,face,male,NR,0,999,NR,0,999
125,1,125,297.1011,1.3991,face,male,NR,0,999,male,1,0.0992
126,1,126,298.6015,1.3997,face,female,NR,0,999,male,0,0.0032
127,1,127,300.1036,1.3978,face,male,male,1,0.3397,NR,0,999
128,1,128,301.6044,1.3962,face,female,NR,0,999,female,1,0.0033
129,1,129,303.1042,1.3965,face,female,NR,0,999,female,1,0.1059
130,1,130,304.6046,1.3966,face,female,NR,0,999,NR,0,999
131,1,131,306.1051,1.3961,face,male,NR,0,999,male,1,0.0951
132,1,132,307.6204,10.3806,rest,rest,rest,1,0.5149,NR,1,0
133,2,1,12.0023,1.499,object,natural,NR,0,999,natural,1,0.2473
134,2,2,13.664,1.3371,object,manmade,NR,0,999,manmade,1,0.0187
135,2,3,15.1073,1.3929,object,natural,natural,1,0.3261,NR,0,999
136,2,4,16.6062,1.3945,object,natural,manmade,0,0.368,NR,0,999
137,2,5,18.1079,1.3926,object,natural,natural,1,0.3357,NR,0,999
138,2,6,19.6082,1.3921,object,manmade,NR,0,999,manmade,1,0.0774
139,2,7,21.1085,1.3916,object,manmade,natural,0,0.3637,NR,0,999
140,2,8,22.6095,1.3917,object,manmade,NR,0,999,NR,0,999
141,2,9,24.1111,1.3898,object,natural,natural,1,0.367,NR,0,999
142,2,10,25.6106,1.3902,object,manmade,manmade,1,0.3727,NR,0,999
143,2,11,27.1217,10.3785,rest,rest,rest,1,999,NR,1,0
144,2,12,37.6629,1.3385,place,indoor,NR,0,999,indoor,1,0.1941
145,2,13,39.1651,1.3353,place,indoor,NR,0,999,indoor,1,0.0872
146,2,14,40.6133,1.3871,place,indoor,indoor,1,0.3719,NR,0,999
147,2,15,42.1133,1.3871,place,outdoor,NR,0,999,outdoor,1,0.1362
148,2,16,43.6148,1.3853,place,outdoor,NR,0,999,outdoor,1,0.0969
149,2,17,45.1144,1.3858,place,outdoor,NR,0,999,indoor,0,0.0609
150,2,18,46.6155,1.3855,place,outdoor,NR,0,999,outdoor,1,0.0338
151,2,19,48.1161,1.3849,place,indoor,NR,0,999,indoor,1,0.1363
152,2,20,49.617,1.3839,place,indoor,NR,0,999,indoor,1,0.0829
153,2,21,51.1177,1.3833,place,outdoor,NR,0,999,indoor,0,0.0538
154,2,22,52.6226,10.3787,rest,rest,rest,1,999,NR,1,0
155,2,23,63.1733,1.3276,place,indoor,NR,0,999,indoor,1,0.2437
156,2,24,64.6743,1.3273,place,outdoor,NR,0,999,outdoor,1,0.1494
157,2,25,66.1218,1.3783,place,indoor,NR,0,999,NR,0,999
158,2,26,67.6189,1.3813,place,outdoor,NR,0,999,NR,0,999
159,2,27,69.12,1.3808,place,outdoor,NR,0,999,outdoor,1,0.148
160,2,28,70.6217,1.3796,place,indoor,NR,0,999,indoor,1,0.112
161,2,29,72.1228,1.378,place,indoor,NR,0,999,indoor,1,0.1811
162,2,30,73.6237,1.3772,place,indoor,NR,0,999,indoor,1,0.0624
163,2,31,75.123,1.378,place,outdoor,NR,0,999,indoor,0,0.0997
164,2,32,76.6239,1.3768,place,outdoor,indoor,0,0.3586,NR,0,999
165,2,33,78.1399,10.361,rest,rest,rest,1,999,NR,1,0
166,2,34,88.6827,1.3182,object,manmade,NR,0,999,manmade,1,0.2127
167,2,35,90.1838,1.3176,object,natural,NR,0,999,natural,1,0.1189
168,2,36,91.6852,1.3159,object,manmade,NR,0,999,manmade,1,0.1152
169,2,37,93.1274,1.3734,object,manmade,NR,0,999,manmade,1,0.0926
170,2,38,94.6271,1.3732,object,natural,natural,1,0.3471,NR,0,999
171,2,39,96.1276,1.3735,object,manmade,NR,0,999,manmade,1,0.1267
172,2,40,97.629,1.3719,object,manmade,NR,0,999,manmade,1,0.0595
173,2,41,99.1294,1.3709,object,natural,NR,0,999,natural,1,0.0991
