"","bootDist_0_hipp","bootDist_0_hippxgroup","bootDist_1_vtc","bootDist_1_vtcxgroup","bootDist_1_hipp","bootDist_1_hippxgroup","bootDist_2_hipp","bootDist_2_hippxgroup","min_persub"
"24",0.298192069659754,0.122371998522586,0.256416742696744,-0.0395422355136828,0.232724393857924,0.158051191836108,0.262758072547073,-0.0614107662695777,127
"25",0.341804501196898,0.0626660669089743,0.280665266731017,-0.047892754497228,0.278778616478906,0.0953589506403388,0.257801605075549,-0.0597975919968109,105
"26",0.331439451091014,0.138223993478679,0.299453704927778,-0.0261640590295908,0.253737142492695,0.183775378191766,0.280807362654516,-0.0937653653058782,107
"27",0.326947495283937,0.10987702916696,0.325162740065498,-0.050402685520681,0.248811740103017,0.14828719039502,0.258530884606952,-0.0773685399820925,126
"28",0.320908922534338,0.0740680803959925,0.27769592472647,-0.0248415640983292,0.262659824901945,0.0935138513652672,0.255500719826889,-0.0617319745298097,123
"29",0.312832320191046,0.103187599777324,0.307175805900813,0.000151498793354522,0.238979141774453,0.126190083936136,0.258768706115279,-0.0407860018865331,126
"30",0.331044272472536,0.081387374378966,0.263007664397787,0.00257882642493732,0.266166045399671,0.10486358201484,0.295122558642968,-0.0841405910943829,125
"31",0.359844310263037,0.0871259032917728,0.233401860726332,-0.0309420198657349,0.296694900104352,0.106305890558119,0.271126921185188,-0.0534100903093971,121
"32",0.370321481940801,0.140899555781339,0.221220326378953,-0.0194413057711928,0.326301217559456,0.16306559721517,0.25145402059126,-0.0563735326160001,123
"33",0.313712511524058,0.0797038212553226,0.327177700633005,-0.0471988921697422,0.228807972279938,0.109138387669656,0.258420760306738,-0.0736563658134371,123
"34",0.335415945188358,0.0845731012831833,0.295218035338681,-0.0776590872079785,0.255042076528757,0.126569570408443,0.254581057781139,-0.075360826116066,125
"35",0.373438869512472,0.0840566790854891,0.33019393626575,0.0159844986028902,0.289273457081283,0.0980141313847277,0.269641450929075,-0.0604775051164802,108
"36",0.277100888734992,0.0139606767494376,0.239597499569657,-0.0032575275308957,0.217964151470872,0.0261543704471725,0.261485344699332,-0.0613238756800913,125
"37",0.323473688662396,0.102520769110295,0.293011367784022,-0.0186222433308498,0.251576828290344,0.115833601051517,0.268663053786942,-0.0437018599082564,131
"38",0.336861939465439,0.126310820744371,0.294072592172384,-0.00834794651528295,0.263713028442862,0.146968057165901,0.279495056408903,-0.0560266016290847,109
"39",0.332007144139631,0.125906534155299,0.319753807196844,-0.0668270468749404,0.24150709596269,0.151411534990195,0.270117977988209,-0.037790652124869,129
"40",0.322465278667508,0.114912431532026,0.287230170153502,-0.0579477583254756,0.239256147446671,0.152604509675855,0.260393751551034,-0.0625588302280667,122
"41",0.373075425809267,0.123946940954711,0.289674303727657,-0.00907130226498302,0.306134629979299,0.14312948575548,0.259685031803845,-0.058397956987094,111
"42",0.266446882013032,0.13110371040726,0.284560873717345,-0.0586709369430872,0.183668790086188,0.164436003776124,0.274241213469343,-0.0732805743891397,124
"43",0.378945317282839,0.0529790309311231,0.259856861044654,-0.0227387726089986,0.307180106963629,0.0846082877863838,0.265071320914726,-0.0753578916198595,129
"44",0.33403300708289,0.0856122295508089,0.265927368725402,-0.0369061024960425,0.252315245824517,0.110720229716399,0.276677788137321,-0.0433952936979676,121
"45",0.409200941629919,0.176054302826828,0.196256009972376,-0.0158856894977515,0.364571950004005,0.203608800585488,0.282637964373272,-0.0560275519881931,126
"46",0.367852481542733,0.0897535229543694,0.236832516112249,-0.023260489551945,0.302741410139955,0.124192510923625,0.26954275973659,-0.0513971962038814,114
"47",0.291113071824837,0.0748092498336238,0.267742527643237,0.0121688198268736,0.229994430674114,0.0723097923678108,0.257002340838258,-0.0528272745541974,123
"48",0.374823506097377,0.0491948403728875,0.298528401449467,-0.0327583691777585,0.294142985749078,0.0805463644615829,0.269805516341815,-0.0591297045100208,125
"49",0.360696009210108,0.0769135758040754,0.301667796162352,-0.0689294522388872,0.283774152668114,0.110499100169026,0.252742267355712,-0.071183786356613,121
"50",0.317165876538226,0.102505464036478,0.278449154706058,-0.0527015463533118,0.23984391115847,0.138246121981887,0.267321717909451,-0.087390908797314,122
"51",0.365015098408226,0.0935114219381581,0.265761244341667,0.0163119452667234,0.296162441667355,0.110610847355448,0.285857148636113,-0.0728309514984742,120
"52",0.330521040238569,0.10743209913266,0.25652788247919,-0.00561591180781956,0.262055127490118,0.12309779554121,0.244671549361271,-0.0563800094066588,128
"53",0.340828518825069,0.0903409539258693,0.277473902940991,0.00544238086881902,0.262691714045577,0.102777531849528,0.267307843547859,-0.0506678141217741,126
"54",0.334561077370243,0.0918545589714879,0.270259213858974,-0.0806284427312124,0.26382650658529,0.126006787731626,0.265647858263684,-0.0425246720576183,120
"55",0.370410198851902,0.091933220776984,0.264416351282861,-0.0757075970677809,0.299595059128444,0.126536966044194,0.268772876404051,-0.0484767219725467,115
"56",0.31349163238242,0.0550747315723726,0.245646505999349,-0.0560116821523013,0.259452270622512,0.0910482876367711,0.276139878541072,-0.0677667180424544,132
"57",0.364261350469272,0.08022991060627,0.312134990637778,-0.026201356651879,0.277444616429623,0.112219636825861,0.257369960773946,-0.0678569896470985,125
"58",0.37436964746151,0.0589431104375642,0.288188940941539,-0.109042983110763,0.299761858483884,0.103418258907654,0.260808225788787,-0.0649968879220748,120
"59",0.29022665860941,0.134335499856265,0.315586235394381,-0.111990154823644,0.201912677867052,0.184903775326558,0.247386656211266,-0.070843765666227,122
"60",0.347420078324058,0.0519647559949615,0.253002164652503,0.0250759169814469,0.277657344162456,0.0605619090623847,0.289727623585674,-0.0483253128747554,127
"61",0.283655021863025,0.123589883017802,0.296382528903906,-0.0236608928838203,0.211418278268155,0.15006993290514,0.279204913944858,-0.0601733894915551,123
"62",0.343306642347217,0.08635830689316,0.258716114352844,-0.0428612332466368,0.275023223254612,0.116366162162676,0.271227933127263,-0.0531831788345777,128
"63",0.302278263978884,0.0847208080395017,0.25195402783454,-0.0310977905233724,0.230134409854565,0.1119577253591,0.282723834775123,-0.0506030416749557,119
"64",0.303188553352568,0.116982615822304,0.291314873185029,-0.0499597407461329,0.224638592362735,0.142488645715606,0.248652113511033,-0.051045267379603,130
"65",0.363928475952278,0.122434689795408,0.302268883757701,-0.0321366142482077,0.282198082066137,0.16228443776604,0.250452661638845,-0.0707245208419054,115
"66",0.357869644720937,0.108876896657001,0.309851054143432,-0.0432798613083703,0.279651851208501,0.14840771883323,0.262036031857374,-0.0640796044612217,126
"67",0.381450977963547,0.138571744232912,0.240183404168576,-0.0137917019173867,0.319093691934612,0.15371387357216,0.25961444921277,-0.0449035479183119,133
"68",0.360727304521842,0.0757692769061476,0.279932168912826,-0.0283544563487374,0.285294948231486,0.106623178244698,0.281409733803621,-0.0805037469278831,123
"69",0.307544054178839,0.124742916205609,0.236273375500404,-0.0846996482846185,0.243394225725582,0.168376877984427,0.268384973696399,-0.062060916915915,122
"70",0.316884617145987,0.0994314094509897,0.315710783974727,-0.0590903471459958,0.225699294923959,0.128518078985746,0.262867186417918,-0.0548325531838231,128
"71",0.323598041935703,0.0613033807172938,0.268671774459596,0.0223823355061164,0.263641002640659,0.079245169861503,0.276528568354709,-0.0627189189123538,124
"72",0.319082943847664,0.109034348730755,0.231330960051278,-0.0556996125605598,0.244780850410979,0.136424377083723,0.27535341700519,-0.0629908906463043,137
"73",0.316780192679784,0.109043482986784,0.2738269918243,-0.0984363435753848,0.237757502113573,0.153431172993486,0.287676650550765,-0.0589869113626609,128
"74",0.345695365622491,0.066313480698082,0.270578768234505,-0.0538997114615113,0.276168225656236,0.0842717110368901,0.250345757259878,-0.0565231621641986,120
"75",0.312649992296113,0.106715199641806,0.305360190018421,-0.0361241370729966,0.225606091354943,0.138600790597042,0.264164001778597,-0.0672660053068188,127
"76",0.363225281043671,0.0358185847286232,0.301749746476096,-0.0653076684907716,0.277177188697773,0.0715434286690461,0.274586797813445,-0.0613315377111763,134
"77",0.353344603065818,0.0954907347950029,0.296500113255704,-0.0318342389492401,0.271902754463753,0.137165658621674,0.271513062641993,-0.05727428402655,129
"78",0.353972448394469,0.0849468037161886,0.205690818207879,-0.0246351018353748,0.296305290536655,0.108419862779333,0.286180825657609,-0.0827233699681523,122
"79",0.375398398516593,0.146436268266276,0.294057305008518,-0.0186508363323463,0.305259992951721,0.167096306026226,0.274579496037656,-0.0577267366913314,123
"80",0.323043623060981,0.0934314738791355,0.280721762009203,-0.0626859398117575,0.235777821849948,0.122027451658613,0.250912483126805,-0.0698466547353701,95
"81",0.31041374482571,0.0467164581894084,0.273336017910846,0.00986921044760636,0.243491876815708,0.0640753710878985,0.280967048119713,-0.0476505708916984,121
"82",0.339245105462845,0.0694362278782136,0.272876477622053,-0.0278789126051822,0.269415322368313,0.101547892685364,0.263915982940161,-0.0543349506135213,120
"83",0.327111923594069,0.108449871885684,0.254089628731971,-0.0194657731711686,0.249826155666553,0.133676749332232,0.246356847904422,-0.0722909315225647,126
"84",0.328456700438661,0.087826552417486,0.322530002467536,-0.0512039613702826,0.246525721799503,0.10864861133873,0.264812362565117,-0.0607605979504204,119
"85",0.347571837931438,0.106782755003674,0.296557177741729,-0.101515759001336,0.268617299111059,0.154546664402886,0.263743193145331,-0.0460692597636072,123
"86",0.35403321363263,0.0850252701807862,0.306104576578691,-0.122961322642322,0.269071419777284,0.130920577129293,0.26767045584957,-0.0710412433038469,125
"87",0.361992559618377,0.0907415030860544,0.270886523615411,-0.0271196667472165,0.293241947794086,0.10767592175681,0.254482388407282,-0.0499242565471441,133
"88",0.351523241384702,0.140094221626049,0.263502144091975,-0.0107469752009765,0.284878835687439,0.153444509026132,0.280968678450896,-0.0579128365206366,122
"89",0.34907811970957,0.0462940811677717,0.271289119878195,-0.0838903656285302,0.274017073877408,0.0830782401358403,0.25473017097065,-0.0675731047741051,131
"90",0.31476966148244,0.0650364707291963,0.309612213140262,-0.0608711051434458,0.236267623313255,0.104661875030766,0.257317176354463,-0.068720673468244,120
"91",0.347257851704544,0.0537721358140708,0.262147691246034,-0.0387739029185692,0.267926111444052,0.0885183200735922,0.285527974125939,-0.0578507688979863,117
"92",0.303724036403977,0.088189368869432,0.273566004583878,-0.0968234307551622,0.229763714388022,0.12933419851193,0.27748447210932,-0.0531542590478886,127
"93",0.361896560357138,0.135238436807631,0.229509775464912,-0.0393235185200332,0.295281512900723,0.166768148451324,0.273296007185869,-0.0636568572211313,128
"94",0.367891578783052,0.111814223115875,0.248853300989404,-0.0283699257083566,0.307773606772921,0.136941391885257,0.246195259566239,-0.0699784579849377,123
"95",0.373637550638749,0.11269713089432,0.331689238945518,-0.075034202192503,0.277436884299041,0.153911691681054,0.262942927890297,-0.0549563976439375,123
"96",0.305079218559908,0.0315988617191623,0.252448648698176,-0.0473180144072972,0.246694283861605,0.0591713579480036,0.266956043722506,-0.0515770647746421,125
"97",0.355993573244748,0.122252057410837,0.261510300780806,-0.00988187626806394,0.286481586990824,0.146779749977719,0.268150340828912,-0.0892731417454037,116
"98",0.319731650982932,0.133640575037099,0.297268235009401,0.0124520355549773,0.245240568289054,0.157803876207631,0.258563062538743,-0.0628331253263223,122
"99",0.37834549664264,0.0790405049619563,0.286924847080588,-0.0112568876405988,0.296528927496014,0.0993650435523369,0.286644295824432,-0.0627888854551412,123
"100",0.355991857304945,0.0960692804473574,0.223623635856176,-0.0480841458419846,0.290436689552564,0.131740263213971,0.287702221889982,-0.0764068590693138,131
"101",0.336697180976185,0.132415071202893,0.230379370969358,-0.00192158740365807,0.280924405870151,0.142216966881464,0.275902624634277,-0.0609943703497167,103
"102",0.292645069384427,0.0744055493531642,0.212133264171652,-0.0658088023527346,0.237066681621843,0.106009731888257,0.271487728631229,-0.0525356085330137,124
"103",0.387280956736798,0.0866418339124418,0.351834148677649,-0.0788438641536505,0.303255783522713,0.127550476651409,0.264338338149637,-0.0532072423377296,130
"104",0.286458694011109,0.0919494964991833,0.32773157748568,-0.0190060601728366,0.193920032443273,0.112349803470746,0.241686783826912,-0.0430890555789215,120
"105",0.308879519502688,0.0885902955685964,0.286870917288316,-0.00880886215790108,0.224553091228014,0.114615996684692,0.286284724204391,-0.059112890861358,122
"106",0.291444026007377,0.0687797910794227,0.236677095860398,-0.102098732965807,0.224154835491554,0.10061995742283,0.264930820003109,-0.0512667117921099,121
"107",0.33166532114711,0.081720381713163,0.251623545737638,-0.0258387147871766,0.261510959538475,0.108838939645823,0.263170530948055,-0.052681979992239,128
"108",0.358078812817345,0.064438282334867,0.256101163636099,-0.0439814829913221,0.291156713107675,0.0893637300280749,0.266043589110505,-0.0333530325547731,119
"109",0.343135321462383,0.134287131785006,0.284986705335439,-0.0530193759729643,0.260532358645606,0.170144226917394,0.271636410836564,-0.0567709590408551,121
"110",0.368212382880588,0.086001977983505,0.24269209941635,0.0146547403952134,0.315604968111756,0.0961978018603862,0.262527633893788,-0.0437261388332597,106
"111",0.338300619998713,0.0707951702779041,0.21458461278199,-0.0278914068916357,0.288187267118373,0.0886275010702056,0.240681516429971,-0.0523274464860572,123
"112",0.288376570523013,0.117877126761276,0.325606492260263,-0.0358738247543595,0.204840991678836,0.146001027161013,0.266126191043311,-0.0438105020729573,113
"113",0.339219400591935,0.13338298538909,0.309523057429096,-0.061776992022288,0.252391847848613,0.172193158843558,0.255114058555755,-0.0639474702815346,121
"114",0.364799049333172,0.0400719542346738,0.267373686969231,0.00723004164316461,0.295053931032927,0.0585408236238268,0.262743744533738,-0.0797964149043704,113
"115",0.3404996271976,0.153300624865849,0.240559699071797,-0.0185552033837697,0.274869059273942,0.16701357103415,0.278183726390325,-0.0512047602595734,129
"116",0.343243175713727,0.065998189220774,0.243733558460028,-0.0288611451020744,0.283620196077782,0.0903888724230036,0.256051328507779,-0.0434047499752718,126
"117",0.356149150724641,0.148548446040575,0.239412994441144,-0.0529490970962939,0.289538301156102,0.175511655413949,0.291767183887718,-0.0721009110034868,125
"118",0.35439608373908,0.12898844268706,0.244011086379923,-0.0427103789714465,0.295030477632372,0.153561648274277,0.258177343654462,-0.0520075948128092,114
"119",0.375872224790301,0.0686183344307364,0.297470099528352,-0.0374090599579391,0.294997951204804,0.103884463946362,0.264690143241744,-0.0658212483891009,131
"120",0.330058065535827,0.131717114961937,0.301738876084147,-0.0557856261997311,0.257988291645366,0.162194266602786,0.261511079612204,-0.0641346154643678,122
"121",0.342772308541292,0.0645859050040877,0.228343515899937,-0.0350159605046379,0.283867299926884,0.0832641561202949,0.263463610041927,-0.0746603974030241,125
"122",0.340385908681015,0.0797071627603176,0.25963248357507,-0.00129664866324407,0.274343089845824,0.0985646004649039,0.246758518514837,-0.0505489892277232,129
"123",0.396974061051304,0.0949364609381305,0.248281350358545,0.0365523572611175,0.327775322253572,0.10217402450704,0.285671909019399,-0.0673851685869562,120
"124",0.327156880542619,0.096115804001196,0.258549754919572,-0.049968602602233,0.253246651002582,0.128058400959387,0.263465866122786,-0.0548032688943772,130
"125",0.295813305270194,0.0975892021657964,0.262947914423665,-0.0511500947584619,0.225982314008534,0.132534221253878,0.259923446433729,-0.0606434065629585,124
"126",0.390016541755123,0.0984585848588882,0.297683607362132,-0.0268549083463109,0.315112384340289,0.12286221714693,0.268448303298923,-0.0521279154231804,127
"127",0.35488922809696,0.108432104355046,0.302332247466637,-0.0207974765686577,0.268162001763873,0.150676064999241,0.279046660113325,-0.0752789185650113,134
"128",0.373140191554388,0.0910274173737259,0.261887727944681,-0.0963521681014835,0.307574626532891,0.130766391781955,0.261448073240573,-0.0570830538870814,120
"129",0.358955914102317,0.10813101903641,0.240821119998518,0.0134980789252129,0.299728323309959,0.116953770982718,0.267430535970939,-0.0424932427072469,120
"130",0.336118187897314,0.0525225083802255,0.258372521019157,-0.0196112246143889,0.271122617934996,0.0806932466807075,0.277452763271284,-0.058520038748565,128
"131",0.372599373191954,0.0453924202943968,0.290831304884634,-0.0286037732089893,0.302888962507787,0.0731009927847216,0.250180177564869,-0.0569123519144591,125
"132",0.336369188574281,0.0658931691197532,0.31651709160975,-0.0417635482227366,0.254813939826528,0.0964310466135743,0.260728890324598,-0.053877927543607,111
"133",0.371166629986654,0.0993700657164544,0.264267170742367,-0.0796641426832242,0.294892840692221,0.136813979430845,0.256326980293039,-0.0575026614992475,127
"134",0.309231212730684,0.152043360374371,0.301894271461564,0.0441023866217205,0.231838062644655,0.172253774400876,0.267803091416084,-0.0579154132543134,124
"135",0.371291517966215,0.163426390788611,0.290485062524072,-0.0453341798133387,0.291752365959906,0.191497155858593,0.271079792757045,-0.0442179066884803,130
"136",0.323684902905013,0.117087298340318,0.298999209085618,-0.0271123524344402,0.250729113687628,0.135459815945181,0.274838605910001,-0.0364003645259664,135
"137",0.402187020617082,0.136373173291446,0.209976799310673,-0.0326689505465924,0.354368589169667,0.170067229954934,0.257622507770973,-0.0662878587477634,126
"138",0.400379176604081,0.0816279105024339,0.273163590524595,-0.0562320468588458,0.326965280796109,0.106954133988491,0.257823938807019,-0.0679869199828129,126
"139",0.354737916165852,0.0248016899722113,0.241346373571575,-0.0209075303931687,0.289335200636904,0.0421188499359868,0.264222931250625,-0.0618560490028337,131
"140",0.393859234966473,0.132335148623375,0.228456195450117,0.0313541650171245,0.339115560539581,0.143165692425326,0.268233730273096,-0.0649778449021937,127
"141",0.372718725936236,0.106702327273674,0.271845236467732,-0.0475986614539134,0.29718037818205,0.1452220100922,0.285796365007575,-0.0703709183094698,115
"142",0.354358745005654,0.0955257338917729,0.260250638458029,-0.0154518807159527,0.291907288895167,0.114057743141252,0.234009474430985,-0.0622866923013714,104
"143",0.283824373806841,0.0908370711110528,0.294500461461465,-0.0240027145282237,0.208259686916023,0.113408319731345,0.251437445359989,-0.0697404915457871,128
"144",0.386938917615883,0.165592897726751,0.24561730414935,-0.0148291655934394,0.310030528524573,0.184940412950836,0.293350200493021,-0.0496538044359799,125
"145",0.329748720858519,0.136899328179657,0.279764017833492,-0.0803313868107116,0.248182738176824,0.180730971912824,0.271828134894466,-0.0574498482657124,125
"146",0.316272846873618,0.123920791808448,0.334975297384972,-0.000922242395652084,0.232595332019776,0.142689682692564,0.256028955900943,-0.0435731983207597,118
"147",0.315220835467505,0.132170728100926,0.227984088389906,0.0330071804251065,0.264057987006782,0.133399242788403,0.25150389817197,-0.0473764152913762,123
"148",0.292189134263005,0.085156433473998,0.296755872392612,0.0294457085224562,0.219777867253855,0.0926645640531124,0.249872292581852,-0.0582039041692821,126
"149",0.34542976994853,0.0762231993131652,0.2962298285274,-0.0435560090563034,0.271485990871062,0.0996206364014788,0.240849656740502,-0.0490063948113479,129
"150",0.317977249730091,0.144858415511526,0.237640092010384,0.0172462100595342,0.255465917733001,0.159626618162288,0.268358036356657,-0.0485957794255408,130
"151",0.282444239966616,0.159477954615831,0.271274888823847,-0.0455484975583961,0.211184289238275,0.184870846172366,0.262310659849978,-0.0416544456218618,125
"152",0.324332430295435,0.111494157149484,0.231189902283574,0.00139475726412003,0.252890743952375,0.138089271696937,0.296491121121257,-0.105306440544283,129
"153",0.406238078446262,0.107082431281563,0.298954575349342,-0.0228635610809809,0.326539525196678,0.142867481402206,0.244885517463654,-0.0688572446611839,122
"154",0.375434098533942,0.136267396554828,0.289095356499594,-0.0942725688759542,0.305499753184735,0.172038456795882,0.259237858246619,-0.0538615039101111,118
"155",0.310408005082086,0.15240063299188,0.279879757574477,-0.00844160229674083,0.233641143216487,0.169879341869776,0.281115295561028,-0.0519449597740128,121
"156",0.363039005923765,0.112979174654038,0.265838002593487,-0.0766294625103724,0.28999967948951,0.149795732850555,0.270359452879372,-0.0712185542789083,129
"157",0.316558137993136,0.0943156650998595,0.273125465380726,0.00970598285330302,0.250812455678463,0.115536763347649,0.277526174780391,-0.0615962427187466,128
"158",0.33115469646787,0.113638001037734,0.301593634983276,-0.0282410883576125,0.261532120523937,0.131219145750156,0.25545347585328,-0.0469603737138345,128
"159",0.277730076994814,0.0609759705694593,0.288081658672017,-0.0174449720148133,0.206521090054457,0.0820878626663379,0.268061777189387,-0.0656146554602011,119
"160",0.369570314647981,0.139612412587869,0.238051094928179,-0.114823721581035,0.299228502358801,0.189724911582828,0.289654077316128,-0.0585596756719152,123
"161",0.380241073838786,0.192906366650763,0.349008272681142,-0.0249707100163147,0.282226895948526,0.229748556993816,0.264964509278185,-0.0704342541298322,119
"162",0.364818309723306,0.1062720191056,0.218666481131285,-0.00260599138873222,0.30611917164467,0.127428342937832,0.279530835065912,-0.0758300361820656,124
"163",0.339475510604244,0.134861535283876,0.270140017711142,-0.0486780130631606,0.280846963842041,0.166811370408241,0.26812353318365,-0.0650620974880937,129
"164",0.394358433365322,0.137237034463597,0.247135712082655,-0.0179359130737825,0.330202368044279,0.166305210542934,0.264611167511161,-0.0701435006301728,130
"165",0.326030749384611,0.0765190271233798,0.246074563030855,-0.0117529664943708,0.254951084230234,0.0943794273771976,0.283788711197567,-0.0573942810746286,124
"166",0.35168532936366,0.190368361095352,0.23827285579683,-0.0173382323340713,0.291674962079809,0.212741725156651,0.258692611947875,-0.0533578689272908,115
"167",0.313384095017319,0.105611555344122,0.217126138714235,-0.0296620196022112,0.256589766113484,0.118464647466685,0.257412734894904,-0.0566740626952846,115
"168",0.360682294226519,0.049905434974814,0.268682503319825,-0.0126514818478975,0.289223509416581,0.0679322216193424,0.27662879733693,-0.0552982913801782,128
"169",0.330606205216698,0.0462492370177466,0.223094854102677,-0.00922869369426654,0.269693527687857,0.0597251306654745,0.281813575947914,-0.0402250304055683,131
"170",0.335477043913855,0.123378236590084,0.273310433475415,-0.0868763042928679,0.269548759516267,0.158090906305423,0.252000022721017,-0.0527310620612995,115
"171",0.373266891023713,0.0619711918539445,0.225636156013704,-0.00150518492561091,0.314647733881321,0.0697421061568381,0.249724593982388,-0.059690777174977,126
"172",0.341342279388255,0.10178790825212,0.28032231086629,-0.0293602017957804,0.26280831537028,0.116043823059323,0.275727639881607,-0.033117621642097,131
"173",0.343147279467803,0.0948831659181491,0.270766639020148,-0.053267992492691,0.26832631013098,0.120658344888414,0.255092026333953,-0.0504168262914808,136
"174",0.325294580395163,0.112948169077755,0.303446760062304,-0.0298666016239925,0.251881257484306,0.145649275924051,0.269509035842528,-0.0685383013557665,123
"175",0.330524365408028,0.0786764046770493,0.300486204322638,-0.0246122647548893,0.260983465944825,0.114381661214905,0.2680865290236,-0.0677303740630898,133
"176",0.323704128212056,0.0768512745729465,0.230540997026922,-0.0405503562676155,0.257128814431143,0.0934533373220151,0.267426587648047,-0.0535882577073055,120
"177",0.366805199536419,0.0957138149043578,0.239016944540389,-0.0203128148649206,0.29579855560886,0.129471942029997,0.285161911943735,-0.0735619063813256,123
"178",0.289088124079424,0.0767650426838542,0.340537925375549,-0.00515384936113791,0.214184832367892,0.116153763588714,0.260690147485022,-0.0747495554930551,127
"179",0.362601444894519,0.0867317226418464,0.228428110566115,-0.00698487751983314,0.297609217644113,0.103665028535005,0.26932386429349,-0.0536980866296753,129
"180",0.363343034163453,0.135001300466156,0.281410382999179,-0.0379872306152618,0.288490595125062,0.155302546831027,0.264574929812468,-0.0369526014591246,134
"181",0.36429767027321,0.0920471151815432,0.33357922029925,0.0422686376101125,0.278878187025279,0.101307777499707,0.269478666290668,-0.0414239581944592,115
"182",0.403956411225326,0.144955197637231,0.231928413442804,0.0330054292392042,0.344948429409236,0.158876335580544,0.268428440639017,-0.0514266642019461,112
"183",0.325805520522176,0.0480404928322375,0.308217912052232,-0.0029349425165637,0.238486192677566,0.075474362180008,0.274434508454765,-0.0712654735142206,136
"184",0.324776758024119,0.0415699687266796,0.206362818621996,-0.0217808218322235,0.27027522841949,0.0593109948220444,0.254047762743439,-0.0821628236276853,123
"185",0.366948697069501,0.152721743372733,0.308751036712534,-0.0804506241392701,0.278084629714195,0.19327162568327,0.280551171541359,-0.0671957517937507,131
"186",0.352312694217693,0.0917839798165675,0.218074094628348,-0.0690688624167492,0.294560632737967,0.129986688360927,0.247212272167925,-0.057409605843683,126
"187",0.32704006691407,0.0656377941765677,0.322627548519054,-0.0622539913316424,0.235634534536724,0.0949517382675649,0.278742562285841,-0.043281395585051,133
