index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	F	safe	0	F	FOIL	F_13	W57	wwSHOWER	FOIL	FOIL	FOIL	FOIL	FOIL	0
2	1	TO_4	safe	0	TO_4	Outdoor	WO_14	W8	wwKILT	Outdoor75	islet	outdoor_islet.jpg	outdoor	natural	4
3	1	TO_2	safe	0	TO_2	Outdoor	WO_13	W142	wwSUBMARINE	Outdoor105	pavilion	outdoor_pavilion.jpg	outdoor	manmade	2
4	1	TO_4	safe	0	TO_4	Outdoor	WO_4	W166	wwFAN	Outdoor39	dam	outdoor_dam.jpg	outdoor	natural	4
5	1	F	safe	0	F	FOIL	F_10	W175	wwBATON	FOIL	FOIL	FOIL	FOIL	FOIL	0
6	1	F	safe	0	F	FOIL	F_2	W165	wwMOON	FOIL	FOIL	FOIL	FOIL	FOIL	0
7	1	F	safe	0	F	FOIL	F_11	W136	wwBALLOON	FOIL	FOIL	FOIL	FOIL	FOIL	0
8	1	TO_2	safe	0	TO_2	Outdoor	WO_9	W210	wwAPPLE	Outdoor113	putting_green	outdoor_putting_green.jpg	outdoor	natural	2
9	1	TO_4	safe	0	TO_4	Outdoor	WO_2	W213	wwDRUM	Outdoor79	lido_deck	outdoor_lido_deck.jpg	outdoor	manmade	4
10	1	F	safe	0	F	FOIL	F_7	W250	wwBUCKET	FOIL	FOIL	FOIL	FOIL	FOIL	0
11	1	TI_2	safe	0	TI_2	Indoor	WI_1	W119	wwLIME	Indoor116	theater	indoor_theater.jpg	indoor	indoor	2
12	1	F	safe	0	F	FOIL	F_14	W44	wwGEESE	FOIL	FOIL	FOIL	FOIL	FOIL	0
13	1	F	safe	0	F	FOIL	F_12	W76	wwBANDIT	FOIL	FOIL	FOIL	FOIL	FOIL	0
14	1	TI_4	safe	0	TI_4	Indoor	WI_4	W149	wwOWL	Indoor85	natural_history_museum	indoor_natural_history_museum.jpg	indoor	indoor	4
15	1	F	safe	0	F	FOIL	F_3	W19	wwROPE	FOIL	FOIL	FOIL	FOIL	FOIL	0
16	1	F	safe	0	F	FOIL	F_4	W245	wwMILK	FOIL	FOIL	FOIL	FOIL	FOIL	0
17	1	F	safe	0	F	FOIL	F_5	W84	wwTROLLEY	FOIL	FOIL	FOIL	FOIL	FOIL	0
18	1	TO_2	safe	0	TO_2	Outdoor	WO_1	W178	wwZIPPER	Outdoor23	cabin	outdoor_cabin.jpg	outdoor	manmade	2
19	1	TI_4	safe	0	TI_4	Indoor	WI_14	W108	wwCAGE	Indoor30	brewery	indoor_brewery.jpg	indoor	indoor	4
20	1	TI_4	safe	0	TI_4	Indoor	WI_2	W223	wwLETTUCE	Indoor27	bookstore	indoor_bookstore.jpg	indoor	indoor	4
