index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WO	WO	Outdoor	WO_13	W188	wwPLUG	Outdoor96	orchard	outdoor_orchard.jpg	outdoor	natural	2	1
2	1	WI	WI	Indoor	WI_4	W83	wwBRAIN	Indoor19	bar	indoor_bar.jpg	indoor	indoor	4	1
3	1	WI	WI	Indoor	WI_14	W9	wwMAP	Indoor110	subway_interior	indoor_subway_interior.jpg	indoor	indoor	4	1
4	1	WI	WI	Indoor	WI_13	W173	wwPENCIL	Indoor51	dentists_office	indoor_dentists_office.jpg	indoor	indoor	2	1
5	1	WO	WO	Outdoor	WO_14	W65	wwWAND	Outdoor45	field_cultivated	outdoor_field_cultivated.jpg	outdoor	natural	4	1
6	1	WI	WI	Indoor	WI_2	W95	wwQUAIL	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	4	1
7	1	WO	WO	Outdoor	WO_7	W132	wwMITTEN	Outdoor58	greenhouse	outdoor_greenhouse.jpg	outdoor	manmade	2	1
8	1	WO	WO	Outdoor	WO_10	W23	wwSALAD	Outdoor103	pasture	outdoor_pasture.jpg	outdoor	natural	4	1
9	1	WO	WO	Outdoor	WO_12	W48	wwNEST	Outdoor82	lock_chamber	outdoor_lock_chamber.jpg	outdoor	manmade	4	1
10	1	WI	WI	Indoor	WI_1	W87	wwNET	Indoor79	library	indoor_library.jpg	indoor	indoor	2	1
11	1	WI	WI	Indoor	WI_14	W9	wwMAP	Indoor110	subway_interior	indoor_subway_interior.jpg	indoor	indoor	4	2
12	1	WI	WI	Indoor	WI_2	W95	wwQUAIL	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	4	2
13	1	WO	WO	Outdoor	WO_4	W93	wwALLIGATOR	Outdoor88	mosque	outdoor_mosque.jpg	outdoor	manmade	4	1
14	1	WI	WI	Indoor	WI_11	W201	wwASPIRIN	Indoor6	art_gallery	indoor_art_gallery.jpg	indoor	indoor	2	1
15	1	WI	WI	Indoor	WI_4	W83	wwBRAIN	Indoor19	bar	indoor_bar.jpg	indoor	indoor	4	2
16	1	WO	WO	Outdoor	WO_10	W23	wwSALAD	Outdoor103	pasture	outdoor_pasture.jpg	outdoor	natural	4	2
17	1	WI	WI	Indoor	WI_3	W22	wwDOUGHNUT	Indoor107	squash_court	indoor_squash_court.jpg	indoor	indoor	2	1
18	1	WO	WO	Outdoor	WO_8	W172	wwPYTHON	Outdoor39	dam	outdoor_dam.jpg	outdoor	natural	4	1
19	1	WI	WI	Indoor	WI_8	W195	wwRIFLE	Indoor93	optician	indoor_optician.jpg	indoor	indoor	4	1
20	1	WI	WI	Indoor	WI_10	W81	wwCHERRY	Indoor45	clothing_store	indoor_clothing_store.jpg	indoor	indoor	4	1
21	1	WO	WO	Outdoor	WO_12	W48	wwNEST	Outdoor82	lock_chamber	outdoor_lock_chamber.jpg	outdoor	manmade	4	2
22	1	WO	WO	Outdoor	WO_6	W242	wwPOSTER	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4	1
23	1	WO	WO	Outdoor	WO_9	W139	wwEAGLE	Outdoor42	driving_range	outdoor_driving_range.jpg	outdoor	manmade	2	1
24	1	WI	WI	Indoor	WI_6	W70	wwRICE	Indoor23	beauty_salon	indoor_beauty_salon.jpg	indoor	indoor	4	1
25	1	WO	WO	Outdoor	WO_2	W149	wwOWL	Outdoor66	hot_spring	outdoor_hot_spring.jpg	outdoor	natural	4	1
26	1	WI	WI	Indoor	WI_8	W195	wwRIFLE	Indoor93	optician	indoor_optician.jpg	indoor	indoor	4	2
27	1	WI	WI	Indoor	WI_6	W70	wwRICE	Indoor23	beauty_salon	indoor_beauty_salon.jpg	indoor	indoor	4	2
28	1	WI	WI	Indoor	WI_10	W81	wwCHERRY	Indoor45	clothing_store	indoor_clothing_store.jpg	indoor	indoor	4	2
29	1	WO	WO	Outdoor	WO_11	W246	wwMOTH	Outdoor59	hangar	outdoor_hangar.jpg	outdoor	manmade	2	1
30	1	WI	WI	Indoor	WI_9	W167	wwSOAP	Indoor28	bowling_alley	indoor_bowling_alley.jpg	indoor	indoor	2	1
31	1	WO	WO	Outdoor	WO_2	W149	wwOWL	Outdoor66	hot_spring	outdoor_hot_spring.jpg	outdoor	natural	4	2
32	1	WI	WI	Indoor	WI_12	W28	wwMUSTARD	Indoor34	cafeteria	indoor_cafeteria.jpg	indoor	indoor	4	1
33	1	WO	WO	Outdoor	WO_1	W144	wwNECKLACE	Outdoor68	hotel	outdoor_hotel.jpg	outdoor	manmade	2	1
34	1	WO	WO	Outdoor	WO_3	W58	wwPASTE	Outdoor41	dock	outdoor_dock.jpg	outdoor	natural	2	1
35	1	WI	WI	Indoor	WI_5	W130	wwCLOAK	Indoor15	bakery	indoor_bakery.jpg	indoor	indoor	2	1
36	1	WO	WO	Outdoor	WO_6	W242	wwPOSTER	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4	2
37	1	WO	WO	Outdoor	WO_5	W187	wwWORM	Outdoor20	bridge	outdoor_bridge.jpg	outdoor	manmade	2	1
38	1	WI	WI	Indoor	WI_7	W62	wwSHOVEL	Indoor62	game_room	indoor_game_room.jpg	indoor	indoor	2	1
39	1	WI	WI	Indoor	WI_12	W28	wwMUSTARD	Indoor34	cafeteria	indoor_cafeteria.jpg	indoor	indoor	4	2
40	1	WO	WO	Outdoor	WO_8	W172	wwPYTHON	Outdoor39	dam	outdoor_dam.jpg	outdoor	natural	4	2
41	1	WO	WO	Outdoor	WO_14	W65	wwWAND	Outdoor45	field_cultivated	outdoor_field_cultivated.jpg	outdoor	natural	4	2
42	1	WO	WO	Outdoor	WO_4	W93	wwALLIGATOR	Outdoor88	mosque	outdoor_mosque.jpg	outdoor	manmade	4	2
43	2	WI	WI	Indoor	WI_24	W240	wwTABLE	Indoor114	television_studio	indoor_television_studio.jpg	indoor	indoor	4	1
44	2	WI	WI	Indoor	WI_23	W184	wwQUARTER	Indoor4	aquarium	indoor_aquarium.jpg	indoor	indoor	2	1
45	2	WO	WO	Outdoor	WO_26	W250	wwBUCKET	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4	1
46	2	WI	WI	Indoor	WI_22	W252	wwNIGHTGOWN	Indoor40	chicken_coop	indoor_chicken_coop.jpg	indoor	indoor	4	1
47	2	WI	WI	Indoor	WI_26	W200	wwTULIP	Indoor95	parking_garage	indoor_parking_garage.jpg	indoor	indoor	4	1
48	2	WO	WO	Outdoor	WO_25	W29	wwSTOOL	Outdoor112	promenade_deck	outdoor_promenade_deck.jpg	outdoor	manmade	2	1
49	2	WI	WI	Indoor	WI_21	W165	wwMOON	Indoor41	childs_room	indoor_childs_room.jpg	indoor	indoor	2	1
50	2	WO	WO	Outdoor	WO_18	W80	wwDETECTIVE	Outdoor116	rice_paddy	outdoor_rice_paddy.jpg	outdoor	natural	4	1
51	2	WI	WI	Indoor	WI_26	W200	wwTULIP	Indoor95	parking_garage	indoor_parking_garage.jpg	indoor	indoor	4	2
52	2	WI	WI	Indoor	WI_28	W114	wwBUTTER	Indoor60	florist_shop	indoor_florist_shop.jpg	indoor	indoor	4	1
53	2	WI	WI	Indoor	WI_17	W197	wwGLOBE	Indoor38	catacomb	indoor_catacomb.jpg	indoor	indoor	2	1
54	2	WO	WO	Outdoor	WO_26	W250	wwBUCKET	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4	2
55	2	WO	WO	Outdoor	WO_16	W143	wwWINE	Outdoor65	hill	outdoor_hill.jpg	outdoor	natural	4	1
56	2	WI	WI	Indoor	WI_18	W37	wwACCORDIAN	Indoor2	amusement_arcade	indoor_amusement_arcade.jpg	indoor	indoor	4	1
57	2	WO	WO	Outdoor	WO_22	W112	wwMUSSEL	Outdoor19	botanical_garden	outdoor_botanical_garden.jpg	outdoor	natural	4	1
58	2	WI	WI	Indoor	WI_20	W193	wwCLAM	Indoor27	bookstore	indoor_bookstore.jpg	indoor	indoor	4	1
