index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0032,1.4983,object,manmade,NR,0,999.0000,NR,0,999.0000
2,1,2,13.5018,1.4998,object,natural,NR,0,999.0000,natural,1,0.2221
3,1,3,15.0031,1.4971,object,manmade,NR,0,999.0000,manmade,1,0.0534
4,1,4,16.5017,1.4993,object,natural,NR,0,999.0000,natural,1,0.0345
5,1,5,18.0013,1.4996,object,manmade,NR,0,999.0000,NR,0,999.0000
6,1,6,19.5011,1.4991,object,manmade,manmade,1,0.4499,NR,0,999.0000
7,1,7,21.0005,1.5004,object,manmade,manmade,1,0.4056,NR,0,999.0000
8,1,8,22.5012,1.4991,object,natural,manmade,0,0.4145,natural,1,0.4474
9,1,9,24.0005,1.5006,object,natural,manmade,0,0.4036,natural,1,0.1454
10,1,10,25.5014,1.4987,object,natural,natural,1,0.4602,NR,0,999.0000
11,1,11,27.0170,10.4845,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5019,1.4996,face,female,NR,0,999.0000,female,1,0.0086
13,1,13,39.0018,1.4993,face,male,male,1,0.3492,NR,0,999.0000
14,1,14,40.5015,1.4999,face,female,female,1,0.3799,NR,0,999.0000
15,1,15,42.0017,1.4991,face,male,male,1,0.3486,NR,0,999.0000
16,1,16,43.5010,1.5001,face,male,female,0,0.4321,NR,0,999.0000
17,1,17,45.0014,1.4999,face,male,male,1,0.3683,NR,0,999.0000
18,1,18,46.5015,1.4985,face,female,female,1,0.3633,NR,0,999.0000
19,1,19,48.0003,1.5004,face,female,male,0,0.4365,female,1,0.0664
20,1,20,49.5010,1.4996,face,female,NR,0,999.0000,female,1,0.0598
21,1,21,51.0008,1.4993,face,male,male,1,0.3893,NR,0,999.0000
22,1,22,52.5177,10.4828,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0008,1.5006,object,manmade,NR,0,999.0000,NR,0,999.0000
24,1,24,64.5016,1.4990,object,manmade,manmade,1,0.4087,NR,0,999.0000
25,1,25,66.0010,1.5000,object,natural,natural,1,0.3403,NR,0,999.0000
26,1,26,67.5012,1.4990,object,manmade,manmade,1,0.4815,NR,0,999.0000
27,1,27,69.0004,1.4997,object,manmade,manmade,1,0.4608,NR,0,999.0000
28,1,28,70.5004,1.5010,object,natural,natural,1,0.4405,NR,0,999.0000
29,1,29,72.0016,1.4991,object,manmade,manmade,1,0.3696,NR,0,999.0000
30,1,30,73.5010,1.5004,object,natural,natural,1,0.3001,NR,0,999.0000
31,1,31,75.0016,1.4995,object,natural,natural,1,0.3420,natural,1,0.4248
32,1,32,76.5013,1.4989,object,natural,natural,1,0.3392,NR,0,999.0000
33,1,33,78.0182,10.4819,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5003,1.5014,face,male,NR,0,999.0000,NR,0,999.0000
35,1,35,90.0020,1.4983,face,male,female,0,0.4732,male,1,0.0851
36,1,36,91.5007,1.5005,face,female,male,0,0.3438,female,1,0.1008
37,1,37,93.0014,1.4994,face,male,male,1,0.4106,NR,0,999.0000
38,1,38,94.5010,1.4999,face,female,female,1,0.4319,NR,0,999.0000
39,1,39,96.0012,1.4996,face,female,female,1,0.4000,NR,0,999.0000
40,1,40,97.5010,1.5004,face,female,NR,0,999.0000,female,1,0.0555
41,1,41,99.0017,1.4990,face,male,female,0,0.3656,NR,0,999.0000
42,1,42,100.5009,1.5003,face,male,female,0,0.3638,NR,0,999.0000
43,1,43,102.0014,1.4996,face,female,female,1,0.4214,NR,0,999.0000
44,1,44,103.5188,10.4814,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0005,1.4998,place,indoor,outdoor,0,0.4427,indoor,1,0.1101
46,1,46,115.5006,1.5005,place,outdoor,indoor,0,0.3607,outdoor,1,0.1057
47,1,47,117.0014,1.4997,place,outdoor,outdoor,1,0.4164,NR,0,999.0000
48,1,48,118.5013,1.5000,place,indoor,indoor,1,0.3697,NR,0,999.0000
49,1,49,120.0016,1.4997,place,indoor,NR,0,999.0000,indoor,1,0.0341
50,1,50,121.5015,1.4998,place,outdoor,outdoor,1,0.4344,NR,0,999.0000
51,1,51,123.0015,1.4996,place,indoor,NR,0,999.0000,outdoor,0,0.0169
52,1,52,124.5013,1.4991,place,outdoor,outdoor,1,0.4329,NR,0,999.0000
53,1,53,126.0006,1.4998,place,outdoor,outdoor,1,0.3951,NR,0,999.0000
54,1,54,127.5006,1.5005,place,indoor,outdoor,0,0.4060,indoor,1,0.1655
55,1,55,129.0195,10.4819,rest,rest,rest,1,999.0000,NR,1,0.0000
56,1,56,139.5017,1.4988,face,female,NR,0,999.0000,male,0,0.0726
57,1,57,141.0008,1.5002,face,female,NR,0,999.0000,female,1,0.0132
58,1,58,142.5014,1.4997,face,male,NR,0,999.0000,NR,0,999.0000
59,1,59,144.0013,1.4989,face,male,female,0,0.3226,male,1,0.0128
