index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0035,1.4971,place,indoor,NR,0,999.0000,indoor,1,0.2987
2,1,2,13.5010,1.4998,place,indoor,indoor,1,0.4467,NR,0,999.0000
3,1,3,15.0023,1.4985,place,outdoor,outdoor,1,0.3968,NR,0,999.0000
4,1,4,16.5024,1.4980,place,outdoor,NR,0,999.0000,indoor,0,0.1265
5,1,5,18.0007,1.5001,place,indoor,NR,0,999.0000,indoor,1,0.0231
6,1,6,19.5010,1.4994,place,outdoor,NR,0,999.0000,NR,0,999.0000
7,1,7,21.0006,1.4996,place,indoor,NR,0,999.0000,indoor,1,0.0409
8,1,8,22.5005,1.5009,place,outdoor,outdoor,1,0.4176,NR,0,999.0000
9,1,9,24.0016,1.4991,place,indoor,indoor,1,0.4469,NR,0,999.0000
10,1,10,25.5010,1.4997,place,outdoor,outdoor,1,0.4398,NR,0,999.0000
11,1,11,27.0157,10.4854,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5014,1.4999,object,natural,NR,0,999.0000,manmade,0,0.1060
13,1,13,39.0016,1.4991,object,manmade,NR,0,999.0000,NR,0,999.0000
14,1,14,40.5011,1.4992,object,manmade,NR,0,999.0000,natural,0,0.0963
15,1,15,42.0005,1.4997,object,natural,NR,0,999.0000,natural,1,0.1518
16,1,16,43.5004,1.5008,object,natural,manmade,0,0.3651,NR,0,999.0000
17,1,17,45.0015,1.4986,object,natural,NR,0,999.0000,natural,1,0.0096
18,1,18,46.5003,1.5006,object,manmade,manmade,1,0.4082,NR,0,999.0000
19,1,19,48.0011,1.4991,object,manmade,NR,0,999.0000,natural,0,0.0434
20,1,20,49.5005,1.5000,object,natural,NR,0,999.0000,natural,1,0.0361
21,1,21,51.0007,1.5006,object,manmade,manmade,1,0.4661,NR,0,999.0000
22,1,22,52.5162,10.4845,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0010,1.4998,face,female,NR,0,999.0000,NR,0,999.0000
24,1,24,64.5011,1.4992,face,female,NR,0,999.0000,female,1,0.0109
