index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	TO_4	safe	0	TO_4	Outdoor	WO_10	W72	wwTYPEWRITER	Outdoor53	fountain	outdoor_fountain.jpg	outdoor	manmade	4
2	1	TO_2	safe	0	TO_2	Outdoor	WO_11	W82	wwCROWN	Outdoor52	formal_garden	outdoor_formal_garden.jpg	outdoor	natural	2
3	1	TI_4	safe	0	TI_4	Indoor	WI_8	W165	wwMOON	Indoor116	theater	indoor_theater.jpg	indoor	indoor	4
4	1	TI_2	safe	0	TI_2	Indoor	WI_11	W166	wwFAN	Indoor18	banquet_hall	indoor_banquet_hall.jpg	indoor	indoor	2
5	1	F	safe	0	F	FOIL	F_5	W44	wwGEESE	FOIL	FOIL	FOIL	FOIL	FOIL	0
6	1	TI_2	safe	0	TI_2	Indoor	WI_3	W99	wwTIGER	Indoor108	stable	indoor_stable.jpg	indoor	indoor	2
7	1	TI_2	safe	0	TI_2	Indoor	WI_9	W158	wwVINE	Indoor19	bar	indoor_bar.jpg	indoor	indoor	2
8	1	F	safe	0	F	FOIL	F_4	W189	wwSCORPION	FOIL	FOIL	FOIL	FOIL	FOIL	0
9	1	F	safe	0	F	FOIL	F_3	W105	wwGARBAGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
10	1	TO_4	safe	0	TO_4	Outdoor	WO_6	W147	wwWOLF	Outdoor64	highway	outdoor_highway.jpg	outdoor	natural	4
11	1	F	safe	0	F	FOIL	F_8	W15	wwVIOLIN	FOIL	FOIL	FOIL	FOIL	FOIL	0
12	1	F	safe	0	F	FOIL	F_7	W125	wwSCISSORS	FOIL	FOIL	FOIL	FOIL	FOIL	0
13	1	TO_2	safe	0	TO_2	Outdoor	WO_7	W19	wwROPE	Outdoor85	marsh	outdoor_marsh.jpg	outdoor	natural	2
14	1	TI_2	safe	0	TI_2	Indoor	WI_5	W238	wwCORAL	Indoor80	limousine_interior	indoor_limousine_interior.jpg	indoor	indoor	2
15	1	TO_2	safe	0	TO_2	Outdoor	WO_5	W207	wwLAMP	Outdoor111	power_plant	outdoor_power_plant.jpg	outdoor	manmade	2
16	1	TO_4	safe	0	TO_4	Outdoor	WO_2	W148	wwPIE	Outdoor83	manufactured_home	outdoor_manufactured_home.jpg	outdoor	manmade	4
17	1	TI_4	safe	0	TI_4	Indoor	WI_14	W160	wwPIANO	Indoor56	elevator	indoor_elevator.jpg	indoor	indoor	4
18	1	TO_4	safe	0	TO_4	Outdoor	WO_12	W169	wwSHEEP	Outdoor51	forest_path	outdoor_forest_path.jpg	outdoor	natural	4
19	1	F	safe	0	F	FOIL	F_10	W16	wwPEARL	FOIL	FOIL	FOIL	FOIL	FOIL	0
20	1	TI_4	safe	0	TI_4	Indoor	WI_2	W73	wwCEREAL	Indoor60	florist_shop	indoor_florist_shop.jpg	indoor	indoor	4
21	1	TI_2	safe	0	TI_2	Indoor	WI_1	W252	wwNIGHTGOWN	Indoor91	office	indoor_office.jpg	indoor	indoor	2
22	1	F	safe	0	F	FOIL	F_6	W66	wwSHARK	FOIL	FOIL	FOIL	FOIL	FOIL	0
23	1	TO_2	safe	0	TO_2	Outdoor	WO_1	W59	wwSNOW	Outdoor75	islet	outdoor_islet.jpg	outdoor	natural	2
24	1	TI_4	safe	0	TI_4	Indoor	WI_12	W62	wwSHOVEL	Indoor13	badminton_court	indoor_badminton_court.jpg	indoor	indoor	4
25	1	F	safe	0	F	FOIL	F_11	W221	wwCOFFEE	FOIL	FOIL	FOIL	FOIL	FOIL	0
26	1	TO_4	safe	0	TO_4	Outdoor	WO_8	W182	wwWRENCH	Outdoor71	ice_shelf	outdoor_ice_shelf.jpg	outdoor	natural	4
27	1	TI_4	safe	0	TI_4	Indoor	WI_10	W230	wwCAMERA	Indoor53	dining_room	indoor_dining_room.jpg	indoor	indoor	4
28	1	TO_4	safe	0	TO_4	Outdoor	WO_4	W211	wwTROPHY	Outdoor32	construction_site	outdoor_construction_site.jpg	outdoor	manmade	4
29	1	F	safe	0	F	FOIL	F_1	W236	wwPAN	FOIL	FOIL	FOIL	FOIL	FOIL	0
30	1	TI_2	safe	0	TI_2	Indoor	WI_7	W140	wwMANURE	Indoor87	music_studio	indoor_music_studio.jpg	indoor	indoor	2
31	1	TO_2	safe	0	TO_2	Outdoor	WO_13	W136	wwBALLOON	Outdoor7	balcony	outdoor_balcony.jpg	outdoor	manmade	2
32	1	TO_2	safe	0	TO_2	Outdoor	WO_9	W10	wwOYSTER	Outdoor109	plaza	outdoor_plaza.jpg	outdoor	manmade	2
33	1	TO_2	safe	0	TO_2	Outdoor	WO_3	W194	wwCHICKEN	Outdoor106	phone_booth	outdoor_phone_booth.jpg	outdoor	manmade	2
34	1	TI_4	safe	0	TI_4	Indoor	WI_6	W45	wwPENNY	Indoor51	dentists_office	indoor_dentists_office.jpg	indoor	indoor	4
35	1	TI_2	safe	0	TI_2	Indoor	WI_13	W85	wwOPIUM	Indoor27	bookstore	indoor_bookstore.jpg	indoor	indoor	2
