index,run,trial,onset,duration,cond,shockCond,shockTrial,target,associate,resp,acc,accSpec,respRT,ISIresp,ISIacc,ISIaccSpec,ISIrespRT
1,1,1,12.0203,9.2876,TI_2,threat,0,BONE,closet,F,M,MI,0.9551,NR,NR,NR,999.0000
2,1,2,21.3368,9.8067,TI_4,threat,0,ICICLE,sauna,TO,SM,SMI_Lo,2.5345,NR,NR,NR,999.0000
3,1,3,31.1785,9.1103,TI_2,threat,0,BANDAGE,badminton_court,F,M,MI,1.2078,NR,NR,NR,999.0000
4,1,4,40.3092,9.1867,TO_4,threat,0,SHOVEL,boardwalk,TI,SM,SMO_Hi,3.7062,NR,NR,NR,999.0000
5,1,5,49.5155,9.4023,F,threat,0,CHERRY,foil,F,CR,CR,2.2522,NR,NR,NR,999.0000
6,1,6,58.9479,10.5514,TO_2,threat,0,GOAT,raceway,TI,SM,SMO_Lo,2.6032,NR,NR,NR,999.0000
7,1,7,69.5282,14.3258,TI_2,threat,1,LANTERN,hospital_room,TO,SM,SMI_Lo,2.2153,NR,NR,NR,999.0000
8,1,8,84.2717,8.9864,F,threat,0,BABY,foil,F,CR,CR,1.5186,NR,NR,NR,999.0000
9,1,9,93.2884,9.7533,TO_2,threat,0,WALRUS,oilrig,TI,SM,SMO_Lo,2.1890,TO,H,HO_Lo,0.1260
10,1,10,103.0713,10.1073,TI_4,threat,0,KALE,subway_interior,TI,H,HI_Lo,3.7149,NR,NR,NR,999.0000
11,1,11,113.2087,10.5686,TO_4,threat,0,ACROBAT,ruin,TO,H,HO_Hi,1.8546,NR,NR,NR,999.0000
12,1,12,123.8079,10.0935,TI_4,threat,0,VODKA,florist_shop,TI,H,HI_Hi,2.2679,NR,NR,NR,999.0000
13,1,13,133.9314,9.7555,TO_4,threat,0,ANCHOR,moat,TO,H,HO_Hi,2.3515,NR,NR,NR,999.0000
14,1,14,143.7170,10.1976,TI_2,threat,0,CAMEL,shopping_mall,TI,H,HI_Lo,1.9531,NR,NR,NR,999.0000
15,1,15,153.9452,9.1459,F,threat,0,SUBMARINE,foil,F,CR,CR,2.1746,NR,NR,NR,999.0000
16,1,16,163.1212,11.9411,F,threat,0,SCISSORS,foil,F,CR,CR,1.4032,NR,NR,NR,999.0000
17,1,17,175.0926,9.0996,F,threat,0,MONKEY,foil,F,CR,CR,2.2359,NR,NR,NR,999.0000
18,1,18,184.2231,11.1866,TO_4,threat,0,ORANGE,botanical_garden,TO,H,HO_Lo,2.0212,NR,NR,NR,999.0000
19,1,19,195.4399,9.9876,TO_2,threat,0,LAMB,greenhouse,TI,SM,SMO_Lo,2.4960,NR,NR,NR,999.0000
20,1,20,205.4579,9.9127,TO_2,threat,0,LIME,highway,TO,H,HO_Lo,2.6738,NR,NR,NR,999.0000
21,1,21,215.4008,9.4183,F,threat,0,RABBIT,foil,F,CR,CR,1.3337,NR,NR,NR,999.0000
22,1,22,224.8496,10.7071,TO_4,threat,0,WALLET,cliff,TO,H,HO_Hi,2.9222,NR,NR,NR,999.0000
23,1,23,235.5870,9.7623,TI_4,threat,0,DOVE,restaurant_kitchen,TO,SM,SMI_Lo,1.8828,NR,NR,NR,999.0000
24,1,24,245.3801,9.9305,F,threat,0,RUDDER,foil,F,CR,CR,1.0267,NR,NR,NR,999.0000
25,1,25,255.3410,9.0579,TO_2,threat,0,BANANA,igloo,F,M,MI,1.6166,NR,NR,NR,999.0000
26,1,26,264.4294,10.4698,F,threat,0,ZIPPER,foil,F,CR,CR,0.9553,NR,NR,NR,999.0000
27,1,27,274.9302,9.6861,F,threat,0,SUNBURN,foil,F,CR,CR,1.0966,NR,NR,NR,999.0000
28,1,28,284.6469,11.6217,TO_4,threat,0,HONEY,motel,F,M,MI,2.3861,NR,NR,NR,999.0000
29,1,29,296.2991,11.2657,TI_2,threat,0,TRIBE,laundromat,TO,SM,SMI_Hi,2.2757,NR,NR,NR,999.0000
30,1,30,307.5953,9.6308,F,threat,0,STORK,foil,F,CR,CR,1.3603,NR,NR,NR,999.0000
31,1,31,317.2582,9.1228,F,threat,0,BATON,foil,F,CR,CR,1.8293,NR,NR,NR,999.0000
32,1,32,326.4117,10.9961,TI_4,threat,0,CHOCOLATE,amusement_arcade,F,M,MI,0.9541,NR,NR,NR,999.0000
33,1,33,337.4380,9.9201,TO_2,threat,0,KNIFE,outhouse,F,M,MI,1.1857,NR,NR,NR,999.0000
34,1,34,347.3880,9.6871,TI_2,threat,0,CANE,biology_laboratory,TI,H,HI_Lo,2.3468,NR,NR,NR,999.0000
35,1,35,357.1051,10.6518,TO_4,threat,0,TIGER,field_wild,TO,H,HO_Lo,2.4051,NR,NR,NR,999.0000
36,1,36,367.7871,12.3273,TI_4,threat,0,OATMEAL,art_gallery,F,M,MI,1.0358,NR,NR,NR,999.0000
37,1,37,380.1446,10.3723,TI_4,threat,0,RASH,cafeteria,TI,H,HI_Hi,2.3818,NR,NR,NR,999.0000
38,1,38,390.5477,11.6806,F,threat,0,JUGGLER,foil,F,CR,CR,1.2876,NR,NR,NR,999.0000
39,1,39,402.2586,11.3341,F,threat,0,MOTH,foil,F,CR,CR,1.0227,NR,NR,NR,999.0000
40,1,40,413.6228,9.5370,TI_2,threat,0,HIGHWAY,kitchenette,TO,SM,SMI_Lo,2.2226,NR,NR,NR,999.0000
41,1,41,423.1904,9.8953,TO_2,threat,0,MEDAL,gas_station,TO,H,HO_Hi,3.3917,NR,NR,NR,999.0000
42,1,42,433.1158,9.2533,F,threat,0,APPLE,foil,F,CR,CR,1.2982,NR,NR,NR,999.0000
43,2,1,12.0049,9.9386,TO_4,safe,0,ROPE,hayfield,F,M,MI,1.2442,NR,NR,NR,999.0000
44,2,2,21.9762,10.5652,TI_4,safe,0,POSTER,train_station,TO,SM,SMI_Lo,1.9771,NR,NR,NR,999.0000
45,2,3,32.5700,9.9226,TI_4,safe,0,BROWNIE,shoe_shop,TI,H,HI_Lo,1.6891,NR,NR,NR,999.0000
46,2,4,42.5219,9.9332,TO_2,safe,0,PUMPKIN,excavation,F,M,MI,1.6525,NR,NR,NR,999.0000
47,2,5,52.4835,9.2770,TO_4,safe,0,KILT,amphitheater,TO,H,HO_Hi,1.3409,NR,NR,NR,999.0000
48,2,6,61.7890,10.0947,F,safe,0,VINE,foil,F,CR,CR,1.8223,NR,NR,NR,999.0000
49,2,7,71.9049,9.8175,TO_2,safe,0,STOMACH,formal_garden,F,M,MI,0.8946,NR,NR,NR,999.0000
