index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0073,1.9942,WI,4,1,ICICLE,sauna,UR,2.7264,NR,3.0000
2,1,2,22.0642,-10.0624,WI,2,1,BANDAGE,badminton_court,UR,2.9211,NR,3.0000
3,1,3,34.1180,-22.1161,WI,4,1,OATMEAL,art_gallery,UR,1.5194,NR,3.0000
4,1,4,46.1727,-34.1705,WO,2,1,BANANA,igloo,NR,999.0000,UR,3.0391
5,1,5,58.2284,-46.2270,WO,2,1,KNIFE,outhouse,UR,1.3692,NR,3.0000
6,1,6,70.2829,-58.2817,WI,4,1,RASH,cafeteria,UR,1.4471,NR,3.0000
7,1,7,82.3368,-70.3358,WI,2,1,CANE,biology_laboratory,UR,1.5734,NR,3.0000
8,1,8,94.3907,-82.3885,WO,2,1,WALRUS,oilrig,UR,1.3392,NR,3.0000
9,1,9,106.4459,-94.4449,WI,4,1,CHOCOLATE,amusement_arcade,UR,2.8070,NR,3.0000
10,1,10,118.5006,-106.4989,WI,4,1,KALE,subway_interior,UR,1.8150,NR,3.0000
11,1,11,130.5554,-118.5534,WI,4,2,OATMEAL,art_gallery,UR,2.2987,NR,3.0000
12,1,12,142.6105,-130.6087,WO,4,1,SHOVEL,boardwalk,R,2.3601,NR,3.0000
13,1,13,154.6660,-142.6648,WO,4,1,ORANGE,botanical_garden,UR,1.9498,NR,3.0000
14,1,14,166.7202,-154.7190,WO,4,1,HONEY,motel,UR,1.7563,NR,3.0000
15,1,15,178.7751,-166.7734,WI,2,1,CAMEL,shopping_mall,R,2.5376,NR,3.0000
16,1,16,190.8301,-178.8282,WO,2,1,MEDAL,gas_station,UR,2.5687,NR,3.0000
17,1,17,202.8850,-190.8841,WI,4,1,DOVE,restaurant_kitchen,NR,999.0000,NR,3.0000
18,1,18,214.9391,-202.9378,WO,4,1,ANCHOR,moat,R,1.4750,NR,3.0000
19,1,19,226.9937,-214.9930,WI,4,2,CHOCOLATE,amusement_arcade,UR,2.1693,NR,3.0000
20,1,20,239.0482,-227.0474,WO,4,1,TIGER,field_wild,UR,1.4841,NR,3.0000
21,1,21,251.1023,-239.1015,WO,4,2,ORANGE,botanical_garden,UR,1.3932,NR,3.0000
22,1,22,263.1561,-251.1543,WO,2,1,LIME,highway,UR,1.8848,UR,10.4241
23,1,23,275.2116,-263.2102,WI,2,1,TRIBE,laundromat,UR,1.8354,NR,3.0000
24,1,24,287.2662,-275.2641,WO,4,1,ACROBAT,ruin,R,1.7458,NR,3.0000
25,1,25,299.3219,-287.3198,WO,4,2,TIGER,field_wild,UR,1.4795,UR,10.9692
26,1,26,311.3772,-299.3759,WO,4,1,WALLET,cliff,UR,2.4125,NR,3.0000
27,1,27,323.4316,-311.4295,WI,2,1,LANTERN,hospital_room,UR,2.1227,NR,3.0000
28,1,28,335.4876,-323.4860,WI,4,1,VODKA,florist_shop,UR,1.4795,NR,3.0000
29,1,29,347.5424,-335.5405,WO,4,2,SHOVEL,boardwalk,R,0.9557,NR,3.0000
30,1,30,359.5981,-347.5961,WI,4,2,RASH,cafeteria,UR,1.2337,NR,3.0000
31,1,31,371.6532,-359.6506,WI,4,2,DOVE,restaurant_kitchen,UR,1.6074,NR,3.0000
32,1,32,383.7089,-371.7079,WO,2,1,GOAT,raceway,UR,1.5898,NR,3.0000
33,1,33,395.7636,-383.7623,WO,2,1,LAMB,greenhouse,R,1.4107,NR,3.0000
34,1,34,407.8184,-395.8162,WO,4,2,HONEY,motel,UR,1.2485,NR,3.0000
35,1,35,419.8743,-407.8725,WI,4,2,VODKA,florist_shop,UR,1.9270,NR,3.0000
36,1,36,431.9292,-419.9277,WO,4,2,ANCHOR,moat,R,2.7480,NR,3.0000
37,1,37,443.9840,-431.9822,WI,2,1,HIGHWAY,kitchenette,UR,1.7919,NR,3.0000
38,1,38,456.0396,-444.0378,WI,2,1,BONE,closet,UR,1.8796,NR,3.0000
39,1,39,468.0947,-456.0934,WI,4,2,ICICLE,sauna,UR,2.0299,NR,3.0000
40,1,40,480.1500,-468.1486,WO,4,2,WALLET,cliff,UR,1.4442,NR,3.0000
41,1,41,492.2045,-480.2024,WI,4,2,KALE,subway_interior,UR,2.7288,NR,3.0000
42,1,42,504.2598,-492.2586,WO,4,2,ACROBAT,ruin,R,1.8780,NR,3.0000
43,2,19,10.0010,2.0013,WI,4,1,BROWNIE,shoe_shop,UR,2.0254,NR,3.0000
44,2,20,22.0609,-10.0597,WI,4,1,GLOBE,bowling_alley,UR,2.5288,NR,3.0000
45,2,21,34.1179,-22.1172,WO,4,1,KILT,amphitheater,R,1.8367,NR,3.0000
46,2,22,46.1740,-34.1724,WO,4,1,HOOK,carrousel,UR,2.0906,NR,3.0000
47,2,23,58.2312,-46.2298,WI,2,1,PIANO,toyshop,UR,1.8630,NR,3.0000
48,2,24,70.2876,-58.2865,WO,4,1,ROPE,hayfield,R,2.0130,NR,3.0000
49,2,25,82.3436,-70.3418,WO,4,1,BIBLE,cottage_garden,R,1.5380,NR,3.0000
50,2,26,94.4012,-82.3991,WO,4,2,BIBLE,cottage_garden,R,1.9187,NR,3.0000
51,2,27,106.4585,-94.4567,WI,4,2,BROWNIE,shoe_shop,UR,1.8143,NR,3.0000
52,2,28,118.5158,-106.5141,WO,2,1,PUMPKIN,excavation,UR,1.7946,NR,3.0000
53,2,29,130.5725,-118.5716,WI,4,1,POWDER,kindergarden_classroom,UR,1.9796,NR,3.0000
54,2,30,142.6285,-130.6266,WI,4,1,THONG,jewelry_shop,UR,2.6143,NR,3.0000
55,2,31,154.6858,-142.6849,WI,4,2,POWDER,kindergarden_classroom,UR,2.7757,NR,3.0000
56,2,32,166.7412,-154.7395,WO,4,1,CRADLE,office_building,UR,1.4538,NR,3.0000
57,2,33,178.7982,-166.7967,WO,2,1,EAGLE,crevasse,UR,1.8877,NR,3.0000
58,2,34,190.8546,-178.8533,WO,4,1,SALAD,hot_spring,UR,2.4291,NR,3.0000
59,2,35,202.9104,-190.9084,WI,4,2,GLOBE,bowling_alley,UR,1.3866,UR,8.4632
60,2,36,214.9686,-202.9677,WI,4,1,QUARTER,throne_room,UR,2.0086,NR,3.0000
61,2,37,227.0242,-215.0234,WO,2,1,DOLL,orchard,R,2.3102,NR,3.0000
62,2,38,239.0803,-227.0789,WI,4,1,POSTER,train_station,R,1.7819,NR,3.0000
63,2,39,251.1363,-239.1344,WO,2,1,OLIVE,boathouse,UR,2.2850,NR,3.0000
64,2,40,263.1932,-251.1918,WO,4,2,CRADLE,office_building,UR,2.6492,NR,3.0000
65,2,41,275.2498,-263.2486,WI,4,2,THONG,jewelry_shop,UR,1.0960,NR,3.0000
66,2,42,287.3060,-275.3048,WO,2,1,PAN,oil_refinery,UR,1.8056,NR,3.0000
67,2,43,299.3633,-287.3620,WI,2,1,SOAP,engine_room,R,2.3158,NR,3.0000
68,2,44,311.4196,-299.4177,WO,4,2,HOOK,carrousel,UR,1.0802,UR,3.3864
69,2,45,323.4766,-311.4752,WO,4,1,MAGICIAN,pavilion,R,1.7251,NR,3.0000
70,2,46,335.5339,-323.5319,WI,2,1,CANDY,cathedral,UR,2.9245,NR,3.0000
71,2,47,347.5913,-335.5895,WO,2,1,STOMACH,formal_garden,UR,1.5690,UR,7.5967
72,2,48,359.6486,-347.6467,WI,4,1,SEAWEED,boxing_ring,UR,1.7434,NR,3.0000
73,2,49,371.7055,-359.7040,WI,2,1,SQUIRREL,game_room,UR,1.3529,UR,3.0519
74,2,50,383.7619,-371.7601,WO,4,2,KILT,amphitheater,R,1.5309,NR,3.0000
75,2,51,395.8193,-383.8183,WI,2,1,DETECTIVE,squash_court,UR,2.5348,NR,3.0000
76,2,52,407.8753,-395.8732,WI,4,2,QUARTER,throne_room,UR,2.2372,NR,3.0000
77,2,53,419.9329,-407.9313,WO,2,1,PEDAL,putting_green,UR,2.9550,NR,3.0000
