index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WO	WO	Outdoor	WO_2	W151	wwHONEY	Outdoor38	crosswalk	outdoor_crosswalk.jpg	outdoor	manmade	4	1
2	1	WI	WI	Indoor	WI_6	W250	wwBUCKET	Indoor56	elevator	indoor_elevator.jpg	indoor	indoor	4	1
3	1	WI	WI	Indoor	WI_12	W233	wwSPATULA	Indoor83	locker_room	indoor_locker_room.jpg	indoor	indoor	4	1
4	1	WO	WO	Outdoor	WO_7	W96	wwSHRIMP	Outdoor96	orchard	outdoor_orchard.jpg	outdoor	natural	2	1
5	1	WO	WO	Outdoor	WO_2	W151	wwHONEY	Outdoor38	crosswalk	outdoor_crosswalk.jpg	outdoor	manmade	4	2
6	1	WI	WI	Indoor	WI_8	W245	wwMILK	Indoor53	dining_room	indoor_dining_room.jpg	indoor	indoor	4	1
7	1	WI	WI	Indoor	WI_5	W54	wwTELEGRAPH	Indoor47	computer_room	indoor_computer_room.jpg	indoor	indoor	2	1
8	1	WI	WI	Indoor	WI_8	W245	wwMILK	Indoor53	dining_room	indoor_dining_room.jpg	indoor	indoor	4	2
9	1	WO	WO	Outdoor	WO_10	W187	wwWORM	Outdoor49	fishpond	outdoor_fishpond.jpg	outdoor	natural	4	1
10	1	WI	WI	Indoor	WI_4	W63	wwCANDLE	Indoor39	cathedral	indoor_cathedral.jpg	indoor	indoor	4	1
11	1	WI	WI	Indoor	WI_3	W171	wwSARDINE	Indoor102	riding_arena	indoor_riding_arena.jpg	indoor	indoor	2	1
12	1	WI	WI	Indoor	WI_4	W63	wwCANDLE	Indoor39	cathedral	indoor_cathedral.jpg	indoor	indoor	4	2
13	1	WO	WO	Outdoor	WO_9	W205	wwBOWL	Outdoor58	greenhouse	outdoor_greenhouse.jpg	outdoor	manmade	2	1
14	1	WI	WI	Indoor	WI_6	W250	wwBUCKET	Indoor56	elevator	indoor_elevator.jpg	indoor	indoor	4	2
15	1	WI	WI	Indoor	WI_14	W137	wwKEG	Indoor64	gymnasium	indoor_gymnasium.jpg	indoor	indoor	4	1
16	1	WO	WO	Outdoor	WO_4	W158	wwVINE	Outdoor90	mountain	outdoor_mountain.jpg	outdoor	natural	4	1
17	1	WI	WI	Indoor	WI_11	W21	wwNEEDLE	Indoor49	courtroom	indoor_courtroom.jpg	indoor	indoor	2	1
18	1	WO	WO	Outdoor	WO_14	W189	wwSCORPION	Outdoor7	balcony	outdoor_balcony.jpg	outdoor	manmade	4	1
19	1	WI	WI	Indoor	WI_14	W137	wwKEG	Indoor64	gymnasium	indoor_gymnasium.jpg	indoor	indoor	4	2
20	1	WI	WI	Indoor	WI_9	W114	wwBUTTER	Indoor73	kennel	indoor_kennel.jpg	indoor	indoor	2	1
21	1	WO	WO	Outdoor	WO_1	W57	wwSHOWER	Outdoor54	garbage_dump	outdoor_garbage_dump.jpg	outdoor	manmade	2	1
22	1	WI	WI	Indoor	WI_12	W233	wwSPATULA	Indoor83	locker_room	indoor_locker_room.jpg	indoor	indoor	4	2
23	1	WO	WO	Outdoor	WO_13	W188	wwPLUG	Outdoor12	basketball_court	outdoor_basketball_court.jpg	outdoor	manmade	2	1
24	1	WO	WO	Outdoor	WO_6	W150	wwMONKEY	Outdoor110	pond	outdoor_pond.jpg	outdoor	natural	4	1
25	1	WO	WO	Outdoor	WO_8	W190	wwKALE	Outdoor33	corn_field	outdoor_corn_field.jpg	outdoor	natural	4	1
26	1	WI	WI	Indoor	WI_2	W103	wwBEAVER	Indoor66	hospital_room	indoor_hospital_room.jpg	indoor	indoor	4	1
27	1	WO	WO	Outdoor	WO_3	W46	wwBARREL	Outdoor114	raceway	outdoor_raceway.jpg	outdoor	manmade	2	1
28	1	WI	WI	Indoor	WI_7	W49	wwRASH	Indoor31	burial_chamber	indoor_burial_chamber.jpg	indoor	indoor	2	1
29	1	WO	WO	Outdoor	WO_14	W189	wwSCORPION	Outdoor7	balcony	outdoor_balcony.jpg	outdoor	manmade	4	2
30	1	WO	WO	Outdoor	WO_5	W227	wwROCK	Outdoor34	corral	outdoor_corral.jpg	outdoor	natural	2	1
