index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	TI_4	safe	0	TI_4	Indoor	WI_12	W159	wwSQUIRREL	Indoor25	biology_laboratory	indoor_biology_laboratory.jpg	indoor	indoor	4
2	1	TO_2	safe	0	TO_2	Outdoor	WO_9	W214	wwWALLET	Outdoor53	fountain	outdoor_fountain.jpg	outdoor	manmade	2
3	1	TO_4	safe	0	TO_4	Outdoor	WO_10	W241	wwRAKE	Outdoor82	lock_chamber	outdoor_lock_chamber.jpg	outdoor	manmade	4
4	1	TI_4	safe	0	TI_4	Indoor	WI_8	W28	wwMUSTARD	Indoor11	auditorium	indoor_auditorium.jpg	indoor	indoor	4
5	1	F	safe	0	F	FOIL	F_9	W42	wwCHEESE	FOIL	FOIL	FOIL	FOIL	FOIL	0
6	1	TI_2	safe	0	TI_2	Indoor	WI_1	W131	wwEYE	Indoor110	subway_interior	indoor_subway_interior.jpg	indoor	indoor	2
7	1	F	safe	0	F	FOIL	F_10	W43	wwOTTER	FOIL	FOIL	FOIL	FOIL	FOIL	0
8	1	TO_2	safe	0	TO_2	Outdoor	WO_7	W243	wwARMOR	Outdoor1	amphitheater	outdoor_amphitheater.jpg	outdoor	manmade	2
9	1	TI_4	safe	0	TI_4	Indoor	WI_6	W95	wwQUAIL	Indoor114	television_studio	indoor_television_studio.jpg	indoor	indoor	4
10	1	F	safe	0	F	FOIL	F_7	W115	wwHATCHET	FOIL	FOIL	FOIL	FOIL	FOIL	0
11	1	TI_2	safe	0	TI_2	Indoor	WI_13	W76	wwBANDIT	Indoor76	kitchenette	indoor_kitchenette.jpg	indoor	indoor	2
12	1	TI_2	safe	0	TI_2	Indoor	WI_9	W73	wwCEREAL	Indoor39	cathedral	indoor_cathedral.jpg	indoor	indoor	2
13	1	TO_4	safe	0	TO_4	Outdoor	WO_6	W196	wwBROOM	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4
14	1	F	safe	0	F	FOIL	F_1	W20	wwPOTATO	FOIL	FOIL	FOIL	FOIL	FOIL	0
15	1	F	safe	0	F	FOIL	F_13	W59	wwSNOW	FOIL	FOIL	FOIL	FOIL	FOIL	0
16	1	TO_4	safe	0	TO_4	Outdoor	WO_14	W25	wwTOWEL	Outdoor7	balcony	outdoor_balcony.jpg	outdoor	manmade	4
17	1	TI_2	safe	0	TI_2	Indoor	WI_5	W26	wwSHELL	Indoor71	jail_cell	indoor_jail_cell.jpg	indoor	indoor	2
18	1	F	safe	0	F	FOIL	F_4	W170	wwSOOT	FOIL	FOIL	FOIL	FOIL	FOIL	0
19	1	TO_4	safe	0	TO_4	Outdoor	WO_8	W252	wwNIGHTGOWN	Outdoor21	bullring	outdoor_bullring.jpg	outdoor	manmade	4
20	1	F	safe	0	F	FOIL	F_5	W33	wwENVELOPE	FOIL	FOIL	FOIL	FOIL	FOIL	0
21	1	TO_4	safe	0	TO_4	Outdoor	WO_12	W206	wwTRIBE	Outdoor99	observatory	outdoor_observatory.jpg	outdoor	manmade	4
22	1	TO_2	safe	0	TO_2	Outdoor	WO_1	W167	wwSOAP	Outdoor64	highway	outdoor_highway.jpg	outdoor	natural	2
23	1	TO_2	safe	0	TO_2	Outdoor	WO_13	W217	wwARROW	Outdoor48	fire_station	outdoor_fire_station.jpg	outdoor	manmade	2
24	1	F	safe	0	F	FOIL	F_3	W62	wwSHOVEL	FOIL	FOIL	FOIL	FOIL	FOIL	0
25	1	TO_2	safe	0	TO_2	Outdoor	WO_5	W164	wwPASSPORT	Outdoor78	landing_deck	outdoor_landing_deck.jpg	outdoor	manmade	2
26	1	TI_2	safe	0	TI_2	Indoor	WI_11	W11	wwPOWDER	Indoor60	florist_shop	indoor_florist_shop.jpg	indoor	indoor	2
27	1	F	safe	0	F	FOIL	F_14	W19	wwROPE	FOIL	FOIL	FOIL	FOIL	FOIL	0
28	1	TO_2	safe	0	TO_2	Outdoor	WO_11	W199	wwBANDAGE	Outdoor83	manufactured_home	outdoor_manufactured_home.jpg	outdoor	manmade	2
29	1	TO_4	safe	0	TO_4	Outdoor	WO_4	W54	wwTELEGRAPH	Outdoor81	lighthouse	outdoor_lighthouse.jpg	outdoor	manmade	4
30	1	TO_4	safe	0	TO_4	Outdoor	WO_2	W10	wwOYSTER	Outdoor32	construction_site	outdoor_construction_site.jpg	outdoor	manmade	4
31	1	F	safe	0	F	FOIL	F_12	W244	wwNOODLE	FOIL	FOIL	FOIL	FOIL	FOIL	0
32	1	TI_2	safe	0	TI_2	Indoor	WI_7	W85	wwOPIUM	Indoor14	baggage_claim	indoor_baggage_claim.jpg	indoor	indoor	2
33	1	F	safe	0	F	FOIL	F_8	W215	wwBLANKET	FOIL	FOIL	FOIL	FOIL	FOIL	0
34	1	TI_4	safe	0	TI_4	Indoor	WI_2	W40	wwNAPKIN	Indoor82	lobby	indoor_lobby.jpg	indoor	indoor	4
35	1	TI_2	safe	0	TI_2	Indoor	WI_3	W100	wwCANARY	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	2
36	1	F	safe	0	F	FOIL	F_11	W83	wwBRAIN	FOIL	FOIL	FOIL	FOIL	FOIL	0
37	1	TI_4	safe	0	TI_4	Indoor	WI_10	W81	wwCHERRY	Indoor62	game_room	indoor_game_room.jpg	indoor	indoor	4
38	1	TI_4	safe	0	TI_4	Indoor	WI_14	W224	wwHAMMER	Indoor78	lecture_room	indoor_lecture_room.jpg	indoor	indoor	4
39	1	TO_2	safe	0	TO_2	Outdoor	WO_3	W39	wwSADDLE	Outdoor56	gazebo	outdoor_gazebo.jpg	outdoor	manmade	2
40	1	F	safe	0	F	FOIL	F_6	W154	wwMOUSE	FOIL	FOIL	FOIL	FOIL	FOIL	0
41	1	F	safe	0	F	FOIL	F_2	W35	wwBOOT	FOIL	FOIL	FOIL	FOIL	FOIL	0
42	1	TI_4	safe	0	TI_4	Indoor	WI_4	W129	wwEASEL	Indoor36	car_interior	indoor_car_interior.jpg	indoor	indoor	4
43	2	TO_4	threat	0	TO_4	Outdoor	WO_26	W63	wwCANDLE	Outdoor18	boathouse	outdoor_boathouse.jpg	outdoor	natural	4
44	2	F	threat	0	F	FOIL	F_28	W186	wwTURTLE	FOIL	FOIL	FOIL	FOIL	FOIL	0
45	2	TO_2	threat	0	TO_2	Outdoor	WO_23	W127	wwYACHT	Outdoor19	botanical_garden	outdoor_botanical_garden.jpg	outdoor	natural	2
46	2	TI_4	threat	0	TI_4	Indoor	WI_24	W67	wwFIDDLE	Indoor23	beauty_salon	indoor_beauty_salon.jpg	indoor	indoor	4
47	2	TO_4	threat	1	TO_4	Outdoor	WO_18	W139	wwEAGLE	Outdoor116	rice_paddy	outdoor_rice_paddy.jpg	outdoor	natural	4
48	2	TI_2	threat	0	TI_2	Indoor	WI_15	W132	wwMITTEN	Indoor88	museum	indoor_museum.jpg	indoor	indoor	2
49	2	TI_2	threat	0	TI_2	Indoor	WI_25	W174	wwTRAY	Indoor118	toyshop	indoor_toyshop.jpg	indoor	indoor	2
50	2	TO_2	threat	0	TO_2	Outdoor	WO_15	W235	wwBRACELET	Outdoor88	mosque	outdoor_mosque.jpg	outdoor	manmade	2
51	2	TI_2	threat	0	TI_2	Indoor	WI_23	W123	wwTWEEZERS	Indoor47	computer_room	indoor_computer_room.jpg	indoor	indoor	2
52	2	F	threat	0	F	FOIL	F_22	W171	wwSARDINE	FOIL	FOIL	FOIL	FOIL	FOIL	0
53	2	TO_2	threat	0	TO_2	Outdoor	WO_21	W5	wwFOX	Outdoor60	harbor	outdoor_harbor.jpg	outdoor	manmade	2
54	2	F	threat	0	F	FOIL	F_17	W16	wwPEARL	FOIL	FOIL	FOIL	FOIL	FOIL	0
55	2	TI_2	threat	0	TI_2	Indoor	WI_27	W212	wwDAMSEL	Indoor42	classroom	indoor_classroom.jpg	indoor	indoor	2
56	2	TI_2	threat	0	TI_2	Indoor	WI_21	W91	wwFROG	Indoor108	stable	indoor_stable.jpg	indoor	indoor	2
57	2	TI_4	threat	0	TI_4	Indoor	WI_18	W142	wwSUBMARINE	Indoor101	restaurant_kitchen	indoor_restaurant_kitchen.jpg	indoor	indoor	4
58	2	F	threat	0	F	FOIL	F_26	W197	wwGLOBE	FOIL	FOIL	FOIL	FOIL	FOIL	0
59	2	TI_4	threat	0	TI_4	Indoor	WI_20	W121	wwCANNON	Indoor22	bazaar	indoor_bazaar.jpg	indoor	indoor	4
60	2	TO_4	threat	0	TO_4	Outdoor	WO_20	W72	wwTYPEWRITER	Outdoor14	beach	outdoor_beach.jpg	outdoor	natural	4
61	2	TO_2	threat	0	TO_2	Outdoor	WO_25	W126	wwHARPOON	Outdoor38	crosswalk	outdoor_crosswalk.jpg	outdoor	manmade	2
62	2	F	threat	0	F	FOIL	F_21	W78	wwELEPHANT	FOIL	FOIL	FOIL	FOIL	FOIL	0
63	2	TI_4	threat	0	TI_4	Indoor	WI_28	W187	wwWORM	Indoor112	swimming_pool	indoor_swimming_pool.jpg	indoor	indoor	4
64	2	TO_2	threat	0	TO_2	Outdoor	WO_19	W213	wwDRUM	Outdoor93	ocean	outdoor_ocean.jpg	outdoor	natural	2
65	2	TO_2	threat	0	TO_2	Outdoor	WO_17	W166	wwFAN	Outdoor41	dock	outdoor_dock.jpg	outdoor	natural	2
66	2	F	threat	0	F	FOIL	F_23	W108	wwCAGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
67	2	F	threat	0	F	FOIL	F_27	W47	wwKNIFE	FOIL	FOIL	FOIL	FOIL	FOIL	0
68	2	TI_4	threat	0	TI_4	Indoor	WI_26	W193	wwCLAM	Indoor27	bookstore	indoor_bookstore.jpg	indoor	indoor	4
69	2	TO_4	threat	0	TO_4	Outdoor	WO_22	W116	wwOLIVE	Outdoor58	greenhouse	outdoor_greenhouse.jpg	outdoor	manmade	4
70	2	F	threat	0	F	FOIL	F_19	W185	wwBABY	FOIL	FOIL	FOIL	FOIL	FOIL	0
71	2	TO_2	threat	0	TO_2	Outdoor	WO_27	W98	wwTEETH	Outdoor96	orchard	outdoor_orchard.jpg	outdoor	natural	2
72	2	F	threat	0	F	FOIL	F_25	W86	wwSYRUP	FOIL	FOIL	FOIL	FOIL	FOIL	0
73	2	F	threat	0	F	FOIL	F_24	W105	wwGARBAGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
74	2	F	threat	0	F	FOIL	F_16	W34	wwFLASK	FOIL	FOIL	FOIL	FOIL	FOIL	0
75	2	TO_4	threat	0	TO_4	Outdoor	WO_28	W93	wwALLIGATOR	Outdoor62	heliport	outdoor_heliport.jpg	outdoor	manmade	4
76	2	TI_4	threat	0	TI_4	Indoor	WI_16	W158	wwVINE	Indoor106	shower	indoor_shower.jpg	indoor	indoor	4
77	2	F	threat	0	F	FOIL	F_20	W150	wwMONKEY	FOIL	FOIL	FOIL	FOIL	FOIL	0
78	2	F	threat	0	F	FOIL	F_18	W70	wwRICE	FOIL	FOIL	FOIL	FOIL	FOIL	0
79	2	TI_2	threat	0	TI_2	Indoor	WI_19	W56	wwBROWNIE	Indoor93	optician	indoor_optician.jpg	indoor	indoor	2
80	2	TI_4	threat	0	TI_4	Indoor	WI_22	W53	wwHELMET	Indoor15	bakery	indoor_bakery.jpg	indoor	indoor	4
81	2	TO_4	threat	0	TO_4	Outdoor	WO_16	W88	wwGOAT	Outdoor49	fishpond	outdoor_fishpond.jpg	outdoor	natural	4
82	2	TO_4	threat	0	TO_4	Outdoor	WO_24	W184	wwQUARTER	Outdoor52	formal_garden	outdoor_formal_garden.jpg	outdoor	natural	4
83	2	F	threat	0	F	FOIL	F_15	W138	wwVODKA	FOIL	FOIL	FOIL	FOIL	FOIL	0
84	2	TI_2	threat	0	TI_2	Indoor	WI_17	W175	wwBATON	Indoor16	ball_pit	indoor_ball_pit.jpg	indoor	indoor	2
85	3	TO_4	safe	0	TO_4	Outdoor	WO_42	W48	wwNEST	Outdoor17	boat_deck	outdoor_boat_deck.jpg	outdoor	manmade	4
86	3	TO_4	safe	0	TO_4	Outdoor	WO_32	W118	wwWHEAT	Outdoor98	oil_refinery	outdoor_oil_refinery.jpg	outdoor	manmade	4
87	3	F	safe	0	F	FOIL	F_34	W228	wwSCREWDRIVER	FOIL	FOIL	FOIL	FOIL	FOIL	0
88	3	F	safe	0	F	FOIL	F_38	W191	wwANCHOR	FOIL	FOIL	FOIL	FOIL	FOIL	0
89	3	TI_2	safe	0	TI_2	Indoor	WI_35	W203	wwCANE	Indoor66	hospital_room	indoor_hospital_room.jpg	indoor	indoor	2
90	3	TI_2	safe	0	TI_2	Indoor	WI_29	W32	wwSTORK	Indoor44	closet	indoor_closet.jpg	indoor	indoor	2
91	3	TI_4	safe	0	TI_4	Indoor	WI_32	W22	wwDOUGHNUT	Indoor90	operating_room	indoor_operating_room.jpg	indoor	indoor	4
92	3	TI_2	safe	0	TI_2	Indoor	WI_37	W143	wwWINE	Indoor24	bedroom	indoor_bedroom.jpg	indoor	indoor	2
93	3	TO_2	safe	0	TO_2	Outdoor	WO_29	W38	wwTOBACCO	Outdoor101	palace	outdoor_palace.jpg	outdoor	manmade	2
94	3	TO_2	safe	0	TO_2	Outdoor	WO_41	W89	wwBOAT	Outdoor95	oilrig	outdoor_oilrig.jpg	outdoor	manmade	2
95	3	F	safe	0	F	FOIL	F_42	W1	wwSCROLL	FOIL	FOIL	FOIL	FOIL	FOIL	0
