index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	TO_4	threat	0	TO_4	Outdoor	WO_14	W76	wwBANDIT	Outdoor29	cemetery	outdoor_cemetery.jpg	outdoor	manmade	4
2	1	F	threat	0	F	FOIL	F_7	W69	wwWALRUS	FOIL	FOIL	FOIL	FOIL	FOIL	0
3	1	TI_2	threat	0	TI_2	Indoor	WI_3	W15	wwVIOLIN	Indoor117	throne_room	indoor_throne_room.jpg	indoor	indoor	2
4	1	TO_2	threat	0	TO_2	Outdoor	WO_7	W146	wwMEDAL	Outdoor61	hayfield	outdoor_hayfield.jpg	outdoor	natural	2
5	1	TO_2	threat	0	TO_2	Outdoor	WO_1	W140	wwMANURE	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	2
6	1	TO_4	threat	0	TO_4	Outdoor	WO_8	W171	wwSARDINE	Outdoor91	mountain_snowy	outdoor_mountain_snowy.jpg	outdoor	natural	4
7	1	F	threat	0	F	FOIL	F_11	W169	wwSHEEP	FOIL	FOIL	FOIL	FOIL	FOIL	0
8	1	TI_4	threat	0	TI_4	Indoor	WI_2	W38	wwTOBACCO	Indoor113	synagogue	indoor_synagogue.jpg	indoor	indoor	4
9	1	TI_2	threat	0	TI_2	Indoor	WI_11	W88	wwGOAT	Indoor32	bus_interior	indoor_bus_interior.jpg	indoor	indoor	2
10	1	F	threat	0	F	FOIL	F_10	W245	wwMILK	FOIL	FOIL	FOIL	FOIL	FOIL	0
11	1	F	threat	0	F	FOIL	F_8	W20	wwPOTATO	FOIL	FOIL	FOIL	FOIL	FOIL	0
12	1	TO_2	threat	0	TO_2	Outdoor	WO_11	W190	wwKALE	Outdoor54	garbage_dump	outdoor_garbage_dump.jpg	outdoor	manmade	2
13	1	F	threat	0	F	FOIL	F_6	W116	wwOLIVE	FOIL	FOIL	FOIL	FOIL	FOIL	0
14	1	F	threat	0	F	FOIL	F_13	W34	wwFLASK	FOIL	FOIL	FOIL	FOIL	FOIL	0
15	1	TO_4	threat	0	TO_4	Outdoor	WO_10	W31	wwSEAL	Outdoor89	motel	outdoor_motel.jpg	outdoor	manmade	4
16	1	TI_2	threat	0	TI_2	Indoor	WI_13	W1	wwSCROLL	Indoor49	courtroom	indoor_courtroom.jpg	indoor	indoor	2
17	1	F	threat	0	F	FOIL	F_14	W39	wwSADDLE	FOIL	FOIL	FOIL	FOIL	FOIL	0
18	1	F	threat	0	F	FOIL	F_3	W94	wwORANGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
19	1	TI_2	threat	0	TI_2	Indoor	WI_9	W238	wwCORAL	Indoor79	library	indoor_library.jpg	indoor	indoor	2
20	1	TO_4	threat	0	TO_4	Outdoor	WO_4	W191	wwANCHOR	Outdoor71	ice_shelf	outdoor_ice_shelf.jpg	outdoor	natural	4
21	1	TO_2	threat	0	TO_2	Outdoor	WO_9	W72	wwTYPEWRITER	Outdoor60	harbor	outdoor_harbor.jpg	outdoor	manmade	2
22	1	TI_4	threat	0	TI_4	Indoor	WI_8	W164	wwPASSPORT	Indoor53	dining_room	indoor_dining_room.jpg	indoor	indoor	4
23	1	TI_2	threat	0	TI_2	Indoor	WI_5	W95	wwQUAIL	Indoor73	kennel	indoor_kennel.jpg	indoor	indoor	2
24	1	TI_4	threat	0	TI_4	Indoor	WI_6	W57	wwSHOWER	Indoor48	control_room	indoor_control_room.jpg	indoor	indoor	4
25	1	F	threat	0	F	FOIL	F_1	W247	wwFENCE	FOIL	FOIL	FOIL	FOIL	FOIL	0
26	1	TI_4	threat	0	TI_4	Indoor	WI_12	W65	wwWAND	Indoor26	bistro	indoor_bistro.jpg	indoor	indoor	4
27	1	TI_2	threat	0	TI_2	Indoor	WI_1	W173	wwPENCIL	Indoor66	hospital_room	indoor_hospital_room.jpg	indoor	indoor	2
28	1	TI_2	threat	0	TI_2	Indoor	WI_7	W11	wwPOWDER	Indoor51	dentists_office	indoor_dentists_office.jpg	indoor	indoor	2
29	1	TO_2	threat	0	TO_2	Outdoor	WO_3	W122	wwPEDAL	Outdoor77	labyrinth	outdoor_labyrinth.jpg	outdoor	manmade	2
30	1	F	threat	0	F	FOIL	F_4	W197	wwGLOBE	FOIL	FOIL	FOIL	FOIL	FOIL	0
31	1	TO_2	threat	0	TO_2	Outdoor	WO_13	W219	wwOATMEAL	Outdoor114	raceway	outdoor_raceway.jpg	outdoor	manmade	2
32	1	TO_4	threat	0	TO_4	Outdoor	WO_6	W136	wwBALLOON	Outdoor10	baseball_field	outdoor_baseball_field.jpg	outdoor	manmade	4
33	1	F	threat	0	F	FOIL	F_9	W52	wwUMBRELLA	FOIL	FOIL	FOIL	FOIL	FOIL	0
34	1	TI_4	threat	0	TI_4	Indoor	WI_14	W210	wwAPPLE	Indoor40	chicken_coop	indoor_chicken_coop.jpg	indoor	indoor	4
35	1	TO_4	threat	0	TO_4	Outdoor	WO_2	W47	wwKNIFE	Outdoor79	lido_deck	outdoor_lido_deck.jpg	outdoor	manmade	4
36	1	F	threat	0	F	FOIL	F_2	W221	wwCOFFEE	FOIL	FOIL	FOIL	FOIL	FOIL	0
37	1	TI_4	threat	0	TI_4	Indoor	WI_10	W29	wwSTOOL	Indoor15	bakery	indoor_bakery.jpg	indoor	indoor	4
38	1	TO_2	threat	1	TO_2	Outdoor	WO_5	W214	wwWALLET	Outdoor28	castle	outdoor_castle.jpg	outdoor	manmade	2
39	1	F	threat	0	F	FOIL	F_12	W143	wwWINE	FOIL	FOIL	FOIL	FOIL	FOIL	0
40	1	TO_4	threat	0	TO_4	Outdoor	WO_12	W130	wwCLOAK	Outdoor68	hotel	outdoor_hotel.jpg	outdoor	manmade	4
41	1	F	threat	0	F	FOIL	F_5	W239	wwSPONGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
42	1	TI_4	threat	0	TI_4	Indoor	WI_4	W110	wwSANDAL	Indoor10	attic	indoor_attic.jpg	indoor	indoor	4
43	2	F	safe	0	F	FOIL	F_20	W44	wwGEESE	FOIL	FOIL	FOIL	FOIL	FOIL	0
44	2	TI_4	safe	0	TI_4	Indoor	WI_24	W183	wwSCOTCH	Indoor4	aquarium	indoor_aquarium.jpg	indoor	indoor	4
45	2	F	safe	0	F	FOIL	F_19	W184	wwQUARTER	FOIL	FOIL	FOIL	FOIL	FOIL	0
46	2	TI_2	safe	0	TI_2	Indoor	WI_21	W195	wwRIFLE	Indoor116	theater	indoor_theater.jpg	indoor	indoor	2
47	2	TI_2	safe	0	TI_2	Indoor	WI_17	W60	wwSUNBURN	Indoor90	operating_room	indoor_operating_room.jpg	indoor	indoor	2
48	2	F	safe	0	F	FOIL	F_27	W251	wwBENCH	FOIL	FOIL	FOIL	FOIL	FOIL	0
49	2	F	safe	0	F	FOIL	F_18	W118	wwWHEAT	FOIL	FOIL	FOIL	FOIL	FOIL	0
50	2	F	safe	0	F	FOIL	F_23	W106	wwWITCH	FOIL	FOIL	FOIL	FOIL	FOIL	0
51	2	TI_4	safe	0	TI_4	Indoor	WI_20	W2	wwSLIPPER	Indoor42	classroom	indoor_classroom.jpg	indoor	indoor	4
52	2	F	safe	0	F	FOIL	F_17	W249	wwRACQUET	FOIL	FOIL	FOIL	FOIL	FOIL	0
53	2	TO_4	safe	0	TO_4	Outdoor	WO_28	W178	wwZIPPER	Outdoor20	bridge	outdoor_bridge.jpg	outdoor	manmade	4
54	2	F	safe	0	F	FOIL	F_21	W83	wwBRAIN	FOIL	FOIL	FOIL	FOIL	FOIL	0
55	2	TO_2	safe	0	TO_2	Outdoor	WO_19	W227	wwROCK	Outdoor65	hill	outdoor_hill.jpg	outdoor	natural	2
56	2	F	safe	0	F	FOIL	F_26	W153	wwDIAMOND	FOIL	FOIL	FOIL	FOIL	FOIL	0
57	2	F	safe	0	F	FOIL	F_24	W108	wwCAGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
58	2	TI_2	safe	0	TI_2	Indoor	WI_19	W182	wwWRENCH	Indoor111	supermarket	indoor_supermarket.jpg	indoor	indoor	2
59	2	TO_4	safe	0	TO_4	Outdoor	WO_24	W90	wwCARROT	Outdoor49	fishpond	outdoor_fishpond.jpg	outdoor	natural	4
60	2	F	safe	0	F	FOIL	F_25	W229	wwLANTERN	FOIL	FOIL	FOIL	FOIL	FOIL	0
61	2	TI_2	safe	0	TI_2	Indoor	WI_27	W66	wwSHARK	Indoor76	kitchenette	indoor_kitchenette.jpg	indoor	indoor	2
62	2	F	safe	0	F	FOIL	F_15	W115	wwHATCHET	FOIL	FOIL	FOIL	FOIL	FOIL	0
63	2	TI_2	safe	0	TI_2	Indoor	WI_15	W45	wwPENNY	Indoor13	badminton_court	indoor_badminton_court.jpg	indoor	indoor	2
64	2	TO_2	safe	0	TO_2	Outdoor	WO_25	W216	wwJUGGLER	Outdoor30	chalet	outdoor_chalet.jpg	outdoor	manmade	2
65	2	TI_4	safe	0	TI_4	Indoor	WI_18	W186	wwTURTLE	Indoor108	stable	indoor_stable.jpg	indoor	indoor	4
66	2	F	safe	0	F	FOIL	F_16	W128	wwTOAST	FOIL	FOIL	FOIL	FOIL	FOIL	0
67	2	TI_4	safe	0	TI_4	Indoor	WI_16	W138	wwVODKA	Indoor75	kitchen	indoor_kitchen.jpg	indoor	indoor	4
68	2	TO_4	safe	0	TO_4	Outdoor	WO_18	W155	wwBAYONET	Outdoor24	campsite	outdoor_campsite.jpg	outdoor	manmade	4
