index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WI	WI	Indoor	WI_4	W104	wwBANANA	Indoor39	cathedral	indoor_cathedral.jpg	indoor	indoor	4	1
2	1	WO	WO	Outdoor	WO_10	W115	wwHATCHET	Outdoor57	general_store	outdoor_general_store.jpg	outdoor	manmade	4	1
3	1	WI	WI	Indoor	WI_10	W19	wwROPE	Indoor58	escalator	indoor_escalator.jpg	indoor	indoor	4	1
4	1	WI	WI	Indoor	WI_14	W225	wwCUCUMBER	Indoor76	kitchenette	indoor_kitchenette.jpg	indoor	indoor	4	1
5	1	WO	WO	Outdoor	WO_14	W39	wwSADDLE	Outdoor69	house	outdoor_house.jpg	outdoor	manmade	4	1
6	1	WO	WO	Outdoor	WO_5	W140	wwMANURE	Outdoor64	highway	outdoor_highway.jpg	outdoor	natural	2	1
7	1	WO	WO	Outdoor	WO_14	W39	wwSADDLE	Outdoor69	house	outdoor_house.jpg	outdoor	manmade	4	2
8	1	WI	WI	Indoor	WI_1	W64	wwJACKET	Indoor62	game_room	indoor_game_room.jpg	indoor	indoor	2	1
9	1	WO	WO	Outdoor	WO_2	W246	wwMOTH	Outdoor38	crosswalk	outdoor_crosswalk.jpg	outdoor	manmade	4	1
10	1	WI	WI	Indoor	WI_11	W176	wwHIGHWAY	Indoor111	supermarket	indoor_supermarket.jpg	indoor	indoor	2	1
11	1	WI	WI	Indoor	WI_13	W48	wwNEST	Indoor47	computer_room	indoor_computer_room.jpg	indoor	indoor	2	1
12	1	WI	WI	Indoor	WI_2	W190	wwKALE	Indoor100	restaurant	indoor_restaurant.jpg	indoor	indoor	4	1
13	1	WO	WO	Outdoor	WO_6	W60	wwSUNBURN	Outdoor37	crevasse	outdoor_crevasse.jpg	outdoor	natural	4	1
14	1	WI	WI	Indoor	WI_12	W99	wwTIGER	Indoor70	jacuzzi	indoor_jacuzzi.jpg	indoor	indoor	4	1
15	1	WI	WI	Indoor	WI_14	W225	wwCUCUMBER	Indoor76	kitchenette	indoor_kitchenette.jpg	indoor	indoor	4	2
16	1	WO	WO	Outdoor	WO_12	W79	wwSCOOTER	Outdoor59	hangar	outdoor_hangar.jpg	outdoor	manmade	4	1
17	1	WO	WO	Outdoor	WO_8	W11	wwPOWDER	Outdoor72	iceberg	outdoor_iceberg.jpg	outdoor	natural	4	1
18	1	WI	WI	Indoor	WI_8	W172	wwPYTHON	Indoor116	theater	indoor_theater.jpg	indoor	indoor	4	1
19	1	WO	WO	Outdoor	WO_13	W193	wwCLAM	Outdoor23	cabin	outdoor_cabin.jpg	outdoor	manmade	2	1
20	1	WO	WO	Outdoor	WO_7	W186	wwTURTLE	Outdoor31	cliff	outdoor_cliff.jpg	outdoor	natural	2	1
21	1	WI	WI	Indoor	WI_8	W172	wwPYTHON	Indoor116	theater	indoor_theater.jpg	indoor	indoor	4	2
22	1	WI	WI	Indoor	WI_2	W190	wwKALE	Indoor100	restaurant	indoor_restaurant.jpg	indoor	indoor	4	2
23	1	WO	WO	Outdoor	WO_11	W237	wwTHONG	Outdoor48	fire_station	outdoor_fire_station.jpg	outdoor	manmade	2	1
24	1	WO	WO	Outdoor	WO_4	W78	wwELEPHANT	Outdoor114	raceway	outdoor_raceway.jpg	outdoor	manmade	4	1
25	1	WO	WO	Outdoor	WO_10	W115	wwHATCHET	Outdoor57	general_store	outdoor_general_store.jpg	outdoor	manmade	4	2
26	1	WI	WI	Indoor	WI_5	W216	wwJUGGLER	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	2	1
27	1	WO	WO	Outdoor	WO_12	W79	wwSCOOTER	Outdoor59	hangar	outdoor_hangar.jpg	outdoor	manmade	4	2
28	1	WI	WI	Indoor	WI_12	W99	wwTIGER	Indoor70	jacuzzi	indoor_jacuzzi.jpg	indoor	indoor	4	2
29	1	WI	WI	Indoor	WI_6	W27	wwSOUP	Indoor83	locker_room	indoor_locker_room.jpg	indoor	indoor	4	1
30	1	WI	WI	Indoor	WI_4	W104	wwBANANA	Indoor39	cathedral	indoor_cathedral.jpg	indoor	indoor	4	2
31	1	WO	WO	Outdoor	WO_2	W246	wwMOTH	Outdoor38	crosswalk	outdoor_crosswalk.jpg	outdoor	manmade	4	2
32	1	WI	WI	Indoor	WI_3	W54	wwTELEGRAPH	Indoor93	optician	indoor_optician.jpg	indoor	indoor	2	1
33	1	WO	WO	Outdoor	WO_8	W11	wwPOWDER	Outdoor72	iceberg	outdoor_iceberg.jpg	outdoor	natural	4	2
34	1	WI	WI	Indoor	WI_6	W27	wwSOUP	Indoor83	locker_room	indoor_locker_room.jpg	indoor	indoor	4	2
35	1	WI	WI	Indoor	WI_9	W144	wwNECKLACE	Indoor34	cafeteria	indoor_cafeteria.jpg	indoor	indoor	2	1
36	1	WO	WO	Outdoor	WO_1	W131	wwEYE	Outdoor7	balcony	outdoor_balcony.jpg	outdoor	manmade	2	1
37	1	WO	WO	Outdoor	WO_4	W78	wwELEPHANT	Outdoor114	raceway	outdoor_raceway.jpg	outdoor	manmade	4	2
