index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WI	WI	Indoor	WI_2	W47	wwKNIFE	Indoor72	jewelry_shop	indoor_jewelry_shop.jpg	indoor	indoor	4	1
2	1	WO	WO	Outdoor	WO_8	W124	wwSNAIL	Outdoor24	campsite	outdoor_campsite.jpg	outdoor	manmade	4	1
3	1	WI	WI	Indoor	WI_12	W75	wwDOVE	Indoor86	music_store	indoor_music_store.jpg	indoor	indoor	4	1
4	1	WO	WO	Outdoor	WO_9	W18	wwOMELET	Outdoor79	lido_deck	outdoor_lido_deck.jpg	outdoor	manmade	2	1
5	1	WO	WO	Outdoor	WO_13	W80	wwDETECTIVE	Outdoor89	motel	outdoor_motel.jpg	outdoor	manmade	2	1
6	1	WI	WI	Indoor	WI_7	W188	wwPLUG	Indoor14	baggage_claim	indoor_baggage_claim.jpg	indoor	indoor	2	1
7	1	WI	WI	Indoor	WI_1	W203	wwCANE	Indoor53	dining_room	indoor_dining_room.jpg	indoor	indoor	2	1
8	1	WI	WI	Indoor	WI_8	W155	wwBAYONET	Indoor61	galley	indoor_galley.jpg	indoor	indoor	4	1
9	1	WO	WO	Outdoor	WO_14	W235	wwBRACELET	Outdoor107	picnic_area	outdoor_picnic_area.jpg	outdoor	natural	4	1
10	1	WI	WI	Indoor	WI_10	W176	wwHIGHWAY	Indoor85	natural_history_museum	indoor_natural_history_museum.jpg	indoor	indoor	4	1
11	1	WI	WI	Indoor	WI_8	W155	wwBAYONET	Indoor61	galley	indoor_galley.jpg	indoor	indoor	4	2
12	1	WI	WI	Indoor	WI_2	W47	wwKNIFE	Indoor72	jewelry_shop	indoor_jewelry_shop.jpg	indoor	indoor	4	2
13	1	WO	WO	Outdoor	WO_6	W224	wwHAMMER	Outdoor111	power_plant	outdoor_power_plant.jpg	outdoor	manmade	4	1
14	1	WO	WO	Outdoor	WO_12	W172	wwPYTHON	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4	1
15	1	WI	WI	Indoor	WI_3	W81	wwCHERRY	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	2	1
16	1	WO	WO	Outdoor	WO_6	W224	wwHAMMER	Outdoor111	power_plant	outdoor_power_plant.jpg	outdoor	manmade	4	2
17	1	WI	WI	Indoor	WI_6	W230	wwCAMERA	Indoor3	apse	indoor_apse.jpg	indoor	indoor	4	1
18	1	WO	WO	Outdoor	WO_12	W172	wwPYTHON	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4	2
19	1	WI	WI	Indoor	WI_6	W230	wwCAMERA	Indoor3	apse	indoor_apse.jpg	indoor	indoor	4	2
20	1	WO	WO	Outdoor	WO_1	W73	wwCEREAL	Outdoor39	dam	outdoor_dam.jpg	outdoor	natural	2	1
21	1	WI	WI	Indoor	WI_10	W176	wwHIGHWAY	Indoor85	natural_history_museum	indoor_natural_history_museum.jpg	indoor	indoor	4	2
22	1	WO	WO	Outdoor	WO_14	W235	wwBRACELET	Outdoor107	picnic_area	outdoor_picnic_area.jpg	outdoor	natural	4	2
23	1	WO	WO	Outdoor	WO_3	W210	wwAPPLE	Outdoor47	fire_escape	outdoor_fire_escape.jpg	outdoor	manmade	2	1
24	1	WO	WO	Outdoor	WO_2	W99	wwTIGER	Outdoor46	field_wild	outdoor_field_wild.jpg	outdoor	manmade	4	1
25	1	WI	WI	Indoor	WI_4	W3	wwGLOVE	Indoor51	dentists_office	indoor_dentists_office.jpg	indoor	indoor	4	1
26	1	WO	WO	Outdoor	WO_7	W21	wwNEEDLE	Outdoor14	beach	outdoor_beach.jpg	outdoor	natural	2	1
27	1	WO	WO	Outdoor	WO_2	W99	wwTIGER	Outdoor46	field_wild	outdoor_field_wild.jpg	outdoor	manmade	4	2
28	1	WI	WI	Indoor	WI_11	W137	wwKEG	Indoor88	museum	indoor_museum.jpg	indoor	indoor	2	1
29	1	WI	WI	Indoor	WI_12	W75	wwDOVE	Indoor86	music_store	indoor_music_store.jpg	indoor	indoor	4	2
