index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	TI_4	threat	0	TI_4	Indoor	WI_14	W153	wwDIAMOND	Indoor22	bazaar	indoor_bazaar.jpg	indoor	indoor	4
2	1	TO_2	threat	0	TO_2	Outdoor	WO_9	W18	wwOMELET	Outdoor79	lido_deck	outdoor_lido_deck.jpg	outdoor	manmade	2
3	1	F	threat	0	F	FOIL	F_5	W109	wwFIRE	FOIL	FOIL	FOIL	FOIL	FOIL	0
4	1	TO_2	threat	0	TO_2	Outdoor	WO_5	W41	wwBELL	Outdoor73	igloo	outdoor_igloo.jpg	outdoor	natural	2
5	1	TI_2	threat	0	TI_2	Indoor	WI_13	W196	wwBROOM	Indoor42	classroom	indoor_classroom.jpg	indoor	indoor	2
6	1	TO_2	threat	0	TO_2	Outdoor	WO_3	W210	wwAPPLE	Outdoor47	fire_escape	outdoor_fire_escape.jpg	outdoor	manmade	2
7	1	F	threat	0	F	FOIL	F_12	W158	wwVINE	FOIL	FOIL	FOIL	FOIL	FOIL	0
8	1	TO_4	threat	0	TO_4	Outdoor	WO_8	W124	wwSNAIL	Outdoor24	campsite	outdoor_campsite.jpg	outdoor	manmade	4
9	1	TO_4	threat	0	TO_4	Outdoor	WO_6	W224	wwHAMMER	Outdoor111	power_plant	outdoor_power_plant.jpg	outdoor	manmade	4
10	1	TO_4	threat	0	TO_4	Outdoor	WO_12	W172	wwPYTHON	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4
11	1	F	threat	0	F	FOIL	F_8	W211	wwTROPHY	FOIL	FOIL	FOIL	FOIL	FOIL	0
12	1	TO_4	threat	0	TO_4	Outdoor	WO_2	W99	wwTIGER	Outdoor46	field_wild	outdoor_field_wild.jpg	outdoor	manmade	4
13	1	TI_4	threat	0	TI_4	Indoor	WI_6	W230	wwCAMERA	Indoor3	apse	indoor_apse.jpg	indoor	indoor	4
14	1	F	threat	0	F	FOIL	F_7	W30	wwROCKER	FOIL	FOIL	FOIL	FOIL	FOIL	0
15	1	TI_4	threat	0	TI_4	Indoor	WI_4	W3	wwGLOVE	Indoor51	dentists_office	indoor_dentists_office.jpg	indoor	indoor	4
16	1	F	threat	0	F	FOIL	F_9	W106	wwWITCH	FOIL	FOIL	FOIL	FOIL	FOIL	0
17	1	TI_2	threat	0	TI_2	Indoor	WI_3	W81	wwCHERRY	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	2
18	1	TI_4	threat	0	TI_4	Indoor	WI_12	W75	wwDOVE	Indoor86	music_store	indoor_music_store.jpg	indoor	indoor	4
19	1	TO_4	threat	0	TO_4	Outdoor	WO_10	W52	wwUMBRELLA	Outdoor71	ice_shelf	outdoor_ice_shelf.jpg	outdoor	natural	4
20	1	TO_4	threat	0	TO_4	Outdoor	WO_4	W164	wwPASSPORT	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4
21	1	F	threat	0	F	FOIL	F_2	W89	wwBOAT	FOIL	FOIL	FOIL	FOIL	FOIL	0
22	1	TI_4	threat	0	TI_4	Indoor	WI_10	W176	wwHIGHWAY	Indoor85	natural_history_museum	indoor_natural_history_museum.jpg	indoor	indoor	4
23	1	TO_2	threat	0	TO_2	Outdoor	WO_1	W73	wwCEREAL	Outdoor39	dam	outdoor_dam.jpg	outdoor	natural	2
24	1	F	threat	0	F	FOIL	F_10	W93	wwALLIGATOR	FOIL	FOIL	FOIL	FOIL	FOIL	0
25	1	F	threat	0	F	FOIL	F_14	W25	wwTOWEL	FOIL	FOIL	FOIL	FOIL	FOIL	0
26	1	TO_4	threat	0	TO_4	Outdoor	WO_14	W235	wwBRACELET	Outdoor107	picnic_area	outdoor_picnic_area.jpg	outdoor	natural	4
27	1	F	threat	1	F	FOIL	F_13	W162	wwDESK	FOIL	FOIL	FOIL	FOIL	FOIL	0
28	1	TI_2	threat	0	TI_2	Indoor	WI_7	W188	wwPLUG	Indoor14	baggage_claim	indoor_baggage_claim.jpg	indoor	indoor	2
29	1	F	threat	0	F	FOIL	F_4	W251	wwBENCH	FOIL	FOIL	FOIL	FOIL	FOIL	0
30	1	TI_2	threat	0	TI_2	Indoor	WI_5	W82	wwCROWN	Indoor15	bakery	indoor_bakery.jpg	indoor	indoor	2
31	1	F	threat	0	F	FOIL	F_3	W193	wwCLAM	FOIL	FOIL	FOIL	FOIL	FOIL	0
32	1	TO_2	threat	0	TO_2	Outdoor	WO_11	W64	wwJACKET	Outdoor10	baseball_field	outdoor_baseball_field.jpg	outdoor	manmade	2
33	1	TO_2	threat	0	TO_2	Outdoor	WO_13	W80	wwDETECTIVE	Outdoor89	motel	outdoor_motel.jpg	outdoor	manmade	2
34	1	TI_2	threat	0	TI_2	Indoor	WI_11	W137	wwKEG	Indoor88	museum	indoor_museum.jpg	indoor	indoor	2
35	1	TI_4	threat	0	TI_4	Indoor	WI_8	W155	wwBAYONET	Indoor61	galley	indoor_galley.jpg	indoor	indoor	4
36	1	F	threat	0	F	FOIL	F_1	W62	wwSHOVEL	FOIL	FOIL	FOIL	FOIL	FOIL	0
37	1	TO_2	threat	0	TO_2	Outdoor	WO_7	W21	wwNEEDLE	Outdoor14	beach	outdoor_beach.jpg	outdoor	natural	2
38	1	TI_4	threat	0	TI_4	Indoor	WI_2	W47	wwKNIFE	Indoor72	jewelry_shop	indoor_jewelry_shop.jpg	indoor	indoor	4
39	1	F	threat	0	F	FOIL	F_6	W143	wwWINE	FOIL	FOIL	FOIL	FOIL	FOIL	0
40	1	TI_2	threat	0	TI_2	Indoor	WI_9	W156	wwMUFFIN	Indoor34	cafeteria	indoor_cafeteria.jpg	indoor	indoor	2
41	1	F	threat	0	F	FOIL	F_11	W11	wwPOWDER	FOIL	FOIL	FOIL	FOIL	FOIL	0
42	1	TI_2	threat	0	TI_2	Indoor	WI_1	W203	wwCANE	Indoor53	dining_room	indoor_dining_room.jpg	indoor	indoor	2
43	2	TI_2	safe	0	TI_2	Indoor	WI_17	W170	wwSOOT	Indoor25	biology_laboratory	indoor_biology_laboratory.jpg	indoor	indoor	2
44	2	TI_4	safe	0	TI_4	Indoor	WI_18	W67	wwFIDDLE	Indoor49	courtroom	indoor_courtroom.jpg	indoor	indoor	4
45	2	TO_4	safe	0	TO_4	Outdoor	WO_16	W243	wwARMOR	Outdoor96	orchard	outdoor_orchard.jpg	outdoor	natural	4
46	2	TO_2	safe	0	TO_2	Outdoor	WO_27	W108	wwCAGE	Outdoor91	mountain_snowy	outdoor_mountain_snowy.jpg	outdoor	natural	2
47	2	TI_2	safe	0	TI_2	Indoor	WI_23	W20	wwPOTATO	Indoor104	shoe_shop	indoor_shoe_shop.jpg	indoor	indoor	2
48	2	F	safe	0	F	FOIL	F_19	W171	wwSARDINE	FOIL	FOIL	FOIL	FOIL	FOIL	0
49	2	F	safe	0	F	FOIL	F_26	W142	wwSUBMARINE	FOIL	FOIL	FOIL	FOIL	FOIL	0
50	2	TO_2	safe	0	TO_2	Outdoor	WO_25	W240	wwTABLE	Outdoor6	badlands	outdoor_badlands.jpg	outdoor	natural	2
51	2	F	safe	0	F	FOIL	F_17	W146	wwMEDAL	FOIL	FOIL	FOIL	FOIL	FOIL	0
52	2	F	safe	0	F	FOIL	F_16	W32	wwSTORK	FOIL	FOIL	FOIL	FOIL	FOIL	0
53	2	TI_4	safe	0	TI_4	Indoor	WI_16	W130	wwCLOAK	Indoor103	sauna	indoor_sauna.jpg	indoor	indoor	4
54	2	F	safe	0	F	FOIL	F_20	W71	wwDUST	FOIL	FOIL	FOIL	FOIL	FOIL	0
55	2	F	safe	0	F	FOIL	F_15	W204	wwSAIL	FOIL	FOIL	FOIL	FOIL	FOIL	0
56	2	TI_4	safe	0	TI_4	Indoor	WI_24	W150	wwMONKEY	Indoor112	swimming_pool	indoor_swimming_pool.jpg	indoor	indoor	4
57	2	F	safe	0	F	FOIL	F_27	W187	wwWORM	FOIL	FOIL	FOIL	FOIL	FOIL	0
58	2	F	safe	0	F	FOIL	F_24	W37	wwACCORDIAN	FOIL	FOIL	FOIL	FOIL	FOIL	0
59	2	TO_4	safe	0	TO_4	Outdoor	WO_22	W249	wwRACQUET	Outdoor43	electrical_substation	outdoor_electrical_substation.jpg	outdoor	manmade	4
60	2	F	safe	0	F	FOIL	F_23	W107	wwCRADLE	FOIL	FOIL	FOIL	FOIL	FOIL	0
61	2	TO_2	safe	0	TO_2	Outdoor	WO_15	W77	wwCAMEL	Outdoor1	amphitheater	outdoor_amphitheater.jpg	outdoor	manmade	2
62	2	TI_4	safe	0	TI_4	Indoor	WI_26	W226	wwLION	Indoor7	art_studio	indoor_art_studio.jpg	indoor	indoor	4
63	2	TO_4	safe	0	TO_4	Outdoor	WO_28	W173	wwPENCIL	Outdoor65	hill	outdoor_hill.jpg	outdoor	natural	4
64	2	F	safe	0	F	FOIL	F_18	W6	wwPIGEON	FOIL	FOIL	FOIL	FOIL	FOIL	0
65	2	TO_4	safe	0	TO_4	Outdoor	WO_26	W189	wwSCORPION	Outdoor102	park	outdoor_park.jpg	outdoor	natural	4
66	2	F	safe	0	F	FOIL	F_22	W29	wwSTOOL	FOIL	FOIL	FOIL	FOIL	FOIL	0
67	2	F	safe	0	F	FOIL	F_21	W40	wwNAPKIN	FOIL	FOIL	FOIL	FOIL	FOIL	0
68	2	TI_2	safe	0	TI_2	Indoor	WI_21	W147	wwWOLF	Indoor8	assembly_line	indoor_assembly_line.jpg	indoor	indoor	2
69	2	TI_2	safe	0	TI_2	Indoor	WI_25	W27	wwSOUP	Indoor60	florist_shop	indoor_florist_shop.jpg	indoor	indoor	2
70	2	TO_4	safe	0	TO_4	Outdoor	WO_24	W50	wwROSARY	Outdoor53	fountain	outdoor_fountain.jpg	outdoor	manmade	4
71	2	TI_4	safe	0	TI_4	Indoor	WI_20	W31	wwSEAL	Indoor99	reception	indoor_reception.jpg	indoor	indoor	4
72	2	TI_4	safe	0	TI_4	Indoor	WI_28	W14	wwACROBAT	Indoor31	burial_chamber	indoor_burial_chamber.jpg	indoor	indoor	4
73	2	TO_2	safe	0	TO_2	Outdoor	WO_19	W144	wwNECKLACE	Outdoor64	highway	outdoor_highway.jpg	outdoor	natural	2
74	2	TO_2	safe	0	TO_2	Outdoor	WO_21	W194	wwCHICKEN	Outdoor87	moat	outdoor_moat.jpg	outdoor	manmade	2
75	2	TI_2	safe	0	TI_2	Indoor	WI_19	W197	wwGLOBE	Indoor12	auto_factory	indoor_auto_factory.jpg	indoor	indoor	2
