index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WO	WO	Outdoor	WO_10	W187	wwWORM	Outdoor76	kasbah	outdoor_kasbah.jpg	outdoor	manmade	4	1
2	1	WI	WI	Indoor	WI_9	W70	wwRICE	Indoor36	car_interior	indoor_car_interior.jpg	indoor	indoor	2	1
3	1	WO	WO	Outdoor	WO_1	W82	wwCROWN	Outdoor107	picnic_area	outdoor_picnic_area.jpg	outdoor	natural	2	1
4	1	WI	WI	Indoor	WI_10	W132	wwMITTEN	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	4	1
5	1	WO	WO	Outdoor	WO_10	W187	wwWORM	Outdoor76	kasbah	outdoor_kasbah.jpg	outdoor	manmade	4	2
6	1	WI	WI	Indoor	WI_4	W174	wwTRAY	Indoor42	classroom	indoor_classroom.jpg	indoor	indoor	4	1
7	1	WI	WI	Indoor	WI_8	W43	wwOTTER	Indoor20	basement	indoor_basement.jpg	indoor	indoor	4	1
8	1	WO	WO	Outdoor	WO_2	W73	wwCEREAL	Outdoor70	ice_floe	outdoor_ice_floe.jpg	outdoor	natural	4	1
9	1	WI	WI	Indoor	WI_6	W75	wwDOVE	Indoor71	jail_cell	indoor_jail_cell.jpg	indoor	indoor	4	1
10	1	WI	WI	Indoor	WI_12	W167	wwSOAP	Indoor8	assembly_line	indoor_assembly_line.jpg	indoor	indoor	4	1
11	1	WO	WO	Outdoor	WO_3	W24	wwQUILL	Outdoor18	boathouse	outdoor_boathouse.jpg	outdoor	natural	2	1
12	1	WO	WO	Outdoor	WO_14	W85	wwOPIUM	Outdoor96	orchard	outdoor_orchard.jpg	outdoor	natural	4	1
13	1	WI	WI	Indoor	WI_13	W243	wwARMOR	Indoor23	beauty_salon	indoor_beauty_salon.jpg	indoor	indoor	2	1
14	1	WO	WO	Outdoor	WO_8	W145	wwBIBLE	Outdoor5	athletic_field	outdoor_athletic_field.jpg	outdoor	manmade	4	1
15	1	WI	WI	Indoor	WI_2	W141	wwTORNADO	Indoor66	hospital_room	indoor_hospital_room.jpg	indoor	indoor	4	1
16	1	WI	WI	Indoor	WI_8	W43	wwOTTER	Indoor20	basement	indoor_basement.jpg	indoor	indoor	4	2
17	1	WO	WO	Outdoor	WO_6	W205	wwBOWL	Outdoor102	park	outdoor_park.jpg	outdoor	natural	4	1
18	1	WI	WI	Indoor	WI_4	W174	wwTRAY	Indoor42	classroom	indoor_classroom.jpg	indoor	indoor	4	2
19	1	WO	WO	Outdoor	WO_2	W73	wwCEREAL	Outdoor70	ice_floe	outdoor_ice_floe.jpg	outdoor	natural	4	2
20	1	WI	WI	Indoor	WI_5	W185	wwBABY	Indoor85	natural_history_museum	indoor_natural_history_museum.jpg	indoor	indoor	2	1
21	1	WI	WI	Indoor	WI_6	W75	wwDOVE	Indoor71	jail_cell	indoor_jail_cell.jpg	indoor	indoor	4	2
22	1	WO	WO	Outdoor	WO_7	W175	wwBATON	Outdoor31	cliff	outdoor_cliff.jpg	outdoor	natural	2	1
23	1	WI	WI	Indoor	WI_14	W1	wwSCROLL	Indoor5	archive	indoor_archive.jpg	indoor	indoor	4	1
24	1	WO	WO	Outdoor	WO_4	W19	wwROPE	Outdoor73	igloo	outdoor_igloo.jpg	outdoor	natural	4	1
25	1	WO	WO	Outdoor	WO_14	W85	wwOPIUM	Outdoor96	orchard	outdoor_orchard.jpg	outdoor	natural	4	2
26	1	WI	WI	Indoor	WI_14	W1	wwSCROLL	Indoor5	archive	indoor_archive.jpg	indoor	indoor	4	2
27	1	WI	WI	Indoor	WI_1	W211	wwTROPHY	Indoor98	pulpit	indoor_pulpit.jpg	indoor	indoor	2	1
28	1	WI	WI	Indoor	WI_11	W26	wwSHELL	Indoor82	lobby	indoor_lobby.jpg	indoor	indoor	2	1
29	1	WO	WO	Outdoor	WO_5	W206	wwTRIBE	Outdoor89	motel	outdoor_motel.jpg	outdoor	manmade	2	1
30	1	WO	WO	Outdoor	WO_11	W210	wwAPPLE	Outdoor80	lift_bridge	outdoor_lift_bridge.jpg	outdoor	manmade	2	1
31	1	WO	WO	Outdoor	WO_8	W145	wwBIBLE	Outdoor5	athletic_field	outdoor_athletic_field.jpg	outdoor	manmade	4	2
32	1	WI	WI	Indoor	WI_2	W141	wwTORNADO	Indoor66	hospital_room	indoor_hospital_room.jpg	indoor	indoor	4	2
33	1	WI	WI	Indoor	WI_10	W132	wwMITTEN	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	4	2
34	1	WO	WO	Outdoor	WO_13	W215	wwBLANKET	Outdoor4	arch	outdoor_arch.jpg	outdoor	manmade	2	1
35	1	WO	WO	Outdoor	WO_6	W205	wwBOWL	Outdoor102	park	outdoor_park.jpg	outdoor	natural	4	2
36	1	WO	WO	Outdoor	WO_12	W36	wwDAISY	Outdoor50	forest_needleleaf	outdoor_forest_needleleaf.jpg	outdoor	natural	4	1
37	1	WI	WI	Indoor	WI_12	W167	wwSOAP	Indoor8	assembly_line	indoor_assembly_line.jpg	indoor	indoor	4	2
38	1	WI	WI	Indoor	WI_7	W53	wwHELMET	Indoor72	jewelry_shop	indoor_jewelry_shop.jpg	indoor	indoor	2	1
39	1	WI	WI	Indoor	WI_3	W197	wwGLOBE	Indoor112	swimming_pool	indoor_swimming_pool.jpg	indoor	indoor	2	1
40	1	WO	WO	Outdoor	WO_4	W19	wwROPE	Outdoor73	igloo	outdoor_igloo.jpg	outdoor	natural	4	2
41	1	WO	WO	Outdoor	WO_9	W100	wwCANARY	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	2	1
42	1	WO	WO	Outdoor	WO_12	W36	wwDAISY	Outdoor50	forest_needleleaf	outdoor_forest_needleleaf.jpg	outdoor	natural	4	2
43	2	WI	WI	Indoor	WI_28	W126	wwHARPOON	Indoor45	clothing_store	indoor_clothing_store.jpg	indoor	indoor	4	1
44	2	WO	WO	Outdoor	WO_28	W83	wwBRAIN	Outdoor110	pond	outdoor_pond.jpg	outdoor	natural	4	1
45	2	WI	WI	Indoor	WI_22	W139	wwEAGLE	Indoor63	garage	indoor_garage.jpg	indoor	indoor	4	1
46	2	WI	WI	Indoor	WI_20	W97	wwASPARAGUS	Indoor41	childs_room	indoor_childs_room.jpg	indoor	indoor	4	1
47	2	WO	WO	Outdoor	WO_20	W234	wwLAMB	Outdoor93	ocean	outdoor_ocean.jpg	outdoor	natural	4	1
