index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WO	WO	Outdoor	WO_12	W236	wwPAN	Outdoor82	lock_chamber	outdoor_lock_chamber.jpg	outdoor	manmade	4	1
2	1	WO	WO	Outdoor	WO_14	W198	wwANT	Outdoor59	hangar	outdoor_hangar.jpg	outdoor	manmade	4	1
3	1	WI	WI	Indoor	WI_13	W107	wwCRADLE	Indoor96	parlor	indoor_parlor.jpg	indoor	indoor	2	1
4	1	WO	WO	Outdoor	WO_1	W128	wwTOAST	Outdoor91	mountain_snowy	outdoor_mountain_snowy.jpg	outdoor	natural	2	1
5	1	WO	WO	Outdoor	WO_4	W187	wwWORM	Outdoor37	crevasse	outdoor_crevasse.jpg	outdoor	natural	4	1
6	1	WI	WI	Indoor	WI_3	W8	wwKILT	Indoor114	television_studio	indoor_television_studio.jpg	indoor	indoor	2	1
7	1	WI	WI	Indoor	WI_14	W213	wwDRUM	Indoor37	casino	indoor_casino.jpg	indoor	indoor	4	1
8	1	WO	WO	Outdoor	WO_7	W21	wwNEEDLE	Outdoor94	office_building	outdoor_office_building.jpg	outdoor	manmade	2	1
9	1	WO	WO	Outdoor	WO_9	W135	wwSAXOPHONE	Outdoor54	garbage_dump	outdoor_garbage_dump.jpg	outdoor	manmade	2	1
10	1	WI	WI	Indoor	WI_2	W209	wwORNAMENT	Indoor66	hospital_room	indoor_hospital_room.jpg	indoor	indoor	4	1
11	1	WI	WI	Indoor	WI_6	W200	wwTULIP	Indoor35	candy_store	indoor_candy_store.jpg	indoor	indoor	4	1
12	1	WO	WO	Outdoor	WO_11	W210	wwAPPLE	Outdoor43	electrical_substation	outdoor_electrical_substation.jpg	outdoor	manmade	2	1
13	1	WO	WO	Outdoor	WO_10	W193	wwCLAM	Outdoor78	landing_deck	outdoor_landing_deck.jpg	outdoor	manmade	4	1
14	1	WI	WI	Indoor	WI_5	W251	wwBENCH	Indoor84	movie_theater	indoor_movie_theater.jpg	indoor	indoor	2	1
15	1	WI	WI	Indoor	WI_4	W69	wwWALRUS	Indoor111	supermarket	indoor_supermarket.jpg	indoor	indoor	4	1
16	1	WO	WO	Outdoor	WO_14	W198	wwANT	Outdoor59	hangar	outdoor_hangar.jpg	outdoor	manmade	4	2
17	1	WO	WO	Outdoor	WO_8	W44	wwGEESE	Outdoor13	bayou	outdoor_bayou.jpg	outdoor	natural	4	1
18	1	WI	WI	Indoor	WI_12	W46	wwBARREL	Indoor59	fastfood_restaurant	indoor_fastfood_restaurant.jpg	indoor	indoor	4	1
19	1	WI	WI	Indoor	WI_6	W200	wwTULIP	Indoor35	candy_store	indoor_candy_store.jpg	indoor	indoor	4	2
20	1	WI	WI	Indoor	WI_7	W152	wwPUMPKIN	Indoor97	playroom	indoor_playroom.jpg	indoor	indoor	2	1
21	1	WO	WO	Outdoor	WO_12	W236	wwPAN	Outdoor82	lock_chamber	outdoor_lock_chamber.jpg	outdoor	manmade	4	2
22	1	WI	WI	Indoor	WI_10	W102	wwCLARINET	Indoor70	jacuzzi	indoor_jacuzzi.jpg	indoor	indoor	4	1
23	1	WI	WI	Indoor	WI_11	W137	wwKEG	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	2	1
24	1	WI	WI	Indoor	WI_12	W46	wwBARREL	Indoor59	fastfood_restaurant	indoor_fastfood_restaurant.jpg	indoor	indoor	4	2
25	1	WO	WO	Outdoor	WO_6	W189	wwSCORPION	Outdoor16	boardwalk	outdoor_boardwalk.jpg	outdoor	natural	4	1
26	1	WO	WO	Outdoor	WO_6	W189	wwSCORPION	Outdoor16	boardwalk	outdoor_boardwalk.jpg	outdoor	natural	4	2
27	1	WO	WO	Outdoor	WO_3	W188	wwPLUG	Outdoor90	mountain	outdoor_mountain.jpg	outdoor	natural	2	1
28	1	WI	WI	Indoor	WI_8	W246	wwMOTH	Indoor38	catacomb	indoor_catacomb.jpg	indoor	indoor	4	1
29	1	WO	WO	Outdoor	WO_13	W34	wwFLASK	Outdoor47	fire_escape	outdoor_fire_escape.jpg	outdoor	manmade	2	1
30	1	WI	WI	Indoor	WI_14	W213	wwDRUM	Indoor37	casino	indoor_casino.jpg	indoor	indoor	4	2
31	1	WO	WO	Outdoor	WO_4	W187	wwWORM	Outdoor37	crevasse	outdoor_crevasse.jpg	outdoor	natural	4	2
32	1	WO	WO	Outdoor	WO_8	W44	wwGEESE	Outdoor13	bayou	outdoor_bayou.jpg	outdoor	natural	4	2
33	1	WO	WO	Outdoor	WO_10	W193	wwCLAM	Outdoor78	landing_deck	outdoor_landing_deck.jpg	outdoor	manmade	4	2
34	1	WI	WI	Indoor	WI_1	W71	wwDUST	Indoor30	brewery	indoor_brewery.jpg	indoor	indoor	2	1
35	1	WI	WI	Indoor	WI_2	W209	wwORNAMENT	Indoor66	hospital_room	indoor_hospital_room.jpg	indoor	indoor	4	2
36	1	WI	WI	Indoor	WI_10	W102	wwCLARINET	Indoor70	jacuzzi	indoor_jacuzzi.jpg	indoor	indoor	4	2
37	1	WO	WO	Outdoor	WO_2	W131	wwEYE	Outdoor86	mausoleum	outdoor_mausoleum.jpg	outdoor	manmade	4	1
38	1	WI	WI	Indoor	WI_9	W202	wwWALNUT	Indoor17	ballroom	indoor_ballroom.jpg	indoor	indoor	2	1
39	1	WI	WI	Indoor	WI_8	W246	wwMOTH	Indoor38	catacomb	indoor_catacomb.jpg	indoor	indoor	4	2
40	1	WO	WO	Outdoor	WO_2	W131	wwEYE	Outdoor86	mausoleum	outdoor_mausoleum.jpg	outdoor	manmade	4	2
41	1	WO	WO	Outdoor	WO_5	W67	wwFIDDLE	Outdoor83	manufactured_home	outdoor_manufactured_home.jpg	outdoor	manmade	2	1
42	1	WI	WI	Indoor	WI_4	W69	wwWALRUS	Indoor111	supermarket	indoor_supermarket.jpg	indoor	indoor	4	2
43	2	WI	WI	Indoor	WI_20	W245	wwMILK	Indoor91	office	indoor_office.jpg	indoor	indoor	4	1
44	2	WO	WO	Outdoor	WO_18	W151	wwHONEY	Outdoor29	cemetery	outdoor_cemetery.jpg	outdoor	manmade	4	1
45	2	WO	WO	Outdoor	WO_28	W133	wwPUDDLE	Outdoor33	corn_field	outdoor_corn_field.jpg	outdoor	natural	4	1
46	2	WO	WO	Outdoor	WO_26	W97	wwASPARAGUS	Outdoor7	balcony	outdoor_balcony.jpg	outdoor	manmade	4	1
47	2	WI	WI	Indoor	WI_28	W92	wwBONE	Indoor98	pulpit	indoor_pulpit.jpg	indoor	indoor	4	1
48	2	WI	WI	Indoor	WI_22	W86	wwSYRUP	Indoor106	shower	indoor_shower.jpg	indoor	indoor	4	1
49	2	WO	WO	Outdoor	WO_25	W50	wwROSARY	Outdoor88	mosque	outdoor_mosque.jpg	outdoor	manmade	2	1
50	2	WI	WI	Indoor	WI_16	W225	wwCUCUMBER	Indoor13	badminton_court	indoor_badminton_court.jpg	indoor	indoor	4	1
51	2	WO	WO	Outdoor	WO_24	W64	wwJACKET	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4	1
52	2	WI	WI	Indoor	WI_19	W121	wwCANNON	Indoor11	auditorium	indoor_auditorium.jpg	indoor	indoor	2	1
