index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	TO_4	safe	0	TO_4	Outdoor	WO_12	W113	wwFORK	Outdoor51	forest_path	outdoor_forest_path.jpg	outdoor	natural	4
2	1	TI_4	safe	0	TI_4	Indoor	WI_6	W214	wwWALLET	Indoor100	restaurant	indoor_restaurant.jpg	indoor	indoor	4
3	1	TI_4	safe	0	TI_4	Indoor	WI_10	W40	wwNAPKIN	Indoor29	boxing_ring	indoor_boxing_ring.jpg	indoor	indoor	4
4	1	TI_4	safe	0	TI_4	Indoor	WI_14	W170	wwSOOT	Indoor19	bar	indoor_bar.jpg	indoor	indoor	4
5	1	TO_2	safe	0	TO_2	Outdoor	WO_9	W119	wwLIME	Outdoor112	promenade_deck	outdoor_promenade_deck.jpg	outdoor	manmade	2
6	1	F	safe	0	F	FOIL	F_3	W118	wwWHEAT	FOIL	FOIL	FOIL	FOIL	FOIL	0
7	1	TO_4	safe	0	TO_4	Outdoor	WO_14	W69	wwWALRUS	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4
8	1	TO_4	safe	0	TO_4	Outdoor	WO_10	W67	wwFIDDLE	Outdoor76	kasbah	outdoor_kasbah.jpg	outdoor	manmade	4
9	1	TI_2	safe	0	TI_2	Indoor	WI_7	W176	wwHIGHWAY	Indoor25	biology_laboratory	indoor_biology_laboratory.jpg	indoor	indoor	2
10	1	TO_4	safe	0	TO_4	Outdoor	WO_4	W234	wwLAMB	Outdoor40	desert	outdoor_desert.jpg	outdoor	natural	4
11	1	F	safe	0	F	FOIL	F_7	W204	wwSAIL	FOIL	FOIL	FOIL	FOIL	FOIL	0
12	1	TO_4	safe	0	TO_4	Outdoor	WO_2	W186	wwTURTLE	Outdoor95	oilrig	outdoor_oilrig.jpg	outdoor	manmade	4
13	1	F	safe	0	F	FOIL	F_2	W175	wwBATON	FOIL	FOIL	FOIL	FOIL	FOIL	0
14	1	F	safe	0	F	FOIL	F_9	W200	wwTULIP	FOIL	FOIL	FOIL	FOIL	FOIL	0
15	1	TI_4	safe	0	TI_4	Indoor	WI_12	W236	wwPAN	Indoor49	courtroom	indoor_courtroom.jpg	indoor	indoor	4
16	1	TO_4	safe	0	TO_4	Outdoor	WO_8	W212	wwDAMSEL	Outdoor67	hot_tub	outdoor_hot_tub.jpg	outdoor	manmade	4
17	1	TI_4	safe	0	TI_4	Indoor	WI_2	W48	wwNEST	Indoor22	bazaar	indoor_bazaar.jpg	indoor	indoor	4
18	1	TI_4	safe	0	TI_4	Indoor	WI_4	W129	wwEASEL	Indoor79	library	indoor_library.jpg	indoor	indoor	4
19	1	TO_2	safe	0	TO_2	Outdoor	WO_7	W159	wwSQUIRREL	Outdoor105	pavilion	outdoor_pavilion.jpg	outdoor	manmade	2
20	1	F	safe	0	F	FOIL	F_8	W230	wwCAMERA	FOIL	FOIL	FOIL	FOIL	FOIL	0
21	1	TO_2	safe	0	TO_2	Outdoor	WO_13	W128	wwTOAST	Outdoor103	pasture	outdoor_pasture.jpg	outdoor	natural	2
22	1	TO_2	safe	0	TO_2	Outdoor	WO_5	W82	wwCROWN	Outdoor61	hayfield	outdoor_hayfield.jpg	outdoor	natural	2
23	1	TI_2	safe	0	TI_2	Indoor	WI_13	W155	wwBAYONET	Indoor53	dining_room	indoor_dining_room.jpg	indoor	indoor	2
24	1	TO_4	safe	0	TO_4	Outdoor	WO_6	W92	wwBONE	Outdoor86	mausoleum	outdoor_mausoleum.jpg	outdoor	manmade	4
25	1	TI_4	safe	0	TI_4	Indoor	WI_8	W115	wwHATCHET	Indoor13	badminton_court	indoor_badminton_court.jpg	indoor	indoor	4
26	1	TO_2	safe	0	TO_2	Outdoor	WO_3	W247	wwFENCE	Outdoor111	power_plant	outdoor_power_plant.jpg	outdoor	manmade	2
27	1	F	safe	0	F	FOIL	F_13	W240	wwTABLE	FOIL	FOIL	FOIL	FOIL	FOIL	0
28	1	F	safe	0	F	FOIL	F_11	W130	wwCLOAK	FOIL	FOIL	FOIL	FOIL	FOIL	0
29	1	F	safe	0	F	FOIL	F_6	W13	wwSTOMACH	FOIL	FOIL	FOIL	FOIL	FOIL	0
30	1	TI_2	safe	0	TI_2	Indoor	WI_3	W195	wwRIFLE	Indoor116	theater	indoor_theater.jpg	indoor	indoor	2
31	1	TI_2	safe	0	TI_2	Indoor	WI_11	W93	wwALLIGATOR	Indoor110	subway_interior	indoor_subway_interior.jpg	indoor	indoor	2
32	1	F	safe	0	F	FOIL	F_14	W171	wwSARDINE	FOIL	FOIL	FOIL	FOIL	FOIL	0
33	1	F	safe	0	F	FOIL	F_10	W106	wwWITCH	FOIL	FOIL	FOIL	FOIL	FOIL	0
34	1	F	safe	0	F	FOIL	F_5	W109	wwFIRE	FOIL	FOIL	FOIL	FOIL	FOIL	0
35	1	TI_2	safe	0	TI_2	Indoor	WI_5	W220	wwWHIP	Indoor67	hotel_room	indoor_hotel_room.jpg	indoor	indoor	2
36	1	TO_2	safe	0	TO_2	Outdoor	WO_1	W111	wwSOCK	Outdoor33	corn_field	outdoor_corn_field.jpg	outdoor	natural	2
37	1	F	safe	0	F	FOIL	F_4	W243	wwARMOR	FOIL	FOIL	FOIL	FOIL	FOIL	0
38	1	F	safe	0	F	FOIL	F_1	W210	wwAPPLE	FOIL	FOIL	FOIL	FOIL	FOIL	0
39	1	TI_2	safe	0	TI_2	Indoor	WI_1	W166	wwFAN	Indoor74	kindergarden_classroom	indoor_kindergarden_classroom.jpg	indoor	indoor	2
40	1	F	safe	0	F	FOIL	F_12	W251	wwBENCH	FOIL	FOIL	FOIL	FOIL	FOIL	0
41	1	TI_2	safe	0	TI_2	Indoor	WI_9	W65	wwWAND	Indoor16	ball_pit	indoor_ball_pit.jpg	indoor	indoor	2
42	1	TO_2	safe	0	TO_2	Outdoor	WO_11	W10	wwOYSTER	Outdoor25	canal	outdoor_canal.jpg	outdoor	manmade	2
43	2	TI_4	threat	0	TI_4	Indoor	WI_24	W250	wwBUCKET	Indoor93	optician	indoor_optician.jpg	indoor	indoor	4
44	2	TO_4	threat	0	TO_4	Outdoor	WO_16	W90	wwCARROT	Outdoor54	garbage_dump	outdoor_garbage_dump.jpg	outdoor	manmade	4
