index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WI	WI	Indoor	WI_13	W162	wwDESK	Indoor65	home_office	indoor_home_office.jpg	indoor	indoor	2	1
2	1	WO	WO	Outdoor	WO_2	W110	wwSANDAL	Outdoor9	barn	outdoor_barn.jpg	outdoor	natural	4	1
3	1	WO	WO	Outdoor	WO_2	W110	wwSANDAL	Outdoor9	barn	outdoor_barn.jpg	outdoor	natural	4	2
4	1	WO	WO	Outdoor	WO_8	W248	wwDOLL	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4	1
5	1	WI	WI	Indoor	WI_3	W165	wwMOON	Indoor106	shower	indoor_shower.jpg	indoor	indoor	2	1
6	1	WI	WI	Indoor	WI_2	W39	wwSADDLE	Indoor20	basement	indoor_basement.jpg	indoor	indoor	4	1
7	1	WI	WI	Indoor	WI_6	W150	wwMONKEY	Indoor73	kennel	indoor_kennel.jpg	indoor	indoor	4	1
8	1	WO	WO	Outdoor	WO_6	W214	wwWALLET	Outdoor24	campsite	outdoor_campsite.jpg	outdoor	manmade	4	1
9	1	WO	WO	Outdoor	WO_5	W106	wwWITCH	Outdoor97	outhouse	outdoor_outhouse.jpg	outdoor	natural	2	1
10	1	WI	WI	Indoor	WI_4	W219	wwOATMEAL	Indoor118	toyshop	indoor_toyshop.jpg	indoor	indoor	4	1
11	1	WI	WI	Indoor	WI_12	W208	wwSEAWEED	Indoor40	chicken_coop	indoor_chicken_coop.jpg	indoor	indoor	4	1
12	1	WI	WI	Indoor	WI_14	W207	wwLAMP	Indoor105	shopping_mall	indoor_shopping_mall.jpg	indoor	indoor	4	1
13	1	WO	WO	Outdoor	WO_14	W10	wwOYSTER	Outdoor43	electrical_substation	outdoor_electrical_substation.jpg	outdoor	manmade	4	1
14	1	WO	WO	Outdoor	WO_13	W172	wwPYTHON	Outdoor54	garbage_dump	outdoor_garbage_dump.jpg	outdoor	manmade	2	1
15	1	WI	WI	Indoor	WI_6	W150	wwMONKEY	Indoor73	kennel	indoor_kennel.jpg	indoor	indoor	4	2
16	1	WI	WI	Indoor	WI_12	W208	wwSEAWEED	Indoor40	chicken_coop	indoor_chicken_coop.jpg	indoor	indoor	4	2
17	1	WO	WO	Outdoor	WO_4	W24	wwQUILL	Outdoor10	baseball_field	outdoor_baseball_field.jpg	outdoor	manmade	4	1
18	1	WO	WO	Outdoor	WO_10	W84	wwTROLLEY	Outdoor25	canal	outdoor_canal.jpg	outdoor	manmade	4	1
19	1	WI	WI	Indoor	WI_14	W207	wwLAMP	Indoor105	shopping_mall	indoor_shopping_mall.jpg	indoor	indoor	4	2
20	1	WI	WI	Indoor	WI_1	W82	wwCROWN	Indoor96	parlor	indoor_parlor.jpg	indoor	indoor	2	1
21	1	WO	WO	Outdoor	WO_14	W10	wwOYSTER	Outdoor43	electrical_substation	outdoor_electrical_substation.jpg	outdoor	manmade	4	2
22	1	WI	WI	Indoor	WI_5	W17	wwVELVET	Indoor86	music_store	indoor_music_store.jpg	indoor	indoor	2	1
23	1	WO	WO	Outdoor	WO_12	W8	wwKILT	Outdoor71	ice_shelf	outdoor_ice_shelf.jpg	outdoor	natural	4	1
24	1	WO	WO	Outdoor	WO_7	W92	wwBONE	Outdoor76	kasbah	outdoor_kasbah.jpg	outdoor	manmade	2	1
25	1	WI	WI	Indoor	WI_8	W187	wwWORM	Indoor15	bakery	indoor_bakery.jpg	indoor	indoor	4	1
26	1	WO	WO	Outdoor	WO_6	W214	wwWALLET	Outdoor24	campsite	outdoor_campsite.jpg	outdoor	manmade	4	2
27	1	WO	WO	Outdoor	WO_1	W55	wwBASKET	Outdoor20	bridge	outdoor_bridge.jpg	outdoor	manmade	2	1
28	1	WI	WI	Indoor	WI_10	W30	wwROCKER	Indoor89	nursery	indoor_nursery.jpg	indoor	indoor	4	1
29	1	WI	WI	Indoor	WI_8	W187	wwWORM	Indoor15	bakery	indoor_bakery.jpg	indoor	indoor	4	2
30	1	WO	WO	Outdoor	WO_3	W31	wwSEAL	Outdoor13	bayou	outdoor_bayou.jpg	outdoor	natural	2	1
31	1	WO	WO	Outdoor	WO_9	W119	wwLIME	Outdoor67	hot_tub	outdoor_hot_tub.jpg	outdoor	manmade	2	1
32	1	WO	WO	Outdoor	WO_11	W116	wwOLIVE	Outdoor22	butte	outdoor_butte.jpg	outdoor	natural	2	1
33	1	WI	WI	Indoor	WI_2	W39	wwSADDLE	Indoor20	basement	indoor_basement.jpg	indoor	indoor	4	2
34	1	WI	WI	Indoor	WI_10	W30	wwROCKER	Indoor89	nursery	indoor_nursery.jpg	indoor	indoor	4	2
35	1	WI	WI	Indoor	WI_4	W219	wwOATMEAL	Indoor118	toyshop	indoor_toyshop.jpg	indoor	indoor	4	2
36	1	WO	WO	Outdoor	WO_8	W248	wwDOLL	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4	2
37	1	WO	WO	Outdoor	WO_10	W84	wwTROLLEY	Outdoor25	canal	outdoor_canal.jpg	outdoor	manmade	4	2
38	1	WI	WI	Indoor	WI_11	W19	wwROPE	Indoor39	cathedral	indoor_cathedral.jpg	indoor	indoor	2	1
39	1	WI	WI	Indoor	WI_7	W141	wwTORNADO	Indoor64	gymnasium	indoor_gymnasium.jpg	indoor	indoor	2	1
40	1	WO	WO	Outdoor	WO_12	W8	wwKILT	Outdoor71	ice_shelf	outdoor_ice_shelf.jpg	outdoor	natural	4	2
41	1	WI	WI	Indoor	WI_9	W159	wwSQUIRREL	Indoor90	operating_room	indoor_operating_room.jpg	indoor	indoor	2	1
42	1	WO	WO	Outdoor	WO_4	W24	wwQUILL	Outdoor10	baseball_field	outdoor_baseball_field.jpg	outdoor	manmade	4	2
43	2	WO	WO	Outdoor	WO_20	W220	wwWHIP	Outdoor33	corn_field	outdoor_corn_field.jpg	outdoor	natural	4	1
44	2	WO	WO	Outdoor	WO_28	W85	wwOPIUM	Outdoor82	lock_chamber	outdoor_lock_chamber.jpg	outdoor	manmade	4	1
45	2	WI	WI	Indoor	WI_28	W70	wwRICE	Indoor8	assembly_line	indoor_assembly_line.jpg	indoor	indoor	4	1
46	2	WI	WI	Indoor	WI_22	W50	wwROSARY	Indoor34	cafeteria	indoor_cafeteria.jpg	indoor	indoor	4	1
47	2	WO	WO	Outdoor	WO_19	W90	wwCARROT	Outdoor86	mausoleum	outdoor_mausoleum.jpg	outdoor	manmade	2	1
48	2	WI	WI	Indoor	WI_22	W50	wwROSARY	Indoor34	cafeteria	indoor_cafeteria.jpg	indoor	indoor	4	2
49	2	WI	WI	Indoor	WI_19	W231	wwHAM	Indoor76	kitchenette	indoor_kitchenette.jpg	indoor	indoor	2	1
50	2	WO	WO	Outdoor	WO_22	W65	wwWAND	Outdoor116	rice_paddy	outdoor_rice_paddy.jpg	outdoor	natural	4	1
51	2	WI	WI	Indoor	WI_18	W25	wwTOWEL	Indoor72	jewelry_shop	indoor_jewelry_shop.jpg	indoor	indoor	4	1
52	2	WI	WI	Indoor	WI_15	W42	wwCHEESE	Indoor22	bazaar	indoor_bazaar.jpg	indoor	indoor	2	1
53	2	WI	WI	Indoor	WI_26	W2	wwSLIPPER	Indoor87	music_studio	indoor_music_studio.jpg	indoor	indoor	4	1
54	2	WO	WO	Outdoor	WO_18	W130	wwCLOAK	Outdoor34	corral	outdoor_corral.jpg	outdoor	natural	4	1
55	2	WI	WI	Indoor	WI_25	W173	wwPENCIL	Indoor62	game_room	indoor_game_room.jpg	indoor	indoor	2	1
56	2	WI	WI	Indoor	WI_16	W80	wwDETECTIVE	Indoor92	orchestra_pit	indoor_orchestra_pit.jpg	indoor	indoor	4	1
57	2	WO	WO	Outdoor	WO_21	W158	wwVINE	Outdoor88	mosque	outdoor_mosque.jpg	outdoor	manmade	2	1
58	2	WO	WO	Outdoor	WO_17	W242	wwPOSTER	Outdoor49	fishpond	outdoor_fishpond.jpg	outdoor	natural	2	1
59	2	WO	WO	Outdoor	WO_22	W65	wwWAND	Outdoor116	rice_paddy	outdoor_rice_paddy.jpg	outdoor	natural	4	2
60	2	WI	WI	Indoor	WI_26	W2	wwSLIPPER	Indoor87	music_studio	indoor_music_studio.jpg	indoor	indoor	4	2
