index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0034,1.4977,object,natural,NR,0,999.0000,natural,1,0.2359
2,1,2,13.6721,1.3286,object,manmade,NR,0,999.0000,natural,0,0.3721
3,1,3,15.0270,1.4741,object,manmade,NR,0,999.0000,manmade,1,0.1578
4,1,4,16.5286,1.4715,object,natural,NR,0,999.0000,manmade,0,0.0552
5,1,5,18.0279,1.4730,object,natural,NR,0,999.0000,natural,1,0.1472
6,1,6,19.5298,1.4709,object,manmade,NR,0,999.0000,natural,0,0.1683
7,1,7,21.0296,1.4706,object,manmade,NR,0,999.0000,manmade,1,0.2750
8,1,8,22.5308,1.4697,object,natural,NR,0,999.0000,natural,1,0.0460
9,1,9,24.0311,1.4699,object,manmade,NR,0,999.0000,manmade,1,0.1485
10,1,10,25.5327,1.4686,object,natural,NR,0,999.0000,natural,1,0.0641
11,1,11,27.0542,10.4462,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5462,1.4550,object,manmade,NR,0,999.0000,manmade,1,0.7222
13,1,13,39.0478,1.4534,object,natural,NR,0,999.0000,natural,1,0.0313
14,1,14,40.5354,1.4659,object,natural,NR,0,999.0000,natural,1,0.1007
15,1,15,42.0347,1.4662,object,natural,NR,0,999.0000,natural,1,0.0298
16,1,16,43.5360,1.4649,object,natural,natural,1,0.4314,NR,0,999.0000
17,1,17,45.0355,1.4657,object,manmade,NR,0,999.0000,manmade,1,0.0665
18,1,18,46.5378,1.4624,object,natural,NR,0,999.0000,natural,1,0.0937
19,1,19,48.0373,1.4629,object,manmade,NR,0,999.0000,manmade,1,0.1723
20,1,20,49.5381,1.4621,object,manmade,NR,0,999.0000,manmade,1,0.1668
21,1,21,51.0375,1.4632,object,manmade,NR,0,999.0000,manmade,1,0.0993
22,1,22,52.5535,10.4469,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0554,1.4459,place,indoor,NR,0,999.0000,indoor,1,0.5296
24,1,24,64.5574,1.4442,place,outdoor,NR,0,999.0000,outdoor,1,0.0433
25,1,25,66.0420,1.4589,place,indoor,indoor,1,0.4305,NR,0,999.0000
26,1,26,67.5408,1.4597,place,outdoor,NR,0,999.0000,indoor,0,0.0102
27,1,27,69.0413,1.4598,place,outdoor,NR,0,999.0000,outdoor,1,0.2160
28,1,28,70.5427,1.4579,place,indoor,NR,0,999.0000,indoor,1,0.1041
29,1,29,72.0433,1.4569,place,outdoor,NR,0,999.0000,outdoor,1,0.0571
30,1,30,73.5433,1.4579,place,indoor,NR,0,999.0000,indoor,1,0.1169
31,1,31,75.0447,1.4566,place,indoor,NR,0,999.0000,indoor,1,0.2246
32,1,32,76.5450,1.4558,place,outdoor,NR,0,999.0000,outdoor,1,0.1975
33,1,33,78.0540,10.4469,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5657,1.4345,object,natural,NR,0,999.0000,natural,1,0.0600
35,1,35,90.0657,1.4355,object,manmade,manmade,1,0.4034,NR,0,999.0000
36,1,36,91.5480,1.4531,object,manmade,NR,0,999.0000,manmade,1,0.0577
37,1,37,93.0474,1.4535,object,natural,NR,0,999.0000,natural,1,0.0146
38,1,38,94.5489,1.4512,object,manmade,NR,0,999.0000,manmade,1,0.0248
39,1,39,96.0480,1.4525,object,manmade,NR,0,999.0000,manmade,1,0.0359
40,1,40,97.5494,1.4507,object,natural,natural,1,0.3833,NR,0,999.0000
41,1,41,99.0490,1.4523,object,natural,natural,1,0.4272,NR,0,999.0000
42,1,42,100.5521,1.4492,object,natural,natural,1,0.4055,NR,0,999.0000
43,1,43,102.0525,1.4485,object,manmade,NR,0,999.0000,manmade,1,0.1202
44,1,44,103.5713,10.4292,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0747,1.4269,object,manmade,NR,0,999.0000,manmade,1,0.3203
46,1,46,115.5766,1.4255,object,natural,natural,1,0.3433,NR,0,999.0000
47,1,47,117.0779,1.4223,object,natural,NR,0,999.0000,natural,1,0.0715
48,1,48,118.5528,1.4477,object,natural,NR,0,999.0000,natural,1,0.0438
49,1,49,120.0541,1.4462,object,manmade,manmade,1,0.4204,NR,0,999.0000
50,1,50,121.5548,1.4453,object,manmade,manmade,1,0.4280,NR,0,999.0000
51,1,51,123.0556,1.4445,object,natural,natural,1,0.3568,NR,0,999.0000
52,1,52,124.5559,1.4447,object,manmade,NR,0,999.0000,manmade,1,0.0672
53,1,53,126.0574,1.4434,object,manmade,NR,0,999.0000,manmade,1,0.1750
54,1,54,127.5573,1.4438,object,natural,NR,0,999.0000,natural,1,0.0050
55,1,55,129.0725,10.4285,rest,rest,rest,1,999.0000,NR,1,0.0000
56,1,56,139.5846,1.4162,face,male,NR,0,999.0000,male,1,0.1172
57,1,57,141.0852,1.4164,face,male,NR,0,999.0000,NR,0,999.0000
58,1,58,142.5869,1.4141,face,female,NR,0,999.0000,female,1,0.0165
59,1,59,144.0603,1.4407,face,female,female,1,0.3958,NR,0,999.0000
