index,run,trial,onset,duration,cond,shockCond,shockTrial,target,associate,resp,acc,accSpec,respRT,ISIresp,ISIacc,ISIaccSpec,ISIrespRT
1,1,1,12.0266,9.4246,F,threat,0,QUILT,foil,F,CR,CR,1.6693,NR,NR,NR,999.0000
2,1,2,21.4802,9.1235,TI_2,threat,0,MAGICIAN,baggage_claim,TO,SM,SMI_Lo,1.9524,NR,NR,NR,999.0000
3,1,3,30.6409,11.9242,TI_2,threat,1,BANANA,jewelry_shop,NR,NR,NR,999.0000,NR,NR,NR,999.0000
4,1,4,42.5929,11.6821,TI_4,threat,0,SYRUP,kennel,TI,H,HI_Lo,2.5060,NR,NR,NR,999.0000
5,1,5,54.3039,9.3918,TO_4,threat,0,SUBMARINE,rope_bridge,TI,SM,SMO_Lo,1.4254,NR,NR,NR,999.0000
6,1,6,63.7232,9.1037,F,threat,0,RABBIT,foil,TO,FA,FAO_Hi,1.3923,NR,NR,NR,999.0000
7,1,7,72.8546,10.3743,TI_2,threat,0,GLOVE,badminton_court,F,M,MI,1.4903,NR,NR,NR,999.0000
8,1,8,83.2573,9.1165,F,threat,0,BANDAGE,foil,TI,FA,FAI_Lo,3.5608,NR,NR,NR,999.0000
9,1,9,92.4011,9.7658,TO_4,threat,0,WHIP,ocean,TO,H,HO_Lo,2.4356,NR,NR,NR,999.0000
10,1,10,102.1945,9.9142,F,threat,0,PIANO,foil,TO,FA,FAO_Lo,1.5654,NR,NR,NR,999.0000
11,1,11,112.1369,9.2551,TO_4,threat,0,PANTS,outhouse,TO,H,HO_Lo,2.0883,NR,NR,NR,999.0000
12,1,12,121.4203,9.0595,F,threat,0,HIGHWAY,foil,F,CR,CR,1.2455,NR,NR,NR,999.0000
13,1,13,130.5080,9.1494,TI_2,threat,0,SCISSORS,kindergarden_classroom,TO,SM,SMI_Lo,2.6606,NR,NR,NR,999.0000
14,1,14,139.6856,10.4712,TO_4,threat,0,EMPEROR,ice_shelf,TO,H,HO_Hi,1.9733,NR,NR,NR,999.0000
15,1,15,150.1850,9.6873,F,threat,0,DUST,foil,TI,FA,FAI_Lo,1.7572,NR,NR,NR,999.0000
16,1,16,159.9009,9.7542,TI_4,threat,0,MUSTARD,closet,TI,H,HI_Hi,1.9970,NR,NR,NR,999.0000
17,1,17,169.6833,10.7110,TO_2,threat,0,FAN,greenhouse,TO,H,HO_Lo,2.0032,NR,NR,NR,999.0000
18,1,18,180.4234,11.2679,TO_4,threat,0,PUMPKIN,forest_path,TO,H,HO_Hi,2.0190,NR,NR,NR,999.0000
19,1,19,191.7202,9.8086,TI_4,threat,0,OATMEAL,basement,TI,H,HI_Hi,2.1654,TI,H,HI_Hi,1.0658
20,1,20,201.5576,9.8954,F,threat,0,DAISY,foil,TO,FA,FAO_Lo,1.8532,TI,FA,FAI_Hi,5.0139
21,1,21,211.4807,12.3318,TI_4,threat,0,MILK,lobby,F,M,MI,2.5960,TI,H,HI_Lo,1.9562
22,1,22,223.8411,11.3378,TO_2,threat,0,FORK,power_plant,TO,H,HO_Lo,2.1037,TI,SM,SMO_Lo,5.4696
23,1,23,235.2077,9.6890,F,threat,0,CANDY,foil,NR,NR,NR,999.0000,NR,NR,NR,999.0000
24,1,24,244.9252,9.3775,TI_4,threat,0,TRAY,elevator,TI,H,HI_Hi,1.6864,TI,H,HI_Hi,0.9022
25,1,25,254.3312,9.1792,TO_2,threat,0,LETTUCE,boardwalk,TO,H,HO_Lo,2.2168,NR,NR,NR,999.0000
26,1,26,263.5390,9.7558,TI_2,threat,0,ICICLE,chicken_coop,TO,SM,SMI_Lo,1.9438,NR,NR,NR,999.0000
27,1,27,273.3228,10.1983,F,threat,0,FIDDLE,foil,TI,FA,FAI_Lo,3.2700,TI,FA,FAI_Hi,3.8328
28,1,28,283.5491,9.9228,F,threat,0,HATCHET,foil,TO,FA,FAO_Lo,1.7263,NR,NR,NR,999.0000
29,1,29,293.5004,10.0980,TI_4,threat,0,CLOAK,ice_skating_rink,TI,H,HI_Hi,1.5727,NR,NR,NR,999.0000
30,1,30,303.6264,11.1875,TI_2,threat,0,LANTERN,office,TI,H,HI_Hi,3.5004,NR,NR,NR,999.0000
31,1,31,314.8420,9.2759,F,threat,0,UMBRELLA,foil,TO,FA,FAO_Lo,2.2682,NR,NR,NR,999.0000
32,1,32,324.1465,10.5703,F,threat,0,FLASK,foil,F,CR,CR,3.7756,F,CR,CR,4.8055
33,1,33,334.7448,9.9909,TO_4,threat,0,BALLOON,market,TO,H,HO_Hi,2.3426,NR,NR,NR,999.0000
34,1,34,344.7638,10.1092,TO_2,threat,0,ROCK,crevasse,TO,H,HO_Lo,2.3711,TI,SM,SMO_Lo,1.1108
35,1,35,354.9006,11.9448,TI_4,threat,0,OLIVE,auto_factory,TI,H,HI_Lo,2.5095,TI,H,HI_Lo,5.1579
36,1,36,366.8731,11.6222,TO_2,threat,0,MUFFIN,mountain,TO,H,HO_Hi,1.7278,NR,NR,NR,999.0000
37,1,37,378.5243,12.3255,TO_2,threat,0,NIGHTGOWN,general_store,TO,H,HO_Lo,3.7947,NR,NR,NR,999.0000
38,1,38,390.8777,10.9960,TO_4,threat,0,SNAIL,gazebo,TO,H,HO_Hi,2.2604,TI,SM,SMO_Lo,2.0000
39,1,39,401.9014,10.5555,TO_2,threat,0,GEESE,landing_deck,TO,H,HO_Lo,2.3217,NR,NR,NR,999.0000
40,1,40,412.4856,10.6545,F,threat,0,CANDLE,foil,TO,FA,FAO_Lo,3.3724,NR,NR,NR,999.0000
41,1,41,423.1682,9.5368,TI_2,threat,0,POSTER,beauty_salon,TI,H,HI_Lo,2.4491,TI,H,HI_Lo,0.6197
42,1,42,432.7334,9.6348,F,threat,0,SNOW,foil,TO,FA,FAO_Lo,2.0639,TI,FA,FAI_Lo,1.8690
43,2,1,12.0067,9.0829,F,safe,0,PEDAL,foil,TI,FA,FAI_Lo,2.8454,NR,NR,NR,999.0000
44,2,2,21.1207,10.1049,TO_4,safe,0,MEDICINE,rice_paddy,TO,H,HO_Lo,2.0831,NR,NR,NR,999.0000
45,2,3,31.2555,10.5694,TI_4,safe,0,HAMMER,library,TI,H,HI_Lo,2.1910,NR,NR,NR,999.0000
46,2,4,41.8547,9.9306,TI_4,safe,0,NOODLE,athletic_field,TO,SM,SMI_Hi,2.6571,NR,NR,NR,999.0000
47,2,5,51.8147,9.8969,F,safe,0,LAMP,foil,TI,FA,FAI_Lo,2.8986,NR,NR,NR,999.0000
48,2,6,61.7414,9.3748,TI_2,safe,0,TEETH,optician,F,M,MI,2.1751,NR,NR,NR,999.0000
49,2,7,71.1464,9.1001,F,safe,0,BARREL,foil,TO,FA,FAO_Lo,2.1782,NR,NR,NR,999.0000
50,2,8,80.2764,9.1771,F,safe,0,POTATO,foil,F,CR,CR,2.4711,NR,NR,NR,999.0000
51,2,9,89.4830,10.5537,F,safe,0,FROG,foil,TI,FA,FAI_Lo,2.6407,NR,NR,NR,999.0000
52,2,10,100.0667,10.4694,TI_2,safe,0,QUILL,brewery,TI,H,HI_Hi,2.1430,NR,NR,NR,999.0000
53,2,11,110.5659,9.7617,TO_4,safe,0,SEAWEED,river,TO,H,HO_Hi,2.7269,NR,NR,NR,999.0000
54,2,12,120.3570,11.9427,F,safe,0,ANT,foil,F,CR,CR,1.7347,NR,NR,NR,999.0000
55,2,13,132.3308,9.9874,TI_4,safe,0,DETECTIVE,operating_room,TI,H,HI_Hi,2.2599,NR,NR,NR,999.0000
56,2,14,142.3480,10.9967,TI_2,safe,0,APPLE,reception,TI,H,HI_Lo,2.9097,NR,NR,NR,999.0000
57,2,15,153.3749,9.1250,F,safe,0,EASEL,foil,F,CR,CR,1.9509,NR,NR,NR,999.0000
58,2,16,162.5300,11.1846,TO_2,safe,0,ROSARY,patio,TO,H,HO_Lo,2.4005,NR,NR,NR,999.0000
59,2,17,173.7446,11.3358,TO_2,safe,0,TROPHY,fountain,TO,H,HO_Hi,3.0316,NR,NR,NR,999.0000
60,2,18,185.1110,12.3298,TO_2,safe,0,WAND,igloo,TO,H,HO_Lo,2.2673,NR,NR,NR,999.0000
61,2,19,197.4711,11.6788,TO_4,safe,0,TOBACCO,oilrig,TO,H,HO_Hi,2.7665,NR,NR,NR,999.0000
62,2,20,209.1799,9.4196,F,safe,0,CAGE,foil,TI,FA,FAI_Lo,2.5664,NR,NR,NR,999.0000
63,2,21,218.6301,9.8052,TI_2,safe,0,SCOTCH,music_store,TI,H,HI_Lo,2.8011,NR,NR,NR,999.0000
64,2,22,228.4653,9.9132,TI_4,safe,0,STOMACH,lecture_room,TI,H,HI_Lo,2.8527,NR,NR,NR,999.0000
65,2,23,238.4088,10.1972,TO_2,safe,0,PYTHON,carrousel,F,M,MI,2.4988,NR,NR,NR,999.0000
66,2,24,248.6367,10.3697,TO_2,safe,0,NECKLACE,office_building,TO,H,HO_Lo,2.0431,NR,NR,NR,999.0000
67,2,25,259.0363,10.7109,TI_4,safe,0,MOON,shopping_mall,TI,H,HI_Hi,2.5847,NR,NR,NR,999.0000
68,2,26,269.7772,11.6191,F,safe,0,DRUG,foil,TI,FA,FAI_Lo,2.4370,NR,NR,NR,999.0000
69,2,27,281.4263,11.2674,TI_2,safe,0,SAIL,engine_room,TI,H,HI_Lo,2.5136,NR,NR,NR,999.0000
70,2,28,292.7239,9.2523,TO_4,safe,0,BUCKET,amphitheater,TO,H,HO_Hi,2.3897,NR,NR,NR,999.0000
71,2,29,302.0059,9.6893,TI_2,safe,0,RICE,bookstore,TI,H,HI_Hi,1.8305,NR,NR,NR,999.0000
72,2,30,311.7259,9.7539,TI_4,safe,0,OMELET,jail_cell,TI,H,HI_Hi,1.6581,NR,NR,NR,999.0000
73,2,31,321.5094,9.6319,TO_4,safe,0,WINE,mausoleum,TO,H,HO_Lo,2.6152,NR,NR,NR,999.0000
74,2,32,331.1709,9.9225,F,safe,0,DOLL,foil,TI,FA,FAI_Lo,2.4966,NR,NR,NR,999.0000
75,2,33,341.1237,12.3246,F,safe,0,ANCHOR,foil,TI,FA,FAI_Lo,2.6916,NR,NR,NR,999.0000
76,2,34,353.4783,9.3891,TI_4,safe,0,WRENCH,hospital_room,TI,H,HI_Hi,1.3673,NR,NR,NR,999.0000
77,2,35,362.8974,9.5364,TO_4,safe,0,BENCH,putting_green,TO,H,HO_Hi,2.7378,NR,NR,NR,999.0000
78,2,36,372.4640,9.6853,TI_2,safe,0,MOTH,bakery,TI,H,HI_Lo,3.1823,NR,NR,NR,999.0000
79,2,37,382.1796,9.1473,TO_2,safe,0,SCOOTER,garbage_dump,TI,SM,SMO_Lo,2.9072,NR,NR,NR,999.0000
80,2,38,391.3571,9.1149,TO_4,safe,0,ARROW,highway,TI,SM,SMO_Lo,2.8267,NR,NR,NR,999.0000
81,2,39,400.5034,10.0929,F,safe,0,DOUGHNUT,foil,TO,FA,FAO_Lo,2.2843,NR,NR,NR,999.0000
82,2,40,410.6262,9.7542,TO_2,safe,0,PIE,fishpond,TO,H,HO_Lo,2.4212,NR,NR,NR,999.0000
83,2,41,420.4111,10.6520,F,safe,0,SLIPPER,foil,TI,FA,FAI_Lo,1.9292,NR,NR,NR,999.0000
84,2,42,431.0939,9.2737,F,safe,0,HOSE,foil,TI,FA,FAI_Lo,2.9290,NR,NR,NR,999.0000
85,3,1,12.0066,11.7047,TO_4,threat,0,NEST,corral,TO,H,HO_Hi,2.6525,NR,NR,NR,999.0000
86,3,2,23.7444,9.1130,TO_2,threat,0,STAPLER,desert,TO,H,HO_Hi,1.5873,NR,NR,NR,999.0000
87,3,3,32.8888,10.3701,TO_4,threat,0,SEAL,playground,TO,H,HO_Hi,1.8294,NR,NR,NR,999.0000
88,3,4,43.2907,9.6848,F,threat,0,SHEEP,foil,F,CR,CR,2.6253,NR,NR,NR,999.0000
89,3,5,53.0080,10.0913,TI_2,threat,0,TYPEWRITER,drugstore,TI,H,HI_Lo,2.4773,NR,NR,NR,999.0000
90,3,6,63.1303,11.3355,F,threat,0,MOUSE,foil,TO,FA,FAO_Lo,1.7653,NR,NR,NR,999.0000
91,3,7,74.4967,9.9883,TO_4,threat,0,RAKE,rock_arch,TO,H,HO_Hi,2.9345,NR,NR,NR,999.0000
92,3,8,84.5168,10.5674,TO_4,threat,0,TABLE,plaza,TI,SM,SMO_Lo,2.6961,NR,NR,NR,999.0000
93,3,9,95.1152,9.5344,F,threat,0,CANARY,foil,TO,FA,FAO_Lo,2.8017,NR,NR,NR,999.0000
94,3,10,104.6809,12.3275,TO_4,threat,0,OYSTER,picnic_area,TO,H,HO_Hi,2.7125,NR,NR,NR,999.0000
95,3,11,117.0395,11.9396,TI_2,threat,0,SHOVEL,stable,TO,SM,SMI_Lo,2.7082,NR,NR,NR,999.0000
96,3,12,129.0102,11.6194,TI_4,threat,0,BATON,courtroom,TI,H,HI_Hi,2.0100,NR,NR,NR,999.0000
97,3,13,140.6620,10.4693,F,threat,0,ORNAMENT,foil,F,CR,CR,1.7959,NR,NR,NR,999.0000
98,3,14,151.1624,9.0563,F,threat,0,BRACELET,foil,TO,FA,FAO_Lo,3.0558,NR,NR,NR,999.0000
99,3,15,160.2494,9.2527,TI_2,threat,0,BIBLE,cockpit,TO,SM,SMI_Hi,2.6904,NR,NR,NR,999.0000
100,3,16,169.5336,9.0989,F,threat,0,RASH,foil,TO,FA,FAO_Lo,2.9924,NR,NR,NR,999.0000
101,3,17,178.6634,11.2667,TI_4,threat,0,HAM,sauna,TI,H,HI_Hi,2.5283,NR,NR,NR,999.0000
102,3,18,189.9613,10.7075,F,threat,0,WITCH,foil,F,CR,CR,1.7341,NR,NR,NR,999.0000
103,3,19,200.7006,9.8056,TI_2,threat,0,ENVELOPE,cafeteria,TO,SM,SMI_Lo,2.7706,NR,NR,NR,999.0000
104,3,20,210.5374,9.1224,F,threat,0,CHERRY,foil,TI,FA,FAI_Lo,2.6902,NR,NR,NR,999.0000
105,3,21,219.6910,10.9954,TI_2,threat,0,SPATULA,hotel_room,TI,H,HI_Hi,1.2585,NR,NR,NR,999.0000
106,3,22,230.7188,9.2722,TO_2,threat,0,TELEGRAPH,heliport,TI,SM,SMO_Lo,2.9063,NR,NR,NR,999.0000
107,3,23,240.0219,10.6493,F,threat,0,LION,foil,TO,FA,FAO_Lo,2.8134,NR,NR,NR,999.0000
108,3,24,250.7024,10.5526,TO_4,threat,0,LAMB,moat,TI,SM,SMO_Hi,3.1351,NR,NR,NR,999.0000
109,3,25,261.2867,9.6314,TI_2,threat,0,PASTE,playroom,TI,H,HI_Hi,1.6821,NR,NR,NR,999.0000
110,3,26,270.9495,9.7524,F,threat,0,BLANKET,foil,TO,FA,FAO_Lo,2.8371,NR,NR,NR,999.0000
111,3,27,280.7332,14.3224,TI_4,threat,1,SHARK,subway_interior,TI,H,HI_Hi,2.6877,NR,NR,NR,999.0000
112,3,28,295.2130,9.2906,TI_2,threat,0,SOUP,bowling_alley,TI,H,HI_Lo,2.1773,NR,NR,NR,999.0000
113,3,29,304.5383,9.1733,TO_2,threat,0,EAGLE,electrical_substation,TI,SM,SMO_Lo,2.6488,NR,NR,NR,999.0000
114,3,30,313.7461,10.1016,TO_2,threat,0,SOCK,pavilion,NR,NR,NR,999.0000,TO,H,HO_Hi,0.1045
115,3,31,323.8829,9.1421,TO_2,threat,0,SCREWDRIVER,badlands,TO,H,HO_Hi,2.3141,NR,NR,NR,999.0000
116,3,32,333.0591,9.9088,TO_4,threat,0,OTTER,mountain_snowy,TO,H,HO_Hi,1.4164,NR,NR,NR,999.0000
117,3,33,343.0024,9.7488,TI_4,threat,0,CANNON,cloister,TO,SM,SMI_Hi,2.2466,NR,NR,NR,999.0000
118,3,34,352.7863,10.1924,TO_2,threat,0,BROOM,ice_floe,TI,SM,SMO_Hi,3.1934,NR,NR,NR,999.0000
119,3,35,363.0131,9.8912,F,threat,0,TWEEZERS,foil,TI,FA,FAI_Hi,2.3889,NR,NR,NR,999.0000
120,3,36,372.9386,9.3864,TI_4,threat,0,ROPE,auditorium,TO,SM,SMI_Lo,2.7279,TI,H,HI_Hi,0.1171
121,3,37,382.3596,9.9252,TI_4,threat,0,TURTLE,florist_shop,TI,H,HI_Hi,2.4713,NR,NR,NR,999.0000
122,3,38,392.3192,9.7571,F,threat,0,GLOBE,foil,F,CR,CR,2.5161,NR,NR,NR,999.0000
