index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0049,1.9974,WI,4,1,DOVE,basement,R,1.9566,NR,3.0000
2,1,2,22.0672,-10.0656,WO,4,1,SADDLE,gas_station,R,1.1800,NR,3.0000
3,1,3,34.1250,-22.1238,WI,4,1,SEAWEED,supermarket,R,1.0265,NR,3.0000
4,1,4,46.1834,-34.1824,WO,4,1,ARROW,kasbah,R,1.1021,NR,3.0000
5,1,5,58.2425,-46.2402,WI,2,1,WINE,kitchenette,R,1.0731,NR,3.0000
6,1,6,70.3024,-58.3008,WI,2,1,TRAY,stable,R,0.7238,NR,3.0000
7,1,7,82.3609,-70.3601,WI,4,1,QUILL,gymnasium,R,1.9569,NR,3.0000
8,1,8,94.4200,-82.4178,WO,4,1,SCROLL,basketball_court,R,0.8261,NR,3.0000
9,1,9,106.4797,-94.4781,WI,4,1,SOCK,laundromat,R,0.6173,NR,3.0000
10,1,10,118.5393,-106.5378,WI,2,1,CHERRY,limousine_interior,R,1.6773,NR,3.0000
11,1,11,130.5986,-118.5968,WO,4,1,DETECTIVE,playground,R,1.6498,NR,3.0000
12,1,12,142.6581,-130.6571,WI,2,1,SCISSORS,library,R,2.1196,NR,3.0000
13,1,13,154.7172,-142.7157,WO,4,1,WHEAT,bridge,R,1.5005,NR,3.0000
14,1,14,166.7765,-154.7753,WI,2,1,RUDDER,restaurant,R,1.0934,NR,3.0000
15,1,15,178.8360,-166.8339,WO,4,2,WHEAT,bridge,R,1.6195,NR,3.0000
16,1,16,190.8957,-178.8939,WI,4,1,CAGE,dentists_office,R,2.2257,NR,3.0000
17,1,17,202.9553,-190.9536,WI,4,2,CAGE,dentists_office,R,1.1405,NR,3.0000
18,1,18,215.0152,-203.0142,WI,4,1,SHARK,shoe_shop,R,2.3097,NR,3.0000
19,1,19,227.0738,-215.0722,WO,4,1,SUBMARINE,dock,R,1.9371,NR,3.0000
20,1,20,239.1347,-227.1332,WI,4,1,BENCH,clothing_store,R,1.3808,NR,3.0000
21,1,21,251.1938,-239.1930,WO,4,2,DETECTIVE,playground,R,1.1179,NR,3.0000
22,1,22,263.2521,-251.2513,WO,4,2,ARROW,kasbah,R,0.9070,NR,3.0000
23,1,23,275.3108,-263.3093,WI,4,2,SEAWEED,supermarket,R,0.8841,NR,3.0000
24,1,24,287.3703,-275.3691,WO,2,1,TWEEZERS,creek,R,1.9284,NR,3.0000
25,1,25,299.4296,-287.4284,WO,2,1,GORILLA,forest_path,R,2.2154,NR,3.0000
26,1,26,311.4887,-299.4875,WO,4,2,SADDLE,gas_station,R,1.7739,NR,3.0000
