index,run,trial,onset,duration,cond,shockCond,shockTrial,target,associate,resp,acc,accSpec,respRT,ISIresp,ISIacc,ISIaccSpec,ISIrespRT
1,1,1,12.0267,9.4253,F,safe,0,TRIBE,foil,F,CR,CR,1.3026,NR,NR,NR,999.0000
2,1,2,21.4803,10.4686,TO_2,safe,0,GLOBE,rope_bridge,TO,H,HO_Hi,1.8184,NR,NR,NR,999.0000
3,1,3,31.9850,9.7476,F,safe,0,DIAMOND,foil,F,CR,CR,1.4935,NR,NR,NR,999.0000
4,1,4,41.7602,9.7567,TO_2,safe,0,CAMERA,castle,TO,H,HO_Lo,3.4977,NR,NR,NR,999.0000
5,1,5,51.5446,9.1032,TI_2,safe,0,PASTE,music_store,TI,H,HI_Hi,2.7863,NR,NR,NR,999.0000
6,1,6,60.6758,9.7629,TO_4,safe,0,SALAD,ice_floe,TO,H,HO_Hi,3.3152,NR,NR,NR,999.0000
7,1,7,70.4663,10.3750,F,safe,0,ACROBAT,foil,F,CR,CR,2.3601,NR,NR,NR,999.0000
8,1,8,80.8689,11.9439,F,safe,0,SCROLL,foil,F,CR,CR,1.2894,NR,NR,NR,999.0000
9,1,9,92.8406,9.6897,TI_4,safe,0,LIME,bathroom,TI,H,HI_Hi,2.1304,NR,NR,NR,999.0000
10,1,10,102.5581,12.3260,TI_2,safe,0,TOAST,dining_room,TI,H,HI_Lo,3.3221,NR,NR,NR,999.0000
11,1,11,114.9123,10.6520,TI_2,safe,0,WORM,optician,TI,H,HI_Hi,2.4596,NR,NR,NR,999.0000
12,1,12,125.5915,9.6368,TO_2,safe,0,RASH,raceway,NR,NR,NR,999.0000,TO,H,HO_Hi,0.1291
13,1,13,135.2557,10.1083,TO_4,safe,0,PUMPKIN,forest_needleleaf,TO,H,HO_Hi,1.7229,NR,NR,NR,999.0000
14,1,14,145.3923,10.9979,TO_4,safe,0,ROSE,igloo,TO,H,HO_Hi,2.9119,NR,NR,NR,999.0000
15,1,15,156.4176,11.1879,TO_2,safe,0,OWL,pagoda,F,M,MI,2.7322,NR,NR,NR,999.0000
16,1,16,167.6333,9.9149,TI_4,safe,0,BOOT,laundromat,TI,H,HI_Hi,1.8529,NR,NR,NR,999.0000
17,1,17,177.5761,10.5716,F,safe,0,HAM,foil,F,CR,CR,2.3691,NR,NR,NR,999.0000
18,1,18,188.1757,9.2751,F,safe,0,HOSE,foil,F,CR,CR,2.2787,NR,NR,NR,999.0000
19,1,19,197.4786,11.6839,F,safe,0,QUILT,foil,F,CR,CR,1.5826,NR,NR,NR,999.0000
20,1,20,209.1910,10.0953,TO_4,safe,0,SQUIRREL,phone_booth,TO,H,HO_Hi,2.2810,NR,NR,NR,999.0000
21,1,21,219.3141,9.2558,TO_4,safe,0,TULIP,manufactured_home,TO,H,HO_Hi,2.9670,NR,NR,NR,999.0000
22,1,22,228.5978,10.5546,F,safe,0,ROCKER,foil,F,CR,CR,1.7914,NR,NR,NR,999.0000
23,1,23,239.1808,9.5393,F,safe,0,SOOT,foil,F,CR,CR,1.8284,NR,NR,NR,999.0000
24,1,24,248.7479,9.3913,TI_2,safe,0,PIGEON,parking_garage,TI,H,HI_Lo,3.4263,NR,NR,NR,999.0000
25,1,25,258.1670,9.1498,F,safe,0,STOMACH,foil,F,CR,CR,1.4642,NR,NR,NR,999.0000
26,1,26,267.3452,10.7099,F,safe,0,ORCHID,foil,F,CR,CR,2.2280,NR,NR,NR,999.0000
27,1,27,278.0832,9.0603,F,safe,0,BANDIT,foil,F,CR,CR,1.7762,NR,NR,NR,999.0000
28,1,28,287.1714,9.3782,TI_4,safe,0,FLASK,drugstore,TI,H,HI_Hi,2.7106,NR,NR,NR,999.0000
29,1,29,296.5782,12.3296,TI_4,safe,0,SHOWER,throne_room,TO,SM,SMI_Hi,2.6898,NR,NR,NR,999.0000
30,1,30,308.9354,9.1175,TO_2,safe,0,DESK,ocean,F,M,MI,3.0856,NR,NR,NR,999.0000
31,1,31,318.0805,9.9249,TI_4,safe,0,RAKE,home_office,TI,H,HI_Hi,2.6418,NR,NR,NR,999.0000
32,1,32,328.0341,9.8073,TO_4,safe,0,BROOM,islet,TO,H,HO_Hi,1.4747,NR,NR,NR,999.0000
33,1,33,337.8694,9.9908,TO_4,safe,0,OPIUM,patio,TO,H,HO_Hi,2.1148,NR,NR,NR,999.0000
34,1,34,347.8881,11.3374,TO_2,safe,0,SNAIL,playground,TO,H,HO_Hi,2.3505,NR,NR,NR,999.0000
35,1,35,359.2472,9.6988,TI_4,safe,0,ALLIGATOR,elevator,TI,H,HI_Hi,1.4700,NR,NR,NR,999.0000
