index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WO	WO	Outdoor	WO_10	W199	wwBANDAGE	Outdoor61	hayfield	outdoor_hayfield.jpg	outdoor	natural	4	1
2	1	WI	WI	Indoor	WI_2	W62	wwSHOVEL	Indoor58	escalator	indoor_escalator.jpg	indoor	indoor	4	1
3	1	WO	WO	Outdoor	WO_3	W211	wwTROPHY	Outdoor57	general_store	outdoor_general_store.jpg	outdoor	manmade	2	1
4	1	WO	WO	Outdoor	WO_6	W36	wwDAISY	Outdoor56	gazebo	outdoor_gazebo.jpg	outdoor	manmade	4	1
5	1	WO	WO	Outdoor	WO_14	W6	wwPIGEON	Outdoor9	barn	outdoor_barn.jpg	outdoor	natural	4	1
6	1	WI	WI	Indoor	WI_6	W125	wwSCISSORS	Indoor119	train_station	indoor_train_station.jpg	indoor	indoor	4	1
7	1	WO	WO	Outdoor	WO_4	W47	wwKNIFE	Outdoor62	heliport	outdoor_heliport.jpg	outdoor	manmade	4	1
8	1	WI	WI	Indoor	WI_11	W71	wwDUST	Indoor110	subway_interior	indoor_subway_interior.jpg	indoor	indoor	2	1
9	1	WO	WO	Outdoor	WO_11	W64	wwJACKET	Outdoor80	lift_bridge	outdoor_lift_bridge.jpg	outdoor	manmade	2	1
10	1	WO	WO	Outdoor	WO_12	W243	wwARMOR	Outdoor37	crevasse	outdoor_crevasse.jpg	outdoor	natural	4	1
11	1	WO	WO	Outdoor	WO_7	W212	wwDAMSEL	Outdoor97	outhouse	outdoor_outhouse.jpg	outdoor	natural	2	1
12	1	WI	WI	Indoor	WI_8	W2	wwSLIPPER	Indoor19	bar	indoor_bar.jpg	indoor	indoor	4	1
13	1	WI	WI	Indoor	WI_10	W102	wwCLARINET	Indoor90	operating_room	indoor_operating_room.jpg	indoor	indoor	4	1
14	1	WI	WI	Indoor	WI_5	W70	wwRICE	Indoor51	dentists_office	indoor_dentists_office.jpg	indoor	indoor	2	1
15	1	WO	WO	Outdoor	WO_5	W158	wwVINE	Outdoor96	orchard	outdoor_orchard.jpg	outdoor	natural	2	1
16	1	WI	WI	Indoor	WI_12	W103	wwBEAVER	Indoor13	badminton_court	indoor_badminton_court.jpg	indoor	indoor	4	1
17	1	WI	WI	Indoor	WI_3	W183	wwSCOTCH	Indoor11	auditorium	indoor_auditorium.jpg	indoor	indoor	2	1
18	1	WI	WI	Indoor	WI_2	W62	wwSHOVEL	Indoor58	escalator	indoor_escalator.jpg	indoor	indoor	4	2
19	1	WO	WO	Outdoor	WO_12	W243	wwARMOR	Outdoor37	crevasse	outdoor_crevasse.jpg	outdoor	natural	4	2
20	1	WI	WI	Indoor	WI_14	W49	wwRASH	Indoor12	auto_factory	indoor_auto_factory.jpg	indoor	indoor	4	1
21	1	WI	WI	Indoor	WI_13	W84	wwTROLLEY	Indoor44	closet	indoor_closet.jpg	indoor	indoor	2	1
22	1	WI	WI	Indoor	WI_8	W2	wwSLIPPER	Indoor19	bar	indoor_bar.jpg	indoor	indoor	4	2
23	1	WO	WO	Outdoor	WO_6	W36	wwDAISY	Outdoor56	gazebo	outdoor_gazebo.jpg	outdoor	manmade	4	2
24	1	WO	WO	Outdoor	WO_8	W108	wwCAGE	Outdoor112	promenade_deck	outdoor_promenade_deck.jpg	outdoor	manmade	4	1
25	1	WI	WI	Indoor	WI_10	W102	wwCLARINET	Indoor90	operating_room	indoor_operating_room.jpg	indoor	indoor	4	2
26	1	WO	WO	Outdoor	WO_2	W69	wwWALRUS	Outdoor38	crosswalk	outdoor_crosswalk.jpg	outdoor	manmade	4	1
27	1	WI	WI	Indoor	WI_12	W103	wwBEAVER	Indoor13	badminton_court	indoor_badminton_court.jpg	indoor	indoor	4	2
28	1	WO	WO	Outdoor	WO_14	W6	wwPIGEON	Outdoor9	barn	outdoor_barn.jpg	outdoor	natural	4	2
29	1	WI	WI	Indoor	WI_9	W231	wwHAM	Indoor52	diner	indoor_diner.jpg	indoor	indoor	2	1
30	1	WI	WI	Indoor	WI_14	W49	wwRASH	Indoor12	auto_factory	indoor_auto_factory.jpg	indoor	indoor	4	2
31	1	WO	WO	Outdoor	WO_9	W224	wwHAMMER	Outdoor113	putting_green	outdoor_putting_green.jpg	outdoor	natural	2	1
32	1	WI	WI	Indoor	WI_4	W61	wwLIGHTNING	Indoor35	candy_store	indoor_candy_store.jpg	indoor	indoor	4	1
33	1	WO	WO	Outdoor	WO_13	W75	wwDOVE	Outdoor98	oil_refinery	outdoor_oil_refinery.jpg	outdoor	manmade	2	1
34	1	WO	WO	Outdoor	WO_10	W199	wwBANDAGE	Outdoor61	hayfield	outdoor_hayfield.jpg	outdoor	natural	4	2
35	1	WO	WO	Outdoor	WO_4	W47	wwKNIFE	Outdoor62	heliport	outdoor_heliport.jpg	outdoor	manmade	4	2
36	1	WI	WI	Indoor	WI_1	W48	wwNEST	Indoor48	control_room	indoor_control_room.jpg	indoor	indoor	2	1
37	1	WI	WI	Indoor	WI_6	W125	wwSCISSORS	Indoor119	train_station	indoor_train_station.jpg	indoor	indoor	4	2
38	1	WI	WI	Indoor	WI_4	W61	wwLIGHTNING	Indoor35	candy_store	indoor_candy_store.jpg	indoor	indoor	4	2
39	1	WO	WO	Outdoor	WO_8	W108	wwCAGE	Outdoor112	promenade_deck	outdoor_promenade_deck.jpg	outdoor	manmade	4	2
40	1	WO	WO	Outdoor	WO_1	W210	wwAPPLE	Outdoor115	railroad_track	outdoor_railroad_track.jpg	outdoor	manmade	2	1
41	1	WO	WO	Outdoor	WO_2	W69	wwWALRUS	Outdoor38	crosswalk	outdoor_crosswalk.jpg	outdoor	manmade	4	2
42	1	WI	WI	Indoor	WI_7	W167	wwSOAP	Indoor24	bedroom	indoor_bedroom.jpg	indoor	indoor	2	1
43	2	WI	WI	Indoor	WI_18	W215	wwBLANKET	Indoor100	restaurant	indoor_restaurant.jpg	indoor	indoor	4	1
44	2	WO	WO	Outdoor	WO_26	W105	wwGARBAGE	Outdoor16	boardwalk	outdoor_boardwalk.jpg	outdoor	natural	4	1
45	2	WI	WI	Indoor	WI_19	W90	wwCARROT	Indoor5	archive	indoor_archive.jpg	indoor	indoor	2	1
46	2	WI	WI	Indoor	WI_22	W203	wwCANE	Indoor66	hospital_room	indoor_hospital_room.jpg	indoor	indoor	4	1
47	2	WI	WI	Indoor	WI_28	W226	wwLION	Indoor68	ice_cream_parlor	indoor_ice_cream_parlor.jpg	indoor	indoor	4	1
48	2	WO	WO	Outdoor	WO_25	W157	wwSCAB	Outdoor100	pagoda	outdoor_pagoda.jpg	outdoor	manmade	2	1
49	2	WO	WO	Outdoor	WO_16	W161	wwPANTS	Outdoor27	carrousel	outdoor_carrousel.jpg	outdoor	manmade	4	1
50	2	WO	WO	Outdoor	WO_15	W162	wwDESK	Outdoor95	oilrig	outdoor_oilrig.jpg	outdoor	manmade	2	1
51	2	WI	WI	Indoor	WI_20	W209	wwORNAMENT	Indoor42	classroom	indoor_classroom.jpg	indoor	indoor	4	1
52	2	WO	WO	Outdoor	WO_24	W236	wwPAN	Outdoor28	castle	outdoor_castle.jpg	outdoor	manmade	4	1
53	2	WO	WO	Outdoor	WO_23	W240	wwTABLE	Outdoor40	desert	outdoor_desert.jpg	outdoor	natural	2	1
54	2	WI	WI	Indoor	WI_25	W113	wwFORK	Indoor25	biology_laboratory	indoor_biology_laboratory.jpg	indoor	indoor	2	1
55	2	WI	WI	Indoor	WI_24	W19	wwROPE	Indoor114	television_studio	indoor_television_studio.jpg	indoor	indoor	4	1
56	2	WO	WO	Outdoor	WO_18	W100	wwCANARY	Outdoor116	rice_paddy	outdoor_rice_paddy.jpg	outdoor	natural	4	1
57	2	WI	WI	Indoor	WI_28	W226	wwLION	Indoor68	ice_cream_parlor	indoor_ice_cream_parlor.jpg	indoor	indoor	4	2
58	2	WI	WI	Indoor	WI_26	W80	wwDETECTIVE	Indoor81	living_room	indoor_living_room.jpg	indoor	indoor	4	1
59	2	WI	WI	Indoor	WI_24	W19	wwROPE	Indoor114	television_studio	indoor_television_studio.jpg	indoor	indoor	4	2
60	2	WO	WO	Outdoor	WO_20	W188	wwPLUG	Outdoor51	forest_path	outdoor_forest_path.jpg	outdoor	natural	4	1
61	2	WI	WI	Indoor	WI_26	W80	wwDETECTIVE	Indoor81	living_room	indoor_living_room.jpg	indoor	indoor	4	2
62	2	WI	WI	Indoor	WI_21	W194	wwCHICKEN	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	2	1
