index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0039,1.4969,object,natural,NR,0,999.0000,natural,1,0.3020
2,1,2,13.9284,1.0730,object,natural,NR,0,999.0000,manmade,0,0.3390
3,1,3,15.0294,1.4714,object,manmade,NR,0,999.0000,NR,0,999.0000
4,1,4,16.5291,1.4719,object,manmade,NR,0,999.0000,natural,0,0.1110
5,1,5,18.0300,1.4701,object,natural,natural,1,0.3969,NR,0,999.0000
6,1,6,19.5295,1.4715,object,manmade,NR,0,999.0000,natural,0,0.0105
7,1,7,21.0314,1.4695,object,manmade,natural,0,0.4058,NR,0,999.0000
8,1,8,22.5314,1.4692,object,manmade,NR,0,999.0000,manmade,1,0.2433
9,1,9,24.0318,1.4692,object,natural,natural,1,0.3606,NR,0,999.0000
10,1,10,25.5329,1.4674,object,natural,NR,0,999.0000,manmade,0,0.1941
11,1,11,27.0424,10.4591,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5485,1.4526,face,female,NR,0,999.0000,male,0,0.0949
13,1,13,39.0489,1.4523,face,female,female,1,0.4224,NR,0,999.0000
14,1,14,40.5363,1.4642,face,male,male,1,0.3698,NR,0,999.0000
15,1,15,42.0355,1.4649,face,female,NR,0,999.0000,female,1,0.0484
16,1,16,43.5358,1.4657,face,male,male,1,0.2978,NR,0,999.0000
17,1,17,45.0384,1.4628,face,male,NR,0,999.0000,male,1,0.0623
18,1,18,46.5380,1.4630,face,male,NR,0,999.0000,male,1,0.1751
19,1,19,48.0380,1.4627,face,female,female,1,0.3683,NR,0,999.0000
20,1,20,49.5389,1.4619,face,male,NR,0,999.0000,male,1,0.0885
21,1,21,51.0398,1.4603,face,female,female,1,0.3218,NR,0,999.0000
22,1,22,52.5585,10.4416,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0564,1.4451,object,manmade,NR,0,999.0000,natural,0,0.4408
24,1,24,64.5587,1.4428,object,natural,NR,0,999.0000,natural,1,0.0372
25,1,25,66.0429,1.4581,object,natural,natural,1,0.3831,NR,0,999.0000
26,1,26,67.5414,1.4595,object,natural,NR,0,999.0000,natural,1,0.0586
27,1,27,69.0423,1.4585,object,manmade,NR,0,999.0000,manmade,1,0.1325
28,1,28,70.5428,1.4576,object,natural,NR,0,999.0000,natural,1,0.0493
29,1,29,72.0430,1.4580,object,manmade,NR,0,999.0000,manmade,1,0.0076
30,1,30,73.5450,1.4561,object,manmade,manmade,1,0.3710,NR,0,999.0000
31,1,31,75.0458,1.4549,object,natural,natural,1,0.4007,NR,0,999.0000
32,1,32,76.5456,1.4549,object,manmade,manmade,1,0.3428,NR,0,999.0000
33,1,33,78.0588,10.4413,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5660,1.4348,face,male,male,1,0.2762,NR,0,999.0000
35,1,35,90.0677,1.4329,face,female,NR,0,999.0000,female,1,0.0783
36,1,36,91.5488,1.4515,face,female,NR,0,999.0000,female,1,0.0150
37,1,37,93.0479,1.4526,face,male,male,1,0.4188,NR,0,999.0000
38,1,38,94.5483,1.4520,face,female,female,1,0.3861,NR,0,999.0000
39,1,39,96.0486,1.4518,face,female,male,0,0.2854,NR,0,999.0000
40,1,40,97.5502,1.4507,face,male,male,1,0.3475,NR,0,999.0000
41,1,41,99.0506,1.4504,face,female,female,1,0.4407,NR,0,999.0000
42,1,42,100.5520,1.4492,face,male,male,1,0.3549,NR,0,999.0000
43,1,43,102.0522,1.4487,face,male,male,1,0.3188,NR,0,999.0000
44,1,44,103.5594,10.4416,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0772,1.4247,object,manmade,NR,0,999.0000,manmade,1,0.2420
46,1,46,115.5784,1.4228,object,manmade,NR,0,999.0000,manmade,1,0.0928
47,1,47,117.0554,1.4458,object,natural,natural,1,0.2680,NR,0,999.0000
48,1,48,118.5554,1.4460,object,natural,natural,1,0.3771,NR,0,999.0000
49,1,49,120.0558,1.4450,object,natural,NR,0,999.0000,NR,0,999.0000
50,1,50,121.5558,1.4450,object,manmade,manmade,1,0.3489,NR,0,999.0000
51,1,51,123.0572,1.4435,object,manmade,manmade,1,0.3921,NR,0,999.0000
52,1,52,124.5574,1.4435,object,natural,manmade,0,0.3551,NR,0,999.0000
53,1,53,126.0580,1.4429,object,natural,natural,1,0.4133,NR,0,999.0000
54,1,54,127.5583,1.4422,object,manmade,manmade,1,0.2578,NR,0,999.0000
55,1,55,129.0769,10.4236,rest,rest,rest,1,999.0000,NR,1,0.0000
56,1,56,139.5863,1.4148,place,indoor,NR,0,999.0000,NR,0,999.0000
57,1,57,141.0873,1.4139,place,outdoor,outdoor,1,0.3664,NR,0,999.0000
58,1,58,142.5618,1.4393,place,outdoor,NR,0,999.0000,outdoor,1,0.0778
59,1,59,144.0619,1.4395,place,indoor,indoor,1,0.4135,NR,0,999.0000
60,1,60,145.5629,1.4381,place,indoor,indoor,1,0.3374,NR,0,999.0000
61,1,61,147.0626,1.4386,place,indoor,NR,0,999.0000,indoor,1,0.0189
62,1,62,148.5641,1.4371,place,indoor,indoor,1,0.4143,NR,0,999.0000
63,1,63,150.0641,1.4370,place,outdoor,indoor,0,0.3176,NR,0,999.0000
64,1,64,151.5650,1.4358,place,outdoor,outdoor,1,0.4048,NR,0,999.0000
65,1,65,153.0656,1.4347,place,outdoor,NR,0,999.0000,indoor,0,0.0254
66,1,66,154.5775,10.4239,rest,rest,rest,1,999.0000,NR,1,0.0000
67,1,67,165.0961,1.4050,object,manmade,NR,0,999.0000,manmade,1,0.3159
68,1,68,166.5973,1.4034,object,natural,manmade,0,0.3684,NR,0,999.0000
69,1,69,168.0674,1.4332,object,natural,natural,1,0.3698,NR,0,999.0000
70,1,70,169.5679,1.4335,object,manmade,manmade,1,0.3433,NR,0,999.0000
71,1,71,171.0688,1.4316,object,natural,NR,0,999.0000,NR,0,999.0000
72,1,72,172.5687,1.4315,object,natural,NR,0,999.0000,natural,1,0.0236
73,1,73,174.0690,1.4320,object,manmade,NR,0,999.0000,manmade,1,0.0983
74,1,74,175.5708,1.4303,object,natural,manmade,0,0.4000,NR,0,999.0000
75,1,75,177.0709,1.4293,object,manmade,natural,0,0.3977,NR,0,999.0000
76,1,76,178.5710,1.4296,object,manmade,manmade,1,0.3683,NR,0,999.0000
77,1,77,180.0780,10.4221,rest,rest,rest,1,999.0000,NR,1,0.0000
78,1,78,190.6043,1.3968,place,outdoor,NR,0,999.0000,outdoor,1,0.1973
79,1,79,192.1064,1.3955,place,outdoor,NR,0,999.0000,outdoor,1,0.0087
80,1,80,193.5755,1.4246,place,indoor,NR,0,999.0000,indoor,1,0.1337
81,1,81,195.0730,1.4278,place,outdoor,NR,0,999.0000,NR,0,999.0000
82,1,82,196.5752,1.4261,place,indoor,indoor,1,0.3254,NR,0,999.0000
83,1,83,198.0758,1.4255,place,outdoor,NR,0,999.0000,indoor,0,0.0555
84,1,84,199.5765,1.4247,place,indoor,NR,0,999.0000,indoor,1,0.0289
85,1,85,201.0775,1.4235,place,indoor,indoor,1,0.4043,NR,0,999.0000
86,1,86,202.5782,1.4223,place,indoor,NR,0,999.0000,indoor,1,0.0628
87,1,87,204.0781,1.4222,place,outdoor,outdoor,1,0.2874,NR,0,999.0000
88,1,88,205.5952,10.4053,rest,rest,rest,1,999.0000,NR,1,0.0000
89,1,89,216.1145,1.3864,face,male,NR,0,999.0000,male,1,0.1234
90,1,90,217.6158,1.3850,face,female,female,1,0.3435,NR,0,999.0000
91,1,91,219.0804,1.4197,face,male,NR,0,999.0000,male,1,0.0107
92,1,92,220.5806,1.4198,face,male,NR,0,999.0000,male,1,0.0844
93,1,93,222.0814,1.4197,face,female,male,0,0.3771,female,1,0.0653
94,1,94,223.5824,1.4186,face,male,male,1,0.2992,NR,0,999.0000
95,1,95,225.0826,1.4178,face,male,NR,0,999.0000,NR,0,999.0000
96,1,96,226.5833,1.4173,face,female,female,1,0.3149,NR,0,999.0000
97,1,97,228.0842,1.4170,face,female,NR,0,999.0000,female,1,0.0907
98,1,98,229.5852,1.4149,face,female,male,0,0.3729,NR,0,999.0000
99,1,99,231.0962,10.4043,rest,rest,rest,1,999.0000,NR,1,0.0000
100,1,100,241.6242,1.3761,place,indoor,NR,0,999.0000,indoor,1,0.1934
101,1,101,243.1249,1.3764,place,outdoor,NR,0,999.0000,outdoor,1,0.1714
102,1,102,244.5877,1.4134,place,indoor,NR,0,999.0000,indoor,1,0.0661
103,1,103,246.0883,1.4118,place,outdoor,NR,0,999.0000,outdoor,1,0.0693
