index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WI	WI	Indoor	WI_2	W160	wwPIANO	Indoor116	theater	indoor_theater.jpg	indoor	indoor	4	1
2	1	WI	WI	Indoor	WI_11	W201	wwASPIRIN	Indoor113	synagogue	indoor_synagogue.jpg	indoor	indoor	2	1
3	1	WO	WO	Outdoor	WO_6	W109	wwFIRE	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4	1
4	1	WO	WO	Outdoor	WO_4	W205	wwBOWL	Outdoor40	desert	outdoor_desert.jpg	outdoor	natural	4	1
5	1	WI	WI	Indoor	WI_4	W45	wwPENNY	Indoor60	florist_shop	indoor_florist_shop.jpg	indoor	indoor	4	1
6	1	WI	WI	Indoor	WI_2	W160	wwPIANO	Indoor116	theater	indoor_theater.jpg	indoor	indoor	4	2
7	1	WI	WI	Indoor	WI_14	W226	wwLION	Indoor93	optician	indoor_optician.jpg	indoor	indoor	4	1
8	1	WO	WO	Outdoor	WO_5	W190	wwKALE	Outdoor3	aqueduct	outdoor_aqueduct.jpg	outdoor	natural	2	1
9	1	WI	WI	Indoor	WI_6	W72	wwTYPEWRITER	Indoor7	art_studio	indoor_art_studio.jpg	indoor	indoor	4	1
10	1	WO	WO	Outdoor	WO_3	W140	wwMANURE	Outdoor82	lock_chamber	outdoor_lock_chamber.jpg	outdoor	manmade	2	1
11	1	WO	WO	Outdoor	WO_6	W109	wwFIRE	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4	2
12	1	WO	WO	Outdoor	WO_2	W63	wwCANDLE	Outdoor5	athletic_field	outdoor_athletic_field.jpg	outdoor	manmade	4	1
13	1	WI	WI	Indoor	WI_4	W45	wwPENNY	Indoor60	florist_shop	indoor_florist_shop.jpg	indoor	indoor	4	2
14	1	WI	WI	Indoor	WI_8	W57	wwSHOWER	Indoor112	swimming_pool	indoor_swimming_pool.jpg	indoor	indoor	4	1
15	1	WO	WO	Outdoor	WO_14	W137	wwKEG	Outdoor59	hangar	outdoor_hangar.jpg	outdoor	manmade	4	1
16	1	WI	WI	Indoor	WI_10	W37	wwACCORDIAN	Indoor99	reception	indoor_reception.jpg	indoor	indoor	4	1
17	1	WO	WO	Outdoor	WO_10	W31	wwSEAL	Outdoor33	corn_field	outdoor_corn_field.jpg	outdoor	natural	4	1
18	1	WO	WO	Outdoor	WO_9	W228	wwSCREWDRIVER	Outdoor28	castle	outdoor_castle.jpg	outdoor	manmade	2	1
19	1	WI	WI	Indoor	WI_1	W240	wwTABLE	Indoor45	clothing_store	indoor_clothing_store.jpg	indoor	indoor	2	1
20	1	WI	WI	Indoor	WI_6	W72	wwTYPEWRITER	Indoor7	art_studio	indoor_art_studio.jpg	indoor	indoor	4	2
21	1	WO	WO	Outdoor	WO_8	W119	wwLIME	Outdoor47	fire_escape	outdoor_fire_escape.jpg	outdoor	manmade	4	1
22	1	WO	WO	Outdoor	WO_13	W162	wwDESK	Outdoor65	hill	outdoor_hill.jpg	outdoor	natural	2	1
23	1	WI	WI	Indoor	WI_9	W133	wwPUDDLE	Indoor62	game_room	indoor_game_room.jpg	indoor	indoor	2	1
24	1	WI	WI	Indoor	WI_3	W197	wwGLOBE	Indoor106	shower	indoor_shower.jpg	indoor	indoor	2	1
25	1	WO	WO	Outdoor	WO_8	W119	wwLIME	Outdoor47	fire_escape	outdoor_fire_escape.jpg	outdoor	manmade	4	2
26	1	WO	WO	Outdoor	WO_10	W31	wwSEAL	Outdoor33	corn_field	outdoor_corn_field.jpg	outdoor	natural	4	2
27	1	WO	WO	Outdoor	WO_12	W222	wwRING	Outdoor25	canal	outdoor_canal.jpg	outdoor	manmade	4	1
28	1	WI	WI	Indoor	WI_7	W28	wwMUSTARD	Indoor8	assembly_line	indoor_assembly_line.jpg	indoor	indoor	2	1
29	1	WI	WI	Indoor	WI_12	W216	wwJUGGLER	Indoor25	biology_laboratory	indoor_biology_laboratory.jpg	indoor	indoor	4	1
30	1	WO	WO	Outdoor	WO_7	W164	wwPASSPORT	Outdoor109	plaza	outdoor_plaza.jpg	outdoor	manmade	2	1
31	1	WI	WI	Indoor	WI_12	W216	wwJUGGLER	Indoor25	biology_laboratory	indoor_biology_laboratory.jpg	indoor	indoor	4	2
32	1	WO	WO	Outdoor	WO_4	W205	wwBOWL	Outdoor40	desert	outdoor_desert.jpg	outdoor	natural	4	2
33	1	WO	WO	Outdoor	WO_11	W7	wwRABBIT	Outdoor18	boathouse	outdoor_boathouse.jpg	outdoor	natural	2	1
34	1	WI	WI	Indoor	WI_8	W57	wwSHOWER	Indoor112	swimming_pool	indoor_swimming_pool.jpg	indoor	indoor	4	2
35	1	WO	WO	Outdoor	WO_14	W137	wwKEG	Outdoor59	hangar	outdoor_hangar.jpg	outdoor	manmade	4	2
36	1	WI	WI	Indoor	WI_5	W196	wwBROOM	Indoor79	library	indoor_library.jpg	indoor	indoor	2	1
37	1	WI	WI	Indoor	WI_14	W226	wwLION	Indoor93	optician	indoor_optician.jpg	indoor	indoor	4	2
38	1	WI	WI	Indoor	WI_13	W5	wwFOX	Indoor117	throne_room	indoor_throne_room.jpg	indoor	indoor	2	1
39	1	WO	WO	Outdoor	WO_2	W63	wwCANDLE	Outdoor5	athletic_field	outdoor_athletic_field.jpg	outdoor	manmade	4	2
