index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WO	WO	Outdoor	WO_10	W72	wwTYPEWRITER	Outdoor51	forest_path	outdoor_forest_path.jpg	outdoor	natural	4	1
2	1	WO	WO	Outdoor	WO_1	W99	wwTIGER	Outdoor68	hotel	outdoor_hotel.jpg	outdoor	manmade	2	1
3	1	WI	WI	Indoor	WI_6	W249	wwRACQUET	Indoor5	archive	indoor_archive.jpg	indoor	indoor	4	1
4	1	WO	WO	Outdoor	WO_6	W189	wwSCORPION	Outdoor47	fire_escape	outdoor_fire_escape.jpg	outdoor	manmade	4	1
5	1	WI	WI	Indoor	WI_12	W125	wwSCISSORS	Indoor120	volleyball_court	indoor_volleyball_court.jpg	indoor	indoor	4	1
6	1	WO	WO	Outdoor	WO_12	W185	wwBABY	Outdoor3	aqueduct	outdoor_aqueduct.jpg	outdoor	natural	4	1
7	1	WI	WI	Indoor	WI_1	W84	wwTROLLEY	Indoor32	bus_interior	indoor_bus_interior.jpg	indoor	indoor	2	1
8	1	WO	WO	Outdoor	WO_2	W235	wwBRACELET	Outdoor74	inn	outdoor_inn.jpg	outdoor	manmade	4	1
9	1	WI	WI	Indoor	WI_14	W130	wwCLOAK	Indoor108	stable	indoor_stable.jpg	indoor	indoor	4	1
10	1	WO	WO	Outdoor	WO_5	W234	wwLAMB	Outdoor50	forest_needleleaf	outdoor_forest_needleleaf.jpg	outdoor	natural	2	1
11	1	WI	WI	Indoor	WI_4	W179	wwHOOK	Indoor52	diner	indoor_diner.jpg	indoor	indoor	4	1
12	1	WO	WO	Outdoor	WO_2	W235	wwBRACELET	Outdoor74	inn	outdoor_inn.jpg	outdoor	manmade	4	2
13	1	WI	WI	Indoor	WI_5	W155	wwBAYONET	Indoor68	ice_cream_parlor	indoor_ice_cream_parlor.jpg	indoor	indoor	2	1
14	1	WI	WI	Indoor	WI_8	W12	wwSTAPLER	Indoor7	art_studio	indoor_art_studio.jpg	indoor	indoor	4	1
15	1	WI	WI	Indoor	WI_13	W184	wwQUARTER	Indoor85	natural_history_museum	indoor_natural_history_museum.jpg	indoor	indoor	2	1
16	1	WO	WO	Outdoor	WO_10	W72	wwTYPEWRITER	Outdoor51	forest_path	outdoor_forest_path.jpg	outdoor	natural	4	2
17	1	WI	WI	Indoor	WI_12	W125	wwSCISSORS	Indoor120	volleyball_court	indoor_volleyball_court.jpg	indoor	indoor	4	2
18	1	WI	WI	Indoor	WI_8	W12	wwSTAPLER	Indoor7	art_studio	indoor_art_studio.jpg	indoor	indoor	4	2
19	1	WI	WI	Indoor	WI_2	W204	wwSAIL	Indoor10	attic	indoor_attic.jpg	indoor	indoor	4	1
20	1	WO	WO	Outdoor	WO_7	W29	wwSTOOL	Outdoor45	field_cultivated	outdoor_field_cultivated.jpg	outdoor	natural	2	1
21	1	WO	WO	Outdoor	WO_3	W169	wwSHEEP	Outdoor109	plaza	outdoor_plaza.jpg	outdoor	manmade	2	1
22	1	WO	WO	Outdoor	WO_8	W187	wwWORM	Outdoor48	fire_station	outdoor_fire_station.jpg	outdoor	manmade	4	1
23	1	WI	WI	Indoor	WI_14	W130	wwCLOAK	Indoor108	stable	indoor_stable.jpg	indoor	indoor	4	2
