index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0044,1.4963,object,manmade,NR,0,999.0000,manmade,1,0.4206
2,1,2,13.5010,1.4995,object,natural,natural,1,0.3653,NR,0,999.0000
3,1,3,15.0021,1.4992,object,natural,manmade,0,0.3139,NR,0,999.0000
4,1,4,16.5029,1.4973,object,manmade,natural,0,0.3099,NR,0,999.0000
5,1,5,18.0003,1.4998,object,natural,manmade,0,0.4110,NR,0,999.0000
6,1,6,19.5004,1.5010,object,manmade,natural,0,0.3724,NR,0,999.0000
7,1,7,21.0016,1.4992,object,natural,manmade,0,0.4466,NR,0,999.0000
8,1,8,22.5010,1.4992,object,manmade,NR,0,999.0000,natural,0,0.0833
9,1,9,24.0005,1.4998,object,natural,manmade,0,0.3477,NR,0,999.0000
10,1,10,25.5005,1.4998,object,manmade,natural,0,0.4445,NR,0,999.0000
11,1,11,27.0062,10.4953,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5018,1.4988,face,female,male,0,0.4880,NR,0,999.0000
13,1,13,39.0009,1.5011,face,male,male,1,0.4243,NR,0,999.0000
14,1,14,40.5024,1.4989,face,male,NR,0,999.0000,male,1,0.0495
15,1,15,42.0016,1.4990,face,female,female,1,0.4476,NR,0,999.0000
16,1,16,43.5008,1.4998,face,male,male,1,0.4047,NR,0,999.0000
17,1,17,45.0009,1.4993,face,male,male,1,0.4604,NR,0,999.0000
18,1,18,46.5004,1.5009,face,female,male,0,0.3452,NR,0,999.0000
19,1,19,48.0015,1.4996,face,male,male,1,0.3842,NR,0,999.0000
20,1,20,49.5013,1.4995,face,female,male,0,0.3930,NR,0,999.0000
21,1,21,51.0011,1.4990,face,female,NR,0,999.0000,female,1,0.0521
22,1,22,52.5068,10.4947,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0017,1.5001,face,female,NR,0,999.0000,female,1,0.1328
24,1,24,64.5022,1.4996,face,female,female,1,0.4689,NR,0,999.0000
25,1,25,66.0021,1.4988,face,male,male,1,0.4548,NR,0,999.0000
26,1,26,67.5011,1.4997,face,female,female,1,0.4183,NR,0,999.0000
27,1,27,69.0010,1.4996,face,male,male,1,0.3513,NR,0,999.0000
28,1,28,70.5009,1.5000,face,male,NR,0,999.0000,male,1,0.0254
29,1,29,72.0011,1.5001,face,female,NR,0,999.0000,NR,0,999.0000
30,1,30,73.5015,1.4989,face,female,male,0,0.3222,NR,0,999.0000
31,1,31,75.0006,1.5004,face,male,male,1,0.4394,NR,0,999.0000
32,1,32,76.5012,1.4991,face,male,male,1,0.4441,NR,0,999.0000
33,1,33,78.0074,10.4928,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5005,1.5013,object,natural,NR,0,999.0000,natural,1,0.1253
35,1,35,90.0021,1.4990,object,manmade,NR,0,999.0000,manmade,1,0.0898
36,1,36,91.5014,1.4991,object,natural,natural,1,0.4855,NR,0,999.0000
37,1,37,93.0007,1.4999,object,natural,manmade,0,0.3837,NR,0,999.0000
38,1,38,94.5009,1.4996,object,natural,NR,0,999.0000,natural,1,0.0132
39,1,39,96.0008,1.5006,object,natural,NR,0,999.0000,NR,0,999.0000
40,1,40,97.5017,1.4984,object,manmade,NR,0,999.0000,NR,0,999.0000
41,1,41,99.0003,1.5010,object,manmade,manmade,1,0.4099,NR,0,999.0000
42,1,42,100.5016,1.4997,object,manmade,manmade,1,0.4171,NR,0,999.0000
43,1,43,102.0015,1.4988,object,manmade,manmade,1,0.4505,NR,0,999.0000
44,1,44,103.5080,10.4932,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0015,1.5001,object,manmade,NR,0,999.0000,manmade,1,0.0229
46,1,46,115.5019,1.4983,object,natural,natural,1,0.4690,NR,0,999.0000
47,1,47,117.0005,1.5005,object,manmade,manmade,1,0.3576,NR,0,999.0000
48,1,48,118.5012,1.5002,object,natural,manmade,0,0.3545,NR,0,999.0000
49,1,49,120.0016,1.4992,object,natural,manmade,0,0.4867,NR,0,999.0000
50,1,50,121.5010,1.4996,object,manmade,NR,0,999.0000,NR,0,999.0000
51,1,51,123.0009,1.5003,object,manmade,natural,0,0.3405,NR,0,999.0000
52,1,52,124.5014,1.4994,object,manmade,manmade,1,0.4843,NR,0,999.0000
53,1,53,126.0011,1.5001,object,natural,natural,1,0.4409,NR,0,999.0000
54,1,54,127.5014,1.4987,object,natural,NR,0,999.0000,natural,1,0.0104
55,1,55,129.0086,10.4918,rest,rest,rest,1,999.0000,NR,1,0.0000
56,1,56,139.5007,1.5012,place,indoor,NR,0,999.0000,indoor,1,0.1814
57,1,57,141.0023,1.4989,place,indoor,NR,0,999.0000,indoor,1,0.0611
58,1,58,142.5015,1.4991,place,outdoor,outdoor,1,0.4028,NR,0,999.0000
59,1,59,144.0008,1.5002,place,outdoor,indoor,0,0.3166,NR,0,999.0000
60,1,60,145.5013,1.4999,place,outdoor,outdoor,1,0.4079,NR,0,999.0000
61,1,61,147.0014,1.4990,place,outdoor,outdoor,1,0.3508,NR,0,999.0000
62,1,62,148.5006,1.5000,place,outdoor,indoor,0,0.3699,NR,0,999.0000
63,1,63,150.0009,1.4999,place,indoor,indoor,1,0.3505,NR,0,999.0000
64,1,64,151.5010,1.5001,place,indoor,indoor,1,0.4258,NR,0,999.0000
65,1,65,153.0013,1.4999,place,indoor,indoor,1,0.3855,NR,0,999.0000
66,1,66,154.5093,10.4915,rest,rest,rest,1,999.0000,NR,1,0.0000
67,1,67,165.0011,1.4995,place,indoor,NR,0,999.0000,indoor,1,0.0192
