index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0046,1.4962,object,manmade,NR,0,999.0000,manmade,1,0.2640
2,1,2,13.5012,1.4990,object,natural,NR,0,999.0000,natural,1,0.0427
3,1,3,15.0018,1.4989,object,manmade,NR,0,999.0000,natural,0,0.0480
4,1,4,16.5023,1.4988,object,manmade,manmade,1,0.4676,NR,0,999.0000
5,1,5,18.0014,1.4996,object,natural,NR,0,999.0000,natural,1,0.1422
6,1,6,19.5012,1.4996,object,natural,manmade,0,0.4742,NR,0,999.0000
7,1,7,21.0011,1.5000,object,manmade,NR,0,999.0000,manmade,1,0.1189
8,1,8,22.5013,1.4995,object,natural,NR,0,999.0000,NR,0,999.0000
9,1,9,24.0011,1.4992,object,natural,NR,0,999.0000,NR,0,999.0000
10,1,10,25.5006,1.4998,object,manmade,NR,0,999.0000,manmade,1,0.0188
11,1,11,27.0103,10.4908,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5013,1.4996,place,outdoor,NR,0,999.0000,outdoor,1,0.0181
13,1,13,39.0011,1.4996,place,indoor,NR,0,999.0000,indoor,1,0.0055
14,1,14,40.5011,1.4995,place,outdoor,indoor,0,0.4502,NR,0,999.0000
15,1,15,42.0008,1.5003,place,indoor,NR,0,999.0000,outdoor,0,0.0430
16,1,16,43.5014,1.4995,place,outdoor,NR,0,999.0000,indoor,0,0.0271
17,1,17,45.0011,1.4993,place,outdoor,NR,0,999.0000,outdoor,1,0.0174
18,1,18,46.5007,1.5007,place,indoor,indoor,1,0.3957,NR,0,999.0000
19,1,19,48.0016,1.4987,place,indoor,outdoor,0,0.4162,NR,0,999.0000
20,1,20,49.5006,1.4995,place,outdoor,indoor,0,0.4026,NR,0,999.0000
21,1,21,51.0003,1.5004,place,indoor,NR,0,999.0000,indoor,1,0.0577
22,1,22,52.5109,10.4896,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0007,1.5008,place,indoor,NR,0,999.0000,indoor,1,0.1555
24,1,24,64.5019,1.4991,place,outdoor,outdoor,1,0.4283,NR,0,999.0000
25,1,25,66.0013,1.4995,place,indoor,NR,0,999.0000,indoor,1,0.0348
26,1,26,67.5011,1.5004,place,outdoor,outdoor,1,0.4652,NR,0,999.0000
27,1,27,69.0017,1.4995,place,indoor,indoor,1,0.3919,NR,0,999.0000
28,1,28,70.5014,1.4990,place,indoor,NR,0,999.0000,indoor,1,0.0475
29,1,29,72.0007,1.5005,place,outdoor,indoor,0,0.4268,NR,0,999.0000
30,1,30,73.5015,1.4990,place,outdoor,indoor,0,0.4417,NR,0,999.0000
31,1,31,75.0008,1.5003,place,indoor,outdoor,0,0.4361,NR,0,999.0000
32,1,32,76.5013,1.4994,place,outdoor,NR,0,999.0000,outdoor,1,0.0214
33,1,33,78.0115,10.4899,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5017,1.4984,object,manmade,NR,0,999.0000,manmade,1,0.1325
35,1,35,90.0004,1.5000,object,natural,manmade,0,0.4637,natural,1,0.1591
36,1,36,91.5008,1.4996,object,natural,natural,1,0.4845,NR,0,999.0000
37,1,37,93.0006,1.5007,object,manmade,natural,0,0.4365,NR,0,999.0000
38,1,38,94.5016,1.4988,object,natural,manmade,0,0.4012,NR,0,999.0000
39,1,39,96.0007,1.4996,object,natural,NR,0,999.0000,NR,0,999.0000
40,1,40,97.5005,1.4999,object,natural,NR,0,999.0000,natural,1,0.0850
41,1,41,99.0007,1.5000,object,manmade,NR,0,999.0000,manmade,1,0.0985
42,1,42,100.5009,1.5001,object,manmade,NR,0,999.0000,manmade,1,0.0810
43,1,43,102.0013,1.4995,object,manmade,manmade,1,0.4113,NR,0,999.0000
44,1,44,103.5121,10.4886,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0009,1.4996,face,male,NR,0,999.0000,male,1,0.0871
46,1,46,115.5008,1.5006,face,female,NR,0,999.0000,female,1,0.0130
47,1,47,117.0018,1.4983,face,male,male,1,0.3639,NR,0,999.0000
48,1,48,118.5003,1.5001,face,female,female,1,0.3941,NR,0,999.0000
49,1,49,120.0006,1.5006,face,female,NR,0,999.0000,female,1,0.0369
50,1,50,121.5014,1.4998,face,female,female,1,0.4557,NR,0,999.0000
51,1,51,123.0015,1.4998,face,male,male,1,0.4054,NR,0,999.0000
52,1,52,124.5016,1.4986,face,male,male,1,0.4479,NR,0,999.0000
53,1,53,126.0004,1.4998,face,male,NR,0,999.0000,NR,0,999.0000
54,1,54,127.5005,1.5001,face,female,NR,0,999.0000,female,1,0.0389
55,1,55,129.0127,10.4879,rest,rest,rest,1,999.0000,NR,1,0.0000
56,1,56,139.5010,1.4992,place,indoor,NR,0,999.0000,indoor,1,0.0638
57,1,57,141.0005,1.5009,place,outdoor,outdoor,1,0.4295,NR,0,999.0000
58,1,58,142.5017,1.4990,place,indoor,NR,0,999.0000,NR,0,999.0000
59,1,59,144.0009,1.4996,place,outdoor,indoor,0,0.4415,NR,0,999.0000
60,1,60,145.5008,1.4998,place,outdoor,indoor,0,0.4209,NR,0,999.0000
61,1,61,147.0008,1.4996,place,indoor,indoor,1,0.3937,NR,0,999.0000
62,1,62,148.5006,1.5006,place,indoor,indoor,1,0.4193,NR,0,999.0000
63,1,63,150.0014,1.4994,place,outdoor,NR,0,999.0000,outdoor,1,0.0090
64,1,64,151.5011,1.4991,place,outdoor,outdoor,1,0.4527,NR,0,999.0000
65,1,65,153.0004,1.5004,place,indoor,outdoor,0,0.4198,NR,0,999.0000
66,1,66,154.5134,10.4879,rest,rest,rest,1,999.0000,NR,1,0.0000
67,1,67,165.0016,1.5003,place,indoor,NR,0,999.0000,indoor,1,0.1247
