index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WO	WO	Outdoor	WO_2	W194	wwCHICKEN	Outdoor52	formal_garden	outdoor_formal_garden.jpg	outdoor	natural	4	1
2	1	WO	WO	Outdoor	WO_8	W37	wwACCORDIAN	Outdoor22	butte	outdoor_butte.jpg	outdoor	natural	4	1
3	1	WI	WI	Indoor	WI_8	W209	wwORNAMENT	Indoor98	pulpit	indoor_pulpit.jpg	indoor	indoor	4	1
4	1	WO	WO	Outdoor	WO_4	W206	wwTRIBE	Outdoor54	garbage_dump	outdoor_garbage_dump.jpg	outdoor	manmade	4	1
5	1	WO	WO	Outdoor	WO_12	W138	wwVODKA	Outdoor105	pavilion	outdoor_pavilion.jpg	outdoor	manmade	4	1
6	1	WI	WI	Indoor	WI_14	W83	wwBRAIN	Indoor116	theater	indoor_theater.jpg	indoor	indoor	4	1
7	1	WI	WI	Indoor	WI_4	W208	wwSEAWEED	Indoor64	gymnasium	indoor_gymnasium.jpg	indoor	indoor	4	1
8	1	WO	WO	Outdoor	WO_6	W131	wwEYE	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4	1
9	1	WO	WO	Outdoor	WO_13	W159	wwSQUIRREL	Outdoor84	market	outdoor_market.jpg	outdoor	manmade	2	1
10	1	WI	WI	Indoor	WI_12	W41	wwBELL	Indoor1	airplane_cabin	indoor_airplane_cabin.jpg	indoor	indoor	4	1
11	1	WI	WI	Indoor	WI_10	W93	wwALLIGATOR	Indoor17	ballroom	indoor_ballroom.jpg	indoor	indoor	4	1
12	1	WI	WI	Indoor	WI_2	W29	wwSTOOL	Indoor18	banquet_hall	indoor_banquet_hall.jpg	indoor	indoor	4	1
13	1	WO	WO	Outdoor	WO_14	W235	wwBRACELET	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4	1
14	1	WO	WO	Outdoor	WO_10	W119	wwLIME	Outdoor75	islet	outdoor_islet.jpg	outdoor	natural	4	1
15	1	WI	WI	Indoor	WI_13	W144	wwNECKLACE	Indoor87	music_studio	indoor_music_studio.jpg	indoor	indoor	2	1
16	1	WI	WI	Indoor	WI_1	W10	wwOYSTER	Indoor43	cloister	indoor_cloister.jpg	indoor	indoor	2	1
17	1	WO	WO	Outdoor	WO_3	W81	wwCHERRY	Outdoor99	observatory	outdoor_observatory.jpg	outdoor	manmade	2	1
18	1	WO	WO	Outdoor	WO_8	W37	wwACCORDIAN	Outdoor22	butte	outdoor_butte.jpg	outdoor	natural	4	2
19	1	WI	WI	Indoor	WI_5	W201	wwASPIRIN	Indoor45	clothing_store	indoor_clothing_store.jpg	indoor	indoor	2	1
20	1	WO	WO	Outdoor	WO_9	W239	wwSPONGE	Outdoor61	hayfield	outdoor_hayfield.jpg	outdoor	natural	2	1
21	1	WI	WI	Indoor	WI_3	W40	wwNAPKIN	Indoor22	bazaar	indoor_bazaar.jpg	indoor	indoor	2	1
22	1	WO	WO	Outdoor	WO_6	W131	wwEYE	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4	2
23	1	WI	WI	Indoor	WI_12	W41	wwBELL	Indoor1	airplane_cabin	indoor_airplane_cabin.jpg	indoor	indoor	4	2
24	1	WO	WO	Outdoor	WO_4	W206	wwTRIBE	Outdoor54	garbage_dump	outdoor_garbage_dump.jpg	outdoor	manmade	4	2
25	1	WI	WI	Indoor	WI_11	W73	wwCEREAL	Indoor97	playroom	indoor_playroom.jpg	indoor	indoor	2	1
26	1	WI	WI	Indoor	WI_8	W209	wwORNAMENT	Indoor98	pulpit	indoor_pulpit.jpg	indoor	indoor	4	2
27	1	WO	WO	Outdoor	WO_5	W106	wwWITCH	Outdoor107	picnic_area	outdoor_picnic_area.jpg	outdoor	natural	2	1
28	1	WO	WO	Outdoor	WO_1	W69	wwWALRUS	Outdoor85	marsh	outdoor_marsh.jpg	outdoor	natural	2	1
29	1	WO	WO	Outdoor	WO_14	W235	wwBRACELET	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4	2
30	1	WI	WI	Indoor	WI_14	W83	wwBRAIN	Indoor116	theater	indoor_theater.jpg	indoor	indoor	4	2
31	1	WO	WO	Outdoor	WO_10	W119	wwLIME	Outdoor75	islet	outdoor_islet.jpg	outdoor	natural	4	2
32	1	WI	WI	Indoor	WI_6	W217	wwARROW	Indoor42	classroom	indoor_classroom.jpg	indoor	indoor	4	1
33	1	WO	WO	Outdoor	WO_7	W13	wwSTOMACH	Outdoor108	playground	outdoor_playground.jpg	outdoor	natural	2	1
34	1	WI	WI	Indoor	WI_4	W208	wwSEAWEED	Indoor64	gymnasium	indoor_gymnasium.jpg	indoor	indoor	4	2
35	1	WO	WO	Outdoor	WO_11	W86	wwSYRUP	Outdoor82	lock_chamber	outdoor_lock_chamber.jpg	outdoor	manmade	2	1
36	1	WI	WI	Indoor	WI_9	W174	wwTRAY	Indoor12	auto_factory	indoor_auto_factory.jpg	indoor	indoor	2	1
37	1	WI	WI	Indoor	WI_7	W96	wwSHRIMP	Indoor91	office	indoor_office.jpg	indoor	indoor	2	1
38	1	WI	WI	Indoor	WI_2	W29	wwSTOOL	Indoor18	banquet_hall	indoor_banquet_hall.jpg	indoor	indoor	4	2
