index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	F	safe	0	F	FOIL	F_14	W221	wwCOFFEE	FOIL	FOIL	FOIL	FOIL	FOIL	0
2	1	TO_4	safe	0	TO_4	Outdoor	WO_2	W175	wwBATON	Outdoor14	beach	outdoor_beach.jpg	outdoor	natural	4
3	1	TO_4	safe	0	TO_4	Outdoor	WO_8	W197	wwGLOBE	Outdoor2	amusement_park	outdoor_amusement_park.jpg	outdoor	manmade	4
4	1	TI_2	safe	0	TI_2	Indoor	WI_3	W19	wwROPE	Indoor61	galley	indoor_galley.jpg	indoor	indoor	2
5	1	TI_4	safe	0	TI_4	Indoor	WI_12	W210	wwAPPLE	Indoor24	bedroom	indoor_bedroom.jpg	indoor	indoor	4
6	1	TI_4	safe	0	TI_4	Indoor	WI_2	W25	wwTOWEL	Indoor91	office	indoor_office.jpg	indoor	indoor	4
7	1	F	safe	0	F	FOIL	F_9	W5	wwFOX	FOIL	FOIL	FOIL	FOIL	FOIL	0
8	1	TO_4	safe	0	TO_4	Outdoor	WO_10	W215	wwBLANKET	Outdoor81	lighthouse	outdoor_lighthouse.jpg	outdoor	manmade	4
9	1	TI_4	safe	0	TI_4	Indoor	WI_8	W6	wwPIGEON	Indoor112	swimming_pool	indoor_swimming_pool.jpg	indoor	indoor	4
10	1	TO_4	safe	0	TO_4	Outdoor	WO_14	W232	wwMAGICIAN	Outdoor47	fire_escape	outdoor_fire_escape.jpg	outdoor	manmade	4
11	1	TI_2	safe	0	TI_2	Indoor	WI_7	W199	wwBANDAGE	Indoor104	shoe_shop	indoor_shoe_shop.jpg	indoor	indoor	2
12	1	TO_4	safe	0	TO_4	Outdoor	WO_6	W122	wwPEDAL	Outdoor75	islet	outdoor_islet.jpg	outdoor	natural	4
13	1	TI_4	safe	0	TI_4	Indoor	WI_6	W45	wwPENNY	Indoor32	bus_interior	indoor_bus_interior.jpg	indoor	indoor	4
14	1	F	safe	0	F	FOIL	F_12	W46	wwBARREL	FOIL	FOIL	FOIL	FOIL	FOIL	0
15	1	TI_2	safe	0	TI_2	Indoor	WI_9	W78	wwELEPHANT	Indoor20	basement	indoor_basement.jpg	indoor	indoor	2
16	1	F	safe	0	F	FOIL	F_3	W116	wwOLIVE	FOIL	FOIL	FOIL	FOIL	FOIL	0
17	1	F	safe	0	F	FOIL	F_2	W230	wwCAMERA	FOIL	FOIL	FOIL	FOIL	FOIL	0
18	1	TI_4	safe	0	TI_4	Indoor	WI_4	W81	wwCHERRY	Indoor96	parlor	indoor_parlor.jpg	indoor	indoor	4
19	1	TO_2	safe	0	TO_2	Outdoor	WO_1	W155	wwBAYONET	Outdoor93	ocean	outdoor_ocean.jpg	outdoor	natural	2
20	1	F	safe	0	F	FOIL	F_11	W32	wwSTORK	FOIL	FOIL	FOIL	FOIL	FOIL	0
21	1	TI_2	safe	0	TI_2	Indoor	WI_5	W114	wwBUTTER	Indoor35	candy_store	indoor_candy_store.jpg	indoor	indoor	2
22	1	F	safe	0	F	FOIL	F_1	W67	wwFIDDLE	FOIL	FOIL	FOIL	FOIL	FOIL	0
23	1	TO_2	safe	0	TO_2	Outdoor	WO_9	W247	wwFENCE	Outdoor88	mosque	outdoor_mosque.jpg	outdoor	manmade	2
24	1	F	safe	0	F	FOIL	F_5	W47	wwKNIFE	FOIL	FOIL	FOIL	FOIL	FOIL	0
25	1	TO_2	safe	0	TO_2	Outdoor	WO_11	W218	wwCRAB	Outdoor55	gas_station	outdoor_gas_station.jpg	outdoor	manmade	2
26	1	TI_2	safe	0	TI_2	Indoor	WI_1	W170	wwSOOT	Indoor21	bathroom	indoor_bathroom.jpg	indoor	indoor	2
27	1	TO_4	safe	0	TO_4	Outdoor	WO_12	W75	wwDOVE	Outdoor53	fountain	outdoor_fountain.jpg	outdoor	manmade	4
