index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0044,1.4980,object,natural,NR,0,999.0000,natural,1,0.7224
2,1,2,13.6711,1.3296,object,natural,NR,0,999.0000,natural,1,0.7568
3,1,3,15.0271,1.4730,object,manmade,NR,0,999.0000,natural,0,0.3977
4,1,4,16.5263,1.4740,object,natural,NR,0,999.0000,natural,1,0.3914
5,1,5,18.0272,1.4737,object,natural,NR,0,999.0000,natural,1,0.0836
6,1,6,19.5290,1.4714,object,manmade,NR,0,999.0000,manmade,1,0.1970
7,1,7,21.0284,1.4729,object,manmade,NR,0,999.0000,manmade,1,0.0568
8,1,8,22.5307,1.4706,object,manmade,NR,0,999.0000,manmade,1,0.0511
9,1,9,24.0312,1.4694,object,manmade,manmade,1,0.4450,NR,0,999.0000
10,1,10,25.5307,1.4697,object,natural,NR,0,999.0000,natural,1,0.0137
11,1,11,27.0474,10.4541,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5459,1.4549,object,manmade,NR,0,999.0000,manmade,1,0.2434
13,1,13,39.0461,1.4554,object,natural,NR,0,999.0000,natural,1,0.0563
14,1,14,40.5348,1.4657,object,natural,NR,0,999.0000,manmade,0,0.0757
15,1,15,42.0339,1.4663,object,natural,NR,0,999.0000,natural,1,0.1488
16,1,16,43.5337,1.4664,object,manmade,NR,0,999.0000,manmade,1,0.0647
17,1,17,45.0364,1.4646,object,manmade,NR,0,999.0000,manmade,1,0.1454
18,1,18,46.5359,1.4650,object,natural,manmade,0,0.3929,NR,0,999.0000
19,1,19,48.0360,1.4642,object,manmade,NR,0,999.0000,natural,0,0.1621
20,1,20,49.5371,1.4642,object,natural,NR,0,999.0000,NR,0,999.0000
21,1,21,51.0382,1.4631,object,manmade,NR,0,999.0000,manmade,1,0.1242
22,1,22,52.5472,10.4534,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0545,1.4462,face,male,NR,0,999.0000,male,1,0.3508
24,1,24,64.5554,1.4459,face,male,NR,0,999.0000,male,1,0.0916
25,1,25,66.0407,1.4601,face,male,male,1,0.3537,NR,0,999.0000
26,1,26,67.5396,1.4608,face,female,female,1,0.4154,NR,0,999.0000
27,1,27,69.0401,1.4607,face,male,male,1,0.3814,NR,0,999.0000
28,1,28,70.5414,1.4592,face,female,female,1,0.3705,NR,0,999.0000
29,1,29,72.0421,1.4588,face,male,male,1,0.4144,NR,0,999.0000
30,1,30,73.5429,1.4573,face,female,NR,0,999.0000,female,1,0.1034
31,1,31,75.0425,1.4582,face,female,NR,0,999.0000,female,1,0.0318
32,1,32,76.5435,1.4577,face,female,female,1,0.3633,NR,0,999.0000
33,1,33,78.0643,10.4358,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5637,1.4372,place,indoor,NR,0,999.0000,indoor,1,0.2589
35,1,35,90.0652,1.4351,place,indoor,NR,0,999.0000,indoor,1,0.0883
36,1,36,91.5460,1.4543,place,outdoor,outdoor,1,0.3925,NR,0,999.0000
37,1,37,93.0453,1.4550,place,outdoor,NR,0,999.0000,outdoor,1,0.0581
38,1,38,94.5467,1.4543,place,outdoor,outdoor,1,0.4142,NR,0,999.0000
39,1,39,96.0477,1.4525,place,indoor,indoor,1,0.4307,NR,0,999.0000
40,1,40,97.5481,1.4533,place,outdoor,outdoor,1,0.3271,NR,0,999.0000
41,1,41,99.0492,1.4515,place,indoor,NR,0,999.0000,indoor,1,0.1650
