index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0054,1.4959,face,male,NR,0,999.0000,male,1,0.0221
2,1,2,13.8823,1.1182,face,female,NR,0,999.0000,female,1,0.2953
3,1,3,15.0295,1.4714,face,female,male,0,0.2358,NR,0,999.0000
4,1,4,16.5307,1.4703,face,male,NR,0,999.0000,male,1,0.0425
5,1,5,18.0297,1.4711,face,male,male,1,0.3966,NR,0,999.0000
6,1,6,19.5305,1.4702,face,female,female,1,0.3226,NR,0,999.0000
7,1,7,21.0307,1.4702,face,female,female,1,0.3305,NR,0,999.0000
8,1,8,22.5325,1.4688,face,male,female,0,0.3481,NR,0,999.0000
9,1,9,24.0327,1.4677,face,male,male,1,0.2801,NR,0,999.0000
10,1,10,25.5326,1.4680,face,female,female,1,0.3372,NR,0,999.0000
11,1,11,27.0420,10.4591,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5480,1.4535,place,indoor,NR,0,999.0000,indoor,1,0.5303
13,1,13,39.0490,1.4529,place,outdoor,outdoor,1,0.3187,NR,0,999.0000
14,1,14,40.5366,1.4646,place,indoor,outdoor,0,0.4220,NR,0,999.0000
15,1,15,42.0355,1.4648,place,indoor,outdoor,0,0.3038,NR,0,999.0000
16,1,16,43.5357,1.4643,place,indoor,outdoor,0,0.4523,NR,0,999.0000
17,1,17,45.0359,1.4645,place,outdoor,indoor,0,0.2268,NR,0,999.0000
18,1,18,46.5368,1.4644,place,outdoor,indoor,0,0.4044,NR,0,999.0000
19,1,19,48.0390,1.4614,place,outdoor,indoor,0,0.3840,NR,0,999.0000
20,1,20,49.5392,1.4617,place,indoor,outdoor,0,0.3551,NR,0,999.0000
21,1,21,51.0388,1.4620,place,outdoor,outdoor,1,0.4163,NR,0,999.0000
22,1,22,52.5587,10.4414,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0567,1.4442,place,outdoor,NR,0,999.0000,outdoor,1,0.1141
24,1,24,64.5578,1.4437,place,indoor,NR,0,999.0000,indoor,1,0.0549
25,1,25,66.0422,1.4590,place,indoor,outdoor,0,0.2164,NR,0,999.0000
26,1,26,67.5423,1.4586,place,indoor,indoor,1,0.2346,NR,0,999.0000
27,1,27,69.0420,1.4584,place,outdoor,indoor,0,0.2332,NR,0,999.0000
28,1,28,70.5420,1.4594,place,indoor,indoor,1,0.2542,NR,0,999.0000
29,1,29,72.0443,1.4563,place,outdoor,NR,0,999.0000,indoor,0,0.1141
30,1,30,73.5447,1.4554,place,outdoor,outdoor,1,0.3718,NR,0,999.0000
31,1,31,75.0447,1.4566,place,outdoor,indoor,0,0.2681,NR,0,999.0000
32,1,32,76.5455,1.4558,place,indoor,NR,0,999.0000,indoor,1,0.0995
33,1,33,78.0593,10.4420,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5671,1.4339,object,natural,NR,0,999.0000,manmade,0,0.1405
35,1,35,90.0675,1.4340,object,natural,manmade,0,0.3984,NR,0,999.0000
36,1,36,91.5487,1.4523,object,natural,NR,0,999.0000,manmade,0,0.0715
37,1,37,93.0483,1.4529,object,manmade,manmade,1,0.3247,NR,0,999.0000
38,1,38,94.5497,1.4508,object,manmade,natural,0,0.3171,NR,0,999.0000
39,1,39,96.0491,1.4514,object,natural,natural,1,0.3946,NR,0,999.0000
40,1,40,97.5504,1.4505,object,natural,natural,1,0.4156,NR,0,999.0000
41,1,41,99.0514,1.4491,object,manmade,natural,0,0.3551,NR,0,999.0000
42,1,42,100.5508,1.4496,object,manmade,manmade,1,0.2739,NR,0,999.0000
43,1,43,102.0519,1.4485,object,manmade,manmade,1,0.2455,NR,0,999.0000
44,1,44,103.5599,10.4410,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0762,1.4245,place,outdoor,NR,0,999.0000,NR,0,999.0000
46,1,46,115.5769,1.4244,place,outdoor,indoor,0,0.2988,NR,0,999.0000
47,1,47,117.0548,1.4454,place,outdoor,outdoor,1,0.2871,NR,0,999.0000
48,1,48,118.5541,1.4465,place,indoor,outdoor,0,0.3884,NR,0,999.0000
49,1,49,120.0552,1.4459,place,indoor,indoor,1,0.4025,NR,0,999.0000
50,1,50,121.5558,1.4450,place,outdoor,outdoor,1,0.2650,NR,0,999.0000
51,1,51,123.0566,1.4438,place,indoor,indoor,1,0.2650,NR,0,999.0000
52,1,52,124.5564,1.4440,place,indoor,indoor,1,0.2915,NR,0,999.0000
53,1,53,126.0573,1.4434,place,outdoor,indoor,0,0.2474,NR,0,999.0000
54,1,54,127.5588,1.4415,place,indoor,indoor,1,0.2484,NR,0,999.0000
55,1,55,129.0772,10.4234,rest,rest,rest,1,999.0000,NR,1,0.0000
56,1,56,139.5856,1.4161,face,female,NR,0,999.0000,male,0,0.1784
57,1,57,141.0877,1.4133,face,female,male,0,0.3675,NR,0,999.0000
58,1,58,142.5620,1.4396,face,male,male,1,0.2960,NR,0,999.0000
59,1,59,144.0620,1.4388,face,female,female,1,0.3094,NR,0,999.0000
60,1,60,145.5626,1.4384,face,female,male,0,0.3864,NR,0,999.0000
61,1,61,147.0625,1.4385,face,male,male,1,0.2927,NR,0,999.0000
62,1,62,148.5635,1.4378,face,female,male,0,0.2682,NR,0,999.0000
63,1,63,150.0635,1.4371,face,male,male,1,0.3780,NR,0,999.0000
64,1,64,151.5651,1.4353,face,male,female,0,0.2436,NR,0,999.0000
65,1,65,153.0652,1.4354,face,male,male,1,0.3685,NR,0,999.0000
66,1,66,154.5778,10.4227,rest,rest,rest,1,999.0000,NR,1,0.0000
67,1,67,165.0951,1.4055,object,natural,NR,0,999.0000,manmade,0,0.1388
68,1,68,166.5958,1.4052,object,manmade,NR,0,999.0000,natural,0,0.0885
69,1,69,168.0680,1.4334,object,manmade,manmade,1,0.3365,NR,0,999.0000
70,1,70,169.5687,1.4322,object,natural,natural,1,0.4028,NR,0,999.0000
71,1,71,171.0687,1.4320,object,manmade,manmade,1,0.3599,NR,0,999.0000
72,1,72,172.5694,1.4316,object,natural,natural,1,0.2744,NR,0,999.0000
73,1,73,174.0693,1.4313,object,manmade,manmade,1,0.4012,NR,0,999.0000
74,1,74,175.5694,1.4319,object,natural,NR,0,999.0000,natural,1,0.0896
75,1,75,177.0714,1.4287,object,natural,manmade,0,0.2673,NR,0,999.0000
76,1,76,178.5720,1.4291,object,manmade,manmade,1,0.2805,NR,0,999.0000
77,1,77,180.0784,10.4226,rest,rest,rest,1,999.0000,NR,1,0.0000
78,1,78,190.6053,1.3965,object,natural,NR,0,999.0000,manmade,0,0.0956
79,1,79,192.1065,1.3946,object,natural,manmade,0,0.2494,NR,0,999.0000
80,1,80,193.5748,1.4264,object,manmade,manmade,1,0.3246,NR,0,999.0000
81,1,81,195.0748,1.4257,object,manmade,natural,0,0.2259,NR,0,999.0000
82,1,82,196.5751,1.4250,object,natural,NR,0,999.0000,NR,0,999.0000
83,1,83,198.0744,1.4269,object,manmade,manmade,1,0.3988,NR,0,999.0000
84,1,84,199.5770,1.4242,object,natural,natural,1,0.2066,NR,0,999.0000
85,1,85,201.0776,1.4239,object,natural,manmade,0,0.2274,NR,0,999.0000
86,1,86,202.5787,1.4219,object,manmade,manmade,1,0.3866,NR,0,999.0000
87,1,87,204.0778,1.4238,object,manmade,NR,0,999.0000,NR,0,999.0000
88,1,88,205.5957,10.4046,rest,rest,rest,1,999.0000,NR,1,0.0000
89,1,89,216.1147,1.3871,face,male,NR,0,999.0000,male,1,0.5175
90,1,90,217.6160,1.3851,face,female,female,1,0.2595,NR,0,999.0000
91,1,91,219.0802,1.4201,face,female,male,0,0.2035,NR,0,999.0000
92,1,92,220.5807,1.4195,face,female,male,0,0.1986,NR,0,999.0000
93,1,93,222.0808,1.4196,face,male,male,1,0.2174,NR,0,999.0000
94,1,94,223.5809,1.4202,face,female,female,1,0.3835,NR,0,999.0000
95,1,95,225.0829,1.4173,face,male,male,1,0.2225,NR,0,999.0000
96,1,96,226.5830,1.4179,face,male,female,0,0.2390,NR,0,999.0000
97,1,97,228.0839,1.4171,face,male,male,1,0.2216,NR,0,999.0000
98,1,98,229.5856,1.4152,face,female,male,0,0.2197,NR,0,999.0000
99,1,99,231.0963,10.4051,rest,rest,rest,1,999.0000,NR,1,0.0000
100,1,100,241.6245,1.3765,place,outdoor,NR,0,999.0000,NR,0,999.0000
101,1,101,243.1251,1.3756,place,indoor,indoor,1,0.3286,NR,0,999.0000
102,1,102,244.5867,1.4141,place,indoor,outdoor,0,0.2254,NR,0,999.0000
103,1,103,246.0868,1.4140,place,indoor,indoor,1,0.2229,NR,0,999.0000
104,1,104,247.5875,1.4131,place,outdoor,indoor,0,0.2427,NR,0,999.0000
105,1,105,249.0884,1.4117,place,indoor,outdoor,0,0.2266,NR,0,999.0000
106,1,106,250.5878,1.4123,place,indoor,indoor,1,0.2216,NR,0,999.0000
107,1,107,252.0891,1.4112,place,outdoor,outdoor,1,0.2429,NR,0,999.0000
108,1,108,253.5904,1.4102,place,outdoor,indoor,0,0.2076,NR,0,999.0000
109,1,109,255.0907,1.4106,place,outdoor,indoor,0,0.2339,NR,0,999.0000
110,1,110,256.5966,10.4036,rest,rest,rest,1,999.0000,NR,1,0.0000
111,1,111,267.1329,1.3681,face,female,NR,0,999.0000,male,0,0.0550
112,1,112,268.6343,1.3660,face,female,NR,0,999.0000,NR,0,999.0000
113,1,113,270.0937,1.4071,face,male,male,1,0.2022,NR,0,999.0000
114,1,114,271.5950,1.4056,face,male,male,1,0.2013,NR,0,999.0000
115,1,115,273.0943,1.4067,face,male,male,1,0.2002,NR,0,999.0000
116,1,116,274.5949,1.4051,face,male,male,1,0.2010,NR,0,999.0000
117,1,117,276.0953,1.4055,face,female,male,0,0.1724,NR,0,999.0000
118,1,118,277.5959,1.4043,face,male,male,1,0.3568,NR,0,999.0000
119,1,119,279.0969,1.4038,face,female,female,1,0.2222,NR,0,999.0000
120,1,120,280.5971,1.4042,face,female,male,0,0.2093,NR,0,999.0000
121,1,121,282.1142,10.3862,rest,rest,rest,1,999.0000,NR,1,0.0000
122,1,122,292.6425,1.3595,object,natural,manmade,0,0.3121,NR,0,999.0000
123,1,123,294.1455,1.3549,object,manmade,NR,0,999.0000,NR,0,999.0000
124,1,124,295.5997,1.4016,object,manmade,manmade,1,0.2146,NR,0,999.0000
125,1,125,297.1001,1.4001,object,manmade,natural,0,0.2435,NR,0,999.0000
126,1,126,298.5998,1.4011,object,manmade,manmade,1,0.2909,NR,0,999.0000
127,1,127,300.1021,1.3982,object,natural,natural,1,0.2343,NR,0,999.0000
128,1,128,301.6013,1.3995,object,manmade,manmade,1,0.2480,NR,0,999.0000
129,1,129,303.1031,1.3971,object,natural,natural,1,0.2712,NR,0,999.0000
130,1,130,304.6025,1.3984,object,natural,manmade,0,0.3594,NR,0,999.0000
131,1,131,306.1048,1.3963,object,natural,natural,1,0.2397,NR,0,999.0000
132,1,132,307.6149,10.3854,rest,rest,rest,1,999.0000,NR,1,0.0000
133,2,1,12.0023,1.4992,object,manmade,NR,0,999.0000,manmade,1,0.2340
134,2,2,13.6173,1.3833,object,natural,manmade,0,0.3520,NR,0,999.0000
135,2,3,15.1091,1.3922,object,natural,manmade,0,0.3232,NR,0,999.0000
136,2,4,16.6099,1.3906,object,manmade,natural,0,0.2811,NR,0,999.0000
137,2,5,18.1095,1.3916,object,manmade,manmade,1,0.3470,NR,0,999.0000
138,2,6,19.6116,1.3894,object,manmade,manmade,1,0.3372,NR,0,999.0000
139,2,7,21.1111,1.3892,object,natural,natural,1,0.2636,NR,0,999.0000
140,2,8,22.6129,1.3875,object,manmade,NR,0,999.0000,manmade,1,0.0529
141,2,9,24.1139,1.3867,object,natural,manmade,0,0.2379,NR,0,999.0000
142,2,10,25.6140,1.3867,object,natural,manmade,0,0.2210,NR,0,999.0000
143,2,11,27.1193,10.3812,rest,rest,rest,1,999.0000,NR,1,0.0000
144,2,12,37.6667,1.3337,place,outdoor,NR,0,999.0000,indoor,0,0.0193
145,2,13,39.1675,1.3342,place,outdoor,outdoor,1,0.1827,NR,0,999.0000
146,2,14,40.6186,1.3828,place,outdoor,indoor,0,0.2027,NR,0,999.0000
147,2,15,42.1170,1.3837,place,indoor,outdoor,0,0.1107,indoor,1,0.9438
148,2,16,43.6169,1.3844,place,indoor,NR,0,999.0000,indoor,1,0.0736
149,2,17,45.1189,1.3817,place,indoor,outdoor,0,0.2806,NR,0,999.0000
150,2,18,46.6175,1.3829,place,outdoor,indoor,0,0.2246,NR,0,999.0000
151,2,19,48.1191,1.3818,place,indoor,indoor,1,0.2268,NR,0,999.0000
152,2,20,49.6211,1.3800,place,outdoor,indoor,0,0.2070,NR,0,999.0000
