index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0050,1.9976,WI,4,1,NEST,bazaar,R,1.6889,NR,3.0000
2,1,2,22.0765,-10.0742,WO,2,1,TOAST,pasture,UR,1.5672,NR,3.0000
3,1,3,34.1438,-22.1419,WI,4,1,PAN,courtroom,UR,1.7432,NR,3.0000
4,1,4,46.2119,-34.2100,WI,2,1,WAND,ball_pit,R,2.0041,R,6.8991
5,1,5,58.2802,-46.2788,WI,4,1,WALLET,restaurant,R,2.0008,NR,3.0000
6,1,6,70.3486,-58.3456,WO,4,1,LAMB,desert,R,2.7057,NR,3.0000
7,1,7,82.4180,-70.4165,WO,4,2,LAMB,desert,R,1.4156,NR,3.0000
8,1,8,94.4864,-82.4843,WI,2,1,ALLIGATOR,subway_interior,R,2.2118,NR,3.0000
9,1,9,106.5549,-94.5532,WO,4,1,WALRUS,canyon,UR,2.0640,NR,3.0000
10,1,10,118.6232,-106.6219,WO,4,1,BONE,mausoleum,R,2.2883,NR,3.0000
11,1,11,130.6917,-118.6901,WO,2,1,FENCE,power_plant,R,1.9514,NR,3.0000
12,1,12,142.7600,-130.7592,WI,4,1,NAPKIN,boxing_ring,UR,2.2421,NR,3.0000
13,1,13,154.8281,-142.8263,WO,4,1,FIDDLE,kasbah,UR,2.3614,NR,3.0000
14,1,14,166.8966,-154.8951,WO,2,1,SOCK,corn_field,UR,2.0397,NR,3.0000
15,1,15,178.9647,-166.9634,WO,4,2,FIDDLE,kasbah,UR,1.8360,NR,3.0000
16,1,16,191.0332,-179.0312,WI,4,2,NAPKIN,boxing_ring,UR,1.8581,NR,3.0000
17,1,17,203.1020,-191.1004,WO,2,1,OYSTER,canal,R,2.2994,NR,3.0000
18,1,18,215.1709,-203.1687,WO,4,1,FORK,forest_path,R,1.9837,NR,3.0000
19,1,19,227.2399,-215.2383,WI,4,1,SOOT,bar,UR,2.6642,NR,3.0000
20,1,20,239.3083,-227.3064,WI,4,1,HATCHET,badminton_court,UR,2.2739,NR,3.0000
21,1,21,251.3776,-239.3755,WI,4,2,NEST,bazaar,R,1.9274,NR,3.0000
22,1,22,263.4463,-251.4454,WO,4,2,BONE,mausoleum,R,1.6785,NR,3.0000
23,1,23,275.5145,-263.5137,WO,4,2,WALRUS,canyon,UR,1.2462,NR,3.0000
24,1,24,287.5822,-275.5787,WI,4,2,SOOT,bar,UR,1.8637,NR,3.0000
25,1,25,299.6522,-287.6503,WI,2,1,RIFLE,theater,R,2.1621,NR,3.0000
26,1,26,311.7213,-299.7204,WI,4,2,HATCHET,badminton_court,UR,1.1337,NR,3.0000
27,1,27,323.7889,-311.7876,WO,4,1,TURTLE,oilrig,UR,2.3227,NR,3.0000
28,1,28,335.8575,-323.8554,WO,2,1,CROWN,hayfield,UR,2.4506,NR,3.0000
29,1,29,347.9262,-335.9241,WO,4,1,DAMSEL,hot_tub,UR,2.6329,NR,3.0000
30,1,30,359.9952,-347.9939,WI,2,1,BAYONET,dining_room,UR,2.1006,NR,3.0000
31,1,31,372.0636,-360.0616,WI,2,1,WHIP,hotel_room,R,1.9899,NR,3.0000
32,1,32,384.1322,-372.1312,WO,4,2,DAMSEL,hot_tub,UR,1.5330,NR,3.0000
33,1,33,396.2005,-384.1982,WI,4,2,PAN,courtroom,UR,1.8126,NR,3.0000
34,1,34,408.2695,-396.2680,WO,2,1,SQUIRREL,pavilion,R,2.2294,NR,3.0000
35,1,35,420.3378,-408.3355,WI,2,1,FAN,kindergarden_classroom,UR,2.4967,NR,3.0000
36,1,36,432.4077,-420.4059,WI,4,2,WALLET,restaurant,R,1.5014,NR,3.0000
37,1,37,444.4762,-432.4754,WI,4,1,EASEL,library,NR,999.0000,NR,3.0000
38,1,38,456.5445,-444.5434,WO,4,2,FORK,forest_path,R,1.0973,NR,3.0000
39,1,39,468.6123,-456.6116,WO,2,1,LIME,promenade_deck,R,1.5762,NR,3.0000
40,1,40,480.6798,-468.6788,WI,4,2,EASEL,library,UR,1.6783,NR,3.0000
41,1,41,492.7481,-480.7465,WI,2,1,HIGHWAY,biology_laboratory,UR,1.4326,NR,3.0000
42,1,42,504.8165,-492.8156,WO,4,2,TURTLE,oilrig,UR,1.5549,NR,3.0000
43,2,19,10.0014,1.9998,WI,2,1,SADDLE,attic,R,1.7567,NR,3.0000
44,2,20,22.0635,-10.0616,WO,4,1,LETTUCE,rock_arch,R,1.6095,NR,3.0000
45,2,21,34.1241,-22.1232,WI,2,1,DESK,shower,UR,1.3428,NR,3.0000
46,2,22,46.1844,-34.1835,WI,2,1,DOUGHNUT,orchestra_pit,UR,2.2213,NR,3.0000
47,2,23,58.2443,-46.2434,WO,2,1,ORNAMENT,butte,UR,1.4829,NR,3.0000
48,2,24,70.3047,-58.3030,WO,4,1,PENNY,marsh,UR,1.5837,NR,3.0000
49,2,25,82.3654,-70.3632,WO,2,1,ROCKER,forest_needleleaf,UR,1.7891,NR,3.0000
50,2,26,94.4269,-82.4256,WI,4,1,BALLOON,auditorium,UR,1.7736,NR,3.0000
51,2,27,106.4879,-94.4858,WO,2,1,ACCORDIAN,cliff,UR,1.9077,NR,3.0000
52,2,28,118.5488,-106.5468,WI,4,1,SUBMARINE,candy_store,UR,1.9668,NR,3.0000
53,2,29,130.6103,-118.6092,WO,4,1,TELEGRAPH,outhouse,R,2.3320,NR,3.0000
54,2,30,142.6705,-130.6691,WO,4,1,MEDICINE,inn,R,1.4896,NR,3.0000
55,2,31,154.7310,-142.7292,WO,2,1,STAPLER,moat,UR,1.7083,NR,3.0000
56,2,32,166.7924,-154.7915,WI,4,2,BALLOON,auditorium,UR,1.4079,NR,3.0000
57,2,33,178.8522,-166.8501,WI,4,1,BUCKET,optician,UR,2.7834,NR,3.0000
58,2,34,190.9138,-178.9118,WO,2,1,TROLLEY,patio,UR,1.7997,NR,3.0000
59,2,35,202.9748,-190.9732,WI,4,1,ORANGE,bakery,UR,2.3419,NR,3.0000
60,2,36,215.0354,-203.0337,WO,4,2,PENNY,marsh,UR,1.3924,NR,3.0000
61,2,37,227.0965,-215.0956,WI,4,1,GORILLA,basement,UR,2.2154,NR,3.0000
62,2,38,239.1563,-227.1547,WI,4,1,PIANO,supermarket,UR,1.5683,NR,3.0000
63,2,39,251.2173,-239.2153,WI,4,2,GORILLA,basement,UR,1.3525,NR,3.0000
64,2,40,263.2781,-251.2769,WO,2,1,HARPOON,park,UR,1.6053,NR,3.0000
65,2,41,275.3382,-263.3360,WI,4,2,ORANGE,bakery,UR,1.5252,NR,3.0000
66,2,42,287.3999,-275.3983,WI,4,1,SPATULA,banquet_hall,R,1.4689,NR,3.0000
67,2,43,299.4603,-287.4594,WI,4,2,SUBMARINE,candy_store,UR,2.1034,NR,3.0000
68,2,44,311.5206,-299.5190,WO,4,1,PEARL,orchard,UR,1.6865,NR,3.0000
69,2,45,323.5813,-311.5801,WI,2,1,SLIPPER,jacuzzi,R,2.0927,NR,3.0000
70,2,46,335.6414,-323.6383,WO,4,1,VINE,hangar,UR,1.9186,NR,3.0000
71,2,47,347.7042,-335.7024,WO,4,1,CARROT,garbage_dump,UR,1.6540,NR,3.0000
72,2,48,359.7652,-347.7635,WO,4,2,CARROT,garbage_dump,UR,1.1143,NR,3.0000
73,2,49,371.8261,-359.8244,WI,2,1,SUNBURN,garage,UR,1.8484,NR,3.0000
74,2,50,383.8870,-371.8853,WO,4,2,MEDICINE,inn,R,1.4663,NR,3.0000
75,2,51,395.9479,-383.9456,WO,4,2,PEARL,orchard,UR,1.7427,NR,3.0000
76,2,52,408.0097,-396.0084,WO,4,2,LETTUCE,rock_arch,R,1.7032,NR,3.0000
77,2,53,420.0701,-408.0688,WI,2,1,VIOLIN,florist_shop,UR,1.8964,NR,3.0000
78,2,54,432.1309,-420.1290,WI,2,1,ROCK,laundromat,UR,1.6016,NR,3.0000
79,2,55,444.1920,-432.1905,WO,4,2,TELEGRAPH,outhouse,R,1.4837,NR,3.0000
80,2,56,456.2528,-444.2515,WI,4,2,SPATULA,banquet_hall,R,1.0445,NR,3.0000
81,2,57,468.3134,-456.3114,WO,4,2,VINE,hangar,UR,1.5950,NR,3.0000
82,2,58,480.3746,-468.3738,WO,2,1,BANDIT,ruin,R,1.8158,NR,3.0000
83,2,59,492.4353,-480.4332,WI,4,2,PIANO,supermarket,UR,1.5736,NR,3.0000
84,2,60,504.4968,-492.4956,WI,4,2,BUCKET,optician,UR,1.6507,NR,3.0000
85,3,37,10.0025,1.9989,WO,2,1,MANURE,athletic_field,R,2.4081,NR,3.0000
86,3,38,22.0646,-10.0633,WI,4,1,CANE,pulpit,R,1.7150,NR,3.0000
87,3,39,34.1251,-22.1236,WI,4,1,WRENCH,drugstore,UR,2.4889,NR,3.0000
88,3,40,46.1862,-34.1849,WO,2,1,ASPARAGUS,boardwalk,R,2.7727,NR,3.0000
89,3,41,58.2465,-46.2457,WO,2,1,KALE,electrical_substation,UR,1.4482,NR,3.0000
90,3,42,204.0955,-192.0938,WO,4,1,BANANA,office_building,UR,2.6775,NR,3.0000
91,3,43,216.1569,-204.1560,WI,4,1,STOOL,casino,R,2.0102,NR,3.0000
92,3,44,228.2175,-216.2157,WO,2,1,RUDDER,amphitheater,NR,999.0000,UR,3.2281
93,3,45,240.2784,-228.2772,WI,2,1,MAGICIAN,elevator,R,1.9254,NR,3.0000
94,3,46,252.3387,-240.3364,WI,4,1,SYRUP,game_room,UR,2.3578,NR,3.0000
95,3,47,264.4000,-252.3980,WI,2,1,BROWNIE,brewery,UR,1.9545,NR,3.0000
96,3,48,276.4610,-264.4598,WO,4,1,VELVET,fountain,UR,1.6028,NR,3.0000
97,3,49,288.5219,-276.5199,WI,4,2,SYRUP,game_room,UR,1.8021,NR,3.0000
98,3,50,300.5830,-288.5818,WO,4,1,EYE,mosque,UR,1.5884,NR,3.0000
99,3,51,312.6432,-300.6411,WO,4,2,VELVET,fountain,UR,1.5387,NR,3.0000
100,3,52,324.7054,-312.7041,WI,4,1,JACKET,lobby,R,1.8331,NR,3.0000
101,3,53,336.7659,-324.7650,WI,2,1,SCAB,home_office,R,2.7338,NR,3.0000
102,3,54,348.8265,-336.8241,WO,4,2,EYE,mosque,UR,1.9361,NR,3.0000
103,3,55,360.8879,-348.8862,WI,4,1,MUSTARD,parking_garage,UR,1.6233,NR,3.0000
104,3,56,372.9487,-360.9464,WO,2,1,POWDER,cottage_garden,UR,2.0452,NR,3.0000
105,3,57,385.0110,-373.0101,WO,4,1,EAGLE,arch,R,1.5649,NR,3.0000
106,3,58,397.0710,-385.0691,WI,2,1,BANDAGE,bistro,UR,2.0230,NR,3.0000
107,3,59,409.1325,-397.1303,WI,4,1,SNAIL,galley,UR,2.1005,NR,3.0000
108,3,60,421.1939,-409.1919,WO,4,1,ROPE,general_store,R,2.0034,NR,3.0000
109,3,61,433.2562,-421.2548,WO,2,1,BELL,railroad_track,R,1.6337,NR,3.0000
110,3,62,445.3166,-433.3158,WI,4,2,SNAIL,galley,UR,1.8099,NR,3.0000
111,3,63,457.3765,-445.3757,WO,4,1,POSTER,motel,UR,1.4869,NR,3.0000
112,3,64,469.4372,-457.4356,WI,2,1,CRAB,assembly_line,UR,1.5648,NR,3.0000
113,3,65,481.4980,-469.4961,WI,4,2,JACKET,lobby,R,1.0342,NR,3.0000
114,3,66,493.5598,-481.5575,WO,4,2,BANANA,office_building,UR,1.6083,NR,3.0000
115,3,67,505.6214,-493.6194,WI,4,2,CANE,pulpit,R,2.3668,NR,3.0000
116,3,68,517.6826,-505.6818,WO,4,2,POSTER,motel,UR,1.5980,NR,3.0000
117,3,69,529.7431,-517.7419,WI,4,2,WRENCH,drugstore,UR,1.9077,NR,3.0000
118,3,70,541.8035,-529.8027,WO,4,2,EAGLE,arch,R,1.0303,NR,3.0000
119,3,71,553.8639,-541.8631,WI,2,1,TEETH,escalator,UR,1.5868,NR,3.0000
120,3,72,565.9241,-553.9226,WO,4,2,ROPE,general_store,R,1.2483,NR,3.0000
121,3,73,577.9848,-565.9838,WI,4,2,MUSTARD,parking_garage,UR,1.3415,NR,3.0000
122,3,74,590.0455,-578.0432,WO,4,1,SALAD,boat_deck,UR,2.0562,NR,3.0000
123,3,75,602.1070,-590.1050,WO,4,2,SALAD,boat_deck,UR,1.6894,NR,3.0000
124,3,76,614.1685,-602.1671,WI,4,2,STOOL,casino,R,1.2177,NR,3.0000
125,3,77,626.2293,-614.2283,WI,2,1,GLOVE,athletic_field,R,1.7588,NR,3.0000
126,3,78,638.2898,-626.2875,WO,2,1,CHICKEN,observatory,UR,2.0753,NR,3.0000
127,4,55,10.0023,1.9992,WO,4,1,RACQUET,bayou,R,1.7730,NR,3.0000
128,4,56,22.0733,-10.0716,WI,4,1,YACHT,natural_history_museum,R,2.3289,NR,3.0000
129,4,57,34.1422,-22.1412,WI,4,1,PEDAL,bookstore,UR,1.7473,NR,3.0000
130,4,58,46.2109,-34.2087,WI,4,1,SOUP,parlor,R,2.1637,NR,3.0000
131,4,59,58.2803,-46.2792,WO,4,2,RACQUET,bayou,R,1.3287,NR,3.0000
132,4,60,70.3490,-58.3460,WI,2,1,DOLL,closet,R,1.4554,NR,3.0000
133,4,61,82.4195,-70.4163,WO,4,1,DRUM,putting_green,UR,1.8133,NR,3.0000
134,4,62,94.4900,-82.4869,WI,4,1,RICE,living_room,UR,1.8778,NR,3.0000
135,4,63,106.5606,-94.5572,WO,4,1,TOWEL,excavation,R,2.0413,NR,3.0000
136,4,64,118.6312,-106.6288,WI,4,2,PEDAL,bookstore,UR,1.3414,NR,3.0000
137,4,65,130.7018,-118.6986,WO,2,1,CHOCOLATE,boathouse,NR,999.0000,UR,3.1485
138,4,66,142.7723,-130.7703,WO,2,1,SAXOPHONE,iceberg,R,1.5383,NR,3.0000
139,4,67,154.8421,-142.8402,WI,2,1,FROG,car_interior,UR,1.4349,NR,3.0000
140,4,68,166.9115,-154.9101,WI,4,2,SOUP,parlor,R,1.6002,NR,3.0000
141,4,69,178.9805,-166.9789,WO,4,1,TWEEZERS,corral,UR,1.8506,NR,3.0000
142,4,70,191.0500,-179.0490,WI,2,1,SOAP,cafeteria,R,1.7398,R,11.3588
143,4,71,203.1188,-191.1181,WI,2,1,SEAWEED,baggage_claim,UR,1.8486,NR,3.0000
144,4,72,215.1874,-203.1863,WO,4,1,PYTHON,pagoda,R,1.4186,NR,3.0000
145,4,73,227.2566,-215.2555,WI,4,1,SHELL,pantry,R,1.9530,NR,3.0000
146,4,74,239.3253,-227.3235,WO,2,1,OTTER,hill,UR,2.1092,NR,3.0000
147,4,75,251.3955,-239.3933,WO,4,1,DETECTIVE,islet,R,1.8639,NR,3.0000
148,4,76,263.4653,-251.4639,WI,4,1,TYPEWRITER,nursery,R,1.8242,NR,3.0000
149,4,77,275.5344,-263.5333,WO,2,1,HONEY,igloo,R,1.8475,NR,3.0000
150,4,78,287.6037,-275.6025,WO,4,2,DETECTIVE,islet,R,1.1287,NR,3.0000
151,4,79,299.6729,-287.6712,WO,4,2,TWEEZERS,corral,UR,1.3552,NR,3.0000
152,4,80,311.7428,-299.7411,WI,4,1,JUGGLER,cubicle,UR,2.4092,NR,3.0000
153,4,81,323.8122,-311.8106,WO,4,2,DRUM,putting_green,UR,1.4274,R,8.1067
154,4,82,335.8818,-323.8798,WI,2,1,NIGHTGOWN,childs_room,R,1.6358,NR,3.0000
155,4,83,347.9522,-335.9499,WO,4,2,PYTHON,pagoda,R,0.7936,NR,3.0000
156,4,84,360.0223,-348.0200,WI,4,2,JUGGLER,cubicle,UR,1.2145,NR,3.0000
157,4,85,372.0931,-360.0913,WO,2,1,BLANKET,aqueduct,UR,2.8062,NR,3.0000
158,4,86,384.1630,-372.1611,WO,4,1,CANNON,palace,R,1.8991,NR,3.0000
159,4,87,396.2326,-384.2313,WI,4,2,YACHT,natural_history_museum,R,1.1691,NR,3.0000
160,4,88,408.3037,-396.3022,WO,2,1,ASPIRIN,beach,UR,1.6282,NR,3.0000
161,4,89,420.3746,-408.3735,WO,2,1,NET,badlands,UR,1.7323,NR,3.0000
162,4,90,432.4441,-420.4432,WI,2,1,QUILL,control_room,UR,2.1944,NR,3.0000
163,4,91,444.5128,-432.5105,WI,4,2,RICE,living_room,UR,1.4744,NR,3.0000
164,4,92,456.5830,-444.5819,WI,4,2,TYPEWRITER,nursery,R,1.7170,NR,3.0000
165,4,93,468.6526,-456.6505,WO,4,2,CANNON,palace,R,1.4423,R,7.4287
166,4,94,480.7229,-468.7213,WO,4,2,TOWEL,excavation,R,1.4500,NR,3.0000
167,4,95,492.7929,-480.7911,WI,4,2,SHELL,pantry,R,1.2065,NR,3.0000
168,4,96,504.8627,-492.8608,WI,2,1,SCOOTER,kitchenette,UR,1.9478,NR,3.0000
169,5,73,10.0027,1.9995,WI,2,1,HAWK,office,R,1.9260,NR,3.0000
170,5,74,22.0684,-10.0665,WO,4,1,CANDLE,creek,UR,2.0328,NR,3.0000
171,5,75,34.1317,-22.1295,WI,4,1,DUST,kennel,R,2.4677,NR,3.0000
172,5,76,46.1950,-34.1928,WO,4,2,CANDLE,creek,UR,1.9821,NR,3.0000
173,5,77,58.2586,-46.2569,WI,2,1,CAMEL,bowling_alley,UR,2.0303,NR,3.0000
174,5,78,70.3213,-58.3200,WO,4,1,MILK,lift_bridge,UR,2.4481,NR,3.0000
175,5,79,82.3841,-70.3833,WO,4,1,ENVELOPE,picnic_area,R,2.1825,NR,3.0000
176,5,80,94.4458,-82.4444,WI,2,1,ANT,tennis_court,R,2.0064,NR,3.0000
177,5,81,106.5082,-94.5067,WO,2,1,CHERRY,basketball_court,R,2.0894,NR,3.0000
178,5,82,118.5715,-106.5693,WO,4,1,WALNUT,ice_floe,UR,1.6288,NR,3.0000
179,5,83,130.6348,-118.6332,WI,4,1,COFFEE,television_studio,R,1.6438,NR,3.0000
180,5,84,142.6980,-130.6972,WO,4,2,MILK,lift_bridge,UR,1.5072,NR,3.0000
181,5,85,154.7601,-142.7588,WO,2,1,BROOM,formal_garden,UR,2.1003,NR,3.0000
182,5,86,166.8225,-154.8212,WO,2,1,BRAIN,playground,UR,2.3657,NR,3.0000
183,5,87,178.8852,-166.8839,WI,4,1,RING,gymnasium,R,1.4104,NR,3.0000
184,5,88,190.9477,-178.9468,WO,4,1,POTATO,hotel,UR,1.6163,NR,3.0000
185,5,89,203.0103,-191.0085,WO,4,2,ENVELOPE,picnic_area,R,1.1259,NR,3.0000
186,5,90,215.0734,-203.0718,WO,4,1,ROSE,rope_bridge,R,2.1010,NR,3.0000
187,5,91,227.1361,-215.1345,WI,4,1,KILT,art_studio,UR,1.7710,NR,3.0000
188,5,92,239.2001,-227.1979,WO,4,1,MITTEN,house,R,1.7335,NR,3.0000
189,5,93,251.2637,-239.2625,WI,4,1,HAMMER,cathedral,UR,2.0212,NR,3.0000
190,5,94,263.3265,-251.3249,WO,2,1,OATMEAL,nuclear_power_plant,UR,1.7253,NR,3.0000
191,5,95,275.3906,-263.3896,WI,2,1,BUTTER,reception,UR,1.7587,NR,3.0000
192,5,96,287.4532,-275.4514,WO,2,1,GOAT,botanical_garden,UR,1.6342,NR,3.0000
193,5,97,299.5171,-287.5151,WI,4,2,HAMMER,cathedral,UR,1.8370,NR,3.0000
194,5,98,311.5809,-299.5799,WI,4,2,KILT,art_studio,UR,1.3502,NR,3.0000
195,5,99,323.6442,-311.6425,WO,4,2,ROSE,rope_bridge,R,1.3075,NR,3.0000
196,5,100,335.7075,-323.7063,WO,4,2,MITTEN,house,R,1.6348,NR,3.0000
197,5,101,347.7711,-335.7689,WI,4,1,SCOTCH,lecture_room,UR,1.7431,NR,3.0000
198,5,102,359.8354,-347.8339,WI,4,2,SCOTCH,lecture_room,UR,1.9378,NR,3.0000
199,5,103,371.8988,-359.8966,WI,2,1,WINE,clothing_store,UR,1.7942,NR,3.0000
200,5,104,383.9633,-371.9618,WO,4,2,WALNUT,ice_floe,UR,1.1675,NR,3.0000
201,5,105,396.0260,-384.0249,WI,4,1,BARREL,butchers_shop,R,2.3664,NR,3.0000
202,5,106,408.0884,-396.0875,WI,4,2,COFFEE,television_studio,R,1.0308,NR,3.0000
203,5,107,420.1511,-408.1496,WI,4,2,DUST,kennel,R,1.6272,NR,3.0000
204,5,108,432.2138,-420.2124,WO,4,2,POTATO,hotel,UR,1.4255,NR,3.0000
205,5,109,444.2769,-432.2755,WI,4,2,BARREL,butchers_shop,R,1.4044,NR,3.0000
206,5,110,456.3401,-444.3389,WI,2,1,MAP,ballroom,R,2.0600,NR,3.0000
207,5,111,468.4032,-456.4012,WO,2,1,SHRIMP,field_cultivated,UR,1.2494,NR,3.0000
208,5,112,480.4672,-468.4662,WO,2,1,ROSARY,bamboo_forest,UR,2.0946,NR,3.0000
209,5,113,492.5302,-480.5283,WI,2,1,CAGE,auto_factory,R,1.9152,NR,3.0000
210,5,114,504.5948,-492.5928,WI,4,2,RING,gymnasium,R,1.2677,NR,3.0000
211,6,91,10.0029,1.9980,WO,4,1,BOWL,crosswalk,UR,1.5896,NR,3.0000
212,6,92,22.0652,-10.0643,WO,4,1,ICICLE,landing_deck,UR,2.0584,NR,3.0000
213,6,93,34.1254,-22.1246,WO,4,2,ICICLE,landing_deck,UR,1.0809,NR,3.0000
214,6,94,46.1853,-34.1836,WI,4,1,PASTE,archive,UR,1.7985,NR,3.0000
215,6,95,58.2463,-46.2441,WO,4,1,ZIPPER,gazebo,UR,1.4380,NR,3.0000
216,6,96,70.3085,-58.3070,WI,4,1,SCORPION,restaurant_kitchen,R,1.6109,NR,3.0000
217,6,97,82.3691,-70.3682,WI,4,2,PASTE,archive,UR,2.9515,UR,4.3938
218,6,98,94.4293,-82.4274,WO,2,1,LANTERN,carrousel,R,1.8682,NR,3.0000
219,6,99,106.4901,-94.4894,WI,4,1,OMELET,hospital_room,R,2.8739,NR,3.0000
220,6,100,118.5499,-106.5489,WI,4,1,CANDY,movie_theater,R,1.7194,NR,3.0000
221,6,101,130.6102,-118.6084,WO,2,1,SHARK,mountain_snowy,UR,1.4935,NR,3.0000
222,6,102,142.6709,-130.6698,WI,2,1,CANARY,stage,R,1.6271,NR,3.0000
223,6,103,154.7314,-142.7298,WO,4,1,ACROBAT,construction_site,UR,1.8729,NR,3.0000
224,6,104,166.7918,-154.7897,WO,4,1,FLASK,fire_escape,UR,2.0043,UR,9.9522
225,6,105,178.8527,-166.8517,WI,4,2,CANDY,movie_theater,R,1.3871,NR,3.0000
226,6,106,190.9130,-178.9113,WO,4,2,FLASK,fire_escape,UR,1.7445,NR,3.0000
227,6,107,202.9736,-190.9723,WI,2,1,NECKLACE,engine_room,UR,2.2409,NR,3.0000
228,6,108,215.0345,-203.0325,WO,2,1,CORAL,ocean,R,1.3991,NR,3.0000
229,6,109,227.0955,-215.0933,WO,2,1,SCREWDRIVER,rice_paddy,UR,2.0361,NR,3.0000
230,6,110,239.1564,-227.1543,WI,2,1,QUARTER,dorm_room,R,2.0253,NR,3.0000
231,6,111,251.2179,-239.2159,WO,4,1,KEG,river,UR,2.1231,NR,3.0000
232,6,112,263.2790,-251.2773,WO,4,1,TIGER,lock_chamber,UR,1.3769,NR,3.0000
233,6,113,275.3404,-263.3381,WI,4,1,SEAL,burial_chamber,R,1.8215,NR,3.0000
234,6,114,287.4015,-275.3997,WI,4,1,GEESE,squash_court,UR,1.5874,NR,3.0000
235,6,115,299.4621,-287.4614,WI,4,2,SEAL,burial_chamber,R,0.8417,NR,3.0000
236,6,116,311.5223,-299.5204,WO,2,1,DAISY,gas_station,UR,2.2307,NR,3.0000
237,6,117,323.5833,-311.5812,WO,4,2,KEG,river,UR,1.8445,NR,3.0000
238,6,118,335.6451,-323.6437,WO,2,1,MOTH,field_wild,UR,1.6164,R,9.3168
239,6,119,347.7057,-335.7040,WI,4,1,KNIFE,playroom,R,1.9268,NR,3.0000
240,6,120,359.7666,-347.7645,WI,4,2,OMELET,hospital_room,R,0.9800,NR,3.0000
241,6,121,371.8281,-359.8254,WI,4,2,KNIFE,playroom,R,1.2813,NR,3.0000
242,6,122,383.8898,-371.8875,WO,4,2,ACROBAT,construction_site,UR,1.2704,NR,3.0000
243,6,123,395.9517,-383.9494,WI,2,1,HOOK,shoe_shop,R,1.8603,NR,3.0000
244,6,124,408.0134,-396.0111,WI,2,1,LAMP,bathroom,UR,1.6173,NR,3.0000
245,6,125,420.0744,-408.0723,WI,4,2,SCORPION,restaurant_kitchen,R,2.8454,NR,3.0000
246,6,126,432.1359,-420.1339,WO,4,2,TIGER,lock_chamber,UR,1.3649,NR,3.0000
247,6,127,444.1968,-432.1950,WI,4,2,GEESE,squash_court,UR,0.9287,NR,3.0000
248,6,128,456.2581,-444.2568,WO,4,2,BOWL,crosswalk,UR,1.7824,NR,3.0000
249,6,129,468.3182,-456.3164,WI,2,1,SHOVEL,kitchen,UR,1.6997,NR,3.0000
250,6,130,480.3786,-468.3763,WO,2,1,GARBAGE,dock,R,1.7050,NR,3.0000
251,6,131,492.4401,-480.4380,WI,2,1,HELMET,volleyball_court,UR,1.8069,R,5.2731
252,6,132,504.5010,-492.4982,WO,4,2,ZIPPER,gazebo,UR,1.7091,NR,3.0000
253,7,109,10.0030,1.9984,WO,4,3,DAMSEL,hot_tub,UR,1.7116,NR,3.0000
254,7,110,22.0683,-10.0670,WI,4,3,EASEL,library,UR,1.5611,NR,3.0000
255,7,111,34.1314,-22.1304,WO,4,3,FORK,forest_path,R,1.2548,NR,3.0000
256,7,112,46.1949,-34.1932,WO,4,4,DAMSEL,hot_tub,UR,0.8513,NR,3.0000
257,7,113,58.2586,-46.2574,WI,4,3,PAN,courtroom,UR,1.2417,NR,3.0000
258,7,114,70.3222,-58.3209,WI,2,2,RIFLE,theater,R,1.0461,NR,3.0000
259,7,115,82.3855,-70.3845,WI,2,2,FAN,kindergarden_classroom,UR,1.7238,UR,6.4540
260,7,116,94.4483,-82.4456,WO,4,3,TURTLE,oilrig,UR,0.8492,NR,3.0000
261,7,117,106.5136,-94.5119,WO,2,2,CROWN,hayfield,UR,1.4979,NR,3.0000
262,7,118,118.5770,-106.5758,WI,4,3,WALLET,restaurant,R,1.0086,NR,3.0000
263,7,119,130.6405,-118.6393,WO,4,3,WALRUS,canyon,UR,1.2174,NR,3.0000
264,7,120,142.7034,-130.7022,WI,4,3,NAPKIN,boxing_ring,UR,1.2104,NR,3.0000
265,7,121,154.7660,-142.7642,WI,2,2,BAYONET,dining_room,UR,1.9098,NR,3.0000
