index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	F	safe	0	F	FOIL	F_14	W121	wwCANNON	FOIL	FOIL	FOIL	FOIL	FOIL	0
2	1	TI_4	safe	0	TI_4	Indoor	WI_10	W133	wwPUDDLE	Indoor87	music_studio	indoor_music_studio.jpg	indoor	indoor	4
3	1	F	safe	0	F	FOIL	F_5	W211	wwTROPHY	FOIL	FOIL	FOIL	FOIL	FOIL	0
4	1	F	safe	0	F	FOIL	F_7	W93	wwALLIGATOR	FOIL	FOIL	FOIL	FOIL	FOIL	0
5	1	TO_4	safe	0	TO_4	Outdoor	WO_14	W112	wwMUSSEL	Outdoor77	labyrinth	outdoor_labyrinth.jpg	outdoor	manmade	4
6	1	TO_4	safe	0	TO_4	Outdoor	WO_8	W53	wwHELMET	Outdoor66	hot_spring	outdoor_hot_spring.jpg	outdoor	natural	4
7	1	TI_2	safe	0	TI_2	Indoor	WI_13	W187	wwWORM	Indoor35	candy_store	indoor_candy_store.jpg	indoor	indoor	2
8	1	TI_4	safe	0	TI_4	Indoor	WI_8	W182	wwWRENCH	Indoor78	lecture_room	indoor_lecture_room.jpg	indoor	indoor	4
9	1	TI_2	safe	0	TI_2	Indoor	WI_1	W86	wwSYRUP	Indoor96	parlor	indoor_parlor.jpg	indoor	indoor	2
10	1	TO_2	safe	0	TO_2	Outdoor	WO_5	W24	wwQUILL	Outdoor25	canal	outdoor_canal.jpg	outdoor	manmade	2
11	1	F	safe	0	F	FOIL	F_9	W152	wwPUMPKIN	FOIL	FOIL	FOIL	FOIL	FOIL	0
12	1	TI_2	safe	0	TI_2	Indoor	WI_9	W251	wwBENCH	Indoor50	cubicle	indoor_cubicle.jpg	indoor	indoor	2
13	1	F	safe	0	F	FOIL	F_10	W160	wwPIANO	FOIL	FOIL	FOIL	FOIL	FOIL	0
14	1	F	safe	0	F	FOIL	F_4	W147	wwWOLF	FOIL	FOIL	FOIL	FOIL	FOIL	0
15	1	F	safe	0	F	FOIL	F_8	W8	wwKILT	FOIL	FOIL	FOIL	FOIL	FOIL	0
16	1	TO_4	safe	0	TO_4	Outdoor	WO_2	W68	wwMEDICINE	Outdoor103	pasture	outdoor_pasture.jpg	outdoor	natural	4
17	1	TI_2	safe	0	TI_2	Indoor	WI_7	W221	wwCOFFEE	Indoor45	clothing_store	indoor_clothing_store.jpg	indoor	indoor	2
18	1	F	safe	0	F	FOIL	F_13	W184	wwQUARTER	FOIL	FOIL	FOIL	FOIL	FOIL	0
19	1	F	safe	0	F	FOIL	F_3	W218	wwCRAB	FOIL	FOIL	FOIL	FOIL	FOIL	0
20	1	F	safe	0	F	FOIL	F_12	W161	wwPANTS	FOIL	FOIL	FOIL	FOIL	FOIL	0
21	1	TO_4	safe	0	TO_4	Outdoor	WO_4	W135	wwSAXOPHONE	Outdoor107	picnic_area	outdoor_picnic_area.jpg	outdoor	natural	4
22	1	F	safe	0	F	FOIL	F_11	W142	wwSUBMARINE	FOIL	FOIL	FOIL	FOIL	FOIL	0
23	1	TO_4	safe	0	TO_4	Outdoor	WO_6	W224	wwHAMMER	Outdoor24	campsite	outdoor_campsite.jpg	outdoor	manmade	4
24	1	TO_2	safe	0	TO_2	Outdoor	WO_1	W41	wwBELL	Outdoor110	pond	outdoor_pond.jpg	outdoor	natural	2
25	1	TI_2	safe	0	TI_2	Indoor	WI_5	W129	wwEASEL	Indoor99	reception	indoor_reception.jpg	indoor	indoor	2
26	1	TI_2	safe	0	TI_2	Indoor	WI_11	W122	wwPEDAL	Indoor10	attic	indoor_attic.jpg	indoor	indoor	2
27	1	TO_2	safe	0	TO_2	Outdoor	WO_3	W212	wwDAMSEL	Outdoor50	forest_needleleaf	outdoor_forest_needleleaf.jpg	outdoor	natural	2
28	1	TI_4	safe	0	TI_4	Indoor	WI_6	W194	wwCHICKEN	Indoor115	tennis_court	indoor_tennis_court.jpg	indoor	indoor	4
29	1	TI_2	safe	0	TI_2	Indoor	WI_3	W235	wwBRACELET	Indoor38	catacomb	indoor_catacomb.jpg	indoor	indoor	2
30	1	TI_4	safe	0	TI_4	Indoor	WI_12	W239	wwSPONGE	Indoor18	banquet_hall	indoor_banquet_hall.jpg	indoor	indoor	4
31	1	TO_2	safe	0	TO_2	Outdoor	WO_9	W83	wwBRAIN	Outdoor108	playground	outdoor_playground.jpg	outdoor	natural	2
32	1	TI_4	safe	0	TI_4	Indoor	WI_2	W162	wwDESK	Indoor104	shoe_shop	indoor_shoe_shop.jpg	indoor	indoor	4
33	1	F	safe	0	F	FOIL	F_2	W56	wwBROWNIE	FOIL	FOIL	FOIL	FOIL	FOIL	0
34	1	TO_4	safe	0	TO_4	Outdoor	WO_12	W183	wwSCOTCH	Outdoor36	creek	outdoor_creek.jpg	outdoor	natural	4
