,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
4352,CR,lh,70.0,epi,hippocampus-head,unsmoothed,ap155,36.4987716675,stress
4353,CR,rh,74.0,epi,hippocampus-head,unsmoothed,ap155,55.1145820618,stress
4381,FA,lh,70.0,epi,hippocampus-head,unsmoothed,ap155,-89.3706207275,stress
4382,FA,rh,74.0,epi,hippocampus-head,unsmoothed,ap155,-179.035049438,stress
4410,sourcehit,lh,70.0,epi,hippocampus-head,unsmoothed,ap155,191.426834106,stress
4411,sourcehit,rh,74.0,epi,hippocampus-head,unsmoothed,ap155,217.594696045,stress
4439,itemhit_lo,lh,70.0,epi,hippocampus-head,unsmoothed,ap155,-25.2310886383,stress
4440,itemhit_lo,rh,74.0,epi,hippocampus-head,unsmoothed,ap155,-17.3680973053,stress
4468,sourcemiss_hi,lh,70.0,epi,hippocampus-head,unsmoothed,ap155,-287.040039062,stress
4469,sourcemiss_hi,rh,74.0,epi,hippocampus-head,unsmoothed,ap155,-178.619094849,stress
4497,M,lh,70.0,epi,hippocampus-head,unsmoothed,ap155,327.194030762,stress
4498,M,rh,74.0,epi,hippocampus-head,unsmoothed,ap155,-19.3893413544,stress
4526,CR,lh,68.0,epi,hippocampus-head,unsmoothed,ap157,-117.665977478,stress
4527,CR,rh,62.0,epi,hippocampus-head,unsmoothed,ap157,-575.689086914,stress
4555,FA,lh,68.0,epi,hippocampus-head,unsmoothed,ap157,-66.3733444214,stress
4556,FA,rh,62.0,epi,hippocampus-head,unsmoothed,ap157,-489.977478027,stress
4584,sourcehit,lh,68.0,epi,hippocampus-head,unsmoothed,ap157,266.014465332,stress
4585,sourcehit,rh,62.0,epi,hippocampus-head,unsmoothed,ap157,90.9105758667,stress
4613,itemhit_lo,lh,68.0,epi,hippocampus-head,unsmoothed,ap157,-191.536026001,stress
4614,itemhit_lo,rh,62.0,epi,hippocampus-head,unsmoothed,ap157,-343.707611084,stress
4642,sourcemiss_hi,lh,68.0,epi,hippocampus-head,unsmoothed,ap157,279.618591309,stress
4643,sourcemiss_hi,rh,62.0,epi,hippocampus-head,unsmoothed,ap157,-189.412918091,stress
4671,M,lh,68.0,epi,hippocampus-head,unsmoothed,ap157,-148.673065186,stress
4672,M,rh,62.0,epi,hippocampus-head,unsmoothed,ap157,-473.548950195,stress
4700,CR,lh,64.0,epi,hippocampus-head,unsmoothed,ap158,-67.9375457764,control
4701,CR,rh,63.0,epi,hippocampus-head,unsmoothed,ap158,-92.3462905884,control
4729,FA,lh,64.0,epi,hippocampus-head,unsmoothed,ap158,-134.341766357,control
4730,FA,rh,63.0,epi,hippocampus-head,unsmoothed,ap158,-174.150756836,control
4758,sourcehit,lh,64.0,epi,hippocampus-head,unsmoothed,ap158,138.350830078,control
4759,sourcehit,rh,63.0,epi,hippocampus-head,unsmoothed,ap158,169.577407837,control
4787,itemhit_lo,lh,64.0,epi,hippocampus-head,unsmoothed,ap158,73.7085876465,control
4788,itemhit_lo,rh,63.0,epi,hippocampus-head,unsmoothed,ap158,-49.5885734558,control
4816,sourcemiss_hi,lh,64.0,epi,hippocampus-head,unsmoothed,ap158,-736.635620117,control
4817,sourcemiss_hi,rh,63.0,epi,hippocampus-head,unsmoothed,ap158,-213.076080322,control
4845,M,lh,64.0,epi,hippocampus-head,unsmoothed,ap158,127.762512207,control
4846,M,rh,63.0,epi,hippocampus-head,unsmoothed,ap158,176.092544556,control
4874,CR,lh,75.0,epi,hippocampus-head,unsmoothed,ap159,-165.516571045,stress
4875,CR,rh,75.0,epi,hippocampus-head,unsmoothed,ap159,-39.5017662048,stress
4903,FA,lh,75.0,epi,hippocampus-head,unsmoothed,ap159,255.257583618,stress
4904,FA,rh,75.0,epi,hippocampus-head,unsmoothed,ap159,201.582870483,stress
4932,sourcehit,lh,75.0,epi,hippocampus-head,unsmoothed,ap159,-131.21144104,stress
4933,sourcehit,rh,75.0,epi,hippocampus-head,unsmoothed,ap159,23.7184448242,stress
4961,itemhit_lo,lh,75.0,epi,hippocampus-head,unsmoothed,ap159,-385.768981934,stress
4962,itemhit_lo,rh,75.0,epi,hippocampus-head,unsmoothed,ap159,-352.149719238,stress
4990,sourcemiss_hi,lh,75.0,epi,hippocampus-head,unsmoothed,ap159,83.0258102417,stress
4991,sourcemiss_hi,rh,75.0,epi,hippocampus-head,unsmoothed,ap159,102.60900116,stress
5019,M,lh,75.0,epi,hippocampus-head,unsmoothed,ap159,-317.168914795,stress
5020,M,rh,75.0,epi,hippocampus-head,unsmoothed,ap159,-233.602630615,stress
5048,CR,lh,56.0,epi,hippocampus-head,unsmoothed,ap160,-187.575164795,stress
5049,CR,rh,65.0,epi,hippocampus-head,unsmoothed,ap160,-201.157577515,stress
5077,FA,lh,56.0,epi,hippocampus-head,unsmoothed,ap160,324.134307861,stress
5078,FA,rh,65.0,epi,hippocampus-head,unsmoothed,ap160,351.71963501,stress
5106,sourcehit,lh,56.0,epi,hippocampus-head,unsmoothed,ap160,108.747909546,stress
5107,sourcehit,rh,65.0,epi,hippocampus-head,unsmoothed,ap160,20.7247562408,stress
5135,itemhit_lo,lh,56.0,epi,hippocampus-head,unsmoothed,ap160,-213.842208862,stress
5136,itemhit_lo,rh,65.0,epi,hippocampus-head,unsmoothed,ap160,454.208221436,stress
5164,sourcemiss_hi,lh,56.0,epi,hippocampus-head,unsmoothed,ap160,453.120117188,stress
5165,sourcemiss_hi,rh,65.0,epi,hippocampus-head,unsmoothed,ap160,500.296051025,stress
5193,M,lh,56.0,epi,hippocampus-head,unsmoothed,ap160,-156.783035278,stress
5194,M,rh,65.0,epi,hippocampus-head,unsmoothed,ap160,-90.919090271,stress
5222,CR,lh,70.0,epi,hippocampus-head,unsmoothed,ap161,-483.916015625,stress
5223,CR,rh,66.0,epi,hippocampus-head,unsmoothed,ap161,-847.967285156,stress
5251,FA,lh,70.0,epi,hippocampus-head,unsmoothed,ap161,-355.957580566,stress
5252,FA,rh,66.0,epi,hippocampus-head,unsmoothed,ap161,-385.375427246,stress
5280,sourcehit,lh,70.0,epi,hippocampus-head,unsmoothed,ap161,-277.338012695,stress
5281,sourcehit,rh,66.0,epi,hippocampus-head,unsmoothed,ap161,-82.0075759888,stress
5309,itemhit_lo,lh,70.0,epi,hippocampus-head,unsmoothed,ap161,-68.7128982544,stress
5310,itemhit_lo,rh,66.0,epi,hippocampus-head,unsmoothed,ap161,-295.315429688,stress
5338,sourcemiss_hi,lh,70.0,epi,hippocampus-head,unsmoothed,ap161,-220.184783936,stress
5339,sourcemiss_hi,rh,66.0,epi,hippocampus-head,unsmoothed,ap161,-405.8543396,stress
5367,M,lh,70.0,epi,hippocampus-head,unsmoothed,ap161,-1195.1619873,stress
5368,M,rh,66.0,epi,hippocampus-head,unsmoothed,ap161,-1672.11791992,stress
5396,CR,lh,71.0,epi,hippocampus-head,unsmoothed,ap162,373.492126465,stress
5397,CR,rh,77.0,epi,hippocampus-head,unsmoothed,ap162,129.452453613,stress
5425,FA,lh,71.0,epi,hippocampus-head,unsmoothed,ap162,261.527099609,stress
5426,FA,rh,77.0,epi,hippocampus-head,unsmoothed,ap162,108.280891418,stress
5454,sourcehit,lh,71.0,epi,hippocampus-head,unsmoothed,ap162,129.116043091,stress
5455,sourcehit,rh,77.0,epi,hippocampus-head,unsmoothed,ap162,262.126220703,stress
5483,itemhit_lo,lh,71.0,epi,hippocampus-head,unsmoothed,ap162,406.770507812,stress
5484,itemhit_lo,rh,77.0,epi,hippocampus-head,unsmoothed,ap162,366.832427979,stress
5512,sourcemiss_hi,lh,71.0,epi,hippocampus-head,unsmoothed,ap162,196.124130249,stress
5513,sourcemiss_hi,rh,77.0,epi,hippocampus-head,unsmoothed,ap162,530.35144043,stress
5541,M,lh,71.0,epi,hippocampus-head,unsmoothed,ap162,294.018127441,stress
5542,M,rh,77.0,epi,hippocampus-head,unsmoothed,ap162,333.702667236,stress
5570,CR,lh,88.0,epi,hippocampus-head,unsmoothed,ap164,-949.296142578,stress
5571,CR,rh,71.0,epi,hippocampus-head,unsmoothed,ap164,-1162.28857422,stress
5599,FA,lh,88.0,epi,hippocampus-head,unsmoothed,ap164,-472.775115967,stress
5600,FA,rh,71.0,epi,hippocampus-head,unsmoothed,ap164,-547.561340332,stress
5628,sourcehit,lh,88.0,epi,hippocampus-head,unsmoothed,ap164,177.927841187,stress
5629,sourcehit,rh,71.0,epi,hippocampus-head,unsmoothed,ap164,-59.0868721008,stress
5657,itemhit_lo,lh,88.0,epi,hippocampus-head,unsmoothed,ap164,-193.748474121,stress
5658,itemhit_lo,rh,71.0,epi,hippocampus-head,unsmoothed,ap164,-383.72769165,stress
5686,sourcemiss_hi,lh,88.0,epi,hippocampus-head,unsmoothed,ap164,288.671173096,stress
5687,sourcemiss_hi,rh,71.0,epi,hippocampus-head,unsmoothed,ap164,176.26739502,stress
5715,M,lh,88.0,epi,hippocampus-head,unsmoothed,ap164,-448.536987305,stress
5716,M,rh,71.0,epi,hippocampus-head,unsmoothed,ap164,-798.252380371,stress
5744,CR,lh,45.0,epi,hippocampus-head,unsmoothed,ap163,83.9063796997,stress
5745,CR,rh,62.0,epi,hippocampus-head,unsmoothed,ap163,-213.437026978,stress
5773,FA,lh,45.0,epi,hippocampus-head,unsmoothed,ap163,-530.329101562,stress
5774,FA,rh,62.0,epi,hippocampus-head,unsmoothed,ap163,-536.14050293,stress
5802,sourcehit,lh,45.0,epi,hippocampus-head,unsmoothed,ap163,242.53465271,stress
5803,sourcehit,rh,62.0,epi,hippocampus-head,unsmoothed,ap163,341.424835205,stress
5831,itemhit_lo,lh,45.0,epi,hippocampus-head,unsmoothed,ap163,-359.991241455,stress
5832,itemhit_lo,rh,62.0,epi,hippocampus-head,unsmoothed,ap163,-177.05645752,stress
5860,sourcemiss_hi,lh,45.0,epi,hippocampus-head,unsmoothed,ap163,20.4123706818,stress
5861,sourcemiss_hi,rh,62.0,epi,hippocampus-head,unsmoothed,ap163,63.8206214905,stress
5889,M,lh,45.0,epi,hippocampus-head,unsmoothed,ap163,-3.32058691978,stress
5890,M,rh,62.0,epi,hippocampus-head,unsmoothed,ap163,147.93637085,stress
5918,CR,lh,66.0,epi,hippocampus-head,unsmoothed,ap165,-612.783508301,stress
5919,CR,rh,77.0,epi,hippocampus-head,unsmoothed,ap165,-816.223327637,stress
5947,FA,lh,66.0,epi,hippocampus-head,unsmoothed,ap165,-447.693908691,stress
5948,FA,rh,77.0,epi,hippocampus-head,unsmoothed,ap165,-530.260986328,stress
5976,sourcehit,lh,66.0,epi,hippocampus-head,unsmoothed,ap165,343.441589355,stress
5977,sourcehit,rh,77.0,epi,hippocampus-head,unsmoothed,ap165,273.373077393,stress
6005,itemhit_lo,lh,66.0,epi,hippocampus-head,unsmoothed,ap165,-919.578796387,stress
6006,itemhit_lo,rh,77.0,epi,hippocampus-head,unsmoothed,ap165,-947.340209961,stress
6034,sourcemiss_hi,lh,66.0,epi,hippocampus-head,unsmoothed,ap165,-953.333312988,stress
6035,sourcemiss_hi,rh,77.0,epi,hippocampus-head,unsmoothed,ap165,-882.049133301,stress
6063,M,lh,66.0,epi,hippocampus-head,unsmoothed,ap165,-390.685852051,stress
6064,M,rh,77.0,epi,hippocampus-head,unsmoothed,ap165,-590.852905273,stress
6092,CR,lh,56.0,epi,hippocampus-head,unsmoothed,ap166,-19.3168811798,stress
6093,CR,rh,61.0,epi,hippocampus-head,unsmoothed,ap166,-349.685241699,stress
6121,FA,lh,56.0,epi,hippocampus-head,unsmoothed,ap166,205.484512329,stress
6122,FA,rh,61.0,epi,hippocampus-head,unsmoothed,ap166,-20.6178760529,stress
6150,sourcehit,lh,56.0,epi,hippocampus-head,unsmoothed,ap166,664.71472168,stress
6151,sourcehit,rh,61.0,epi,hippocampus-head,unsmoothed,ap166,48.8305168152,stress
6179,itemhit_lo,lh,56.0,epi,hippocampus-head,unsmoothed,ap166,358.954071045,stress
6180,itemhit_lo,rh,61.0,epi,hippocampus-head,unsmoothed,ap166,100.101638794,stress
6208,sourcemiss_hi,lh,56.0,epi,hippocampus-head,unsmoothed,ap166,966.118469238,stress
6209,sourcemiss_hi,rh,61.0,epi,hippocampus-head,unsmoothed,ap166,517.114501953,stress
6237,M,lh,56.0,epi,hippocampus-head,unsmoothed,ap166,268.509368896,stress
6238,M,rh,61.0,epi,hippocampus-head,unsmoothed,ap166,-199.90284729,stress
6266,CR,lh,60.0,epi,hippocampus-head,unsmoothed,ap167,117.477874756,stress
6267,CR,rh,61.0,epi,hippocampus-head,unsmoothed,ap167,182.566452026,stress
6295,FA,lh,60.0,epi,hippocampus-head,unsmoothed,ap167,-337.769256592,stress
6296,FA,rh,61.0,epi,hippocampus-head,unsmoothed,ap167,-498.767852783,stress
6324,sourcehit,lh,60.0,epi,hippocampus-head,unsmoothed,ap167,306.532684326,stress
6325,sourcehit,rh,61.0,epi,hippocampus-head,unsmoothed,ap167,520.229187012,stress
6353,itemhit_lo,lh,60.0,epi,hippocampus-head,unsmoothed,ap167,-41.2671852112,stress
6354,itemhit_lo,rh,61.0,epi,hippocampus-head,unsmoothed,ap167,41.4872970581,stress
6382,sourcemiss_hi,lh,60.0,epi,hippocampus-head,unsmoothed,ap167,-99.0235290527,stress
6383,sourcemiss_hi,rh,61.0,epi,hippocampus-head,unsmoothed,ap167,-322.467010498,stress
6411,M,lh,60.0,epi,hippocampus-head,unsmoothed,ap167,92.0272903442,stress
6412,M,rh,61.0,epi,hippocampus-head,unsmoothed,ap167,157.821380615,stress
6440,CR,lh,65.0,epi,hippocampus-head,unsmoothed,ap168,-527.419189453,stress
6441,CR,rh,71.0,epi,hippocampus-head,unsmoothed,ap168,124.416755676,stress
6469,FA,lh,65.0,epi,hippocampus-head,unsmoothed,ap168,639.965515137,stress
6470,FA,rh,71.0,epi,hippocampus-head,unsmoothed,ap168,532.414916992,stress
6498,sourcehit,lh,65.0,epi,hippocampus-head,unsmoothed,ap168,-177.156707764,stress
6499,sourcehit,rh,71.0,epi,hippocampus-head,unsmoothed,ap168,-160.87322998,stress
6527,itemhit_lo,lh,65.0,epi,hippocampus-head,unsmoothed,ap168,-239.765991211,stress
6528,itemhit_lo,rh,71.0,epi,hippocampus-head,unsmoothed,ap168,224.712799072,stress
6556,sourcemiss_hi,lh,65.0,epi,hippocampus-head,unsmoothed,ap168,-394.375335693,stress
6557,sourcemiss_hi,rh,71.0,epi,hippocampus-head,unsmoothed,ap168,-424.657318115,stress
6585,M,lh,65.0,epi,hippocampus-head,unsmoothed,ap168,927.627746582,stress
6586,M,rh,71.0,epi,hippocampus-head,unsmoothed,ap168,447.691040039,stress
6614,CR,lh,67.0,epi,hippocampus-head,unsmoothed,ap169,21.5154037476,stress
6615,CR,rh,51.0,epi,hippocampus-head,unsmoothed,ap169,0.224763154984,stress
6643,FA,lh,67.0,epi,hippocampus-head,unsmoothed,ap169,110.687133789,stress
6644,FA,rh,51.0,epi,hippocampus-head,unsmoothed,ap169,-119.235374451,stress
6672,sourcehit,lh,67.0,epi,hippocampus-head,unsmoothed,ap169,-198.486373901,stress
6673,sourcehit,rh,51.0,epi,hippocampus-head,unsmoothed,ap169,-152.310501099,stress
6701,itemhit_lo,lh,67.0,epi,hippocampus-head,unsmoothed,ap169,971.555603027,stress
6702,itemhit_lo,rh,51.0,epi,hippocampus-head,unsmoothed,ap169,1006.06781006,stress
6730,sourcemiss_hi,lh,67.0,epi,hippocampus-head,unsmoothed,ap169,-377.535491943,stress
6731,sourcemiss_hi,rh,51.0,epi,hippocampus-head,unsmoothed,ap169,-174.278518677,stress
6759,M,lh,67.0,epi,hippocampus-head,unsmoothed,ap169,8.47255897522,stress
6760,M,rh,51.0,epi,hippocampus-head,unsmoothed,ap169,-35.1008911133,stress
6788,CR,lh,62.0,epi,hippocampus-head,unsmoothed,ap170,-76.4317321777,stress
6789,CR,rh,55.0,epi,hippocampus-head,unsmoothed,ap170,-249.466125488,stress
6817,FA,lh,62.0,epi,hippocampus-head,unsmoothed,ap170,-63.2809486389,stress
6818,FA,rh,55.0,epi,hippocampus-head,unsmoothed,ap170,-95.9213256836,stress
6846,sourcehit,lh,62.0,epi,hippocampus-head,unsmoothed,ap170,118.152290344,stress
6847,sourcehit,rh,55.0,epi,hippocampus-head,unsmoothed,ap170,-90.5771560669,stress
6875,itemhit_lo,lh,62.0,epi,hippocampus-head,unsmoothed,ap170,-147.734207153,stress
6876,itemhit_lo,rh,55.0,epi,hippocampus-head,unsmoothed,ap170,-123.126098633,stress
6904,sourcemiss_hi,lh,62.0,epi,hippocampus-head,unsmoothed,ap170,136.952529907,stress
6905,sourcemiss_hi,rh,55.0,epi,hippocampus-head,unsmoothed,ap170,112.494750977,stress
6933,M,lh,62.0,epi,hippocampus-head,unsmoothed,ap170,-215.977798462,stress
6934,M,rh,55.0,epi,hippocampus-head,unsmoothed,ap170,-197.880340576,stress
6962,CR,lh,67.0,epi,hippocampus-head,unsmoothed,ap171,-59.7560081482,stress
6963,CR,rh,70.0,epi,hippocampus-head,unsmoothed,ap171,-177.092300415,stress
6991,FA,lh,67.0,epi,hippocampus-head,unsmoothed,ap171,-123.362754822,stress
6992,FA,rh,70.0,epi,hippocampus-head,unsmoothed,ap171,-168.200500488,stress
7020,sourcehit,lh,67.0,epi,hippocampus-head,unsmoothed,ap171,178.315032959,stress
7021,sourcehit,rh,70.0,epi,hippocampus-head,unsmoothed,ap171,85.2027511597,stress
7049,itemhit_lo,lh,67.0,epi,hippocampus-head,unsmoothed,ap171,-39.7180519104,stress
7050,itemhit_lo,rh,70.0,epi,hippocampus-head,unsmoothed,ap171,-58.02186203,stress
7078,sourcemiss_hi,lh,67.0,epi,hippocampus-head,unsmoothed,ap171,16.2137050629,stress
7079,sourcemiss_hi,rh,70.0,epi,hippocampus-head,unsmoothed,ap171,-44.1292991638,stress
7107,M,lh,67.0,epi,hippocampus-head,unsmoothed,ap171,-277.224639893,stress
7108,M,rh,70.0,epi,hippocampus-head,unsmoothed,ap171,-454.884979248,stress
7136,CR,lh,55.0,epi,hippocampus-head,unsmoothed,ap172,-309.922149658,stress
7137,CR,rh,62.0,epi,hippocampus-head,unsmoothed,ap172,-367.531646729,stress
7165,FA,lh,55.0,epi,hippocampus-head,unsmoothed,ap172,-554.148254395,stress
7166,FA,rh,62.0,epi,hippocampus-head,unsmoothed,ap172,-518.190734863,stress
7194,sourcehit,lh,55.0,epi,hippocampus-head,unsmoothed,ap172,-242.439697266,stress
7195,sourcehit,rh,62.0,epi,hippocampus-head,unsmoothed,ap172,-164.180145264,stress
7223,itemhit_lo,lh,55.0,epi,hippocampus-head,unsmoothed,ap172,-391.344207764,stress
7224,itemhit_lo,rh,62.0,epi,hippocampus-head,unsmoothed,ap172,-395.506591797,stress
7252,sourcemiss_hi,lh,55.0,epi,hippocampus-head,unsmoothed,ap172,-892.049377441,stress
7253,sourcemiss_hi,rh,62.0,epi,hippocampus-head,unsmoothed,ap172,-765.796875,stress
7281,M,lh,55.0,epi,hippocampus-head,unsmoothed,ap172,-448.905303955,stress
7282,M,rh,62.0,epi,hippocampus-head,unsmoothed,ap172,-525.478942871,stress
7310,CR,lh,72.0,epi,hippocampus-head,unsmoothed,ap173,385.93371582,stress
7311,CR,rh,67.0,epi,hippocampus-head,unsmoothed,ap173,202.194915771,stress
7339,FA,lh,72.0,epi,hippocampus-head,unsmoothed,ap173,121.636459351,stress
7340,FA,rh,67.0,epi,hippocampus-head,unsmoothed,ap173,445.96572876,stress
7368,sourcehit,lh,72.0,epi,hippocampus-head,unsmoothed,ap173,1568.70336914,stress
7369,sourcehit,rh,67.0,epi,hippocampus-head,unsmoothed,ap173,1579.48803711,stress
7397,itemhit_lo,lh,72.0,epi,hippocampus-head,unsmoothed,ap173,214.132003784,stress
7398,itemhit_lo,rh,67.0,epi,hippocampus-head,unsmoothed,ap173,85.0391693115,stress
7426,sourcemiss_hi,lh,72.0,epi,hippocampus-head,unsmoothed,ap173,175.310272217,stress
7427,sourcemiss_hi,rh,67.0,epi,hippocampus-head,unsmoothed,ap173,533.293151855,stress
7455,M,lh,72.0,epi,hippocampus-head,unsmoothed,ap173,353.93359375,stress
7456,M,rh,67.0,epi,hippocampus-head,unsmoothed,ap173,234.355300903,stress
7484,CR,lh,67.0,epi,hippocampus-head,unsmoothed,ap174,93.6145553589,stress
7485,CR,rh,58.0,epi,hippocampus-head,unsmoothed,ap174,0.166977986693,stress
7513,FA,lh,67.0,epi,hippocampus-head,unsmoothed,ap174,13.8076477051,stress
7514,FA,rh,58.0,epi,hippocampus-head,unsmoothed,ap174,-240.382232666,stress
7542,sourcehit,lh,67.0,epi,hippocampus-head,unsmoothed,ap174,369.52645874,stress
7543,sourcehit,rh,58.0,epi,hippocampus-head,unsmoothed,ap174,105.675186157,stress
7571,itemhit_lo,lh,67.0,epi,hippocampus-head,unsmoothed,ap174,-417.28894043,stress
7572,itemhit_lo,rh,58.0,epi,hippocampus-head,unsmoothed,ap174,-481.277130127,stress
7600,sourcemiss_hi,lh,67.0,epi,hippocampus-head,unsmoothed,ap174,345.012298584,stress
7601,sourcemiss_hi,rh,58.0,epi,hippocampus-head,unsmoothed,ap174,397.455078125,stress
7629,M,lh,67.0,epi,hippocampus-head,unsmoothed,ap174,-10.6248474121,stress
7630,M,rh,58.0,epi,hippocampus-head,unsmoothed,ap174,-178.505584717,stress
