,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
4070,sourcehit,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap153,918.03717041,stress
4071,sourcehit,rh,43.0,epi,DefaultC_Rsp,unsmoothed,ap153,1049.70678711,stress
4099,itemhit_lo,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap153,914.588562012,stress
4100,itemhit_lo,rh,43.0,epi,DefaultC_Rsp,unsmoothed,ap153,858.782897949,stress
4128,sourcemiss_hi,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap153,962.576416016,stress
4129,sourcemiss_hi,rh,43.0,epi,DefaultC_Rsp,unsmoothed,ap153,1341.31762695,stress
4157,M,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap153,-406.622467041,stress
4158,M,rh,43.0,epi,DefaultC_Rsp,unsmoothed,ap153,-301.599975586,stress
4186,CR,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap154,-312.708404541,stress
4187,CR,rh,71.0,epi,DefaultC_Rsp,unsmoothed,ap154,-276.845367432,stress
4215,FA,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap154,-150.848526001,stress
4216,FA,rh,71.0,epi,DefaultC_Rsp,unsmoothed,ap154,-46.9932518005,stress
4244,sourcehit,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap154,813.024597168,stress
4245,sourcehit,rh,71.0,epi,DefaultC_Rsp,unsmoothed,ap154,816.990356445,stress
4273,itemhit_lo,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap154,-132.418716431,stress
4274,itemhit_lo,rh,71.0,epi,DefaultC_Rsp,unsmoothed,ap154,-190.496139526,stress
4302,sourcemiss_hi,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap154,643.992492676,stress
4303,sourcemiss_hi,rh,71.0,epi,DefaultC_Rsp,unsmoothed,ap154,389.450012207,stress
4331,M,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap154,173.240585327,stress
4332,M,rh,71.0,epi,DefaultC_Rsp,unsmoothed,ap154,90.0930557251,stress
4360,CR,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap155,189.70072937,stress
4361,CR,rh,51.0,epi,DefaultC_Rsp,unsmoothed,ap155,99.4141464233,stress
4389,FA,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap155,455.902008057,stress
4390,FA,rh,51.0,epi,DefaultC_Rsp,unsmoothed,ap155,228.27571106,stress
4418,sourcehit,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap155,1787.40454102,stress
4419,sourcehit,rh,51.0,epi,DefaultC_Rsp,unsmoothed,ap155,1441.09692383,stress
4447,itemhit_lo,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap155,847.632080078,stress
4448,itemhit_lo,rh,51.0,epi,DefaultC_Rsp,unsmoothed,ap155,615.775817871,stress
4476,sourcemiss_hi,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap155,564.367553711,stress
4477,sourcemiss_hi,rh,51.0,epi,DefaultC_Rsp,unsmoothed,ap155,626.424926758,stress
4505,M,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap155,981.846313477,stress
4506,M,rh,51.0,epi,DefaultC_Rsp,unsmoothed,ap155,382.168579102,stress
4534,CR,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap157,-968.406066895,stress
4535,CR,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap157,-1086.61047363,stress
4563,FA,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap157,-55.3816757202,stress
4564,FA,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap157,-322.266082764,stress
4592,sourcehit,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap157,1886.85778809,stress
4593,sourcehit,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap157,1656.79248047,stress
4621,itemhit_lo,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap157,410.181884766,stress
4622,itemhit_lo,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap157,118.881591797,stress
4650,sourcemiss_hi,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap157,1736.83044434,stress
4651,sourcemiss_hi,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap157,1484.33935547,stress
4679,M,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap157,-958.962036133,stress
4680,M,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap157,-994.429504395,stress
4708,CR,lh,41.0,epi,DefaultC_Rsp,unsmoothed,ap158,-858.407592773,control
4709,CR,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap158,-615.015197754,control
4737,FA,lh,41.0,epi,DefaultC_Rsp,unsmoothed,ap158,-500.848419189,control
4738,FA,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap158,-24.8202552795,control
4766,sourcehit,lh,41.0,epi,DefaultC_Rsp,unsmoothed,ap158,1071.29516602,control
4767,sourcehit,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap158,1234.24035645,control
4795,itemhit_lo,lh,41.0,epi,DefaultC_Rsp,unsmoothed,ap158,-21.5661964417,control
4796,itemhit_lo,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap158,173.549850464,control
4824,sourcemiss_hi,lh,41.0,epi,DefaultC_Rsp,unsmoothed,ap158,2184.46923828,control
4825,sourcemiss_hi,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap158,3067.53417969,control
4853,M,lh,41.0,epi,DefaultC_Rsp,unsmoothed,ap158,-894.073242188,control
4854,M,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap158,-685.810913086,control
4882,CR,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap159,-134.053024292,stress
4883,CR,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap159,-361.202056885,stress
4911,FA,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap159,575.24041748,stress
4912,FA,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap159,621.659545898,stress
4940,sourcehit,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap159,1521.5513916,stress
4941,sourcehit,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap159,1861.34973145,stress
4969,itemhit_lo,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap159,-105.59210968,stress
4970,itemhit_lo,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap159,327.478179932,stress
4998,sourcemiss_hi,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap159,2642.35205078,stress
4999,sourcemiss_hi,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap159,2506.38330078,stress
5027,M,lh,55.0,epi,DefaultC_Rsp,unsmoothed,ap159,-721.612304688,stress
5028,M,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap159,-770.276000977,stress
5056,CR,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap160,-810.009155273,stress
5057,CR,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap160,-1104.83740234,stress
5085,FA,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap160,1332.07177734,stress
5086,FA,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap160,729.674133301,stress
5114,sourcehit,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap160,981.915588379,stress
5115,sourcehit,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap160,435.826904297,stress
5143,itemhit_lo,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap160,-1012.88183594,stress
5144,itemhit_lo,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap160,-830.102111816,stress
5172,sourcemiss_hi,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap160,2388.13305664,stress
5173,sourcemiss_hi,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap160,1862.23840332,stress
5201,M,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap160,-329.899841309,stress
5202,M,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap160,-848.224121094,stress
5230,CR,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap161,-1381.04492188,stress
5231,CR,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap161,-1351.13989258,stress
5259,FA,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap161,-1462.80908203,stress
5260,FA,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap161,-1744.46728516,stress
5288,sourcehit,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap161,-1214.50805664,stress
5289,sourcehit,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap161,-1149.8815918,stress
5317,itemhit_lo,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap161,-1427.34387207,stress
5318,itemhit_lo,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap161,-1264.87304688,stress
5346,sourcemiss_hi,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap161,-1009.84918213,stress
5347,sourcemiss_hi,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap161,-511.530731201,stress
5375,M,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap161,-1979.09362793,stress
5376,M,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap161,-2277.54150391,stress
5404,CR,lh,48.0,epi,DefaultC_Rsp,unsmoothed,ap162,-343.311920166,stress
5405,CR,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap162,17.9345016479,stress
5433,FA,lh,48.0,epi,DefaultC_Rsp,unsmoothed,ap162,-864.770263672,stress
5434,FA,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap162,-876.773986816,stress
5462,sourcehit,lh,48.0,epi,DefaultC_Rsp,unsmoothed,ap162,591.010131836,stress
5463,sourcehit,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap162,152.693984985,stress
5491,itemhit_lo,lh,48.0,epi,DefaultC_Rsp,unsmoothed,ap162,20.621963501,stress
5492,itemhit_lo,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap162,-77.794593811,stress
5520,sourcemiss_hi,lh,48.0,epi,DefaultC_Rsp,unsmoothed,ap162,-27.8466854095,stress
5521,sourcemiss_hi,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap162,-338.798278809,stress
5549,M,lh,48.0,epi,DefaultC_Rsp,unsmoothed,ap162,-341.900482178,stress
5550,M,rh,49.0,epi,DefaultC_Rsp,unsmoothed,ap162,-522.563110352,stress
5578,CR,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap164,-2367.95874023,stress
5579,CR,rh,54.0,epi,DefaultC_Rsp,unsmoothed,ap164,-3245.47314453,stress
5607,FA,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap164,-562.484985352,stress
5608,FA,rh,54.0,epi,DefaultC_Rsp,unsmoothed,ap164,-1593.33886719,stress
5636,sourcehit,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap164,1246.85119629,stress
5637,sourcehit,rh,54.0,epi,DefaultC_Rsp,unsmoothed,ap164,650.33013916,stress
5665,itemhit_lo,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap164,-7.57644319534,stress
5666,itemhit_lo,rh,54.0,epi,DefaultC_Rsp,unsmoothed,ap164,-618.739685059,stress
5694,sourcemiss_hi,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap164,1304.95678711,stress
5695,sourcemiss_hi,rh,54.0,epi,DefaultC_Rsp,unsmoothed,ap164,1391.46044922,stress
5723,M,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap164,-1146.69030762,stress
5724,M,rh,54.0,epi,DefaultC_Rsp,unsmoothed,ap164,-1414.79638672,stress
5752,CR,lh,36.0,epi,DefaultC_Rsp,unsmoothed,ap163,-821.847717285,stress
5753,CR,rh,39.0,epi,DefaultC_Rsp,unsmoothed,ap163,-492.644866943,stress
5781,FA,lh,36.0,epi,DefaultC_Rsp,unsmoothed,ap163,-1457.81652832,stress
5782,FA,rh,39.0,epi,DefaultC_Rsp,unsmoothed,ap163,-1058.22521973,stress
5810,sourcehit,lh,36.0,epi,DefaultC_Rsp,unsmoothed,ap163,1617.60888672,stress
5811,sourcehit,rh,39.0,epi,DefaultC_Rsp,unsmoothed,ap163,2872.77294922,stress
5839,itemhit_lo,lh,36.0,epi,DefaultC_Rsp,unsmoothed,ap163,-7.68279361725,stress
5840,itemhit_lo,rh,39.0,epi,DefaultC_Rsp,unsmoothed,ap163,911.561706543,stress
5868,sourcemiss_hi,lh,36.0,epi,DefaultC_Rsp,unsmoothed,ap163,1116.09118652,stress
5869,sourcemiss_hi,rh,39.0,epi,DefaultC_Rsp,unsmoothed,ap163,2067.76049805,stress
5897,M,lh,36.0,epi,DefaultC_Rsp,unsmoothed,ap163,-63.871635437,stress
5898,M,rh,39.0,epi,DefaultC_Rsp,unsmoothed,ap163,674.369262695,stress
5926,CR,lh,54.0,epi,DefaultC_Rsp,unsmoothed,ap165,-877.196350098,stress
5927,CR,rh,75.0,epi,DefaultC_Rsp,unsmoothed,ap165,-1080.51794434,stress
5955,FA,lh,54.0,epi,DefaultC_Rsp,unsmoothed,ap165,346.558624268,stress
5956,FA,rh,75.0,epi,DefaultC_Rsp,unsmoothed,ap165,-730.750183105,stress
5984,sourcehit,lh,54.0,epi,DefaultC_Rsp,unsmoothed,ap165,1579.31201172,stress
5985,sourcehit,rh,75.0,epi,DefaultC_Rsp,unsmoothed,ap165,490.510925293,stress
6013,itemhit_lo,lh,54.0,epi,DefaultC_Rsp,unsmoothed,ap165,-267.459320068,stress
6014,itemhit_lo,rh,75.0,epi,DefaultC_Rsp,unsmoothed,ap165,-1155.4810791,stress
6042,sourcemiss_hi,lh,54.0,epi,DefaultC_Rsp,unsmoothed,ap165,755.715148926,stress
6043,sourcemiss_hi,rh,75.0,epi,DefaultC_Rsp,unsmoothed,ap165,-547.56817627,stress
6071,M,lh,54.0,epi,DefaultC_Rsp,unsmoothed,ap165,-423.213012695,stress
6072,M,rh,75.0,epi,DefaultC_Rsp,unsmoothed,ap165,-1042.5559082,stress
6100,CR,lh,43.0,epi,DefaultC_Rsp,unsmoothed,ap166,-377.732452393,stress
6101,CR,rh,42.0,epi,DefaultC_Rsp,unsmoothed,ap166,-838.418823242,stress
6129,FA,lh,43.0,epi,DefaultC_Rsp,unsmoothed,ap166,1185.06262207,stress
6130,FA,rh,42.0,epi,DefaultC_Rsp,unsmoothed,ap166,540.191101074,stress
6158,sourcehit,lh,43.0,epi,DefaultC_Rsp,unsmoothed,ap166,2865.20825195,stress
6159,sourcehit,rh,42.0,epi,DefaultC_Rsp,unsmoothed,ap166,2031.91931152,stress
6187,itemhit_lo,lh,43.0,epi,DefaultC_Rsp,unsmoothed,ap166,2598.29125977,stress
6188,itemhit_lo,rh,42.0,epi,DefaultC_Rsp,unsmoothed,ap166,1873.34912109,stress
6216,sourcemiss_hi,lh,43.0,epi,DefaultC_Rsp,unsmoothed,ap166,4136.90087891,stress
6217,sourcemiss_hi,rh,42.0,epi,DefaultC_Rsp,unsmoothed,ap166,2979.50512695,stress
6245,M,lh,43.0,epi,DefaultC_Rsp,unsmoothed,ap166,1121.42773438,stress
6246,M,rh,42.0,epi,DefaultC_Rsp,unsmoothed,ap166,357.206787109,stress
6274,CR,lh,30.0,epi,DefaultC_Rsp,unsmoothed,ap167,-646.397644043,stress
6275,CR,rh,40.0,epi,DefaultC_Rsp,unsmoothed,ap167,-275.441986084,stress
6303,FA,lh,30.0,epi,DefaultC_Rsp,unsmoothed,ap167,-1469.41662598,stress
6304,FA,rh,40.0,epi,DefaultC_Rsp,unsmoothed,ap167,-996.170776367,stress
6332,sourcehit,lh,30.0,epi,DefaultC_Rsp,unsmoothed,ap167,1045.10412598,stress
6333,sourcehit,rh,40.0,epi,DefaultC_Rsp,unsmoothed,ap167,1050.16931152,stress
6361,itemhit_lo,lh,30.0,epi,DefaultC_Rsp,unsmoothed,ap167,-761.81628418,stress
6362,itemhit_lo,rh,40.0,epi,DefaultC_Rsp,unsmoothed,ap167,-422.321868896,stress
6390,sourcemiss_hi,lh,30.0,epi,DefaultC_Rsp,unsmoothed,ap167,787.428771973,stress
6391,sourcemiss_hi,rh,40.0,epi,DefaultC_Rsp,unsmoothed,ap167,1124.8145752,stress
6419,M,lh,30.0,epi,DefaultC_Rsp,unsmoothed,ap167,-692.85144043,stress
6420,M,rh,40.0,epi,DefaultC_Rsp,unsmoothed,ap167,-596.827636719,stress
6448,CR,lh,51.0,epi,DefaultC_Rsp,unsmoothed,ap168,-1255.09277344,stress
6449,CR,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap168,-1161.12207031,stress
6477,FA,lh,51.0,epi,DefaultC_Rsp,unsmoothed,ap168,938.819030762,stress
6478,FA,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap168,1377.76293945,stress
6506,sourcehit,lh,51.0,epi,DefaultC_Rsp,unsmoothed,ap168,-1209.38146973,stress
6507,sourcehit,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap168,-910.863098145,stress
6535,itemhit_lo,lh,51.0,epi,DefaultC_Rsp,unsmoothed,ap168,-1434.10449219,stress
6536,itemhit_lo,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap168,-941.04486084,stress
6564,sourcemiss_hi,lh,51.0,epi,DefaultC_Rsp,unsmoothed,ap168,-1259.85864258,stress
6565,sourcemiss_hi,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap168,-1053.04199219,stress
6593,M,lh,51.0,epi,DefaultC_Rsp,unsmoothed,ap168,1150.16870117,stress
6594,M,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap168,1392.49865723,stress
6622,CR,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap169,66.0771942139,stress
6623,CR,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap169,-430.317016602,stress
6651,FA,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap169,-687.061096191,stress
6652,FA,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap169,-744.280822754,stress
6680,sourcehit,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap169,1012.45892334,stress
6681,sourcehit,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap169,-55.4041595459,stress
6709,itemhit_lo,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap169,1412.67041016,stress
6710,itemhit_lo,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap169,1973.99865723,stress
6738,sourcemiss_hi,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap169,1055.56408691,stress
6739,sourcemiss_hi,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap169,-96.1313705444,stress
6767,M,lh,44.0,epi,DefaultC_Rsp,unsmoothed,ap169,-311.455963135,stress
6768,M,rh,57.0,epi,DefaultC_Rsp,unsmoothed,ap169,-1369.17260742,stress
6796,CR,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap170,-1094.91760254,stress
6797,CR,rh,47.0,epi,DefaultC_Rsp,unsmoothed,ap170,-1045.8972168,stress
6825,FA,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap170,-679.564086914,stress
6826,FA,rh,47.0,epi,DefaultC_Rsp,unsmoothed,ap170,-500.088378906,stress
6854,sourcehit,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap170,832.143676758,stress
6855,sourcehit,rh,47.0,epi,DefaultC_Rsp,unsmoothed,ap170,694.98626709,stress
6883,itemhit_lo,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap170,3.11833119392,stress
6884,itemhit_lo,rh,47.0,epi,DefaultC_Rsp,unsmoothed,ap170,-169.482147217,stress
6912,sourcemiss_hi,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap170,1736.52966309,stress
6913,sourcemiss_hi,rh,47.0,epi,DefaultC_Rsp,unsmoothed,ap170,1060.49157715,stress
6941,M,lh,46.0,epi,DefaultC_Rsp,unsmoothed,ap170,-931.03692627,stress
6942,M,rh,47.0,epi,DefaultC_Rsp,unsmoothed,ap170,-834.120483398,stress
6970,CR,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap171,-348.974365234,stress
6971,CR,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap171,-487.425079346,stress
6999,FA,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap171,916.896789551,stress
7000,FA,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap171,296.4921875,stress
7028,sourcehit,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap171,2012.72143555,stress
7029,sourcehit,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap171,994.321777344,stress
7057,itemhit_lo,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap171,1021.04919434,stress
7058,itemhit_lo,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap171,106.616035461,stress
7086,sourcemiss_hi,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap171,2836.80957031,stress
7087,sourcemiss_hi,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap171,1705.23120117,stress
7115,M,lh,47.0,epi,DefaultC_Rsp,unsmoothed,ap171,-29.5979442596,stress
7116,M,rh,58.0,epi,DefaultC_Rsp,unsmoothed,ap171,-386.659820557,stress
7144,CR,lh,45.0,epi,DefaultC_Rsp,unsmoothed,ap172,-873.763549805,stress
7145,CR,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap172,-602.991027832,stress
7173,FA,lh,45.0,epi,DefaultC_Rsp,unsmoothed,ap172,-1486.44116211,stress
7174,FA,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap172,-883.465515137,stress
7202,sourcehit,lh,45.0,epi,DefaultC_Rsp,unsmoothed,ap172,-497.156890869,stress
7203,sourcehit,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap172,133.917526245,stress
7231,itemhit_lo,lh,45.0,epi,DefaultC_Rsp,unsmoothed,ap172,-1260.97167969,stress
7232,itemhit_lo,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap172,-664.125732422,stress
7260,sourcemiss_hi,lh,45.0,epi,DefaultC_Rsp,unsmoothed,ap172,-1688.55541992,stress
7261,sourcemiss_hi,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap172,-824.739562988,stress
7289,M,lh,45.0,epi,DefaultC_Rsp,unsmoothed,ap172,227.895645142,stress
7290,M,rh,48.0,epi,DefaultC_Rsp,unsmoothed,ap172,152.651504517,stress
7318,CR,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap173,-513.766723633,stress
7319,CR,rh,59.0,epi,DefaultC_Rsp,unsmoothed,ap173,-519.203613281,stress
7347,FA,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap173,255.638168335,stress
7348,FA,rh,59.0,epi,DefaultC_Rsp,unsmoothed,ap173,564.964660645,stress
7376,sourcehit,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap173,1873.01171875,stress
7377,sourcehit,rh,59.0,epi,DefaultC_Rsp,unsmoothed,ap173,1478.99121094,stress
7405,itemhit_lo,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap173,532.402099609,stress
7406,itemhit_lo,rh,59.0,epi,DefaultC_Rsp,unsmoothed,ap173,151.406280518,stress
7434,sourcemiss_hi,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap173,813.962158203,stress
7435,sourcemiss_hi,rh,59.0,epi,DefaultC_Rsp,unsmoothed,ap173,115.175613403,stress
7463,M,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap173,117.059135437,stress
7464,M,rh,59.0,epi,DefaultC_Rsp,unsmoothed,ap173,70.2645797729,stress
7492,CR,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap174,104.249603271,stress
7493,CR,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap174,464.675292969,stress
7521,FA,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap174,814.076049805,stress
7522,FA,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap174,743.770019531,stress
7550,sourcehit,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap174,2556.22802734,stress
7551,sourcehit,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap174,1832.93554688,stress
7579,itemhit_lo,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap174,498.977050781,stress
7580,itemhit_lo,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap174,263.725524902,stress
7608,sourcemiss_hi,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap174,3300.02587891,stress
7609,sourcemiss_hi,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap174,2560.59960938,stress
7637,M,lh,52.0,epi,DefaultC_Rsp,unsmoothed,ap174,610.261657715,stress
7638,M,rh,55.0,epi,DefaultC_Rsp,unsmoothed,ap174,917.4921875,stress
