,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
71,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap113,-294.663391113,control
72,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap114,372.93862915,control
73,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap114,-45.7807426453,control
74,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap114,1637.68261719,control
75,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap114,613.016601562,control
76,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap114,2133.7253418,control
77,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap114,898.669189453,control
78,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap115,-803.872436523,control
79,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap115,-880.59576416,control
80,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap115,1405.4901123,control
81,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap115,-704.353637695,control
82,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap115,1353.36975098,control
83,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap115,-1195.11999512,control
84,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap116,326.825653076,control
85,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap116,1496.63989258,control
86,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap116,3313.50024414,control
87,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap116,2376.06225586,control
88,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap116,3407.35693359,control
89,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap116,1285.15649414,control
90,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap117,-220.493713379,control
91,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap117,338.641174316,control
92,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap117,2175.17041016,control
93,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap117,249.077575684,control
94,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap117,1678.23022461,control
95,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap117,-111.097106934,control
96,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap118,-1649.96557617,control
97,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap118,-1064.55944824,control
98,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap118,1116.43713379,control
99,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap118,-1608.38183594,control
100,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap118,295.882720947,control
101,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap118,-1411.85461426,control
102,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap119,-1142.43835449,control
103,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap119,-463.527740479,control
104,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap119,1316.44152832,control
105,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap119,-665.015197754,control
106,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap119,1557.73010254,control
107,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap119,-1242.20593262,control
108,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap120,-245.482818604,control
109,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap120,-809.774597168,control
110,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap120,1640.07055664,control
111,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap120,403.638183594,control
112,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap120,975.106079102,control
