,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
4264,itemhit_lo,rh,25.0,epi,hippocampus-tail,unsmoothed,ap154,-57.7417488098,stress
4292,sourcemiss_hi,lh,36.0,epi,hippocampus-tail,unsmoothed,ap154,-14.8467054367,stress
4293,sourcemiss_hi,rh,25.0,epi,hippocampus-tail,unsmoothed,ap154,277.306915283,stress
4321,M,lh,36.0,epi,hippocampus-tail,unsmoothed,ap154,-144.720245361,stress
4322,M,rh,25.0,epi,hippocampus-tail,unsmoothed,ap154,111.994735718,stress
4350,CR,lh,31.0,epi,hippocampus-tail,unsmoothed,ap155,-101.059654236,stress
4351,CR,rh,32.0,epi,hippocampus-tail,unsmoothed,ap155,102.576690674,stress
4379,FA,lh,31.0,epi,hippocampus-tail,unsmoothed,ap155,-67.8270568848,stress
4380,FA,rh,32.0,epi,hippocampus-tail,unsmoothed,ap155,108.521827698,stress
4408,sourcehit,lh,31.0,epi,hippocampus-tail,unsmoothed,ap155,160.05758667,stress
4409,sourcehit,rh,32.0,epi,hippocampus-tail,unsmoothed,ap155,317.934509277,stress
4437,itemhit_lo,lh,31.0,epi,hippocampus-tail,unsmoothed,ap155,-98.334777832,stress
4438,itemhit_lo,rh,32.0,epi,hippocampus-tail,unsmoothed,ap155,285.257324219,stress
4466,sourcemiss_hi,lh,31.0,epi,hippocampus-tail,unsmoothed,ap155,-119.548431396,stress
4467,sourcemiss_hi,rh,32.0,epi,hippocampus-tail,unsmoothed,ap155,372.065551758,stress
4495,M,lh,31.0,epi,hippocampus-tail,unsmoothed,ap155,269.369659424,stress
4496,M,rh,32.0,epi,hippocampus-tail,unsmoothed,ap155,235.603805542,stress
4524,CR,lh,19.0,epi,hippocampus-tail,unsmoothed,ap157,-280.048828125,stress
4525,CR,rh,34.0,epi,hippocampus-tail,unsmoothed,ap157,-514.379394531,stress
4553,FA,lh,19.0,epi,hippocampus-tail,unsmoothed,ap157,-177.579620361,stress
4554,FA,rh,34.0,epi,hippocampus-tail,unsmoothed,ap157,-547.577209473,stress
4582,sourcehit,lh,19.0,epi,hippocampus-tail,unsmoothed,ap157,546.667053223,stress
4583,sourcehit,rh,34.0,epi,hippocampus-tail,unsmoothed,ap157,28.415222168,stress
4611,itemhit_lo,lh,19.0,epi,hippocampus-tail,unsmoothed,ap157,-144.319046021,stress
4612,itemhit_lo,rh,34.0,epi,hippocampus-tail,unsmoothed,ap157,-454.796539307,stress
4640,sourcemiss_hi,lh,19.0,epi,hippocampus-tail,unsmoothed,ap157,369.343963623,stress
4641,sourcemiss_hi,rh,34.0,epi,hippocampus-tail,unsmoothed,ap157,132.867523193,stress
4669,M,lh,19.0,epi,hippocampus-tail,unsmoothed,ap157,-129.963088989,stress
4670,M,rh,34.0,epi,hippocampus-tail,unsmoothed,ap157,-499.643310547,stress
4698,CR,lh,30.0,epi,hippocampus-tail,unsmoothed,ap158,-88.734588623,control
4699,CR,rh,32.0,epi,hippocampus-tail,unsmoothed,ap158,-81.1602325439,control
4727,FA,lh,30.0,epi,hippocampus-tail,unsmoothed,ap158,-178.873748779,control
4728,FA,rh,32.0,epi,hippocampus-tail,unsmoothed,ap158,-173.860946655,control
4756,sourcehit,lh,30.0,epi,hippocampus-tail,unsmoothed,ap158,435.655212402,control
4757,sourcehit,rh,32.0,epi,hippocampus-tail,unsmoothed,ap158,187.927093506,control
4785,itemhit_lo,lh,30.0,epi,hippocampus-tail,unsmoothed,ap158,-97.8479919434,control
4786,itemhit_lo,rh,32.0,epi,hippocampus-tail,unsmoothed,ap158,-210.037384033,control
4814,sourcemiss_hi,lh,30.0,epi,hippocampus-tail,unsmoothed,ap158,-426.167633057,control
4815,sourcemiss_hi,rh,32.0,epi,hippocampus-tail,unsmoothed,ap158,-1543.56005859,control
4843,M,lh,30.0,epi,hippocampus-tail,unsmoothed,ap158,-366.64666748,control
4844,M,rh,32.0,epi,hippocampus-tail,unsmoothed,ap158,-222.020568848,control
4872,CR,lh,36.0,epi,hippocampus-tail,unsmoothed,ap159,8.09605026245,stress
4873,CR,rh,35.0,epi,hippocampus-tail,unsmoothed,ap159,155.772247314,stress
4901,FA,lh,36.0,epi,hippocampus-tail,unsmoothed,ap159,73.2068710327,stress
4902,FA,rh,35.0,epi,hippocampus-tail,unsmoothed,ap159,152.73677063,stress
4930,sourcehit,lh,36.0,epi,hippocampus-tail,unsmoothed,ap159,517.757019043,stress
4931,sourcehit,rh,35.0,epi,hippocampus-tail,unsmoothed,ap159,659.592773438,stress
4959,itemhit_lo,lh,36.0,epi,hippocampus-tail,unsmoothed,ap159,236.038955688,stress
4960,itemhit_lo,rh,35.0,epi,hippocampus-tail,unsmoothed,ap159,409.025024414,stress
4988,sourcemiss_hi,lh,36.0,epi,hippocampus-tail,unsmoothed,ap159,925.99621582,stress
4989,sourcemiss_hi,rh,35.0,epi,hippocampus-tail,unsmoothed,ap159,1084.6385498,stress
5017,M,lh,36.0,epi,hippocampus-tail,unsmoothed,ap159,46.6709747314,stress
5018,M,rh,35.0,epi,hippocampus-tail,unsmoothed,ap159,141.029022217,stress
5046,CR,lh,20.0,epi,hippocampus-tail,unsmoothed,ap160,-68.798828125,stress
5047,CR,rh,21.0,epi,hippocampus-tail,unsmoothed,ap160,27.4863433838,stress
5075,FA,lh,20.0,epi,hippocampus-tail,unsmoothed,ap160,461.86831665,stress
5076,FA,rh,21.0,epi,hippocampus-tail,unsmoothed,ap160,788.697387695,stress
5104,sourcehit,lh,20.0,epi,hippocampus-tail,unsmoothed,ap160,487.213134766,stress
5105,sourcehit,rh,21.0,epi,hippocampus-tail,unsmoothed,ap160,388.2137146,stress
5133,itemhit_lo,lh,20.0,epi,hippocampus-tail,unsmoothed,ap160,453.192443848,stress
5134,itemhit_lo,rh,21.0,epi,hippocampus-tail,unsmoothed,ap160,-450.554962158,stress
5162,sourcemiss_hi,lh,20.0,epi,hippocampus-tail,unsmoothed,ap160,1270.36535645,stress
5163,sourcemiss_hi,rh,21.0,epi,hippocampus-tail,unsmoothed,ap160,1006.49816895,stress
5191,M,lh,20.0,epi,hippocampus-tail,unsmoothed,ap160,31.3555603027,stress
5192,M,rh,21.0,epi,hippocampus-tail,unsmoothed,ap160,222.082382202,stress
5220,CR,lh,28.0,epi,hippocampus-tail,unsmoothed,ap161,285.127655029,stress
5221,CR,rh,25.0,epi,hippocampus-tail,unsmoothed,ap161,205.393157959,stress
5249,FA,lh,28.0,epi,hippocampus-tail,unsmoothed,ap161,-249.795135498,stress
5250,FA,rh,25.0,epi,hippocampus-tail,unsmoothed,ap161,-456.649169922,stress
5278,sourcehit,lh,28.0,epi,hippocampus-tail,unsmoothed,ap161,90.5866851807,stress
5279,sourcehit,rh,25.0,epi,hippocampus-tail,unsmoothed,ap161,16.828130722,stress
5307,itemhit_lo,lh,28.0,epi,hippocampus-tail,unsmoothed,ap161,76.2532958984,stress
5308,itemhit_lo,rh,25.0,epi,hippocampus-tail,unsmoothed,ap161,-24.182767868,stress
5336,sourcemiss_hi,lh,28.0,epi,hippocampus-tail,unsmoothed,ap161,523.751525879,stress
5337,sourcemiss_hi,rh,25.0,epi,hippocampus-tail,unsmoothed,ap161,293.726348877,stress
5365,M,lh,28.0,epi,hippocampus-tail,unsmoothed,ap161,-896.541503906,stress
5366,M,rh,25.0,epi,hippocampus-tail,unsmoothed,ap161,-1144.6763916,stress
5394,CR,lh,39.0,epi,hippocampus-tail,unsmoothed,ap162,141.037857056,stress
5395,CR,rh,27.0,epi,hippocampus-tail,unsmoothed,ap162,307.502929688,stress
5423,FA,lh,39.0,epi,hippocampus-tail,unsmoothed,ap162,-173.702880859,stress
5424,FA,rh,27.0,epi,hippocampus-tail,unsmoothed,ap162,-212.035934448,stress
5452,sourcehit,lh,39.0,epi,hippocampus-tail,unsmoothed,ap162,-103.874420166,stress
5453,sourcehit,rh,27.0,epi,hippocampus-tail,unsmoothed,ap162,-73.4568405151,stress
5481,itemhit_lo,lh,39.0,epi,hippocampus-tail,unsmoothed,ap162,152.397293091,stress
5482,itemhit_lo,rh,27.0,epi,hippocampus-tail,unsmoothed,ap162,174.91494751,stress
5510,sourcemiss_hi,lh,39.0,epi,hippocampus-tail,unsmoothed,ap162,-330.092712402,stress
5511,sourcemiss_hi,rh,27.0,epi,hippocampus-tail,unsmoothed,ap162,-114.27130127,stress
5539,M,lh,39.0,epi,hippocampus-tail,unsmoothed,ap162,446.487945557,stress
5540,M,rh,27.0,epi,hippocampus-tail,unsmoothed,ap162,77.8968200684,stress
5568,CR,lh,30.0,epi,hippocampus-tail,unsmoothed,ap164,-271.473937988,stress
5569,CR,rh,26.0,epi,hippocampus-tail,unsmoothed,ap164,-1039.54675293,stress
5597,FA,lh,30.0,epi,hippocampus-tail,unsmoothed,ap164,294.16607666,stress
5598,FA,rh,26.0,epi,hippocampus-tail,unsmoothed,ap164,-212.644622803,stress
5626,sourcehit,lh,30.0,epi,hippocampus-tail,unsmoothed,ap164,536.7578125,stress
5627,sourcehit,rh,26.0,epi,hippocampus-tail,unsmoothed,ap164,265.047485352,stress
5655,itemhit_lo,lh,30.0,epi,hippocampus-tail,unsmoothed,ap164,239.059341431,stress
5656,itemhit_lo,rh,26.0,epi,hippocampus-tail,unsmoothed,ap164,-144.333984375,stress
5684,sourcemiss_hi,lh,30.0,epi,hippocampus-tail,unsmoothed,ap164,1290.77880859,stress
5685,sourcemiss_hi,rh,26.0,epi,hippocampus-tail,unsmoothed,ap164,999.101928711,stress
5713,M,lh,30.0,epi,hippocampus-tail,unsmoothed,ap164,608.552856445,stress
5714,M,rh,26.0,epi,hippocampus-tail,unsmoothed,ap164,-308.278381348,stress
5742,CR,lh,14.0,epi,hippocampus-tail,unsmoothed,ap163,132.080795288,stress
5743,CR,rh,25.0,epi,hippocampus-tail,unsmoothed,ap163,141.171264648,stress
5771,FA,lh,14.0,epi,hippocampus-tail,unsmoothed,ap163,-276.608673096,stress
5772,FA,rh,25.0,epi,hippocampus-tail,unsmoothed,ap163,-547.934204102,stress
5800,sourcehit,lh,14.0,epi,hippocampus-tail,unsmoothed,ap163,405.529205322,stress
5801,sourcehit,rh,25.0,epi,hippocampus-tail,unsmoothed,ap163,748.780456543,stress
5829,itemhit_lo,lh,14.0,epi,hippocampus-tail,unsmoothed,ap163,173.5128479,stress
5830,itemhit_lo,rh,25.0,epi,hippocampus-tail,unsmoothed,ap163,471.835510254,stress
5858,sourcemiss_hi,lh,14.0,epi,hippocampus-tail,unsmoothed,ap163,188.502349854,stress
5859,sourcemiss_hi,rh,25.0,epi,hippocampus-tail,unsmoothed,ap163,446.810455322,stress
5887,M,lh,14.0,epi,hippocampus-tail,unsmoothed,ap163,405.729736328,stress
5888,M,rh,25.0,epi,hippocampus-tail,unsmoothed,ap163,514.462524414,stress
5916,CR,lh,35.0,epi,hippocampus-tail,unsmoothed,ap165,-518.399414062,stress
5917,CR,rh,32.0,epi,hippocampus-tail,unsmoothed,ap165,-376.83807373,stress
5945,FA,lh,35.0,epi,hippocampus-tail,unsmoothed,ap165,-343.349090576,stress
5946,FA,rh,32.0,epi,hippocampus-tail,unsmoothed,ap165,-376.010467529,stress
5974,sourcehit,lh,35.0,epi,hippocampus-tail,unsmoothed,ap165,280.42980957,stress
5975,sourcehit,rh,32.0,epi,hippocampus-tail,unsmoothed,ap165,376.433105469,stress
6003,itemhit_lo,lh,35.0,epi,hippocampus-tail,unsmoothed,ap165,-528.444580078,stress
6004,itemhit_lo,rh,32.0,epi,hippocampus-tail,unsmoothed,ap165,-491.465911865,stress
6032,sourcemiss_hi,lh,35.0,epi,hippocampus-tail,unsmoothed,ap165,-663.013916016,stress
6033,sourcemiss_hi,rh,32.0,epi,hippocampus-tail,unsmoothed,ap165,-734.081848145,stress
6061,M,lh,35.0,epi,hippocampus-tail,unsmoothed,ap165,-377.879089355,stress
6062,M,rh,32.0,epi,hippocampus-tail,unsmoothed,ap165,-416.047058105,stress
6090,CR,lh,20.0,epi,hippocampus-tail,unsmoothed,ap166,337.677124023,stress
6091,CR,rh,23.0,epi,hippocampus-tail,unsmoothed,ap166,352.295501709,stress
6119,FA,lh,20.0,epi,hippocampus-tail,unsmoothed,ap166,373.770233154,stress
6120,FA,rh,23.0,epi,hippocampus-tail,unsmoothed,ap166,203.240921021,stress
6148,sourcehit,lh,20.0,epi,hippocampus-tail,unsmoothed,ap166,1028.75671387,stress
6149,sourcehit,rh,23.0,epi,hippocampus-tail,unsmoothed,ap166,618.647033691,stress
6177,itemhit_lo,lh,20.0,epi,hippocampus-tail,unsmoothed,ap166,918.370727539,stress
6178,itemhit_lo,rh,23.0,epi,hippocampus-tail,unsmoothed,ap166,635.690246582,stress
6206,sourcemiss_hi,lh,20.0,epi,hippocampus-tail,unsmoothed,ap166,1117.05932617,stress
6207,sourcemiss_hi,rh,23.0,epi,hippocampus-tail,unsmoothed,ap166,1102.79138184,stress
6235,M,lh,20.0,epi,hippocampus-tail,unsmoothed,ap166,596.16619873,stress
6236,M,rh,23.0,epi,hippocampus-tail,unsmoothed,ap166,114.202339172,stress
6264,CR,lh,26.0,epi,hippocampus-tail,unsmoothed,ap167,288.097320557,stress
6265,CR,rh,31.0,epi,hippocampus-tail,unsmoothed,ap167,232.678527832,stress
6293,FA,lh,26.0,epi,hippocampus-tail,unsmoothed,ap167,-180.026550293,stress
6294,FA,rh,31.0,epi,hippocampus-tail,unsmoothed,ap167,-496.898986816,stress
6322,sourcehit,lh,26.0,epi,hippocampus-tail,unsmoothed,ap167,956.571350098,stress
6323,sourcehit,rh,31.0,epi,hippocampus-tail,unsmoothed,ap167,452.348724365,stress
6351,itemhit_lo,lh,26.0,epi,hippocampus-tail,unsmoothed,ap167,311.166046143,stress
6352,itemhit_lo,rh,31.0,epi,hippocampus-tail,unsmoothed,ap167,-131.466842651,stress
6380,sourcemiss_hi,lh,26.0,epi,hippocampus-tail,unsmoothed,ap167,760.485229492,stress
6381,sourcemiss_hi,rh,31.0,epi,hippocampus-tail,unsmoothed,ap167,489.175872803,stress
6409,M,lh,26.0,epi,hippocampus-tail,unsmoothed,ap167,349.504852295,stress
6410,M,rh,31.0,epi,hippocampus-tail,unsmoothed,ap167,310.399475098,stress
6438,CR,lh,27.0,epi,hippocampus-tail,unsmoothed,ap168,-892.189086914,stress
6439,CR,rh,23.0,epi,hippocampus-tail,unsmoothed,ap168,-678.077514648,stress
6467,FA,lh,27.0,epi,hippocampus-tail,unsmoothed,ap168,843.870788574,stress
6468,FA,rh,23.0,epi,hippocampus-tail,unsmoothed,ap168,898.284912109,stress
6496,sourcehit,lh,27.0,epi,hippocampus-tail,unsmoothed,ap168,-602.221862793,stress
6497,sourcehit,rh,23.0,epi,hippocampus-tail,unsmoothed,ap168,-745.540771484,stress
6525,itemhit_lo,lh,27.0,epi,hippocampus-tail,unsmoothed,ap168,51.2044677734,stress
6526,itemhit_lo,rh,23.0,epi,hippocampus-tail,unsmoothed,ap168,-462.922088623,stress
6554,sourcemiss_hi,lh,27.0,epi,hippocampus-tail,unsmoothed,ap168,-160.582138062,stress
6555,sourcemiss_hi,rh,23.0,epi,hippocampus-tail,unsmoothed,ap168,-379.206176758,stress
6583,M,lh,27.0,epi,hippocampus-tail,unsmoothed,ap168,1000.82781982,stress
6584,M,rh,23.0,epi,hippocampus-tail,unsmoothed,ap168,652.351928711,stress
6612,CR,lh,39.0,epi,hippocampus-tail,unsmoothed,ap169,2.68473005295,stress
6613,CR,rh,29.0,epi,hippocampus-tail,unsmoothed,ap169,-7.87650060654,stress
6641,FA,lh,39.0,epi,hippocampus-tail,unsmoothed,ap169,9.4193944931,stress
6642,FA,rh,29.0,epi,hippocampus-tail,unsmoothed,ap169,-240.21144104,stress
6670,sourcehit,lh,39.0,epi,hippocampus-tail,unsmoothed,ap169,-23.5594177246,stress
6671,sourcehit,rh,29.0,epi,hippocampus-tail,unsmoothed,ap169,-115.219856262,stress
6699,itemhit_lo,lh,39.0,epi,hippocampus-tail,unsmoothed,ap169,1025.55444336,stress
6700,itemhit_lo,rh,29.0,epi,hippocampus-tail,unsmoothed,ap169,1207.92553711,stress
6728,sourcemiss_hi,lh,39.0,epi,hippocampus-tail,unsmoothed,ap169,201.565185547,stress
6729,sourcemiss_hi,rh,29.0,epi,hippocampus-tail,unsmoothed,ap169,323.091400146,stress
6757,M,lh,39.0,epi,hippocampus-tail,unsmoothed,ap169,266.067840576,stress
6758,M,rh,29.0,epi,hippocampus-tail,unsmoothed,ap169,32.9586257935,stress
6786,CR,lh,32.0,epi,hippocampus-tail,unsmoothed,ap170,-457.918518066,stress
6787,CR,rh,36.0,epi,hippocampus-tail,unsmoothed,ap170,-539.424560547,stress
6815,FA,lh,32.0,epi,hippocampus-tail,unsmoothed,ap170,-401.257385254,stress
6816,FA,rh,36.0,epi,hippocampus-tail,unsmoothed,ap170,-722.570251465,stress
6844,sourcehit,lh,32.0,epi,hippocampus-tail,unsmoothed,ap170,109.427825928,stress
6845,sourcehit,rh,36.0,epi,hippocampus-tail,unsmoothed,ap170,-182.561080933,stress
6873,itemhit_lo,lh,32.0,epi,hippocampus-tail,unsmoothed,ap170,-302.426086426,stress
6874,itemhit_lo,rh,36.0,epi,hippocampus-tail,unsmoothed,ap170,-479.790161133,stress
6902,sourcemiss_hi,lh,32.0,epi,hippocampus-tail,unsmoothed,ap170,493.290649414,stress
6903,sourcemiss_hi,rh,36.0,epi,hippocampus-tail,unsmoothed,ap170,-153.517059326,stress
6931,M,lh,32.0,epi,hippocampus-tail,unsmoothed,ap170,-733.08215332,stress
6932,M,rh,36.0,epi,hippocampus-tail,unsmoothed,ap170,-672.160827637,stress
6960,CR,lh,31.0,epi,hippocampus-tail,unsmoothed,ap171,600.184448242,stress
6961,CR,rh,27.0,epi,hippocampus-tail,unsmoothed,ap171,495.436584473,stress
6989,FA,lh,31.0,epi,hippocampus-tail,unsmoothed,ap171,493.247619629,stress
6990,FA,rh,27.0,epi,hippocampus-tail,unsmoothed,ap171,418.471069336,stress
7018,sourcehit,lh,31.0,epi,hippocampus-tail,unsmoothed,ap171,1025.91479492,stress
7019,sourcehit,rh,27.0,epi,hippocampus-tail,unsmoothed,ap171,849.903625488,stress
7047,itemhit_lo,lh,31.0,epi,hippocampus-tail,unsmoothed,ap171,848.506408691,stress
7048,itemhit_lo,rh,27.0,epi,hippocampus-tail,unsmoothed,ap171,619.208312988,stress
7076,sourcemiss_hi,lh,31.0,epi,hippocampus-tail,unsmoothed,ap171,913.944702148,stress
7077,sourcemiss_hi,rh,27.0,epi,hippocampus-tail,unsmoothed,ap171,789.215393066,stress
7105,M,lh,31.0,epi,hippocampus-tail,unsmoothed,ap171,279.176055908,stress
7106,M,rh,27.0,epi,hippocampus-tail,unsmoothed,ap171,216.509490967,stress
7134,CR,lh,34.0,epi,hippocampus-tail,unsmoothed,ap172,-222.532455444,stress
7135,CR,rh,33.0,epi,hippocampus-tail,unsmoothed,ap172,-126.762771606,stress
7163,FA,lh,34.0,epi,hippocampus-tail,unsmoothed,ap172,-477.939422607,stress
7164,FA,rh,33.0,epi,hippocampus-tail,unsmoothed,ap172,-431.493530273,stress
7192,sourcehit,lh,34.0,epi,hippocampus-tail,unsmoothed,ap172,-198.540161133,stress
7193,sourcehit,rh,33.0,epi,hippocampus-tail,unsmoothed,ap172,-120.7838974,stress
7221,itemhit_lo,lh,34.0,epi,hippocampus-tail,unsmoothed,ap172,-273.33203125,stress
7222,itemhit_lo,rh,33.0,epi,hippocampus-tail,unsmoothed,ap172,-337.94317627,stress
7250,sourcemiss_hi,lh,34.0,epi,hippocampus-tail,unsmoothed,ap172,-326.611083984,stress
7251,sourcemiss_hi,rh,33.0,epi,hippocampus-tail,unsmoothed,ap172,-765.452941895,stress
7279,M,lh,34.0,epi,hippocampus-tail,unsmoothed,ap172,-742.930969238,stress
7280,M,rh,33.0,epi,hippocampus-tail,unsmoothed,ap172,-470.824829102,stress
7308,CR,lh,39.0,epi,hippocampus-tail,unsmoothed,ap173,296.505096436,stress
7309,CR,rh,36.0,epi,hippocampus-tail,unsmoothed,ap173,54.2804718018,stress
7337,FA,lh,39.0,epi,hippocampus-tail,unsmoothed,ap173,240.0809021,stress
7338,FA,rh,36.0,epi,hippocampus-tail,unsmoothed,ap173,137.541763306,stress
7366,sourcehit,lh,39.0,epi,hippocampus-tail,unsmoothed,ap173,231.001571655,stress
7367,sourcehit,rh,36.0,epi,hippocampus-tail,unsmoothed,ap173,885.108642578,stress
7395,itemhit_lo,lh,39.0,epi,hippocampus-tail,unsmoothed,ap173,142.507629395,stress
7396,itemhit_lo,rh,36.0,epi,hippocampus-tail,unsmoothed,ap173,226.433410645,stress
7424,sourcemiss_hi,lh,39.0,epi,hippocampus-tail,unsmoothed,ap173,355.734527588,stress
7425,sourcemiss_hi,rh,36.0,epi,hippocampus-tail,unsmoothed,ap173,238.600265503,stress
7453,M,lh,39.0,epi,hippocampus-tail,unsmoothed,ap173,374.999176025,stress
7454,M,rh,36.0,epi,hippocampus-tail,unsmoothed,ap173,297.055786133,stress
7482,CR,lh,35.0,epi,hippocampus-tail,unsmoothed,ap174,420.165557861,stress
7483,CR,rh,26.0,epi,hippocampus-tail,unsmoothed,ap174,517.475646973,stress
7511,FA,lh,35.0,epi,hippocampus-tail,unsmoothed,ap174,204.121994019,stress
7512,FA,rh,26.0,epi,hippocampus-tail,unsmoothed,ap174,244.43132019,stress
7540,sourcehit,lh,35.0,epi,hippocampus-tail,unsmoothed,ap174,942.855224609,stress
7541,sourcehit,rh,26.0,epi,hippocampus-tail,unsmoothed,ap174,643.588989258,stress
7569,itemhit_lo,lh,35.0,epi,hippocampus-tail,unsmoothed,ap174,140.654663086,stress
7570,itemhit_lo,rh,26.0,epi,hippocampus-tail,unsmoothed,ap174,0.642429053783,stress
7598,sourcemiss_hi,lh,35.0,epi,hippocampus-tail,unsmoothed,ap174,724.630859375,stress
7599,sourcemiss_hi,rh,26.0,epi,hippocampus-tail,unsmoothed,ap174,881.001586914,stress
7627,M,lh,35.0,epi,hippocampus-tail,unsmoothed,ap174,714.251281738,stress
7628,M,rh,26.0,epi,hippocampus-tail,unsmoothed,ap174,351.057342529,stress
