,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
4333,M,lh,1461.0,epi,frontoparietal,unsmoothed,ap154,287.959228516,stress
4334,M,rh,1896.0,epi,frontoparietal,unsmoothed,ap154,74.3506317139,stress
4362,CR,lh,1441.0,epi,frontoparietal,unsmoothed,ap155,-258.002044678,stress
4363,CR,rh,1548.0,epi,frontoparietal,unsmoothed,ap155,-22.6935958862,stress
4391,FA,lh,1441.0,epi,frontoparietal,unsmoothed,ap155,346.297546387,stress
4392,FA,rh,1548.0,epi,frontoparietal,unsmoothed,ap155,72.5123519897,stress
4420,sourcehit,lh,1441.0,epi,frontoparietal,unsmoothed,ap155,522.028015137,stress
4421,sourcehit,rh,1548.0,epi,frontoparietal,unsmoothed,ap155,-136.473236084,stress
4449,itemhit_lo,lh,1441.0,epi,frontoparietal,unsmoothed,ap155,441.956512451,stress
4450,itemhit_lo,rh,1548.0,epi,frontoparietal,unsmoothed,ap155,194.438323975,stress
4478,sourcemiss_hi,lh,1441.0,epi,frontoparietal,unsmoothed,ap155,562.173400879,stress
4479,sourcemiss_hi,rh,1548.0,epi,frontoparietal,unsmoothed,ap155,90.558380127,stress
4507,M,lh,1441.0,epi,frontoparietal,unsmoothed,ap155,-938.031555176,stress
4508,M,rh,1548.0,epi,frontoparietal,unsmoothed,ap155,-522.124572754,stress
4536,CR,lh,1316.0,epi,frontoparietal,unsmoothed,ap157,-769.049499512,stress
4537,CR,rh,1619.0,epi,frontoparietal,unsmoothed,ap157,-1038.51538086,stress
4565,FA,lh,1316.0,epi,frontoparietal,unsmoothed,ap157,114.040428162,stress
4566,FA,rh,1619.0,epi,frontoparietal,unsmoothed,ap157,-724.411132812,stress
4594,sourcehit,lh,1316.0,epi,frontoparietal,unsmoothed,ap157,437.676757812,stress
4595,sourcehit,rh,1619.0,epi,frontoparietal,unsmoothed,ap157,-634.504394531,stress
4623,itemhit_lo,lh,1316.0,epi,frontoparietal,unsmoothed,ap157,-149.757339478,stress
4624,itemhit_lo,rh,1619.0,epi,frontoparietal,unsmoothed,ap157,-885.127563477,stress
4652,sourcemiss_hi,lh,1316.0,epi,frontoparietal,unsmoothed,ap157,-25.9263401031,stress
4653,sourcemiss_hi,rh,1619.0,epi,frontoparietal,unsmoothed,ap157,-644.621154785,stress
4681,M,lh,1316.0,epi,frontoparietal,unsmoothed,ap157,-380.499206543,stress
4682,M,rh,1619.0,epi,frontoparietal,unsmoothed,ap157,-720.477905273,stress
4710,CR,lh,1423.0,epi,frontoparietal,unsmoothed,ap158,-186.273590088,control
4711,CR,rh,1722.0,epi,frontoparietal,unsmoothed,ap158,-385.378082275,control
4739,FA,lh,1423.0,epi,frontoparietal,unsmoothed,ap158,280.304382324,control
4740,FA,rh,1722.0,epi,frontoparietal,unsmoothed,ap158,-119.346946716,control
4768,sourcehit,lh,1423.0,epi,frontoparietal,unsmoothed,ap158,2024.05554199,control
4769,sourcehit,rh,1722.0,epi,frontoparietal,unsmoothed,ap158,376.769958496,control
4797,itemhit_lo,lh,1423.0,epi,frontoparietal,unsmoothed,ap158,595.299865723,control
4798,itemhit_lo,rh,1722.0,epi,frontoparietal,unsmoothed,ap158,-130.351913452,control
4826,sourcemiss_hi,lh,1423.0,epi,frontoparietal,unsmoothed,ap158,1970.38476562,control
4827,sourcemiss_hi,rh,1722.0,epi,frontoparietal,unsmoothed,ap158,392.547149658,control
4855,M,lh,1423.0,epi,frontoparietal,unsmoothed,ap158,-88.7296676636,control
4856,M,rh,1722.0,epi,frontoparietal,unsmoothed,ap158,-265.751922607,control
4884,CR,lh,1616.0,epi,frontoparietal,unsmoothed,ap159,-550.591796875,stress
4885,CR,rh,2052.0,epi,frontoparietal,unsmoothed,ap159,-594.633300781,stress
4913,FA,lh,1616.0,epi,frontoparietal,unsmoothed,ap159,1226.15795898,stress
4914,FA,rh,2052.0,epi,frontoparietal,unsmoothed,ap159,75.4367980957,stress
4942,sourcehit,lh,1616.0,epi,frontoparietal,unsmoothed,ap159,506.861236572,stress
4943,sourcehit,rh,2052.0,epi,frontoparietal,unsmoothed,ap159,-3.14007663727,stress
4971,itemhit_lo,lh,1616.0,epi,frontoparietal,unsmoothed,ap159,582.124755859,stress
4972,itemhit_lo,rh,2052.0,epi,frontoparietal,unsmoothed,ap159,-82.2188720703,stress
5000,sourcemiss_hi,lh,1616.0,epi,frontoparietal,unsmoothed,ap159,1427.11474609,stress
5001,sourcemiss_hi,rh,2052.0,epi,frontoparietal,unsmoothed,ap159,289.268218994,stress
5029,M,lh,1616.0,epi,frontoparietal,unsmoothed,ap159,-127.942703247,stress
5030,M,rh,2052.0,epi,frontoparietal,unsmoothed,ap159,-516.91192627,stress
5058,CR,lh,1230.0,epi,frontoparietal,unsmoothed,ap160,47.8834609985,stress
5059,CR,rh,1370.0,epi,frontoparietal,unsmoothed,ap160,-160.147720337,stress
5087,FA,lh,1230.0,epi,frontoparietal,unsmoothed,ap160,1341.86523438,stress
5088,FA,rh,1370.0,epi,frontoparietal,unsmoothed,ap160,677.229675293,stress
5116,sourcehit,lh,1230.0,epi,frontoparietal,unsmoothed,ap160,1647.79394531,stress
5117,sourcehit,rh,1370.0,epi,frontoparietal,unsmoothed,ap160,98.1456451416,stress
5145,itemhit_lo,lh,1230.0,epi,frontoparietal,unsmoothed,ap160,-395.304351807,stress
5146,itemhit_lo,rh,1370.0,epi,frontoparietal,unsmoothed,ap160,-594.753662109,stress
5174,sourcemiss_hi,lh,1230.0,epi,frontoparietal,unsmoothed,ap160,2179.86010742,stress
5175,sourcemiss_hi,rh,1370.0,epi,frontoparietal,unsmoothed,ap160,505.257476807,stress
5203,M,lh,1230.0,epi,frontoparietal,unsmoothed,ap160,591.660583496,stress
5204,M,rh,1370.0,epi,frontoparietal,unsmoothed,ap160,93.0702438354,stress
5232,CR,lh,1362.0,epi,frontoparietal,unsmoothed,ap161,583.313903809,stress
5233,CR,rh,1525.0,epi,frontoparietal,unsmoothed,ap161,213.191009521,stress
5261,FA,lh,1362.0,epi,frontoparietal,unsmoothed,ap161,809.044616699,stress
5262,FA,rh,1525.0,epi,frontoparietal,unsmoothed,ap161,201.025100708,stress
5290,sourcehit,lh,1362.0,epi,frontoparietal,unsmoothed,ap161,961.273376465,stress
5291,sourcehit,rh,1525.0,epi,frontoparietal,unsmoothed,ap161,281.825592041,stress
5319,itemhit_lo,lh,1362.0,epi,frontoparietal,unsmoothed,ap161,815.585083008,stress
5320,itemhit_lo,rh,1525.0,epi,frontoparietal,unsmoothed,ap161,701.748840332,stress
5348,sourcemiss_hi,lh,1362.0,epi,frontoparietal,unsmoothed,ap161,1825.18774414,stress
5349,sourcemiss_hi,rh,1525.0,epi,frontoparietal,unsmoothed,ap161,812.771789551,stress
5377,M,lh,1362.0,epi,frontoparietal,unsmoothed,ap161,-555.487548828,stress
5378,M,rh,1525.0,epi,frontoparietal,unsmoothed,ap161,-1152.01293945,stress
5406,CR,lh,1338.0,epi,frontoparietal,unsmoothed,ap162,-365.876647949,stress
5407,CR,rh,1758.0,epi,frontoparietal,unsmoothed,ap162,-249.039459229,stress
5435,FA,lh,1338.0,epi,frontoparietal,unsmoothed,ap162,28.7477111816,stress
5436,FA,rh,1758.0,epi,frontoparietal,unsmoothed,ap162,61.2145729065,stress
5464,sourcehit,lh,1338.0,epi,frontoparietal,unsmoothed,ap162,176.611831665,stress
5465,sourcehit,rh,1758.0,epi,frontoparietal,unsmoothed,ap162,-625.182434082,stress
5493,itemhit_lo,lh,1338.0,epi,frontoparietal,unsmoothed,ap162,638.134338379,stress
5494,itemhit_lo,rh,1758.0,epi,frontoparietal,unsmoothed,ap162,-59.5892868042,stress
5522,sourcemiss_hi,lh,1338.0,epi,frontoparietal,unsmoothed,ap162,841.26739502,stress
5523,sourcemiss_hi,rh,1758.0,epi,frontoparietal,unsmoothed,ap162,532.376586914,stress
5551,M,lh,1338.0,epi,frontoparietal,unsmoothed,ap162,-322.100006104,stress
5552,M,rh,1758.0,epi,frontoparietal,unsmoothed,ap162,-1244.60498047,stress
5580,CR,lh,1349.0,epi,frontoparietal,unsmoothed,ap164,-1505.22851562,stress
5581,CR,rh,1659.0,epi,frontoparietal,unsmoothed,ap164,-2395.98022461,stress
5609,FA,lh,1349.0,epi,frontoparietal,unsmoothed,ap164,-183.409286499,stress
5610,FA,rh,1659.0,epi,frontoparietal,unsmoothed,ap164,-335.90814209,stress
5638,sourcehit,lh,1349.0,epi,frontoparietal,unsmoothed,ap164,478.241882324,stress
5639,sourcehit,rh,1659.0,epi,frontoparietal,unsmoothed,ap164,-33.5102386475,stress
5667,itemhit_lo,lh,1349.0,epi,frontoparietal,unsmoothed,ap164,-52.2918930054,stress
5668,itemhit_lo,rh,1659.0,epi,frontoparietal,unsmoothed,ap164,-448.095397949,stress
5696,sourcemiss_hi,lh,1349.0,epi,frontoparietal,unsmoothed,ap164,1512.74169922,stress
5697,sourcemiss_hi,rh,1659.0,epi,frontoparietal,unsmoothed,ap164,1484.67041016,stress
5725,M,lh,1349.0,epi,frontoparietal,unsmoothed,ap164,-38.6532745361,stress
5726,M,rh,1659.0,epi,frontoparietal,unsmoothed,ap164,-866.774780273,stress
5754,CR,lh,1538.0,epi,frontoparietal,unsmoothed,ap163,65.2578735352,stress
5755,CR,rh,1582.0,epi,frontoparietal,unsmoothed,ap163,226.767410278,stress
5783,FA,lh,1538.0,epi,frontoparietal,unsmoothed,ap163,420.48614502,stress
5784,FA,rh,1582.0,epi,frontoparietal,unsmoothed,ap163,-346.896606445,stress
5812,sourcehit,lh,1538.0,epi,frontoparietal,unsmoothed,ap163,1162.3503418,stress
5813,sourcehit,rh,1582.0,epi,frontoparietal,unsmoothed,ap163,653.142089844,stress
5841,itemhit_lo,lh,1538.0,epi,frontoparietal,unsmoothed,ap163,636.424682617,stress
5842,itemhit_lo,rh,1582.0,epi,frontoparietal,unsmoothed,ap163,371.500244141,stress
5870,sourcemiss_hi,lh,1538.0,epi,frontoparietal,unsmoothed,ap163,1215.0279541,stress
5871,sourcemiss_hi,rh,1582.0,epi,frontoparietal,unsmoothed,ap163,313.51159668,stress
5899,M,lh,1538.0,epi,frontoparietal,unsmoothed,ap163,801.826049805,stress
5900,M,rh,1582.0,epi,frontoparietal,unsmoothed,ap163,621.018127441,stress
5928,CR,lh,1567.0,epi,frontoparietal,unsmoothed,ap165,-1747.04833984,stress
5929,CR,rh,2024.0,epi,frontoparietal,unsmoothed,ap165,-1403.70080566,stress
5957,FA,lh,1567.0,epi,frontoparietal,unsmoothed,ap165,-692.194091797,stress
5958,FA,rh,2024.0,epi,frontoparietal,unsmoothed,ap165,-2071.19018555,stress
5986,sourcehit,lh,1567.0,epi,frontoparietal,unsmoothed,ap165,39.1646842957,stress
5987,sourcehit,rh,2024.0,epi,frontoparietal,unsmoothed,ap165,-1174.44750977,stress
6015,itemhit_lo,lh,1567.0,epi,frontoparietal,unsmoothed,ap165,-1076.10180664,stress
6016,itemhit_lo,rh,2024.0,epi,frontoparietal,unsmoothed,ap165,-2288.62939453,stress
6044,sourcemiss_hi,lh,1567.0,epi,frontoparietal,unsmoothed,ap165,655.641601562,stress
6045,sourcemiss_hi,rh,2024.0,epi,frontoparietal,unsmoothed,ap165,-1968.98193359,stress
6073,M,lh,1567.0,epi,frontoparietal,unsmoothed,ap165,-1200.06323242,stress
6074,M,rh,2024.0,epi,frontoparietal,unsmoothed,ap165,-1693.80187988,stress
6102,CR,lh,1482.0,epi,frontoparietal,unsmoothed,ap166,-24.0671806335,stress
6103,CR,rh,1724.0,epi,frontoparietal,unsmoothed,ap166,-666.977294922,stress
6131,FA,lh,1482.0,epi,frontoparietal,unsmoothed,ap166,1531.34423828,stress
6132,FA,rh,1724.0,epi,frontoparietal,unsmoothed,ap166,220.015228271,stress
6160,sourcehit,lh,1482.0,epi,frontoparietal,unsmoothed,ap166,2511.70556641,stress
6161,sourcehit,rh,1724.0,epi,frontoparietal,unsmoothed,ap166,1198.00708008,stress
6189,itemhit_lo,lh,1482.0,epi,frontoparietal,unsmoothed,ap166,1956.97937012,stress
6190,itemhit_lo,rh,1724.0,epi,frontoparietal,unsmoothed,ap166,369.626556396,stress
6218,sourcemiss_hi,lh,1482.0,epi,frontoparietal,unsmoothed,ap166,3135.80566406,stress
6219,sourcemiss_hi,rh,1724.0,epi,frontoparietal,unsmoothed,ap166,1996.93823242,stress
6247,M,lh,1482.0,epi,frontoparietal,unsmoothed,ap166,569.981628418,stress
6248,M,rh,1724.0,epi,frontoparietal,unsmoothed,ap166,-413.677032471,stress
6276,CR,lh,1361.0,epi,frontoparietal,unsmoothed,ap167,240.483047485,stress
6277,CR,rh,1555.0,epi,frontoparietal,unsmoothed,ap167,76.3261871338,stress
6305,FA,lh,1361.0,epi,frontoparietal,unsmoothed,ap167,-176.116821289,stress
6306,FA,rh,1555.0,epi,frontoparietal,unsmoothed,ap167,-818.932617188,stress
6334,sourcehit,lh,1361.0,epi,frontoparietal,unsmoothed,ap167,2377.54931641,stress
6335,sourcehit,rh,1555.0,epi,frontoparietal,unsmoothed,ap167,155.275436401,stress
6363,itemhit_lo,lh,1361.0,epi,frontoparietal,unsmoothed,ap167,1340.35705566,stress
6364,itemhit_lo,rh,1555.0,epi,frontoparietal,unsmoothed,ap167,-96.5753631592,stress
6392,sourcemiss_hi,lh,1361.0,epi,frontoparietal,unsmoothed,ap167,1470.17871094,stress
6393,sourcemiss_hi,rh,1555.0,epi,frontoparietal,unsmoothed,ap167,-259.070343018,stress
6421,M,lh,1361.0,epi,frontoparietal,unsmoothed,ap167,630.927978516,stress
6422,M,rh,1555.0,epi,frontoparietal,unsmoothed,ap167,335.667297363,stress
6450,CR,lh,1470.0,epi,frontoparietal,unsmoothed,ap168,-1251.05541992,stress
6451,CR,rh,1819.0,epi,frontoparietal,unsmoothed,ap168,-1078.98913574,stress
6479,FA,lh,1470.0,epi,frontoparietal,unsmoothed,ap168,456.754852295,stress
6480,FA,rh,1819.0,epi,frontoparietal,unsmoothed,ap168,739.325195312,stress
6508,sourcehit,lh,1470.0,epi,frontoparietal,unsmoothed,ap168,-643.583129883,stress
6509,sourcehit,rh,1819.0,epi,frontoparietal,unsmoothed,ap168,-605.423706055,stress
6537,itemhit_lo,lh,1470.0,epi,frontoparietal,unsmoothed,ap168,-1486.38293457,stress
6538,itemhit_lo,rh,1819.0,epi,frontoparietal,unsmoothed,ap168,-1486.4498291,stress
6566,sourcemiss_hi,lh,1470.0,epi,frontoparietal,unsmoothed,ap168,-890.076782227,stress
6567,sourcemiss_hi,rh,1819.0,epi,frontoparietal,unsmoothed,ap168,-997.753967285,stress
6595,M,lh,1470.0,epi,frontoparietal,unsmoothed,ap168,1183.75915527,stress
6596,M,rh,1819.0,epi,frontoparietal,unsmoothed,ap168,1455.18908691,stress
6624,CR,lh,1358.0,epi,frontoparietal,unsmoothed,ap169,-234.027755737,stress
6625,CR,rh,1472.0,epi,frontoparietal,unsmoothed,ap169,-93.2468185425,stress
6653,FA,lh,1358.0,epi,frontoparietal,unsmoothed,ap169,587.297058105,stress
6654,FA,rh,1472.0,epi,frontoparietal,unsmoothed,ap169,-201.202911377,stress
6682,sourcehit,lh,1358.0,epi,frontoparietal,unsmoothed,ap169,514.536193848,stress
6683,sourcehit,rh,1472.0,epi,frontoparietal,unsmoothed,ap169,-286.091827393,stress
6711,itemhit_lo,lh,1358.0,epi,frontoparietal,unsmoothed,ap169,1008.04528809,stress
6712,itemhit_lo,rh,1472.0,epi,frontoparietal,unsmoothed,ap169,151.421676636,stress
6740,sourcemiss_hi,lh,1358.0,epi,frontoparietal,unsmoothed,ap169,803.22277832,stress
6741,sourcemiss_hi,rh,1472.0,epi,frontoparietal,unsmoothed,ap169,-368.389251709,stress
6769,M,lh,1358.0,epi,frontoparietal,unsmoothed,ap169,-133.724868774,stress
6770,M,rh,1472.0,epi,frontoparietal,unsmoothed,ap169,-212.372756958,stress
6798,CR,lh,1478.0,epi,frontoparietal,unsmoothed,ap170,-942.094360352,stress
6799,CR,rh,1696.0,epi,frontoparietal,unsmoothed,ap170,-1177.84240723,stress
6827,FA,lh,1478.0,epi,frontoparietal,unsmoothed,ap170,-707.67980957,stress
6828,FA,rh,1696.0,epi,frontoparietal,unsmoothed,ap170,-1065.77026367,stress
6856,sourcehit,lh,1478.0,epi,frontoparietal,unsmoothed,ap170,1006.97650146,stress
6857,sourcehit,rh,1696.0,epi,frontoparietal,unsmoothed,ap170,-123.571052551,stress
6885,itemhit_lo,lh,1478.0,epi,frontoparietal,unsmoothed,ap170,91.157585144,stress
6886,itemhit_lo,rh,1696.0,epi,frontoparietal,unsmoothed,ap170,-646.171630859,stress
6914,sourcemiss_hi,lh,1478.0,epi,frontoparietal,unsmoothed,ap170,664.687927246,stress
6915,sourcemiss_hi,rh,1696.0,epi,frontoparietal,unsmoothed,ap170,-244.181991577,stress
6943,M,lh,1478.0,epi,frontoparietal,unsmoothed,ap170,-385.197296143,stress
6944,M,rh,1696.0,epi,frontoparietal,unsmoothed,ap170,-597.165893555,stress
6972,CR,lh,1447.0,epi,frontoparietal,unsmoothed,ap171,205.076477051,stress
6973,CR,rh,1752.0,epi,frontoparietal,unsmoothed,ap171,32.0914840698,stress
7001,FA,lh,1447.0,epi,frontoparietal,unsmoothed,ap171,572.836486816,stress
7002,FA,rh,1752.0,epi,frontoparietal,unsmoothed,ap171,-215.173080444,stress
7030,sourcehit,lh,1447.0,epi,frontoparietal,unsmoothed,ap171,1229.58752441,stress
7031,sourcehit,rh,1752.0,epi,frontoparietal,unsmoothed,ap171,-73.9155807495,stress
7059,itemhit_lo,lh,1447.0,epi,frontoparietal,unsmoothed,ap171,968.247924805,stress
7060,itemhit_lo,rh,1752.0,epi,frontoparietal,unsmoothed,ap171,-20.8077602386,stress
7088,sourcemiss_hi,lh,1447.0,epi,frontoparietal,unsmoothed,ap171,569.088745117,stress
7089,sourcemiss_hi,rh,1752.0,epi,frontoparietal,unsmoothed,ap171,-690.642211914,stress
7117,M,lh,1447.0,epi,frontoparietal,unsmoothed,ap171,99.6532592773,stress
7118,M,rh,1752.0,epi,frontoparietal,unsmoothed,ap171,-363.324493408,stress
7146,CR,lh,1406.0,epi,frontoparietal,unsmoothed,ap172,-536.36328125,stress
7147,CR,rh,1714.0,epi,frontoparietal,unsmoothed,ap172,-621.4453125,stress
7175,FA,lh,1406.0,epi,frontoparietal,unsmoothed,ap172,-834.139465332,stress
7176,FA,rh,1714.0,epi,frontoparietal,unsmoothed,ap172,-825.256469727,stress
7204,sourcehit,lh,1406.0,epi,frontoparietal,unsmoothed,ap172,-237.873626709,stress
7205,sourcehit,rh,1714.0,epi,frontoparietal,unsmoothed,ap172,-468.382507324,stress
7233,itemhit_lo,lh,1406.0,epi,frontoparietal,unsmoothed,ap172,-804.196655273,stress
7234,itemhit_lo,rh,1714.0,epi,frontoparietal,unsmoothed,ap172,-789.101928711,stress
7262,sourcemiss_hi,lh,1406.0,epi,frontoparietal,unsmoothed,ap172,-328.661102295,stress
7263,sourcemiss_hi,rh,1714.0,epi,frontoparietal,unsmoothed,ap172,-277.100585938,stress
7291,M,lh,1406.0,epi,frontoparietal,unsmoothed,ap172,-1494.55944824,stress
7292,M,rh,1714.0,epi,frontoparietal,unsmoothed,ap172,-1307.18615723,stress
7320,CR,lh,1409.0,epi,frontoparietal,unsmoothed,ap173,-382.901000977,stress
7321,CR,rh,1767.0,epi,frontoparietal,unsmoothed,ap173,-430.091552734,stress
7349,FA,lh,1409.0,epi,frontoparietal,unsmoothed,ap173,-154.465072632,stress
7350,FA,rh,1767.0,epi,frontoparietal,unsmoothed,ap173,-90.7587890625,stress
7378,sourcehit,lh,1409.0,epi,frontoparietal,unsmoothed,ap173,340.552703857,stress
7379,sourcehit,rh,1767.0,epi,frontoparietal,unsmoothed,ap173,-640.510375977,stress
7407,itemhit_lo,lh,1409.0,epi,frontoparietal,unsmoothed,ap173,-30.6378421783,stress
7408,itemhit_lo,rh,1767.0,epi,frontoparietal,unsmoothed,ap173,-344.179626465,stress
7436,sourcemiss_hi,lh,1409.0,epi,frontoparietal,unsmoothed,ap173,-358.618560791,stress
7437,sourcemiss_hi,rh,1767.0,epi,frontoparietal,unsmoothed,ap173,-538.758728027,stress
7465,M,lh,1409.0,epi,frontoparietal,unsmoothed,ap173,-123.845489502,stress
7466,M,rh,1767.0,epi,frontoparietal,unsmoothed,ap173,-151.812393188,stress
7494,CR,lh,1501.0,epi,frontoparietal,unsmoothed,ap174,369.862091064,stress
7495,CR,rh,1711.0,epi,frontoparietal,unsmoothed,ap174,25.705745697,stress
7523,FA,lh,1501.0,epi,frontoparietal,unsmoothed,ap174,1341.80859375,stress
7524,FA,rh,1711.0,epi,frontoparietal,unsmoothed,ap174,-639.945556641,stress
7552,sourcehit,lh,1501.0,epi,frontoparietal,unsmoothed,ap174,1818.29882812,stress
7553,sourcehit,rh,1711.0,epi,frontoparietal,unsmoothed,ap174,-258.027282715,stress
7581,itemhit_lo,lh,1501.0,epi,frontoparietal,unsmoothed,ap174,1116.79199219,stress
7582,itemhit_lo,rh,1711.0,epi,frontoparietal,unsmoothed,ap174,-980.620239258,stress
7610,sourcemiss_hi,lh,1501.0,epi,frontoparietal,unsmoothed,ap174,1707.17224121,stress
7611,sourcemiss_hi,rh,1711.0,epi,frontoparietal,unsmoothed,ap174,-598.882141113,stress
7639,M,lh,1501.0,epi,frontoparietal,unsmoothed,ap174,936.596130371,stress
7640,M,rh,1711.0,epi,frontoparietal,unsmoothed,ap174,-209.659500122,stress
