index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WO	WO	Outdoor	WO_12	W124	wwSNAIL	Outdoor56	gazebo	outdoor_gazebo.jpg	outdoor	manmade	4	1
2	1	WI	WI	Indoor	WI_2	W86	wwSYRUP	Indoor73	kennel	indoor_kennel.jpg	indoor	indoor	4	1
3	1	WI	WI	Indoor	WI_9	W232	wwMAGICIAN	Indoor14	baggage_claim	indoor_baggage_claim.jpg	indoor	indoor	2	1
4	1	WI	WI	Indoor	WI_12	W174	wwTRAY	Indoor56	elevator	indoor_elevator.jpg	indoor	indoor	4	1
5	1	WO	WO	Outdoor	WO_8	W142	wwSUBMARINE	Outdoor119	rope_bridge	outdoor_rope_bridge.jpg	outdoor	natural	4	1
6	1	WO	WO	Outdoor	WO_8	W142	wwSUBMARINE	Outdoor119	rope_bridge	outdoor_rope_bridge.jpg	outdoor	natural	4	2
7	1	WI	WI	Indoor	WI_5	W134	wwICICLE	Indoor40	chicken_coop	indoor_chicken_coop.jpg	indoor	indoor	2	1
8	1	WO	WO	Outdoor	WO_2	W152	wwPUMPKIN	Outdoor51	forest_path	outdoor_forest_path.jpg	outdoor	natural	4	1
9	1	WI	WI	Indoor	WI_3	W229	wwLANTERN	Indoor91	office	indoor_office.jpg	indoor	indoor	2	1
10	1	WO	WO	Outdoor	WO_4	W136	wwBALLOON	Outdoor84	market	outdoor_market.jpg	outdoor	manmade	4	1
11	1	WO	WO	Outdoor	WO_1	W113	wwFORK	Outdoor111	power_plant	outdoor_power_plant.jpg	outdoor	manmade	2	1
12	1	WO	WO	Outdoor	WO_6	W161	wwPANTS	Outdoor97	outhouse	outdoor_outhouse.jpg	outdoor	natural	4	1
13	1	WI	WI	Indoor	WI_14	W116	wwOLIVE	Indoor12	auto_factory	indoor_auto_factory.jpg	indoor	indoor	4	1
14	1	WI	WI	Indoor	WI_14	W116	wwOLIVE	Indoor12	auto_factory	indoor_auto_factory.jpg	indoor	indoor	4	2
15	1	WI	WI	Indoor	WI_8	W130	wwCLOAK	Indoor69	ice_skating_rink	indoor_ice_skating_rink.jpg	indoor	indoor	4	1
16	1	WO	WO	Outdoor	WO_12	W124	wwSNAIL	Outdoor56	gazebo	outdoor_gazebo.jpg	outdoor	manmade	4	2
17	1	WI	WI	Indoor	WI_7	W242	wwPOSTER	Indoor23	beauty_salon	indoor_beauty_salon.jpg	indoor	indoor	2	1
18	1	WI	WI	Indoor	WI_4	W28	wwMUSTARD	Indoor44	closet	indoor_closet.jpg	indoor	indoor	4	1
19	1	WO	WO	Outdoor	WO_7	W223	wwLETTUCE	Outdoor16	boardwalk	outdoor_boardwalk.jpg	outdoor	natural	2	1
20	1	WI	WI	Indoor	WI_2	W86	wwSYRUP	Indoor73	kennel	indoor_kennel.jpg	indoor	indoor	4	2
21	1	WO	WO	Outdoor	WO_6	W161	wwPANTS	Outdoor97	outhouse	outdoor_outhouse.jpg	outdoor	natural	4	2
