index,run,trial,onset,duration,cond,shockCond,shockTrial,target,associate,resp,acc,accSpec,respRT,ISIresp,ISIacc,ISIaccSpec,ISIrespRT
96,3,12,126.8453,9.7520,TI_4,safe,0,SPONGE,office,TO,SM,SMI_Hi,2.6101,NR,NR,NR,999.0000
97,3,13,136.6300,12.3211,TO_4,safe,0,DOUGHNUT,fire_escape,TI,SM,SMO_Hi,3.3239,NR,NR,NR,999.0000
98,3,14,148.9832,9.6882,TI_2,safe,0,CANE,banquet_hall,TI,H,HI_Hi,2.3733,NR,NR,NR,999.0000
99,3,15,158.7033,9.9288,TO_2,safe,0,SCOOTER,lighthouse,TO,H,HO_Hi,3.0167,NR,NR,NR,999.0000
100,3,16,168.6641,10.7081,TO_2,safe,0,TOBACCO,fountain,F,M,MI,1.6265,NR,NR,NR,999.0000
101,3,17,179.4041,9.9854,TI_4,safe,0,BRAIN,parlor,F,M,MI,2.0236,NR,NR,NR,999.0000
102,3,18,189.4214,9.3725,TO_2,safe,0,TULIP,playground,TO,H,HO_Hi,2.4185,NR,NR,NR,999.0000
103,3,19,198.8263,9.8924,TO_4,safe,0,MUSSEL,aqueduct,TO,H,HO_Hi,1.7875,NR,NR,NR,999.0000
104,3,20,208.7511,10.0927,TO_2,safe,0,DRUG,cottage_garden,F,M,MI,2.1900,NR,NR,NR,999.0000
105,3,21,218.8759,9.5341,F,safe,0,VIOLIN,foil,F,CR,CR,1.5572,NR,NR,NR,999.0000
106,3,22,228.4428,11.3343,TI_2,safe,0,SCREWDRIVER,gymnasium,TO,SM,SMI_Hi,2.9656,NR,NR,NR,999.0000
107,3,23,239.8092,9.4160,TI_2,safe,0,GLOBE,clothing_store,TI,H,HI_Hi,2.3599,NR,NR,NR,999.0000
108,3,24,249.2573,9.9202,TI_2,safe,0,BEAVER,hotel_room,TI,H,HI_Hi,1.9762,NR,NR,NR,999.0000
109,3,25,259.2096,11.1837,TO_4,safe,0,CLAM,cabin,TI,SM,SMO_Hi,2.5650,NR,NR,NR,999.0000
110,3,26,270.4260,9.1221,F,safe,0,ROPE,foil,F,CR,CR,1.4032,NR,NR,NR,999.0000
111,3,27,279.5804,10.9934,TO_4,safe,0,ROCK,picnic_area,TO,H,HO_Hi,2.1303,NR,NR,NR,999.0000
112,3,28,290.6062,9.0971,F,safe,0,SHRIMP,foil,F,CR,CR,1.2917,NR,NR,NR,999.0000
113,3,29,299.7360,9.1452,F,safe,0,QUILT,foil,F,CR,CR,1.6570,NR,NR,NR,999.0000
114,3,30,308.9135,10.6495,TO_2,safe,0,SHOVEL,nuclear_power_plant,TO,H,HO_Hi,2.5032,NR,NR,NR,999.0000
115,3,31,319.5951,11.9398,F,safe,0,EMPEROR,foil,F,CR,CR,1.7458,NR,NR,NR,999.0000
116,3,32,331.5677,10.4666,TI_4,safe,0,CANARY,casino,F,M,MI,2.4487,NR,NR,NR,999.0000
117,3,33,342.0667,9.2500,F,safe,0,CEREAL,foil,F,CR,CR,1.4768,NR,NR,NR,999.0000
118,3,34,351.3484,9.6853,TI_4,safe,0,RIFLE,supermarket,F,M,MI,1.4953,NR,NR,NR,999.0000
119,3,35,361.0663,9.7503,TO_4,safe,0,FIDDLE,moat,TO,H,HO_Hi,2.3526,NR,NR,NR,999.0000
120,3,36,370.8489,10.1958,F,safe,0,UMBRELLA,foil,F,CR,CR,1.3413,NR,NR,NR,999.0000
121,3,37,381.0771,9.2720,F,safe,0,CANDLE,foil,F,CR,CR,1.6632,NR,NR,NR,999.0000
122,3,38,390.3814,9.0569,F,safe,0,OLIVE,foil,F,CR,CR,1.4218,NR,NR,NR,999.0000
123,3,39,399.4702,11.6785,TI_4,safe,0,SAIL,reception,TI,H,HI_Hi,2.6072,NR,NR,NR,999.0000
124,3,40,411.1813,10.1036,F,safe,0,SWORD,foil,F,CR,CR,1.7429,NR,NR,NR,999.0000
125,3,41,421.3177,9.3883,F,safe,0,SHELL,foil,F,CR,CR,1.5638,NR,NR,NR,999.0000
126,3,42,430.7382,9.6296,F,safe,0,PEDAL,foil,F,CR,CR,1.6484,NR,NR,NR,999.0000
127,4,1,12.0056,10.7348,TO_2,threat,0,PENNY,driving_range,TI,SM,SMO_Hi,2.0591,NR,NR,NR,999.0000
128,4,2,22.7748,11.9380,TI_4,threat,0,QUILL,tennis_court,TO,SM,SMI_Hi,2.8749,NR,NR,NR,999.0000
129,4,3,34.7468,9.5309,TO_4,threat,0,OYSTER,pond,TO,H,HO_Hi,2.2345,NR,NR,NR,999.0000
130,4,4,44.3111,11.6779,F,threat,0,WRENCH,foil,TO,FA,FAO_Hi,1.6713,NR,NR,NR,999.0000
131,4,5,56.0227,9.8922,TO_4,threat,0,RICE,basketball_court,TO,H,HO_Hi,1.4774,NR,NR,NR,999.0000
132,4,6,65.9482,9.7581,TI_2,threat,0,MILK,bathroom,TI,H,HI_Hi,2.7859,NR,NR,NR,999.0000
133,4,7,75.7401,9.9263,F,threat,0,HATCHET,foil,F,CR,CR,1.4768,NR,NR,NR,999.0000
134,4,8,85.7005,9.3867,TO_4,threat,0,HAMMER,creek,F,M,MI,0.9273,NR,NR,NR,999.0000
135,4,9,95.1209,9.7509,TI_2,threat,0,FENCE,cockpit,F,M,MI,1.2538,NR,NR,NR,999.0000
136,4,10,104.9049,10.9919,TI_4,threat,0,DESK,ballroom,TO,SM,SMI_Hi,2.6587,NR,NR,NR,999.0000
137,4,11,115.9314,9.4138,TI_2,threat,0,SCROLL,kitchenette,TI,H,HI_Hi,2.1677,NR,NR,NR,999.0000
138,4,12,125.3795,13.3322,TO_2,threat,1,CHOCOLATE,watering_hole,TO,H,HO_Hi,2.3657,NR,NR,NR,999.0000
139,4,13,138.8557,9.8073,TI_4,threat,0,WHEAT,childs_room,TO,SM,SMI_Hi,2.8110,NR,NR,NR,999.0000
140,4,14,148.7005,9.6268,TI_2,threat,0,LANTERN,kindergarden_classroom,TI,H,HI_Hi,2.4810,NR,NR,NR,999.0000
141,4,15,158.3641,9.1401,TO_2,threat,0,SHARK,carrousel,F,M,MI,2.7824,NR,NR,NR,999.0000
142,4,16,167.5408,10.5616,TI_2,threat,0,JACKET,stage,F,M,MI,2.4302,NR,NR,NR,999.0000
143,4,17,178.1398,10.4623,F,threat,0,MONKEY,foil,F,CR,CR,1.1442,NR,NR,NR,999.0000
144,4,18,188.6388,10.6448,TO_4,threat,0,TIGER,forest_needleleaf,TO,H,HO_Hi,1.9120,NR,NR,NR,999.0000
145,4,19,199.3204,12.3160,TO_4,threat,0,TABLE,hot_spring,F,M,MI,1.5045,NR,NR,NR,999.0000
146,4,20,211.6737,11.6148,F,threat,0,SNOW,foil,F,CR,CR,1.9449,NR,NR,NR,999.0000
147,4,21,223.3252,9.9059,TI_4,threat,0,GLOVE,sauna,F,M,MI,3.1552,NR,NR,NR,999.0000
148,4,22,233.2678,9.7994,F,threat,0,STOOL,foil,F,CR,CR,2.7617,NR,NR,NR,999.0000
149,4,23,243.1039,11.2604,TI_2,threat,0,KALE,natural_history_museum,F,M,MI,1.7542,NR,NR,NR,999.0000
150,4,24,254.4014,10.5452,TI_4,threat,0,PUMPKIN,ball_pit,TI,H,HI_Hi,2.3639,NR,NR,NR,999.0000
151,4,25,264.9835,9.6786,F,threat,0,OATMEAL,foil,F,CR,CR,1.3145,NR,NR,NR,999.0000
152,4,26,274.6996,9.1169,TI_2,threat,0,TOWEL,catacomb,F,M,MI,1.1020,NR,NR,NR,999.0000
153,4,27,283.8534,9.1083,F,threat,0,RACQUET,foil,F,CR,CR,1.9386,NR,NR,NR,999.0000
154,4,28,292.9984,10.0883,F,threat,0,ENVELOPE,foil,F,CR,CR,1.0740,NR,NR,NR,999.0000
155,4,29,303.1240,9.7474,TO_2,threat,0,CRADLE,park,F,M,MI,1.0600,NR,NR,NR,999.0000
156,4,30,312.9083,10.3648,TI_4,threat,0,LIGHTNING,laundromat,F,M,MI,2.1663,NR,NR,NR,999.0000
157,4,31,323.3100,10.1894,TO_2,threat,0,PANTS,outhouse,F,M,MI,1.1348,NR,NR,NR,999.0000
158,4,32,333.5369,9.9814,TO_2,threat,0,WAND,excavation,F,M,MI,1.0429,NR,NR,NR,999.0000
159,4,33,343.5551,9.6817,F,threat,0,TEETH,foil,F,CR,CR,1.0597,NR,NR,NR,999.0000
160,4,34,353.2738,9.2478,F,threat,0,SCAB,foil,F,CR,CR,1.4484,NR,NR,NR,999.0000
161,4,35,362.5592,9.3656,F,threat,0,BUCKET,foil,F,CR,CR,1.1863,NR,NR,NR,999.0000
162,4,36,371.9618,9.0939,TO_4,threat,0,LETTUCE,phone_booth,F,M,MI,1.2900,NR,NR,NR,999.0000
163,4,37,381.0920,9.1715,TI_4,threat,0,TRAY,jail_cell,TO,SM,SMI_Lo,2.2671,NR,NR,NR,999.0000
164,4,38,390.3017,9.0497,TO_4,threat,0,DOVE,landing_deck,TO,H,HO_Hi,3.2601,NR,NR,NR,999.0000
165,4,39,399.3885,11.1807,F,threat,0,MEDAL,foil,F,CR,CR,1.7952,NR,NR,NR,999.0000
166,4,40,410.6069,10.0974,F,threat,0,TELEGRAPH,foil,F,CR,CR,1.1826,NR,NR,NR,999.0000
167,4,41,420.7415,9.2675,TO_2,threat,0,SNAIL,raceway,TO,H,HO_Hi,1.7802,NR,NR,NR,999.0000
168,4,42,430.0455,12.3230,F,threat,0,DOLL,foil,F,CR,CR,1.9823,NR,NR,NR,999.0000
169,5,1,12.0063,12.3479,TI_4,safe,0,CHEESE,dorm_room,F,M,MI,1.5985,NR,NR,NR,999.0000
170,5,2,24.3901,11.6749,TI_2,safe,0,CORAL,archive,TO,SM,SMI_Hi,1.9448,NR,NR,NR,999.0000
171,5,3,36.0994,12.3258,F,safe,0,BELL,foil,F,CR,CR,1.6322,NR,NR,NR,999.0000
172,5,4,48.4598,9.1413,TO_2,safe,0,FORK,hayfield,F,M,MI,1.4112,NR,NR,NR,999.0000
173,5,5,57.6351,9.5311,TO_2,safe,0,SEAL,hangar,TI,SM,SMO_Hi,3.0517,NR,NR,NR,999.0000
174,5,6,67.2009,9.6284,TI_2,safe,0,LAMP,biology_laboratory,F,M,MI,1.5138,NR,NR,NR,999.0000
175,5,7,76.8642,11.1811,TI_4,safe,0,BONE,chicken_coop,F,M,MI,1.2867,NR,NR,NR,999.0000
176,5,8,88.0798,9.7590,TO_2,safe,0,CLARINET,hotel,TO,H,HO_Hi,2.7535,NR,NR,NR,999.0000
177,5,9,97.8737,9.2697,TO_4,safe,0,MITTEN,oilrig,F,M,MI,1.8148,NR,NR,NR,999.0000
178,5,10,107.1780,9.9156,TO_2,safe,0,CANDY,river,TO,H,HO_Hi,2.6792,NR,NR,NR,999.0000
179,5,11,117.1282,9.3860,F,safe,0,CANNON,foil,TO,FA,FAO_Hi,2.9719,NR,NR,NR,999.0000
180,5,12,126.5492,10.0917,TI_4,safe,0,GEESE,museum,F,M,MI,1.0767,NR,NR,NR,999.0000
181,5,13,136.6753,10.1009,TI_2,safe,0,ROSE,dentists_office,TO,SM,SMI_Hi,1.3657,NR,NR,NR,999.0000
182,5,14,146.8107,9.0544,F,safe,0,BENCH,foil,TO,FA,FAO_Hi,1.4965,NR,NR,NR,999.0000
183,5,15,155.9004,10.3661,F,safe,0,WORM,foil,F,CR,CR,1.5946,NR,NR,NR,999.0000
184,5,16,166.3010,9.9277,TO_4,safe,0,PASTE,mountain,TO,H,HO_Hi,1.8183,NR,NR,NR,999.0000
185,5,17,176.2633,9.8891,TI_2,safe,0,RABBIT,cafeteria,TO,SM,SMI_Hi,2.8957,NR,NR,NR,999.0000
186,5,18,186.1876,9.8020,F,safe,0,BATON,foil,F,CR,CR,1.4548,NR,NR,NR,999.0000
187,5,19,196.0237,9.7508,F,safe,0,HAM,foil,F,CR,CR,2.2504,NR,NR,NR,999.0000
188,5,20,205.8095,9.4130,TI_2,safe,0,BROWNIE,badminton_court,F,M,MI,1.0496,NR,NR,NR,999.0000
189,5,21,215.2571,11.2613,F,safe,0,NEST,foil,F,CR,CR,3.2139,NR,NR,NR,999.0000
190,5,22,226.5534,9.0952,F,safe,0,TWEEZERS,foil,F,CR,CR,1.4738,NR,NR,NR,999.0000
191,5,23,235.6835,9.9069,TO_4,safe,0,HIGHWAY,corral,F,M,MI,1.1797,NR,NR,NR,999.0000
192,5,24,245.6256,10.5484,TI_4,safe,0,ICICLE,auditorium,TO,SM,SMI_Hi,2.7020,NR,NR,NR,999.0000
193,5,25,256.2087,10.9914,TO_4,safe,0,BANANA,beach,TO,H,HO_Hi,3.4448,NR,NR,NR,999.0000
194,5,26,267.2347,10.7033,F,safe,0,WOLF,foil,F,CR,CR,1.4474,NR,NR,NR,999.0000
195,5,27,277.9728,10.4666,TO_4,safe,0,PIGEON,mountain_snowy,TI,SM,SMO_Hi,3.5978,NR,NR,NR,999.0000
196,5,28,288.4742,9.1104,TO_2,safe,0,OPIUM,field_wild,TO,H,HO_Hi,1.2956,NR,NR,NR,999.0000
197,5,29,297.6189,9.7496,TI_4,safe,0,KILT,cloister,TO,SM,SMI_Hi,1.5837,NR,NR,NR,999.0000
198,5,30,307.4042,11.9365,TO_2,safe,0,SARDINE,basilica,TO,H,HO_Hi,1.6118,NR,NR,NR,999.0000
199,5,31,319.3766,11.3296,F,safe,0,ACCORDIAN,foil,F,CR,CR,1.5165,NR,NR,NR,999.0000
200,5,32,330.7405,9.6814,TO_2,safe,0,ANT,house,TO,H,HO_Hi,2.0284,NR,NR,NR,999.0000
201,5,33,340.4568,9.3698,F,safe,0,STORK,foil,F,CR,CR,1.4557,NR,NR,NR,999.0000
202,5,34,349.8614,9.1204,TI_2,safe,0,BASKET,theater,TI,H,HI_Hi,2.1446,NR,NR,NR,999.0000
203,5,35,359.0166,10.5635,TI_4,safe,0,BARREL,closet,TI,H,HI_Hi,1.8381,NR,NR,NR,999.0000
204,5,36,369.6156,9.1711,TO_4,safe,0,PEARL,greenhouse,TI,SM,SMO_Lo,3.2947,NR,NR,NR,999.0000
205,5,37,378.8216,9.9857,F,safe,0,BROOM,foil,F,CR,CR,2.1416,NR,NR,NR,999.0000
206,5,38,388.8422,10.1907,TI_2,safe,0,BAYONET,home_office,TI,H,HI_Hi,2.0887,NR,NR,NR,999.0000
207,5,39,399.0683,9.2487,F,safe,0,CHICKEN,foil,F,CR,CR,1.5231,NR,NR,NR,999.0000
208,5,40,408.3520,9.6838,TI_4,safe,0,QUAIL,bowling_alley,TI,H,HI_Hi,2.6172,NR,NR,NR,999.0000
209,5,41,418.0708,10.6476,F,safe,0,EAGLE,foil,F,CR,CR,1.3853,NR,NR,NR,999.0000
210,5,42,428.7547,11.6124,TO_4,safe,0,ORNAMENT,islet,F,M,MI,1.9483,NR,NR,NR,999.0000
211,6,1,12.0069,9.0823,TI_4,threat,0,ORCHID,music_studio,TI,H,HI_Hi,2.1044,NR,NR,NR,999.0000
212,6,2,21.1262,9.6820,TO_2,threat,0,SQUIRREL,igloo,F,M,MI,1.4368,NR,NR,NR,999.0000
213,6,3,30.8439,9.1193,TO_4,threat,0,ASPIRIN,bridge,TO,H,HO_Hi,2.0658,NR,NR,NR,999.0000
214,6,4,39.9992,9.8898,F,threat,0,BANDAGE,foil,F,CR,CR,1.5984,NR,NR,NR,999.0000
215,6,5,49.9246,9.1098,TO_2,threat,0,PIANO,dam,TO,H,HO_Hi,1.9828,NR,NR,NR,999.0000
216,6,6,59.0700,9.2480,F,threat,0,SHEEP,foil,F,CR,CR,1.8564,NR,NR,NR,999.0000
