index,run,trial,onset,duration,cond,subcond,resp,acc,respRT,ISIresp,ISIacc,ISIrespRT
1,1,1,12.0035,1.4983,face,female,male,0,0.4369,NR,0,999.0000
2,1,2,13.8573,1.1438,face,female,NR,0,999.0000,NR,0,999.0000
3,1,3,15.0262,1.4749,face,male,female,0,0.3696,NR,0,999.0000
4,1,4,16.5289,1.4717,face,male,female,0,0.3848,NR,0,999.0000
5,1,5,18.0305,1.4700,face,male,male,1,0.3940,NR,0,999.0000
6,1,6,19.5294,1.4713,face,female,female,1,0.3495,NR,0,999.0000
7,1,7,21.0310,1.4699,face,male,male,1,0.3476,NR,0,999.0000
8,1,8,22.5292,1.4722,face,male,male,1,0.3984,NR,0,999.0000
9,1,9,24.0387,1.4615,face,female,male,0,0.3821,NR,0,999.0000
10,1,10,25.5329,1.4674,face,female,female,1,0.3822,NR,0,999.0000
11,1,11,27.0546,10.4470,rest,rest,rest,1,999.0000,NR,1,0.0000
12,1,12,37.5490,1.4524,object,natural,NR,0,999.0000,natural,1,0.1311
13,1,13,39.0465,1.4551,object,natural,natural,1,0.4113,NR,0,999.0000
14,1,14,40.5345,1.4660,object,natural,NR,0,999.0000,NR,0,999.0000
15,1,15,42.0333,1.4670,object,manmade,manmade,1,0.3938,NR,0,999.0000
16,1,16,43.5344,1.4660,object,manmade,NR,0,999.0000,manmade,1,0.1184
17,1,17,45.0344,1.4671,object,natural,NR,0,999.0000,natural,1,0.1157
18,1,18,46.5367,1.4639,object,manmade,NR,0,999.0000,natural,0,0.0201
19,1,19,48.0363,1.4642,object,manmade,NR,0,999.0000,manmade,1,0.0707
20,1,20,49.5365,1.4636,object,natural,manmade,0,0.3132,NR,0,999.0000
21,1,21,51.0362,1.4645,object,manmade,manmade,1,0.4044,NR,0,999.0000
22,1,22,52.5545,10.4457,rest,rest,rest,1,999.0000,NR,1,0.0000
23,1,23,63.0536,1.4466,object,manmade,NR,0,999.0000,natural,0,0.0862
24,1,24,64.5548,1.4465,object,natural,manmade,0,0.4050,NR,0,999.0000
25,1,25,66.0406,1.4602,object,manmade,manmade,1,0.3310,NR,0,999.0000
26,1,26,67.5400,1.4614,object,manmade,natural,0,0.3250,NR,0,999.0000
27,1,27,69.0414,1.4597,object,natural,NR,0,999.0000,natural,1,0.1350
28,1,28,70.5411,1.4596,object,natural,NR,0,999.0000,natural,1,0.1752
29,1,29,72.0425,1.4586,object,natural,natural,1,0.3054,NR,0,999.0000
30,1,30,73.5424,1.4587,object,manmade,manmade,1,0.4449,NR,0,999.0000
31,1,31,75.0434,1.4579,object,manmade,NR,0,999.0000,manmade,1,0.0443
32,1,32,76.5445,1.4558,object,natural,natural,1,0.4396,NR,0,999.0000
33,1,33,78.0556,10.4449,rest,rest,rest,1,999.0000,NR,1,0.0000
34,1,34,88.5638,1.4365,place,indoor,NR,0,999.0000,indoor,1,0.0643
35,1,35,90.0647,1.4357,place,outdoor,indoor,0,0.3032,NR,0,999.0000
36,1,36,91.5466,1.4546,place,indoor,indoor,1,0.3873,NR,0,999.0000
37,1,37,93.0467,1.4542,place,outdoor,outdoor,1,0.2890,NR,0,999.0000
38,1,38,94.5496,1.4509,place,outdoor,indoor,0,0.3476,NR,0,999.0000
39,1,39,96.0477,1.4526,place,outdoor,indoor,0,0.4268,NR,0,999.0000
40,1,40,97.5481,1.4525,place,indoor,NR,0,999.0000,indoor,1,0.0330
41,1,41,99.0487,1.4522,place,outdoor,NR,0,999.0000,outdoor,1,0.1918
42,1,42,100.5504,1.4499,place,indoor,outdoor,0,0.3302,indoor,1,0.0625
43,1,43,102.0503,1.4504,place,indoor,indoor,1,0.3329,NR,0,999.0000
44,1,44,103.5563,10.4447,rest,rest,rest,1,999.0000,NR,1,0.0000
45,1,45,114.0743,1.4267,face,male,NR,0,999.0000,male,1,0.0586
46,1,46,115.5746,1.4262,face,female,male,0,0.3289,female,1,0.0471
47,1,47,117.0530,1.4474,face,male,male,1,0.3399,NR,0,999.0000
48,1,48,118.5528,1.4477,face,female,female,1,0.3048,NR,0,999.0000
49,1,49,120.0532,1.4471,face,female,female,1,0.4053,NR,0,999.0000
50,1,50,121.5537,1.4470,face,male,female,0,0.2810,NR,0,999.0000
51,1,51,123.0549,1.4457,face,male,male,1,0.3102,NR,0,999.0000
52,1,52,124.5547,1.4457,face,female,female,1,0.4286,NR,0,999.0000
53,1,53,126.0555,1.4450,face,male,NR,0,999.0000,male,1,0.0258
54,1,54,127.5559,1.4451,face,female,NR,0,999.0000,female,1,0.0362
55,1,55,129.0736,10.4275,rest,rest,rest,1,999.0000,NR,1,0.0000
56,1,56,139.5840,1.4169,place,indoor,NR,0,999.0000,indoor,1,0.0862
57,1,57,141.0841,1.4174,place,outdoor,indoor,0,0.3647,NR,0,999.0000
58,1,58,142.5857,1.4151,place,outdoor,indoor,0,0.3439,NR,0,999.0000
59,1,59,144.0594,1.4408,place,indoor,indoor,1,0.3900,NR,0,999.0000
60,1,60,145.5589,1.4419,place,indoor,outdoor,0,0.2818,NR,0,999.0000
61,1,61,147.0599,1.4408,place,indoor,NR,0,999.0000,outdoor,0,0.0248
62,1,62,148.5616,1.4386,place,outdoor,indoor,0,0.3468,NR,0,999.0000
63,1,63,150.0611,1.4394,place,indoor,indoor,1,0.3397,NR,0,999.0000
64,1,64,151.5625,1.4382,place,outdoor,outdoor,1,0.3359,NR,0,999.0000
65,1,65,153.0624,1.4378,place,outdoor,NR,0,999.0000,indoor,0,0.0202
66,1,66,154.5741,10.4265,rest,rest,rest,1,999.0000,NR,1,0.0000
67,1,67,165.0927,1.4093,face,male,NR,0,999.0000,male,1,0.2023
68,1,68,166.5947,1.4069,face,female,female,1,0.3743,NR,0,999.0000
69,1,69,168.0956,1.4046,face,female,NR,0,999.0000,NR,0,999.0000
70,1,70,169.5655,1.4359,face,female,female,1,0.3947,NR,0,999.0000
71,1,71,171.0671,1.4339,face,male,female,0,0.3670,NR,0,999.0000
72,1,72,172.5668,1.4345,face,female,NR,0,999.0000,NR,0,999.0000
73,1,73,174.0685,1.4328,face,male,male,1,0.4040,NR,0,999.0000
74,1,74,175.5683,2.4490,face,female,female,1,0.3503,NR,0,999.0000
75,1,75,178.0849,0.4163,face,male,NR,0,999.0000,NR,0,999.0000
76,1,76,178.5711,1.4301,face,male,male,1,0.4026,NR,0,999.0000
77,1,77,180.0739,10.4273,rest,rest,rest,1,999.0000,NR,1,0.0000
78,1,78,190.6028,1.3977,face,female,NR,0,999.0000,female,1,0.1811
79,1,79,192.1031,1.3982,face,male,male,1,0.2589,NR,0,999.0000
80,1,80,193.6045,1.3961,face,female,female,1,0.3747,NR,0,999.0000
81,1,81,195.0723,1.4287,face,male,male,1,0.2780,NR,0,999.0000
82,1,82,196.5735,1.4267,face,male,NR,0,999.0000,female,0,0.1074
83,1,83,198.0728,1.4278,face,male,male,1,0.2950,NR,0,999.0000
84,1,84,199.5739,1.4266,face,female,female,1,0.2927,NR,0,999.0000
85,1,85,201.0739,1.4270,face,female,NR,0,999.0000,NR,0,999.0000
86,1,86,202.5762,1.4252,face,male,male,1,0.3149,NR,0,999.0000
87,1,87,204.0777,1.4227,face,female,female,1,0.3244,NR,0,999.0000
88,1,88,205.5914,10.4094,rest,rest,rest,1,999.0000,NR,1,0.0000
89,1,89,216.1121,1.3887,object,natural,NR,0,999.0000,natural,1,0.0739
90,1,90,217.6126,1.3885,object,natural,natural,1,0.3344,NR,0,999.0000
91,1,91,219.1137,1.3873,object,natural,natural,1,0.3609,NR,0,999.0000
92,1,92,220.5787,1.4214,object,manmade,manmade,1,0.2944,NR,0,999.0000
93,1,93,222.0782,1.4221,object,natural,NR,0,999.0000,natural,1,0.0589
94,1,94,223.5798,1.4209,object,manmade,manmade,1,0.4077,NR,0,999.0000
95,1,95,225.0813,1.4195,object,manmade,manmade,1,0.3942,NR,0,999.0000
96,1,96,226.5810,1.4195,object,natural,NR,0,999.0000,natural,1,0.0218
97,1,97,228.0820,1.4190,object,manmade,NR,0,999.0000,manmade,1,0.0193
98,1,98,229.5842,1.4172,object,manmade,natural,0,0.3609,NR,0,999.0000
99,1,99,231.0923,10.4086,rest,rest,rest,1,999.0000,NR,1,0.0000
100,1,100,241.6216,1.3803,place,indoor,NR,0,999.0000,NR,0,999.0000
101,1,101,243.1232,1.3782,place,indoor,indoor,1,0.3094,NR,0,999.0000
102,1,102,244.6236,1.3777,place,indoor,NR,0,999.0000,indoor,1,0.0060
103,1,103,246.0849,1.4165,place,outdoor,outdoor,1,0.3274,NR,0,999.0000
104,1,104,247.5860,1.4142,place,outdoor,NR,0,999.0000,outdoor,1,0.0806
105,1,105,249.0858,1.4154,place,outdoor,outdoor,1,0.4025,NR,0,999.0000
106,1,106,250.5882,1.4122,place,indoor,NR,0,999.0000,indoor,1,0.0307
107,1,107,252.0874,1.4136,place,outdoor,outdoor,1,0.3471,NR,0,999.0000
