index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0033,1.9988,WO,4,1,LIME,fountain,R,1.4596,NR,3.0000
2,1,2,22.0631,-10.0611,WI,4,1,PIANO,synagogue,R,1.6218,NR,3.0000
3,1,3,34.1189,-22.1178,WI,4,1,BONE,throne_room,R,1.9738,NR,3.0000
4,1,4,46.1748,-34.1728,WI,2,1,BUTTER,bakery,R,1.4604,NR,3.0000
5,1,5,58.2317,-46.2299,WO,4,1,HOSE,carrousel,R,1.5776,NR,3.0000
6,1,6,70.2889,-58.2876,WI,4,1,SOOT,ice_cream_parlor,UR,2.1431,NR,3.0000
7,1,7,82.3450,-70.3430,WO,4,1,FIDDLE,corn_field,R,2.6289,NR,3.0000
8,1,8,94.4024,-82.4008,WO,4,2,LIME,fountain,R,1.2821,NR,3.0000
9,1,9,106.4587,-94.4568,WI,4,1,SQUIRREL,television_studio,R,1.8158,NR,3.0000
10,1,10,118.5156,-106.5142,WO,2,1,SAIL,construction_site,R,1.9497,NR,3.0000
11,1,11,130.5723,-118.5705,WO,4,1,TABLE,park,R,2.2265,NR,3.0000
12,1,12,142.6290,-130.6269,WO,4,1,BANDIT,pasture,R,1.3750,NR,7.0504
13,1,13,154.6867,-142.6851,WI,4,2,PIANO,synagogue,R,1.7017,NR,3.0000
14,1,14,166.7432,-154.7411,WI,4,1,FORK,garage,R,2.2270,NR,6.8549
15,1,15,178.8001,-166.7994,WO,2,1,CANDLE,rope_bridge,R,2.5060,NR,3.0000
16,1,16,190.8564,-178.8556,WO,2,1,BUCKET,arch,R,1.9837,NR,3.0000
17,1,17,202.9122,-190.9113,WI,2,1,KALE,restaurant_kitchen,R,2.1547,NR,3.0000
18,1,18,214.9689,-202.9670,WO,2,1,KNIFE,marsh,R,2.7932,NR,3.0000
19,1,19,227.0255,-215.0248,WI,4,1,SNOW,parlor,R,1.9251,NR,3.0000
20,1,20,239.0812,-227.0788,WO,4,2,TABLE,park,R,1.1477,NR,3.0000
21,1,21,251.1390,-239.1377,WO,2,1,GEESE,greenhouse,R,2.1541,NR,3.0000
22,1,22,263.1956,-251.1946,WO,2,1,POTATO,gas_station,R,2.3753,NR,3.0000
23,1,23,275.2517,-263.2508,WI,4,2,FORK,garage,R,0.9814,NR,3.0000
24,1,24,287.3078,-275.3055,WO,4,1,SCOTCH,landing_deck,R,1.7064,NR,3.0000
25,1,25,299.3651,-287.3640,WI,4,2,SOOT,ice_cream_parlor,R,1.7836,NR,3.0000
26,1,26,311.4219,-299.4201,WI,4,2,BONE,throne_room,R,1.3815,NR,3.0000
27,1,27,323.4789,-311.4770,WO,2,1,HIGHWAY,boardwalk,R,1.7308,NR,3.0000
28,1,28,335.5363,-323.5356,WO,4,2,BANDIT,pasture,R,1.0645,NR,3.0000
29,1,29,347.5921,-335.5907,WI,2,1,STAPLER,fastfood_restaurant,R,1.6803,NR,3.0000
30,1,30,359.6486,-347.6475,WI,4,2,SNOW,parlor,R,1.7560,NR,3.0000
31,1,31,371.7047,-359.7038,WO,4,1,VIOLIN,office_building,R,2.4746,NR,3.0000
32,1,32,383.7607,-371.7597,WI,2,1,MAGICIAN,art_gallery,R,2.0499,NR,3.0000
33,1,33,395.8169,-383.8147,WI,4,2,SQUIRREL,television_studio,R,1.3893,NR,3.0000
34,1,34,407.8742,-395.8734,WO,4,2,VIOLIN,office_building,R,1.5232,NR,3.0000
35,1,35,419.9299,-407.9277,WI,4,1,SPONGE,bus_interior,R,1.9130,NR,3.0000
36,1,36,431.9873,-419.9862,WI,4,2,SPONGE,bus_interior,R,0.7343,NR,3.0000
37,1,37,444.0437,-432.0425,WI,2,1,NET,diner,R,1.5395,NR,3.0000
38,1,38,456.1004,-444.0987,WO,4,2,SCOTCH,landing_deck,R,1.6735,NR,3.0000
39,1,39,468.1574,-456.1566,WI,2,1,PLUG,hotel_room,R,1.8383,NR,3.0000
40,1,40,480.2134,-468.2113,WI,2,1,DAMSEL,apse,R,1.7662,NR,3.0000
41,1,41,492.2713,-480.2704,WO,4,2,FIDDLE,corn_field,R,1.4189,NR,3.0000
42,1,42,504.3272,-492.3252,WO,4,2,HOSE,carrousel,R,1.7131,NR,3.0000
43,2,19,10.0032,1.9980,WI,4,1,LAMP,game_room,R,1.9492,NR,3.0000
44,2,20,22.0654,-10.0639,WI,4,1,CLAM,chicken_coop,R,2.2123,NR,3.0000
