index,run,trial,onset,duration,cond,repType,repCount,word,pic,resp,respRT,ISIresp,ISIrespRT
1,1,1,10.0064,1.9960,WO,4,1,CHICKEN,formal_garden,R,1.2783,NR,3.0000
2,1,2,22.0662,-10.0642,WO,4,1,ACCORDIAN,butte,R,1.9283,NR,3.0000
3,1,3,34.1221,-22.1213,WI,4,1,ORNAMENT,pulpit,R,0.8037,NR,3.0000
4,1,4,46.1776,-34.1769,WO,4,1,TRIBE,garbage_dump,R,2.7395,NR,3.0000
5,1,5,58.2328,-46.2314,WO,4,1,VODKA,pavilion,R,1.9921,NR,3.0000
6,1,6,70.2894,-58.2882,WI,4,1,BRAIN,theater,R,1.1815,NR,3.0000
7,1,7,82.3451,-70.3434,WI,4,1,SEAWEED,gymnasium,R,2.1391,NR,3.0000
8,1,8,94.4019,-82.4011,WO,4,1,EYE,creek,R,1.1463,NR,3.0000
9,1,9,106.4573,-94.4554,WO,2,1,SQUIRREL,market,R,1.3271,NR,3.0000
10,1,10,118.5138,-106.5130,WI,4,1,BELL,airplane_cabin,R,1.3313,NR,3.0000
11,1,11,130.5700,-118.5683,WI,4,1,ALLIGATOR,ballroom,R,2.6575,NR,3.0000
12,1,12,142.6263,-130.6239,WI,4,1,STOOL,banquet_hall,R,2.2329,NR,3.0000
13,1,13,154.6838,-142.6819,WO,4,1,BRACELET,canyon,R,1.8356,NR,3.0000
14,1,14,166.7405,-154.7389,WO,4,1,LIME,islet,R,2.4860,NR,3.0000
15,1,15,178.7971,-166.7959,WI,2,1,NECKLACE,music_studio,R,1.0555,NR,3.0000
16,1,16,190.8538,-178.8528,WI,2,1,OYSTER,cloister,R,1.4206,NR,3.0000
17,1,17,202.9093,-190.9084,WO,2,1,CHERRY,observatory,R,2.2328,NR,3.0000
18,1,18,214.9654,-202.9645,WO,4,2,ACCORDIAN,butte,R,1.9987,NR,3.0000
19,1,19,227.0208,-215.0192,WI,2,1,ASPIRIN,clothing_store,R,1.7166,NR,3.0000
20,1,20,239.0769,-227.0752,WO,2,1,SPONGE,hayfield,R,2.2026,NR,3.0000
21,1,21,251.1340,-239.1319,WI,2,1,NAPKIN,bazaar,R,1.7514,NR,3.0000
22,1,22,263.1908,-251.1888,WO,4,2,EYE,creek,R,1.2859,NR,3.0000
23,1,23,275.2482,-263.2464,WI,4,2,BELL,airplane_cabin,R,1.2836,NR,3.0000
24,1,24,287.3047,-275.3035,WO,4,2,TRIBE,garbage_dump,R,0.8957,NR,3.0000
25,1,25,299.3607,-287.3598,WI,2,1,CEREAL,playroom,R,1.6922,NR,3.0000
26,1,26,311.4165,-299.4147,WI,4,2,ORNAMENT,pulpit,R,0.9204,NR,3.0000
27,1,27,323.4731,-311.4714,WO,2,1,WITCH,picnic_area,R,2.3228,NR,3.0000
28,1,28,335.5300,-323.5283,WO,2,1,WALRUS,marsh,R,1.5893,NR,3.0000
29,1,29,347.5865,-335.5847,WO,4,2,BRACELET,canyon,R,1.5988,NR,3.0000
30,1,30,359.6432,-347.6424,WI,4,2,BRAIN,theater,R,2.0117,NR,3.0000
31,1,31,371.6994,-359.6983,WO,4,2,LIME,islet,R,1.1752,NR,3.0000
32,1,32,383.7553,-371.7534,WI,4,1,ARROW,classroom,R,2.0868,NR,3.0000
33,1,33,395.8127,-383.8114,WO,2,1,STOMACH,playground,R,1.5981,NR,3.0000
34,1,34,407.8687,-395.8669,WI,4,2,SEAWEED,gymnasium,R,1.1591,NR,3.0000
35,1,35,419.9253,-407.9240,WO,2,1,SYRUP,lock_chamber,R,1.4905,NR,3.0000
36,1,36,431.9821,-419.9807,WI,2,1,TRAY,auto_factory,R,2.4619,NR,3.0000
37,1,37,444.0385,-432.0355,WI,2,1,SHRIMP,office,R,2.8337,NR,3.0000
38,1,38,456.0966,-444.0948,WI,4,2,STOOL,banquet_hall,R,0.7510,NR,3.0000
39,1,39,468.1534,-456.1520,WO,4,2,CHICKEN,formal_garden,R,0.7733,NR,3.0000
40,1,40,480.2098,-468.2076,WI,4,2,ARROW,classroom,NR,999.0000,R,3.1247
41,1,41,492.2675,-480.2652,WO,4,2,VODKA,pavilion,R,0.7769,NR,3.0000
42,1,42,504.3248,-492.3226,WI,4,2,ALLIGATOR,ballroom,R,1.3294,NR,3.0000
43,2,19,10.0014,2.0003,WO,4,1,WAND,bayou,R,2.3992,NR,3.0000
44,2,20,22.0667,-10.0655,WO,4,1,SARDINE,crevasse,R,1.6048,NR,3.0000
45,2,21,34.1296,-22.1276,WI,2,1,TROPHY,brewery,R,1.4022,NR,3.0000
46,2,22,46.1935,-34.1919,WO,4,1,CUCUMBER,botanical_garden,R,1.3502,NR,3.0000
47,2,23,58.2574,-46.2558,WO,2,1,ROSARY,lido_deck,R,2.2273,NR,3.0000
48,2,24,70.3209,-58.3188,WI,4,1,CAMERA,computer_room,R,0.5992,NR,3.0000
49,2,25,82.3852,-70.3827,WO,4,1,TOAST,cabin,R,1.4956,NR,3.0000
50,2,26,94.4501,-82.4486,WI,4,2,CAMERA,computer_room,R,2.2329,NR,3.0000
51,2,27,106.5132,-94.5122,WI,4,1,CORAL,jewelry_shop,R,2.7888,NR,3.0000
52,2,28,118.5756,-106.5732,WI,2,1,TIGER,natural_history_museum,R,1.8825,NR,4.3258
53,2,29,130.6404,-116.5567,WO,4,1,CAMEL,oil_refinery,NR,999.0000,NR,3.0000
54,2,30,144.7863,-132.7853,WI,2,1,CANNON,museum,R,2.9211,NR,3.0000
55,2,31,156.8492,-144.8469,WO,4,1,FROG,house,R,2.7476,NR,3.0000
56,2,32,168.9141,-156.9122,WO,4,1,COFFEE,canal,R,2.1000,NR,3.0000
57,2,33,180.9783,-168.9766,WI,2,1,SUBMARINE,throne_room,R,2.9729,NR,3.0000
58,2,34,193.0423,-181.0404,WO,4,2,CAMEL,oil_refinery,R,0.9496,NR,3.0000
59,2,35,205.1069,-193.1047,WI,4,1,BUCKET,restaurant_kitchen,R,1.4186,NR,3.0000
60,2,36,217.1713,-205.1692,WO,2,1,FAN,phone_booth,R,1.6580,NR,3.0000
61,2,37,229.2359,-217.2341,WO,4,2,FROG,house,R,1.5920,NR,3.0000
62,2,38,241.2997,-229.2984,WO,2,1,HAWK,manufactured_home,R,1.6123,NR,3.0000
63,2,39,253.3634,-241.3621,WI,4,1,SAXOPHONE,apse,R,1.0505,NR,3.0000
64,2,40,265.4272,-253.4257,WO,2,1,NET,pasture,R,2.1343,NR,3.0000
65,2,41,277.4909,-265.4887,WI,2,1,PIE,television_studio,R,1.3855,NR,3.0000
66,2,42,289.5561,-277.5545,WO,4,2,WAND,bayou,NR,999.0000,NR,3.0000
67,2,43,301.6199,-289.6191,WI,4,1,SCOOTER,reception,R,2.0718,NR,3.0000
68,2,44,313.6829,-301.6819,WO,2,1,OPIUM,oilrig,R,2.6984,NR,3.0000
69,2,45,325.7466,-313.7447,WI,2,1,SHOVEL,kitchen,NR,999.0000,NR,3.0000
70,2,46,337.8106,-325.8084,WO,4,2,SARDINE,crevasse,R,1.3689,NR,3.0000
71,2,47,349.8752,-337.8729,WI,4,2,BUCKET,restaurant_kitchen,R,2.4111,NR,3.0000
72,2,48,361.9398,-349.9390,WO,4,2,TOAST,cabin,R,1.7178,NR,3.0000
73,2,49,374.0028,-362.0006,WI,4,1,MOON,library,R,1.4995,NR,3.0000
74,2,50,386.0674,-374.0656,WI,4,1,MEDAL,kennel,R,1.6920,NR,3.0000
75,2,51,398.1318,-386.1296,WI,4,2,MEDAL,kennel,R,1.6110,NR,3.0000
76,2,52,410.1967,-398.1959,WO,2,1,CARROT,boardwalk,NR,999.0000,NR,3.0000
77,2,53,422.2600,-410.2588,WO,4,2,COFFEE,canal,R,0.9760,NR,3.0000
78,2,54,434.3236,-422.3219,WI,4,2,MOON,library,R,0.9345,NR,3.0000
79,2,55,446.3880,-434.3868,WI,2,1,CANDY,bus_interior,R,1.1476,NR,3.0000
80,2,56,458.4521,-446.4510,WO,4,2,CUCUMBER,botanical_garden,R,1.4219,NR,3.0000
81,2,57,470.5160,-458.5142,WO,2,1,DOLL,mausoleum,R,0.6862,NR,3.0000
82,2,58,482.5804,-470.5783,WI,4,2,CORAL,jewelry_shop,R,1.1021,NR,3.0000
83,2,59,494.6453,-482.6445,WI,4,2,SAXOPHONE,apse,R,1.1483,NR,3.0000
84,2,60,506.7092,-494.7066,WI,4,2,SCOOTER,reception,R,1.3885,NR,3.0000
85,3,37,10.0020,2.0004,WO,2,1,STAPLER,labyrinth,R,2.3212,NR,3.0000
86,3,38,22.0638,-10.0616,WI,2,1,OMELET,train_station,R,1.4732,NR,3.0000
87,3,39,34.1232,-22.1212,WI,4,1,ICICLE,diner,R,1.4892,NR,3.0000
88,3,40,46.1831,-34.1810,WO,4,1,QUILT,campsite,R,1.6259,NR,3.0000
89,3,41,58.2424,-46.2408,WO,4,1,VIOLIN,hot_spring,R,1.6282,NR,3.0000
90,3,42,70.3011,-58.2994,WO,2,1,LETTUCE,mosque,R,2.8574,NR,3.0000
91,3,43,225.6334,-213.6308,WI,2,1,LION,kindergarden_classroom,R,2.0845,NR,3.0000
92,3,44,237.6933,-225.6906,WO,4,2,VIOLIN,hot_spring,R,1.1211,NR,3.0000
93,3,45,249.7539,-237.7528,WO,2,1,DRUM,forest_path,R,0.5529,NR,3.0000
94,3,46,261.8116,-249.8106,WO,4,1,TORNADO,raceway,R,1.0539,NR,3.0000
95,3,47,273.8697,-261.8679,WI,2,1,MILK,pantry,R,1.5061,NR,3.0000
96,3,48,285.9289,-273.9278,WI,4,1,SALAD,dorm_room,R,1.5528,NR,3.0000
97,3,49,297.9871,-285.9861,WI,4,1,DOUGHNUT,catacomb,R,1.5179,NR,3.0000
98,3,50,310.0457,-298.0441,WO,4,1,GLOVE,forest_needleleaf,R,1.0836,NR,3.0000
99,3,51,322.1043,-310.1027,WI,4,1,MUSSEL,drugstore,UR,1.9863,NR,3.0000
100,3,52,334.1635,-322.1625,WO,4,1,BANANA,outhouse,R,1.8788,NR,3.0000
101,3,53,346.2228,-334.2207,WO,2,1,QUAIL,lift_bridge,R,1.9634,NR,3.0000
102,3,54,358.2823,-346.2811,WI,4,1,SHEEP,optician,R,2.0650,NR,3.0000
103,3,55,370.3413,-358.3402,WO,4,2,QUILT,campsite,R,2.8388,NR,3.0000
104,3,56,382.3996,-370.3976,WI,2,1,MUFFIN,bedroom,R,1.5884,NR,3.0000
105,3,57,394.4590,-382.4575,WO,4,1,BABY,mountain_snowy,R,1.8819,NR,3.0000
106,3,58,406.5182,-394.5173,WI,4,1,HAM,ice_cream_parlor,R,2.0723,NR,3.0000
107,3,59,418.5765,-406.5744,WO,4,2,BANANA,outhouse,R,0.7323,NR,3.0000
108,3,60,430.6364,-418.6351,WI,4,1,UMBRELLA,cathedral,NR,999.0000,NR,3.0000
109,3,61,442.6948,-430.6927,WO,4,1,SLIPPER,igloo,R,1.1119,NR,3.0000
110,3,62,454.7543,-442.7523,WI,2,1,MOTH,stable,R,1.1328,NR,3.0000
111,3,63,466.8138,-454.8117,WI,4,2,SALAD,dorm_room,R,1.0904,NR,3.0000
