index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	F	threat	0	F	FOIL	F_7	W74	wwQUILT	FOIL	FOIL	FOIL	FOIL	FOIL	0
2	1	TI_2	threat	0	TI_2	Indoor	WI_9	W232	wwMAGICIAN	Indoor14	baggage_claim	indoor_baggage_claim.jpg	indoor	indoor	2
3	1	TI_2	threat	1	TI_2	Indoor	WI_13	W104	wwBANANA	Indoor72	jewelry_shop	indoor_jewelry_shop.jpg	indoor	indoor	2
4	1	TI_4	threat	0	TI_4	Indoor	WI_2	W86	wwSYRUP	Indoor73	kennel	indoor_kennel.jpg	indoor	indoor	4
5	1	TO_4	threat	0	TO_4	Outdoor	WO_8	W142	wwSUBMARINE	Outdoor119	rope_bridge	outdoor_rope_bridge.jpg	outdoor	natural	4
6	1	F	threat	0	F	FOIL	F_4	W7	wwRABBIT	FOIL	FOIL	FOIL	FOIL	FOIL	0
7	1	TI_2	threat	0	TI_2	Indoor	WI_11	W3	wwGLOVE	Indoor13	badminton_court	indoor_badminton_court.jpg	indoor	indoor	2
8	1	F	threat	0	F	FOIL	F_10	W199	wwBANDAGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
9	1	TO_4	threat	0	TO_4	Outdoor	WO_14	W220	wwWHIP	Outdoor93	ocean	outdoor_ocean.jpg	outdoor	natural	4
10	1	F	threat	0	F	FOIL	F_3	W160	wwPIANO	FOIL	FOIL	FOIL	FOIL	FOIL	0
11	1	TO_4	threat	0	TO_4	Outdoor	WO_6	W161	wwPANTS	Outdoor97	outhouse	outdoor_outhouse.jpg	outdoor	natural	4
12	1	F	threat	0	F	FOIL	F_13	W176	wwHIGHWAY	FOIL	FOIL	FOIL	FOIL	FOIL	0
13	1	TI_2	threat	0	TI_2	Indoor	WI_1	W125	wwSCISSORS	Indoor74	kindergarden_classroom	indoor_kindergarden_classroom.jpg	indoor	indoor	2
14	1	TO_4	threat	0	TO_4	Outdoor	WO_10	W51	wwEMPEROR	Outdoor71	ice_shelf	outdoor_ice_shelf.jpg	outdoor	natural	4
15	1	F	threat	0	F	FOIL	F_5	W71	wwDUST	FOIL	FOIL	FOIL	FOIL	FOIL	0
16	1	TI_4	threat	0	TI_4	Indoor	WI_4	W28	wwMUSTARD	Indoor44	closet	indoor_closet.jpg	indoor	indoor	4
17	1	TO_2	threat	0	TO_2	Outdoor	WO_11	W166	wwFAN	Outdoor58	greenhouse	outdoor_greenhouse.jpg	outdoor	manmade	2
18	1	TO_4	threat	0	TO_4	Outdoor	WO_2	W152	wwPUMPKIN	Outdoor51	forest_path	outdoor_forest_path.jpg	outdoor	natural	4
19	1	TI_4	threat	0	TI_4	Indoor	WI_10	W219	wwOATMEAL	Indoor20	basement	indoor_basement.jpg	indoor	indoor	4
20	1	F	threat	0	F	FOIL	F_2	W36	wwDAISY	FOIL	FOIL	FOIL	FOIL	FOIL	0
21	1	TI_4	threat	0	TI_4	Indoor	WI_6	W245	wwMILK	Indoor82	lobby	indoor_lobby.jpg	indoor	indoor	4
22	1	TO_2	threat	0	TO_2	Outdoor	WO_1	W113	wwFORK	Outdoor111	power_plant	outdoor_power_plant.jpg	outdoor	manmade	2
23	1	F	threat	0	F	FOIL	F_14	W180	wwCANDY	FOIL	FOIL	FOIL	FOIL	FOIL	0
24	1	TI_4	threat	0	TI_4	Indoor	WI_12	W174	wwTRAY	Indoor56	elevator	indoor_elevator.jpg	indoor	indoor	4
