index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WI	WI	Indoor	WI_2	W229	wwLANTERN	Indoor55	drugstore	indoor_drugstore.jpg	indoor	indoor	4	1
2	1	WI	WI	Indoor	WI_10	W46	wwBARREL	Indoor20	basement	indoor_basement.jpg	indoor	indoor	4	1
3	1	WI	WI	Indoor	WI_8	W17	wwVELVET	Indoor26	bistro	indoor_bistro.jpg	indoor	indoor	4	1
4	1	WO	WO	Outdoor	WO_4	W28	wwMUSTARD	Outdoor80	lift_bridge	outdoor_lift_bridge.jpg	outdoor	manmade	4	1
5	1	WO	WO	Outdoor	WO_2	W148	wwPIE	Outdoor119	rope_bridge	outdoor_rope_bridge.jpg	outdoor	natural	4	1
6	1	WI	WI	Indoor	WI_12	W149	wwOWL	Indoor108	stable	indoor_stable.jpg	indoor	indoor	4	1
7	1	WO	WO	Outdoor	WO_10	W91	wwFROG	Outdoor91	mountain_snowy	outdoor_mountain_snowy.jpg	outdoor	natural	4	1
8	1	WI	WI	Indoor	WI_13	W142	wwSUBMARINE	Indoor22	bazaar	indoor_bazaar.jpg	indoor	indoor	2	1
9	1	WI	WI	Indoor	WI_14	W105	wwGARBAGE	Indoor101	restaurant_kitchen	indoor_restaurant_kitchen.jpg	indoor	indoor	4	1
10	1	WO	WO	Outdoor	WO_14	W75	wwDOVE	Outdoor23	cabin	outdoor_cabin.jpg	outdoor	manmade	4	1
11	1	WI	WI	Indoor	WI_7	W40	wwNAPKIN	Indoor30	brewery	indoor_brewery.jpg	indoor	indoor	2	1
12	1	WO	WO	Outdoor	WO_7	W195	wwRIFLE	Outdoor68	hotel	outdoor_hotel.jpg	outdoor	manmade	2	1
13	1	WI	WI	Indoor	WI_4	W209	wwORNAMENT	Indoor111	supermarket	indoor_supermarket.jpg	indoor	indoor	4	1
14	1	WO	WO	Outdoor	WO_3	W236	wwPAN	Outdoor25	canal	outdoor_canal.jpg	outdoor	manmade	2	1
15	1	WI	WI	Indoor	WI_12	W149	wwOWL	Indoor108	stable	indoor_stable.jpg	indoor	indoor	4	2
16	1	WO	WO	Outdoor	WO_12	W249	wwRACQUET	Outdoor22	butte	outdoor_butte.jpg	outdoor	natural	4	1
17	1	WO	WO	Outdoor	WO_4	W28	wwMUSTARD	Outdoor80	lift_bridge	outdoor_lift_bridge.jpg	outdoor	manmade	4	2
18	1	WI	WI	Indoor	WI_4	W209	wwORNAMENT	Indoor111	supermarket	indoor_supermarket.jpg	indoor	indoor	4	2
19	1	WI	WI	Indoor	WI_6	W79	wwSCOOTER	Indoor120	volleyball_court	indoor_volleyball_court.jpg	indoor	indoor	4	1
20	1	WO	WO	Outdoor	WO_8	W179	wwHOOK	Outdoor27	carrousel	outdoor_carrousel.jpg	outdoor	manmade	4	1
21	1	WI	WI	Indoor	WI_10	W46	wwBARREL	Indoor20	basement	indoor_basement.jpg	indoor	indoor	4	2
22	1	WO	WO	Outdoor	WO_13	W200	wwTULIP	Outdoor78	landing_deck	outdoor_landing_deck.jpg	outdoor	manmade	2	1
23	1	WI	WI	Indoor	WI_8	W17	wwVELVET	Indoor26	bistro	indoor_bistro.jpg	indoor	indoor	4	2
24	1	WO	WO	Outdoor	WO_10	W91	wwFROG	Outdoor91	mountain_snowy	outdoor_mountain_snowy.jpg	outdoor	natural	4	2
25	1	WO	WO	Outdoor	WO_6	W11	wwPOWDER	Outdoor79	lido_deck	outdoor_lido_deck.jpg	outdoor	manmade	4	1
26	1	WO	WO	Outdoor	WO_6	W11	wwPOWDER	Outdoor79	lido_deck	outdoor_lido_deck.jpg	outdoor	manmade	4	2
27	1	WI	WI	Indoor	WI_5	W62	wwSHOVEL	Indoor16	ball_pit	indoor_ball_pit.jpg	indoor	indoor	2	1
28	1	WO	WO	Outdoor	WO_1	W178	wwZIPPER	Outdoor60	harbor	outdoor_harbor.jpg	outdoor	manmade	2	1
29	1	WI	WI	Indoor	WI_9	W122	wwPEDAL	Indoor66	hospital_room	indoor_hospital_room.jpg	indoor	indoor	2	1
30	1	WO	WO	Outdoor	WO_2	W148	wwPIE	Outdoor119	rope_bridge	outdoor_rope_bridge.jpg	outdoor	natural	4	2
31	1	WO	WO	Outdoor	WO_14	W75	wwDOVE	Outdoor23	cabin	outdoor_cabin.jpg	outdoor	manmade	4	2
32	1	WO	WO	Outdoor	WO_11	W25	wwTOWEL	Outdoor8	bamboo_forest	outdoor_bamboo_forest.jpg	outdoor	natural	2	1
33	1	WI	WI	Indoor	WI_3	W52	wwUMBRELLA	Indoor34	cafeteria	indoor_cafeteria.jpg	indoor	indoor	2	1
34	1	WO	WO	Outdoor	WO_5	W77	wwCAMEL	Outdoor75	islet	outdoor_islet.jpg	outdoor	natural	2	1
35	1	WI	WI	Indoor	WI_11	W235	wwBRACELET	Indoor39	cathedral	indoor_cathedral.jpg	indoor	indoor	2	1
36	1	WI	WI	Indoor	WI_6	W79	wwSCOOTER	Indoor120	volleyball_court	indoor_volleyball_court.jpg	indoor	indoor	4	2
37	1	WI	WI	Indoor	WI_2	W229	wwLANTERN	Indoor55	drugstore	indoor_drugstore.jpg	indoor	indoor	4	2
38	1	WO	WO	Outdoor	WO_12	W249	wwRACQUET	Outdoor22	butte	outdoor_butte.jpg	outdoor	natural	4	2
39	1	WI	WI	Indoor	WI_1	W131	wwEYE	Indoor2	amusement_arcade	indoor_amusement_arcade.jpg	indoor	indoor	2	1
40	1	WO	WO	Outdoor	WO_9	W134	wwICICLE	Outdoor38	crosswalk	outdoor_crosswalk.jpg	outdoor	manmade	2	1
41	1	WI	WI	Indoor	WI_14	W105	wwGARBAGE	Indoor101	restaurant_kitchen	indoor_restaurant_kitchen.jpg	indoor	indoor	4	2
42	1	WO	WO	Outdoor	WO_8	W179	wwHOOK	Outdoor27	carrousel	outdoor_carrousel.jpg	outdoor	manmade	4	2
43	2	WO	WO	Outdoor	WO_21	W182	wwWRENCH	Outdoor46	field_wild	outdoor_field_wild.jpg	outdoor	manmade	2	1
44	2	WI	WI	Indoor	WI_15	W219	wwOATMEAL	Indoor107	squash_court	indoor_squash_court.jpg	indoor	indoor	2	1
45	2	WO	WO	Outdoor	WO_16	W81	wwCHERRY	Outdoor17	boat_deck	outdoor_boat_deck.jpg	outdoor	manmade	4	1
46	2	WO	WO	Outdoor	WO_24	W218	wwCRAB	Outdoor95	oilrig	outdoor_oilrig.jpg	outdoor	manmade	4	1
47	2	WI	WI	Indoor	WI_18	W165	wwMOON	Indoor92	orchestra_pit	indoor_orchestra_pit.jpg	indoor	indoor	4	1
48	2	WI	WI	Indoor	WI_23	W93	wwALLIGATOR	Indoor28	bowling_alley	indoor_bowling_alley.jpg	indoor	indoor	2	1
49	2	WO	WO	Outdoor	WO_28	W38	wwTOBACCO	Outdoor86	mausoleum	outdoor_mausoleum.jpg	outdoor	manmade	4	1
