index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	F	safe	0	F	FOIL	F_14	W170	wwSOOT	FOIL	FOIL	FOIL	FOIL	FOIL	0
2	1	TO_2	safe	0	TO_2	Outdoor	WO_9	W23	wwSALAD	Outdoor93	ocean	outdoor_ocean.jpg	outdoor	natural	2
3	1	F	safe	0	F	FOIL	F_9	W18	wwOMELET	FOIL	FOIL	FOIL	FOIL	FOIL	0
4	1	F	safe	0	F	FOIL	F_10	W181	wwHAWK	FOIL	FOIL	FOIL	FOIL	FOIL	0
5	1	F	safe	0	F	FOIL	F_13	W111	wwSOCK	FOIL	FOIL	FOIL	FOIL	FOIL	0
6	1	TO_2	safe	0	TO_2	Outdoor	WO_7	W217	wwARROW	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	2
7	1	TO_4	safe	0	TO_4	Outdoor	WO_6	W28	wwMUSTARD	Outdoor120	ruin	outdoor_ruin.jpg	outdoor	natural	4
8	1	TO_4	safe	0	TO_4	Outdoor	WO_10	W244	wwNOODLE	Outdoor9	barn	outdoor_barn.jpg	outdoor	natural	4
9	1	TO_2	safe	0	TO_2	Outdoor	WO_13	W165	wwMOON	Outdoor33	corn_field	outdoor_corn_field.jpg	outdoor	natural	2
10	1	TI_4	safe	0	TI_4	Indoor	WI_6	W148	wwPIE	Indoor83	locker_room	indoor_locker_room.jpg	indoor	indoor	4
11	1	TI_4	safe	0	TI_4	Indoor	WI_14	W34	wwFLASK	Indoor81	living_room	indoor_living_room.jpg	indoor	indoor	4
12	1	F	safe	0	F	FOIL	F_6	W105	wwGARBAGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
13	1	TI_2	safe	0	TI_2	Indoor	WI_9	W127	wwYACHT	Indoor69	ice_skating_rink	indoor_ice_skating_rink.jpg	indoor	indoor	2
14	1	TO_2	safe	0	TO_2	Outdoor	WO_5	W164	wwPASSPORT	Outdoor21	bullring	outdoor_bullring.jpg	outdoor	manmade	2
15	1	TI_2	safe	0	TI_2	Indoor	WI_5	W53	wwHELMET	Indoor95	parking_garage	indoor_parking_garage.jpg	indoor	indoor	2
16	1	TI_2	safe	0	TI_2	Indoor	WI_3	W89	wwBOAT	Indoor82	lobby	indoor_lobby.jpg	indoor	indoor	2
17	1	F	safe	0	F	FOIL	F_3	W108	wwCAGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
18	1	F	safe	0	F	FOIL	F_7	W153	wwDIAMOND	FOIL	FOIL	FOIL	FOIL	FOIL	0
19	1	F	safe	0	F	FOIL	F_1	W120	wwGORILLA	FOIL	FOIL	FOIL	FOIL	FOIL	0
20	1	TI_2	safe	0	TI_2	Indoor	WI_11	W12	wwSTAPLER	Indoor63	garage	indoor_garage.jpg	indoor	indoor	2
21	1	TO_4	safe	0	TO_4	Outdoor	WO_4	W241	wwRAKE	Outdoor83	manufactured_home	outdoor_manufactured_home.jpg	outdoor	manmade	4
22	1	TI_2	safe	0	TI_2	Indoor	WI_13	W206	wwTRIBE	Indoor56	elevator	indoor_elevator.jpg	indoor	indoor	2
23	1	TO_4	safe	0	TO_4	Outdoor	WO_12	W88	wwGOAT	Outdoor111	power_plant	outdoor_power_plant.jpg	outdoor	manmade	4
24	1	F	safe	0	F	FOIL	F_2	W94	wwORANGE	FOIL	FOIL	FOIL	FOIL	FOIL	0
25	1	TO_2	safe	0	TO_2	Outdoor	WO_1	W114	wwBUTTER	Outdoor22	butte	outdoor_butte.jpg	outdoor	natural	2
26	1	TO_4	safe	0	TO_4	Outdoor	WO_14	W76	wwBANDIT	Outdoor13	bayou	outdoor_bayou.jpg	outdoor	natural	4
27	1	TO_4	safe	0	TO_4	Outdoor	WO_8	W68	wwMEDICINE	Outdoor101	palace	outdoor_palace.jpg	outdoor	manmade	4
28	1	F	safe	0	F	FOIL	F_11	W17	wwVELVET	FOIL	FOIL	FOIL	FOIL	FOIL	0
29	1	F	safe	0	F	FOIL	F_4	W5	wwFOX	FOIL	FOIL	FOIL	FOIL	FOIL	0
30	1	TI_4	safe	0	TI_4	Indoor	WI_8	W84	wwTROLLEY	Indoor104	shoe_shop	indoor_shoe_shop.jpg	indoor	indoor	4
31	1	TI_2	safe	0	TI_2	Indoor	WI_1	W97	wwASPARAGUS	Indoor98	pulpit	indoor_pulpit.jpg	indoor	indoor	2
32	1	TI_4	safe	0	TI_4	Indoor	WI_10	W230	wwCAMERA	Indoor90	operating_room	indoor_operating_room.jpg	indoor	indoor	4
33	1	F	safe	0	F	FOIL	F_12	W128	wwTOAST	FOIL	FOIL	FOIL	FOIL	FOIL	0
34	1	F	safe	0	F	FOIL	F_5	W43	wwOTTER	FOIL	FOIL	FOIL	FOIL	FOIL	0
35	1	TI_4	safe	0	TI_4	Indoor	WI_2	W186	wwTURTLE	Indoor120	volleyball_court	indoor_volleyball_court.jpg	indoor	indoor	4
36	1	TO_2	safe	0	TO_2	Outdoor	WO_11	W143	wwWINE	Outdoor72	iceberg	outdoor_iceberg.jpg	outdoor	natural	2
37	1	TO_4	safe	0	TO_4	Outdoor	WO_2	W154	wwMOUSE	Outdoor6	badlands	outdoor_badlands.jpg	outdoor	natural	4
38	1	F	safe	0	F	FOIL	F_8	W21	wwNEEDLE	FOIL	FOIL	FOIL	FOIL	FOIL	0
