index	block	cond	shockCond	shockTrial	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType
1	1	TI_2	threat	0	TI_2	Indoor	WI_13	W55	wwBASKET	Indoor99	reception	indoor_reception.jpg	indoor	indoor	2
2	1	TO_4	threat	0	TO_4	Outdoor	WO_14	W216	wwJUGGLER	Outdoor117	river	outdoor_river.jpg	outdoor	natural	4
3	1	TI_4	threat	0	TI_4	Indoor	WI_6	W38	wwTOBACCO	Indoor87	music_studio	indoor_music_studio.jpg	indoor	indoor	4
4	1	F	threat	0	F	FOIL	F_6	W196	wwBROOM	FOIL	FOIL	FOIL	FOIL	FOIL	0
5	1	TO_2	threat	0	TO_2	Outdoor	WO_9	W70	wwRICE	Outdoor79	lido_deck	outdoor_lido_deck.jpg	outdoor	manmade	2
6	1	F	threat	0	F	FOIL	F_10	W103	wwBEAVER	FOIL	FOIL	FOIL	FOIL	FOIL	0
7	1	TI_4	threat	0	TI_4	Indoor	WI_10	W149	wwOWL	Indoor117	throne_room	indoor_throne_room.jpg	indoor	indoor	4
8	1	TI_2	threat	0	TI_2	Indoor	WI_9	W69	wwWALRUS	Indoor89	nursery	indoor_nursery.jpg	indoor	indoor	2
9	1	TO_4	threat	0	TO_4	Outdoor	WO_2	W95	wwQUAIL	Outdoor50	forest_needleleaf	outdoor_forest_needleleaf.jpg	outdoor	natural	4
10	1	TO_2	threat	0	TO_2	Outdoor	WO_5	W107	wwCRADLE	Outdoor41	dock	outdoor_dock.jpg	outdoor	natural	2
11	1	F	threat	0	F	FOIL	F_7	W219	wwOATMEAL	FOIL	FOIL	FOIL	FOIL	FOIL	0
12	1	F	threat	0	F	FOIL	F_2	W56	wwBROWNIE	FOIL	FOIL	FOIL	FOIL	FOIL	0
13	1	TO_4	threat	0	TO_4	Outdoor	WO_6	W116	wwOLIVE	Outdoor57	general_store	outdoor_general_store.jpg	outdoor	manmade	4
14	1	F	threat	0	F	FOIL	F_9	W168	wwDRUG	FOIL	FOIL	FOIL	FOIL	FOIL	0
15	1	F	threat	0	F	FOIL	F_5	W59	wwSNOW	FOIL	FOIL	FOIL	FOIL	FOIL	0
16	1	TO_4	threat	0	TO_4	Outdoor	WO_12	W62	wwSHOVEL	Outdoor29	cemetery	outdoor_cemetery.jpg	outdoor	manmade	4
17	1	F	threat	0	F	FOIL	F_13	W191	wwANCHOR	FOIL	FOIL	FOIL	FOIL	FOIL	0
18	1	TO_4	threat	0	TO_4	Outdoor	WO_8	W150	wwMONKEY	Outdoor18	boathouse	outdoor_boathouse.jpg	outdoor	natural	4
19	1	TI_2	threat	0	TI_2	Indoor	WI_11	W215	wwBLANKET	Indoor44	closet	indoor_closet.jpg	indoor	indoor	2
20	1	TI_2	threat	1	TI_2	Indoor	WI_5	W248	wwDOLL	Indoor118	toyshop	indoor_toyshop.jpg	indoor	indoor	2
21	1	TO_4	threat	0	TO_4	Outdoor	WO_10	W87	wwNET	Outdoor38	crosswalk	outdoor_crosswalk.jpg	outdoor	manmade	4
22	1	TO_2	threat	0	TO_2	Outdoor	WO_1	W169	wwSHEEP	Outdoor34	corral	outdoor_corral.jpg	outdoor	natural	2
23	1	TO_4	threat	0	TO_4	Outdoor	WO_4	W159	wwSQUIRREL	Outdoor10	baseball_field	outdoor_baseball_field.jpg	outdoor	manmade	4
24	1	F	threat	0	F	FOIL	F_4	W6	wwPIGEON	FOIL	FOIL	FOIL	FOIL	FOIL	0
25	1	TI_4	threat	0	TI_4	Indoor	WI_4	W1	wwSCROLL	Indoor24	bedroom	indoor_bedroom.jpg	indoor	indoor	4
26	1	TO_2	threat	0	TO_2	Outdoor	WO_13	W83	wwBRAIN	Outdoor82	lock_chamber	outdoor_lock_chamber.jpg	outdoor	manmade	2
27	1	F	threat	0	F	FOIL	F_14	W127	wwYACHT	FOIL	FOIL	FOIL	FOIL	FOIL	0
28	1	F	threat	0	F	FOIL	F_11	W81	wwCHERRY	FOIL	FOIL	FOIL	FOIL	FOIL	0
29	1	TO_2	threat	0	TO_2	Outdoor	WO_7	W233	wwSPATULA	Outdoor52	formal_garden	outdoor_formal_garden.jpg	outdoor	natural	2
30	1	TI_4	threat	0	TI_4	Indoor	WI_8	W85	wwOPIUM	Indoor72	jewelry_shop	indoor_jewelry_shop.jpg	indoor	indoor	4
31	1	F	threat	0	F	FOIL	F_3	W141	wwTORNADO	FOIL	FOIL	FOIL	FOIL	FOIL	0
32	1	TI_2	threat	0	TI_2	Indoor	WI_3	W193	wwCLAM	Indoor94	pantry	indoor_pantry.jpg	indoor	indoor	2
33	1	TO_2	threat	0	TO_2	Outdoor	WO_3	W119	wwLIME	Outdoor22	butte	outdoor_butte.jpg	outdoor	natural	2
34	1	F	threat	0	F	FOIL	F_8	W247	wwFENCE	FOIL	FOIL	FOIL	FOIL	FOIL	0
35	1	TI_4	threat	0	TI_4	Indoor	WI_2	W32	wwSTORK	Indoor60	florist_shop	indoor_florist_shop.jpg	indoor	indoor	4
36	1	TO_2	threat	0	TO_2	Outdoor	WO_11	W80	wwDETECTIVE	Outdoor87	moat	outdoor_moat.jpg	outdoor	manmade	2
37	1	TI_4	threat	0	TI_4	Indoor	WI_14	W190	wwKALE	Indoor114	television_studio	indoor_television_studio.jpg	indoor	indoor	4
38	1	F	threat	0	F	FOIL	F_1	W241	wwRAKE	FOIL	FOIL	FOIL	FOIL	FOIL	0
39	1	F	threat	0	F	FOIL	F_12	W114	wwBUTTER	FOIL	FOIL	FOIL	FOIL	FOIL	0
40	1	TI_2	threat	0	TI_2	Indoor	WI_7	W143	wwWINE	Indoor88	museum	indoor_museum.jpg	indoor	indoor	2
41	1	TI_4	threat	0	TI_4	Indoor	WI_12	W65	wwWAND	Indoor41	childs_room	indoor_childs_room.jpg	indoor	indoor	4
42	1	TI_2	threat	0	TI_2	Indoor	WI_1	W84	wwTROLLEY	Indoor9	athletic_field	indoor_athletic_field.jpg	indoor	indoor	2
