index	block	cond	term	ForS	condID	wordID	wordName	imgID	imgName	imgFile	imgType	subType	repType	repCount
1	1	WI	WI	Indoor	WI_2	W48	wwNEST	Indoor22	bazaar	indoor_bazaar.jpg	indoor	indoor	4	1
2	1	WO	WO	Outdoor	WO_13	W128	wwTOAST	Outdoor103	pasture	outdoor_pasture.jpg	outdoor	natural	2	1
3	1	WI	WI	Indoor	WI_12	W236	wwPAN	Indoor49	courtroom	indoor_courtroom.jpg	indoor	indoor	4	1
4	1	WI	WI	Indoor	WI_9	W65	wwWAND	Indoor16	ball_pit	indoor_ball_pit.jpg	indoor	indoor	2	1
5	1	WI	WI	Indoor	WI_6	W214	wwWALLET	Indoor100	restaurant	indoor_restaurant.jpg	indoor	indoor	4	1
6	1	WO	WO	Outdoor	WO_4	W234	wwLAMB	Outdoor40	desert	outdoor_desert.jpg	outdoor	natural	4	1
7	1	WO	WO	Outdoor	WO_4	W234	wwLAMB	Outdoor40	desert	outdoor_desert.jpg	outdoor	natural	4	2
8	1	WI	WI	Indoor	WI_11	W93	wwALLIGATOR	Indoor110	subway_interior	indoor_subway_interior.jpg	indoor	indoor	2	1
9	1	WO	WO	Outdoor	WO_14	W69	wwWALRUS	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4	1
10	1	WO	WO	Outdoor	WO_6	W92	wwBONE	Outdoor86	mausoleum	outdoor_mausoleum.jpg	outdoor	manmade	4	1
11	1	WO	WO	Outdoor	WO_3	W247	wwFENCE	Outdoor111	power_plant	outdoor_power_plant.jpg	outdoor	manmade	2	1
12	1	WI	WI	Indoor	WI_10	W40	wwNAPKIN	Indoor29	boxing_ring	indoor_boxing_ring.jpg	indoor	indoor	4	1
13	1	WO	WO	Outdoor	WO_10	W67	wwFIDDLE	Outdoor76	kasbah	outdoor_kasbah.jpg	outdoor	manmade	4	1
14	1	WO	WO	Outdoor	WO_1	W111	wwSOCK	Outdoor33	corn_field	outdoor_corn_field.jpg	outdoor	natural	2	1
15	1	WO	WO	Outdoor	WO_10	W67	wwFIDDLE	Outdoor76	kasbah	outdoor_kasbah.jpg	outdoor	manmade	4	2
16	1	WI	WI	Indoor	WI_10	W40	wwNAPKIN	Indoor29	boxing_ring	indoor_boxing_ring.jpg	indoor	indoor	4	2
17	1	WO	WO	Outdoor	WO_11	W10	wwOYSTER	Outdoor25	canal	outdoor_canal.jpg	outdoor	manmade	2	1
18	1	WO	WO	Outdoor	WO_12	W113	wwFORK	Outdoor51	forest_path	outdoor_forest_path.jpg	outdoor	natural	4	1
19	1	WI	WI	Indoor	WI_14	W170	wwSOOT	Indoor19	bar	indoor_bar.jpg	indoor	indoor	4	1
20	1	WI	WI	Indoor	WI_8	W115	wwHATCHET	Indoor13	badminton_court	indoor_badminton_court.jpg	indoor	indoor	4	1
21	1	WI	WI	Indoor	WI_2	W48	wwNEST	Indoor22	bazaar	indoor_bazaar.jpg	indoor	indoor	4	2
22	1	WO	WO	Outdoor	WO_6	W92	wwBONE	Outdoor86	mausoleum	outdoor_mausoleum.jpg	outdoor	manmade	4	2
23	1	WO	WO	Outdoor	WO_14	W69	wwWALRUS	Outdoor26	canyon	outdoor_canyon.jpg	outdoor	natural	4	2
24	1	WI	WI	Indoor	WI_14	W170	wwSOOT	Indoor19	bar	indoor_bar.jpg	indoor	indoor	4	2
25	1	WI	WI	Indoor	WI_3	W195	wwRIFLE	Indoor116	theater	indoor_theater.jpg	indoor	indoor	2	1
26	1	WI	WI	Indoor	WI_8	W115	wwHATCHET	Indoor13	badminton_court	indoor_badminton_court.jpg	indoor	indoor	4	2
27	1	WO	WO	Outdoor	WO_2	W186	wwTURTLE	Outdoor95	oilrig	outdoor_oilrig.jpg	outdoor	manmade	4	1
28	1	WO	WO	Outdoor	WO_5	W82	wwCROWN	Outdoor61	hayfield	outdoor_hayfield.jpg	outdoor	natural	2	1
29	1	WO	WO	Outdoor	WO_8	W212	wwDAMSEL	Outdoor67	hot_tub	outdoor_hot_tub.jpg	outdoor	manmade	4	1
30	1	WI	WI	Indoor	WI_13	W155	wwBAYONET	Indoor53	dining_room	indoor_dining_room.jpg	indoor	indoor	2	1
31	1	WI	WI	Indoor	WI_5	W220	wwWHIP	Indoor67	hotel_room	indoor_hotel_room.jpg	indoor	indoor	2	1
32	1	WO	WO	Outdoor	WO_8	W212	wwDAMSEL	Outdoor67	hot_tub	outdoor_hot_tub.jpg	outdoor	manmade	4	2
33	1	WI	WI	Indoor	WI_12	W236	wwPAN	Indoor49	courtroom	indoor_courtroom.jpg	indoor	indoor	4	2
34	1	WO	WO	Outdoor	WO_7	W159	wwSQUIRREL	Outdoor105	pavilion	outdoor_pavilion.jpg	outdoor	manmade	2	1
35	1	WI	WI	Indoor	WI_1	W166	wwFAN	Indoor74	kindergarden_classroom	indoor_kindergarden_classroom.jpg	indoor	indoor	2	1
36	1	WI	WI	Indoor	WI_6	W214	wwWALLET	Indoor100	restaurant	indoor_restaurant.jpg	indoor	indoor	4	2
37	1	WI	WI	Indoor	WI_4	W129	wwEASEL	Indoor79	library	indoor_library.jpg	indoor	indoor	4	1
38	1	WO	WO	Outdoor	WO_12	W113	wwFORK	Outdoor51	forest_path	outdoor_forest_path.jpg	outdoor	natural	4	2
39	1	WO	WO	Outdoor	WO_9	W119	wwLIME	Outdoor112	promenade_deck	outdoor_promenade_deck.jpg	outdoor	manmade	2	1
40	1	WI	WI	Indoor	WI_4	W129	wwEASEL	Indoor79	library	indoor_library.jpg	indoor	indoor	4	2
